names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind
"La Loma-Telde, Canarias, Spain",Canarias,28,2024-07-02 08:06:10,0.1,75.5,2.8,27.7,1012.0,18.0,9.0,3.1,21.0,12.3
"Nestor Alamo, Canarias, Spain",Canarias,27,2024-07-02 08:06:11,0.1,75.5,4.2,27.3,1012.0,12.0,21.0,0.6,21.0,12.3
"Mercado Central, Canarias, Spain",Canarias,26,2024-07-02 08:06:12,0.1,75.5,1.4,25.6,1012.0,15.0,25.0,0.6,21.0,12.3
"San Nicolas, Canarias, Spain",Canarias,22,2024-07-02 08:06:12,0.1,75.5,3.2,21.6,1012.0,10.0,21.0,0.6,21.0,12.3
"Barcelona (Eixample), Catalunya, Spain",Catalunya,38,2024-07-02 08:06:15,0.1,69.5,4.6,11.0,1015.5,17.0,38.0,1.1,20.6,
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,38,2024-07-02 08:06:15,0.1,73.5,4.6,15.9,1018.6,17.0,38.0,0.6,17.7,7.0
"Barcelona, Catalunya, Spain",Catalunya,30,2024-07-02 08:06:16,0.1,73.5,1.0,30.1,1018.6,10.0,30.0,0.6,17.7,7.0
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,15,2024-07-02 08:06:17,0.1,72.5,12.4,4.9,1017.0,15.0,,0.6,20.2,5.5
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,14,2024-07-02 08:06:18,0.1,73.0,2.8,14.3,1018.8,13.0,30.0,0.6,17.9,6.7
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,14,2024-07-02 08:06:18,0.1,73.5,2.3,13.5,1018.6,11.0,30.0,1.1,17.7,7.0
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,14,2024-07-02 08:06:19,0.1,73.5,4.6,13.5,1018.6,1.0,30.0,1.1,17.7,7.0
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,14,2024-07-02 08:06:20,0.1,69.5,4.6,25.0,1015.5,14.0,,,20.6,
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,9,2024-07-02 08:06:20,,71.2,12.8,8.6,1017.3,18.0,,,19.7,5.7
"Basauri, País Vasco, Spain",Pais_Vasco,59,2024-07-02 08:06:23,,59.0,4.6,,1024.4,24.0,59.0,1.1,15.5,1.2
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,50,2024-07-02 08:06:23,0.1,85.5,5.5,,1024.7,17.0,50.0,1.1,16.3,0.2
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-07-02 08:06:24,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,30,2024-07-02 08:06:25,0.1,93.0,2.8,,1025.0,11.0,30.0,0.6,16.5,0.7
"Erandio, País Vasco, Spain",Pais_Vasco,30,2024-07-02 08:06:25,0.1,85.5,8.7,,1024.7,11.0,30.0,0.6,16.3,0.2
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,26,2024-07-02 08:06:26,,93.0,3.7,26.0,1025.0,8.0,,3.1,16.5,0.7
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,25,2024-07-02 08:06:27,,93.0,5.1,12.2,1025.0,10.0,25.0,1.6,16.5,0.7
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,14,2024-07-02 08:06:28,,93.0,6.9,,1025.0,14.0,9.0,,16.5,0.7
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,10,2024-07-02 08:06:28,,93.0,3.2,9.8,1025.0,9.0,,,16.5,0.7
"Alonsotegi, País Vasco, Spain",Pais_Vasco,2,2024-07-02 08:06:29,,93.0,1.9,,1025.0,2.0,70.0,,16.5,0.7
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-07-02 08:06:30,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Torneo, Sevilla, Spain",Andalucia,50,2024-07-02 08:06:32,4.0,75.8,14.2,14.8,1015.7,16.0,50.0,2.1,20.5,1.6
"Santa Clara, Sevilla, Spain",Andalucia,30,2024-07-02 08:06:33,4.0,72.0,20.2,14.6,1015.1,9.0,30.0,2.6,21.7,1.5
"Ranilla, Sevilla, Spain",Andalucia,28,2024-07-02 08:06:34,4.0,71.8,12.4,17.8,1015.1,8.0,28.0,2.6,21.8,1.3
"Bermejales, Sevilla, Spain",Andalucia,28,2024-07-02 08:06:34,4.0,71.8,11.0,16.2,1015.1,16.0,28.0,1.6,21.8,1.3
"Principes, Sevilla, Spain",Andalucia,20,2024-07-02 08:06:35,4.0,75.5,20.6,17.2,1015.7,20.0,50.0,3.6,20.6,1.2
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,17,2024-07-02 08:06:36,4.0,75.1,6.4,17.3,1015.7,14.0,50.0,1.6,20.0,0.8
"Carvajal - Sevillana, Bogota, Colombia",Andalucia,40,2024-07-02 08:06:36,3.7,72.0,4.3,8.2,1028.0,40.0,21.0,0.2,15.1,3.0
"Lope de Vega, Vigo, Galicia, Spain",Galicia,34,2024-07-02 08:06:39,1.0,75.4,7.4,3.8,1017.7,9.0,34.0,0.6,17.7,1.3
"Coia, Vigo, Galicia, Spain",Galicia,34,2024-07-02 08:06:39,1.0,75.4,6.8,6.0,1017.7,13.0,34.0,1.3,17.7,1.3
"Estación 1, Este, Galicia, Spain",Galicia,34,2024-07-02 08:06:40,1.0,75.5,7.8,8.7,1017.7,8.0,34.0,0.6,17.7,1.3
Worcester Summer St,Galicia,23,2024-07-02 08:06:41,1.2,64.6,2.8,23.3,1020.6,7.0,15.0,0.3,18.8,4.1
"Tualatin I-5 Roadway, Oregon, USA",Galicia,27,2024-07-02 08:06:42,1.9,43.0,3.8,19.6,1020.2,,27.0,,23.1,7.2
"Sensor Box 5, Oregon, USA",Galicia,17,2024-07-02 08:06:42,0.6,72.5,1.9,16.8,29.65,,8.0,0.5,19.5,7.5
"Portland, Oregon, USA",Galicia,14,2024-07-02 08:06:43,0.1,72.0,1.9,0.1,1021.3,,14.0,0.5,18.8,
"Portland Postal Bldg., Oregon, USA",Galicia,13,2024-07-02 08:06:44,1.6,92.0,6.1,12.6,,,,0.1,-72.8,
"Avignon Mairie, PACA, France",Galicia,27,2024-07-02 08:06:44,,60.0,1.9,27.1,1014.4,9.0,17.0,,20.5,10.0
"Avignon Rocade CDG, PACA, France",Galicia,15,2024-07-02 08:06:45,,60.0,3.0,,1014.0,7.0,15.0,,20.0,9.5
"Le Pontet, PACA, France",Galicia,14,2024-07-02 08:06:46,,60.0,1.6,3.0,1014.0,18.0,14.0,,20.0,8.7
"Avignon_semard, PACA, France",Galicia,33,2024-07-02 08:06:46,,57.0,5.4,19.4,1030.0,7.0,33.0,,11.0,3.0
"Avenue Des Champs Elysees, Paris",Galicia,33,2024-07-02 08:06:47,,81.0,4.4,,1020.3,,33.0,,14.4,1.0
"Paris Stade Lenglen, Paris",Galicia,14,2024-07-02 08:06:48,,59.0,3.8,,1019.5,14.0,,,18.3,3.0
"Place Victor Basch, Paris",Galicia,27,2024-07-02 08:06:49,,74.2,16.4,,1025.1,27.0,,,-1.9,0.2
"Boulevard Peripherique Auteuil, Paris",Galicia,-,2024-07-02 08:06:49,0.1,72.0,1.9,22.0,1037.4,20.0,,0.6,6.1,1.0
"Parque da Cega, Galicia, Spain",Galicia,41,2024-07-02 08:06:52,1.0,89.0,2.3,24.7,1023.7,14.0,41.0,0.7,16.6,1.0
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,39,2024-07-02 08:06:52,1.0,84.7,0.8,24.6,1021.5,9.0,39.0,0.6,17.2,4.0
"Riazor, A Coruña, Galicia, Spain",Galicia,25,2024-07-02 08:06:53,1.0,84.7,0.5,24.7,1021.5,12.0,13.0,0.6,17.2,4.0
"A Grela (C), Galicia, Spain",Galicia,25,2024-07-02 08:06:54,1.0,85.0,2.3,24.7,1021.5,9.0,12.0,2.5,17.2,4.0
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,57,2024-07-02 08:06:56,,74.2,5.5,15.1,1020.6,15.0,57.0,1.6,21.6,0.6
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,46,2024-07-02 08:06:57,,80.6,3.7,19.9,1019.5,11.0,46.0,1.6,19.6,1.2
"Quart de Poblet, Valencia, Spain",Com_Valenciana,46,2024-07-02 08:06:57,,79.5,11.9,6.1,1018.0,15.0,46.0,3.6,19.5,1.8
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,38,2024-07-02 08:06:58,,81.2,5.1,15.1,,12.0,38.0,1.6,20.3,1.2
"Politècnic, València, Valencia, Spain",Com_Valenciana,30,2024-07-02 08:06:59,,74.2,2.8,14.7,1020.6,10.0,30.0,2.1,21.6,0.6
"Santa Clarita-Placerita, Los Angeles",Com_Valenciana,55,2024-07-02 08:07:00,2.3,62.0,10.4,54.5,1011.9,,47.0,,23.3,0.8
"Valence Urbain Centre, France",Com_Valenciana,-,2024-07-02 08:07:00,,63.0,3.7,19.4,1014.8,20.0,5.0,,22.7,6.5
"A7 Valence Est, France",Com_Valenciana,-,2024-07-02 08:07:01,,63.0,8.4,,1014.8,20.0,,,22.7,6.5
"Valence Sud, France",Com_Valenciana,-,2024-07-02 08:07:02,,63.0,3.7,19.6,1014.8,,,,22.7,6.5
"A7 Valence, France",Com_Valenciana,-,2024-07-02 08:07:02,,73.5,,,1024.8,,,,4.9,1.0
"Elda, Valencia, Spain",Com_Valenciana,13,2024-07-02 08:07:03,,70.2,3.2,7.8,1004.6,3.0,13.0,3.6,21.0,2.4
"Viver, Valencia, Spain",Com_Valenciana,15,2024-07-02 08:07:04,,79.2,1.4,15.1,1019.0,2.0,9.0,1.6,20.3,0.1
"Buñol, Valencia, Spain",Com_Valenciana,23,2024-07-02 08:07:05,,82.6,3.2,23.2,1021.2,6.0,17.0,1.6,18.3,1.8
"Burriana, Valencia, Spain",Com_Valenciana,42,2024-07-02 08:07:05,,82.2,10.6,3.7,1018.7,11.0,42.0,2.1,19.2,0.1
"L'Alcora, Valencia, Spain",Com_Valenciana,17,2024-07-02 08:07:06,,79.2,4.6,0.5,1019.0,12.0,17.0,1.6,20.3,0.1
"Benigánim, Valencia, Spain",Com_Valenciana,6,2024-07-02 08:07:07,,81.2,4.6,5.7,1017.7,,,,18.8,0.1
"Benicassim, Valencia, Spain",Com_Valenciana,28,2024-07-02 08:07:07,,62.4,2.8,27.7,1013.4,3.0,9.0,1.6,24.1,0.8
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,21,2024-07-02 08:07:08,,84.7,2.3,7.0,1015.7,7.0,21.0,2.1,18.7,0.2
"Algar de Palància, Valencia, Spain",Com_Valenciana,13,2024-07-02 08:07:09,,79.2,1.9,11.8,1019.0,3.0,13.0,1.6,20.3,0.1
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,11,2024-07-02 08:07:10,,72.5,1.9,11.4,1017.0,6.0,5.0,1.6,20.0,1.8
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-07-02 08:07:10,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,17,2024-07-02 08:07:13,,74.5,1.4,13.9,1017.0,7.0,17.0,1.6,18.5,1.2
"Perafort, Catalunya, Spain",Catalunya,8,2024-07-02 08:07:13,,42.6,1.9,12.0,1005.3,8.0,21.0,1.1,28.1,
"Burgos IV, Spain",Castilla_Leon,17,2024-07-02 08:07:16,0.1,84.5,1.4,16.7,1025.0,4.0,5.0,5.1,12.5,5.4
"Burgos I, Spain",Castilla_Leon,45,2024-07-02 08:07:16,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7
"Medina de Pomar, Burgos, Spain",Castilla_Leon,21,2024-07-02 08:07:17,,85.5,0.5,20.8,1024.7,7.0,,0.6,16.1,0.2
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,16,2024-07-02 08:07:18,,87.0,1.9,15.9,1025.0,9.0,,0.6,12.0,4.1
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,22,2024-07-02 08:07:19,,93.0,1.4,21.6,1025.0,4.0,,0.6,13.0,1.0
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-07-02 08:07:19,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8
"Limburg-Schiede, Germany",Castilla_Leon,24,2024-07-02 08:07:20,0.1,93.0,19.2,11.1,1015.0,10.0,24.0,0.5,11.0,3.6
"Limburg, Germany",Castilla_Leon,21,2024-07-02 08:07:21,0.1,86.5,19.2,11.1,1020.1,10.0,21.0,0.5,13.7,0.5
"Carranque, Malaga, Spain",Andalucia,34,2024-07-02 08:07:23,,69.0,10.0,26.8,1019.0,15.0,34.0,1.1,21.8,0.8
"El Atabal, Malaga, Spain",Andalucia,30,2024-07-02 08:07:24,,69.0,4.6,29.6,1019.0,18.0,34.0,2.1,21.8,0.8
"Campanillas, Malaga, Spain",Andalucia,31,2024-07-02 08:07:24,,77.0,7.4,30.5,1018.0,16.0,22.0,2.6,19.0,3.3
"Palacio De Congresos, Granada, Spain",Andalucia,48,2024-07-02 08:07:27,,55.6,2.8,27.9,1011.6,16.0,48.0,2.1,17.7,1.0
"Ciudad Deportiva, Armilla, Spain",Andalucia,48,2024-07-02 08:07:27,,55.7,6.0,19.1,1011.7,17.0,48.0,1.6,17.7,1.0
"Granada-norte, Granada, Spain",Andalucia,28,2024-07-02 08:07:28,,55.7,17.9,27.9,1011.7,12.0,16.0,2.6,17.7,1.0
"Erie, Ohio, USA",Castilla_Mancha,24,2024-07-02 08:07:30,,67.0,,24.1,1023.0,,,,17.0,1.5
"Segovia II, Spain",Castilla_Leon,8,2024-07-02 08:07:33,,75.5,3.7,8.2,1022.7,7.0,,1.1,13.7,3.0
"Soria, Spain",Castilla_Leon,16,2024-07-02 08:07:35,,72.0,2.3,15.9,1024.0,4.0,,0.6,16.0,2.5
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,14,2024-07-02 08:07:36,1.4,58.0,2.4,14.2,1021.2,2.0,,0.7,17.4,13.0
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,4,2024-07-02 08:07:36,,86.0,1.9,3.7,1023.8,5.0,,2.1,10.5,2.2
"Casoria Scuola Palizzi (CAM), Casoria, Campania, Italy",Castilla_Leon,18,2024-07-02 08:07:37,,78.0,5.6,18.2,1007.0,,,,23.0,3.0
"Museo Nazionale, Napoli, Campania, Italy",Castilla_Leon,50,2024-07-02 08:07:38,,77.0,8.2,,1007.6,21.0,50.0,,24.4,0.6
"I.t.i.s. Argine, Napoli, Campania, Italy",Castilla_Leon,37,2024-07-02 08:07:39,,73.0,6.9,,1006.0,23.0,37.0,2.4,24.5,2.8
"Osservatorio Astronomico, Napoli, Campania, Italy",Castilla_Leon,24,2024-07-02 08:07:39,,77.0,2.9,24.4,1007.5,,,,24.4,0.5
"Ente Ferrovie, Napoli, Campania, Italy",Castilla_Leon,18,2024-07-02 08:07:40,,77.0,12.1,,1007.5,18.0,,1.1,24.4,0.5
"Acerra scuola Caporale, Acerra, Campania, Italy",Castilla_Leon,-,2024-07-02 08:07:41,,78.0,4.3,,1007.0,,,,23.0,3.0
"Ospedale Santobono, Napoli, Campania, Italy",Castilla_Leon,-,2024-07-02 08:07:41,,77.0,12.4,,1007.5,,,,24.4,0.5
"Outreau, Nord-Pas-de-Calais, France",Castilla_Leon,32,2024-07-02 08:07:42,,77.0,1.9,23.2,1018.0,32.0,45.0,,16.0,5.1
"Boulogne Diderot, Nord-Pas-de-Calais, France",Castilla_Leon,30,2024-07-02 08:07:43,,77.0,,,1018.0,12.0,30.0,,17.0,3.6
"Boulogne-sur-mer, Nord-Pas-de-Calais, France",Castilla_Leon,45,2024-07-02 08:07:43,,56.0,,,1013.0,23.0,45.0,,20.0,3.6
New York,Castilla_Leon,16,2024-07-02 08:07:44,,47.1,,,1022.1,,16.0,,23.3,4.7
"New York, USA",Castilla_Leon,22,2024-07-02 08:07:45,1.5,47.1,5.4,21.6,1022.1,,16.0,,23.3,4.7
"Public School 274, New York, USA",Castilla_Leon,16,2024-07-02 08:07:46,,44.4,,,1022.1,,16.0,,22.7,2.7
"Ft Lee Near Road, NewJersey, USA",Castilla_Leon,15,2024-07-02 08:07:46,1.2,63.0,5.6,1.0,1020.6,,15.0,1.5,19.0,1.5
"The City College of New York, USA",Castilla_Leon,15,2024-07-02 08:07:47,1.5,40.0,3.3,20.0,1022.0,,15.0,,23.0,2.0
"I S 52 Junior High School, New York, USA",Castilla_Leon,15,2024-07-02 08:07:48,1.5,35.0,5.4,21.6,1020.6,,15.0,,23.0,4.1
"Intermediate School 74, New York, USA",Castilla_Leon,14,2024-07-02 08:07:48,1.5,35.0,5.4,21.6,1020.6,,14.0,,23.0,4.1
"Maspeth, New York, USA",Castilla_Leon,8,2024-07-02 08:07:49,,39.7,,,1020.5,,8.0,,23.3,4.7
"Vitória - Centro, Espírito Santo, Brazil",Pais_Vasco,41,2024-07-02 08:07:52,1.01,78.0,5.8,,1019.0,41.41,0.36,14.13,22.0,4.1
"Vila Capixaba, Espírito Santo, Brazil",Pais_Vasco,26,2024-07-02 08:07:52,2.16,83.0,2.7,8.78,1020.0,26.01,5.72,15.49,22.0,1.5
"Jardim Camburi, Espírito Santo, Brazil",Pais_Vasco,25,2024-07-02 08:07:53,,94.0,,,1013.0,25.32,,,21.0,1.0
"Enseada do Suá, Espírito Santo, Brazil",Pais_Vasco,20,2024-07-02 08:07:54,,83.0,5.39,,1020.0,20.43,6.51,13.9,22.0,1.5
"Vila Velha - IBES, Espírito Santo, Brazil",Pais_Vasco,-,2024-07-02 08:07:54,0.73,83.0,1.75,,1020.0,,,10.89,22.0,1.5
"Vila Velha  - Centro, Espírito Santo, Brazil",Pais_Vasco,9,2024-07-02 08:07:55,,94.0,,,1018.0,9.42,,,22.0,1.5
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,21,2024-07-02 08:07:56,0.1,93.0,3.7,,1025.0,6.0,21.0,0.6,13.0,1.0
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,21,2024-07-02 08:07:56,,93.0,1.9,,1025.0,9.0,21.0,,13.0,1.0
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,8,2024-07-02 08:07:57,0.1,93.0,2.8,,1025.0,8.0,5.0,,13.0,1.0
"Victoria Topaz, British Comlumbia, Canada",Pais_Vasco,23,2024-07-02 08:07:58,0.1,79.3,0.9,14.2,1020.8,,23.0,0.3,14.0,4.6
"Victoria, Kolkata, India",Pais_Vasco,59,2024-07-02 08:07:59,6.0,95.96,11.8,4.9,995.3,52.0,59.0,3.0,31.0,2.66
Madrid,Pais_Vasco,25,2024-07-02 08:07:59,0.1,73.0,4.2,15.9,1023.3,7.0,25.0,1.6,15.5,3.6
"Castellana, Madrid, Spain",Pais_Vasco,25,2024-07-02 08:08:00,,64.5,4.2,,1023.3,7.0,25.0,,15.5,2.5
"Casa De Campo, Madrid, Spain",Pais_Vasco,19,2024-07-02 08:08:01,,64.5,3.7,18.7,1023.3,5.0,9.0,,15.5,2.5
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,16,2024-07-02 08:08:01,0.1,64.5,4.2,15.9,1023.3,3.0,9.0,1.6,15.5,2.5
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,9,2024-07-02 08:08:02,,64.5,6.0,,1023.3,5.0,9.0,,15.5,2.5
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,9,2024-07-02 08:08:03,,72.2,3.2,,1022.1,2.0,9.0,,15.1,4.2
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,9,2024-07-02 08:08:03,0.1,67.0,7.8,,1022.0,4.0,9.0,,16.0,2.5
"Sanchinarro, Madrid, Spain",Pais_Vasco,5,2024-07-02 08:08:04,,65.0,1.9,,1021.0,1.0,5.0,,15.9,5.2
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,5,2024-07-02 08:08:05,,67.0,4.2,,1022.0,3.0,5.0,,16.0,2.5
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,2,2024-07-02 08:08:06,,64.5,4.2,,1023.3,2.0,5.0,,15.5,2.5
"Palencia III, Spain",Castilla_Leon,15,2024-07-02 08:08:08,0.1,84.2,0.5,15.1,1028.3,8.0,9.0,2.1,12.6,1.7
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-07-02 08:08:09,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-07-02 08:08:09,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2
"Guardo, Palencia, Spain",Castilla_Leon,13,2024-07-02 08:08:10,,86.9,1.4,12.6,1025.4,13.0,9.0,1.6,7.9,1.6
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-07-02 08:08:11,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-07-02 08:08:11,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-07-02 08:08:12,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0
"Jaime Ferrán, Zaragoza, Spain",Aragón,17,2024-07-02 08:08:14,1.4,58.0,3.7,17.0,1021.2,4.0,,2.2,17.4,13.0
"El Picarral, Zaragoza, Spain",Aragón,16,2024-07-02 08:08:15,1.9,58.0,1.2,16.1,1021.2,,6.0,,17.4,13.0
"Actur, Zaragoza, Spain",Aragón,15,2024-07-02 08:08:16,,58.0,3.4,15.3,1021.2,1.0,14.0,,17.4,13.0
"Renovales (Luis Vives), Zaragoza, Spain",Aragón,15,2024-07-02 08:08:17,1.3,74.6,1.5,15.1,1019.3,1.0,,1.3,17.2,5.6
"Roger de Flor, Zaragoza, Spain",Aragón,15,2024-07-02 08:08:17,1.0,58.0,1.5,14.9,1021.2,3.0,,0.8,17.4,13.0
"Las Fuentes, Zaragoza, Spain",Aragón,14,2024-07-02 08:08:18,1.8,57.2,2.9,13.9,1021.2,5.0,8.0,1.3,17.5,13.2
"Avda de Soria, Zaragoza, Spain",Aragón,14,2024-07-02 08:08:19,1.4,58.0,2.4,14.2,1021.2,2.0,,0.7,17.4,13.0
"Laboratorio, Tijuana, Baja California, Mexico",Aragón,-,2024-07-02 08:08:19,,65.0,,,1010.1,,,,26.0,8.2
"FES Acatlán, México, Mexico",Aragón,42,2024-07-02 08:08:20,10.0,48.5,19.5,15.2,1030.1,42.0,,17.2,19.0,1.8
"Tlalnepantla, México, Mexico",Aragón,70,2024-07-02 08:08:21,4.5,28.0,9.3,49.6,1026.5,40.0,70.0,2.9,24.0,1.5
"Tlaneplantla, México, Mexico",Aragón,-,2024-07-02 08:08:22,,54.0,,,1007.0,,,,20.0,11.0
"Tultitlan, México, Mexico",Aragón,-,2024-07-02 08:08:22,,59.0,,,1027.7,,,,19.0,1.5
"Camarones, México, Mexico",Aragón,-,2024-07-02 08:08:23,,62.0,,,1027.4,,,,12.0,2.5
"Velódromo, Puebla, Mexico",Aragón,76,2024-07-02 08:08:24,2.5,77.0,35.2,11.2,1026.4,19.0,76.0,0.9,17.0,2.5
