names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind
"A Grela (C), Galicia, Spain",Galicia,25,2024-07-03 12:30:06,1.0,77.7,8.3,17.0,1017.5,17.0,25.0,3.4,17.6,5.2
"Riazor, A Coruña, Galicia, Spain",Galicia,17,2024-07-03 12:30:07,1.0,77.7,3.1,17.0,1017.5,12.0,14.0,0.9,17.6,5.2
"Parque da Cega, Galicia, Spain",Galicia,17,2024-07-03 12:30:07,1.0,81.0,6.9,17.0,1019.7,5.0,11.0,0.7,17.2,0.5
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,93,2024-07-03 12:30:10,,40.0,13.8,6.5,1017.3,39.0,93.0,1.6,28.0,3.0
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,68,2024-07-03 12:30:10,,51.0,19.7,3.3,,30.0,68.0,3.1,28.3,0.5
"Quart de Poblet, Valencia, Spain",Com_Valenciana,61,2024-07-03 12:30:11,,33.0,14.2,1.7,1014.0,28.0,61.0,3.6,28.0,2.3
"Politècnic, València, Valencia, Spain",Com_Valenciana,46,2024-07-03 12:30:12,,40.0,11.0,3.7,1017.3,17.0,46.0,2.6,28.0,3.0
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,46,2024-07-03 12:30:12,,56.5,18.8,6.1,1016.1,11.0,46.0,1.6,25.8,2.5
"Santa Clarita-Placerita, Los Angeles",Com_Valenciana,40,2024-07-03 12:30:13,2.3,79.5,10.2,24.1,1012.0,,40.0,,18.0,0.1
"Valence Urbain Centre, France",Com_Valenciana,-,2024-07-03 12:30:14,,63.0,3.7,19.4,1014.8,20.0,5.0,,22.7,6.5
"A7 Valence Est, France",Com_Valenciana,-,2024-07-03 12:30:15,,63.0,8.4,,1014.8,20.0,,,22.7,6.5
"Valence Sud, France",Com_Valenciana,-,2024-07-03 12:30:15,,63.0,3.7,19.6,1014.8,,,,22.7,6.5
"A7 Valence, France",Com_Valenciana,-,2024-07-03 12:30:16,,73.5,,,1024.8,,,,4.9,1.0
"Elda, Valencia, Spain",Com_Valenciana,17,2024-07-03 12:30:17,,69.0,6.4,10.6,1001.7,6.0,17.0,2.1,25.5,1.2
"Viver, Valencia, Spain",Com_Valenciana,27,2024-07-03 12:30:17,,42.7,4.6,26.9,1015.5,8.0,25.0,1.6,27.2,1.0
"Buñol, Valencia, Spain",Com_Valenciana,38,2024-07-03 12:30:18,,57.5,5.1,20.8,1018.0,11.0,38.0,1.6,26.5,3.5
"Burriana, Valencia, Spain",Com_Valenciana,38,2024-07-03 12:30:19,,42.6,6.9,24.0,1015.5,17.0,38.0,2.6,27.2,1.0
"L'Alcora, Valencia, Spain",Com_Valenciana,21,2024-07-03 12:30:19,,42.7,17.9,7.4,1015.5,21.0,21.0,8.2,27.2,1.0
"Benigánim, Valencia, Spain",Com_Valenciana,38,2024-07-03 12:30:20,,55.6,6.9,23.2,1014.5,16.0,38.0,1.6,26.8,0.6
"Benicassim, Valencia, Spain",Com_Valenciana,28,2024-07-03 12:30:21,,62.4,2.8,27.7,1013.4,3.0,9.0,1.6,24.1,0.8
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,25,2024-07-03 12:30:21,,58.3,3.2,13.9,1012.2,10.0,25.0,1.6,25.9,1.0
"Algar de Palància, Valencia, Spain",Com_Valenciana,31,2024-07-03 12:30:22,,42.7,1.9,30.9,1015.5,6.0,17.0,1.6,27.2,1.0
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,36,2024-07-03 12:30:23,,77.5,3.7,35.8,1014.5,1.0,5.0,1.6,21.5,0.2
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-07-03 12:30:23,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6
"Perafort, Catalunya, Spain",Catalunya,21,2024-07-03 12:30:26,,41.0,1.4,12.0,998.0,8.0,21.0,1.1,31.6,
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,17,2024-07-03 12:30:26,,47.0,10.1,13.9,1014.0,9.0,17.0,2.6,25.0,1.5
"Burgos IV, Spain",Castilla_Leon,11,2024-07-03 12:30:29,0.1,49.5,4.6,10.6,1020.0,8.0,5.0,0.6,16.0,0.5
"Burgos I, Spain",Castilla_Leon,45,2024-07-03 12:30:30,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7
"Medina de Pomar, Burgos, Spain",Castilla_Leon,11,2024-07-03 12:30:31,,67.0,1.0,10.6,1019.9,4.0,,1.6,20.5,0.2
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,7,2024-07-03 12:30:31,,49.5,2.8,7.4,1020.0,12.0,,0.6,16.0,0.5
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,16,2024-07-03 12:30:32,,71.5,6.4,6.1,1020.0,16.0,,0.6,15.5,0.2
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-07-03 12:30:33,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8
"Limburg-Schiede, Germany",Castilla_Leon,61,2024-07-03 12:30:33,0.1,71.0,19.2,18.7,1011.0,25.0,61.0,0.5,13.0,4.1
"Limburg, Germany",Castilla_Leon,56,2024-07-03 12:30:34,0.1,67.0,19.2,18.7,1015.1,19.0,56.0,0.5,17.5,1.5
"Carranque, Malaga, Spain",Andalucia,48,2024-07-03 12:30:37,,50.5,20.2,10.3,1016.1,24.0,48.0,2.6,26.3,3.5
"El Atabal, Malaga, Spain",Andalucia,47,2024-07-03 12:30:37,,50.5,27.5,14.5,1016.1,19.0,47.0,3.1,26.3,3.5
"Campanillas, Malaga, Spain",Andalucia,38,2024-07-03 12:30:38,,50.0,5.1,21.2,1015.0,21.0,38.0,3.6,25.0,3.6
"Palacio De Congresos, Granada, Spain",Andalucia,58,2024-07-03 12:30:40,,35.0,16.5,26.2,1008.0,23.0,58.0,3.1,29.4,1.0
"Ciudad Deportiva, Armilla, Spain",Andalucia,58,2024-07-03 12:30:41,,30.0,7.7,15.4,1018.0,23.0,58.0,1.6,29.0,2.0
"Granada-norte, Granada, Spain",Andalucia,27,2024-07-03 12:30:42,,35.0,18.3,26.9,1008.0,18.0,23.0,2.6,29.4,1.0
"Erie, Ohio, USA",Castilla_Mancha,45,2024-07-03 12:30:44,,73.0,,16.8,1012.8,18.0,45.0,,23.0,3.0
"Segovia II, Spain",Castilla_Leon,19,2024-07-03 12:30:47,,42.3,6.9,19.1,1017.5,10.0,,1.1,20.3,1.2
"Soria, Spain",Castilla_Leon,13,2024-07-03 12:30:50,,63.0,16.5,11.4,1019.0,13.0,,0.6,17.0,3.8
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,25,2024-07-03 12:30:50,1.4,39.6,5.0,24.7,1017.2,12.0,,0.9,20.7,12.0
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,29,2024-07-03 12:30:51,,61.6,6.0,29.3,1022.0,10.0,,1.6,14.2,1.0
"Casoria Scuola Palizzi (CAM), Casoria, Campania, Italy",Castilla_Leon,24,2024-07-03 12:30:52,,42.0,5.4,23.9,1006.0,,,,27.0,1.5
"I.t.i.s. Argine, Napoli, Campania, Italy",Castilla_Leon,33,2024-07-03 12:30:52,,42.0,23.3,,1006.0,21.0,33.0,2.5,27.0,1.5
"Osservatorio Astronomico, Napoli, Campania, Italy",Castilla_Leon,26,2024-07-03 12:30:53,,58.0,3.5,25.9,1007.8,,,,26.6,1.1
"Museo Nazionale, Napoli, Campania, Italy",Castilla_Leon,8,2024-07-03 12:30:54,,58.0,7.3,,1007.7,6.0,8.0,,26.6,1.1
"Ente Ferrovie, Napoli, Campania, Italy",Castilla_Leon,5,2024-07-03 12:30:54,,58.0,8.6,,1007.8,5.0,,0.9,26.6,1.1
"Acerra scuola Caporale, Acerra, Campania, Italy",Castilla_Leon,-,2024-07-03 12:30:55,,42.0,3.8,,1006.0,,,,27.0,1.5
"Ospedale Santobono, Napoli, Campania, Italy",Castilla_Leon,-,2024-07-03 12:30:56,,58.0,10.2,,1007.8,,,,26.6,1.1
"Boulogne Diderot, Nord-Pas-de-Calais, France",Castilla_Leon,21,2024-07-03 12:30:56,,93.0,,,1015.0,10.0,21.0,,12.0,0.5
"Outreau, Nord-Pas-de-Calais, France",Castilla_Leon,20,2024-07-03 12:30:57,,100.0,1.4,19.9,1014.0,11.0,45.0,,12.0,1.5
"Boulogne-sur-mer, Nord-Pas-de-Calais, France",Castilla_Leon,45,2024-07-03 12:30:58,,56.0,,,1013.0,23.0,45.0,,20.0,3.6
New York,Castilla_Leon,16,2024-07-03 12:30:58,,47.1,,,1022.1,,16.0,,23.3,4.7
"Ft Lee Near Road, NewJersey, USA",Castilla_Leon,33,2024-07-03 12:30:59,2.3,77.0,25.1,1.0,1023.0,,33.0,1.5,18.0,2.0
"Public School 274, New York, USA",Castilla_Leon,16,2024-07-03 12:31:00,,44.4,,,1022.1,,16.0,,22.7,2.7
"The City College of New York, USA",Castilla_Leon,15,2024-07-03 12:31:00,1.5,46.0,3.3,20.0,1022.3,,15.0,,21.0,1.5
"I S 52 Junior High School, New York, USA",Castilla_Leon,15,2024-07-03 12:31:01,1.5,35.0,5.4,21.6,1020.6,,15.0,,23.0,4.1
"Intermediate School 74, New York, USA",Castilla_Leon,14,2024-07-03 12:31:02,1.5,49.0,5.4,21.6,1020.9,,14.0,,21.0,3.6
"Maspeth, New York, USA",Castilla_Leon,8,2024-07-03 12:31:03,,39.7,,,1020.5,,8.0,,23.3,4.7
"Intermediate School 143, New York, USA",Castilla_Leon,5,2024-07-03 12:31:03,1.5,40.0,3.3,20.0,1022.0,,5.0,,23.0,2.0
"Vitória - Centro, Espírito Santo, Brazil",Pais_Vasco,41,2024-07-03 12:31:06,1.01,78.0,5.8,,1019.0,41.41,0.36,14.13,22.0,4.1
"Jardim Camburi, Espírito Santo, Brazil",Pais_Vasco,25,2024-07-03 12:31:06,,94.0,,,1013.0,25.32,,,21.0,1.0
"Vila Capixaba, Espírito Santo, Brazil",Pais_Vasco,22,2024-07-03 12:31:07,2.61,100.0,5.93,4.35,1019.0,22.01,2.37,16.09,19.0,1.5
"Enseada do Suá, Espírito Santo, Brazil",Pais_Vasco,16,2024-07-03 12:31:08,,100.0,4.53,,1019.0,15.55,6.4,13.59,19.0,1.5
"Vila Velha - IBES, Espírito Santo, Brazil",Pais_Vasco,-,2024-07-03 12:31:08,1.5,100.0,6.78,,1019.0,,,11.82,19.0,1.5
"Vila Velha  - Centro, Espírito Santo, Brazil",Pais_Vasco,9,2024-07-03 12:31:09,,94.0,,,1018.0,9.42,,,22.0,1.5
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,50,2024-07-03 12:31:10,,65.0,6.4,,1019.5,14.0,50.0,,17.5,0.7
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,42,2024-07-03 12:31:11,0.1,65.0,8.3,,1019.5,4.0,42.0,,17.5,0.7
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,34,2024-07-03 12:31:11,0.1,65.0,10.1,,1019.5,10.0,34.0,1.1,17.5,0.7
"Victoria Topaz, British Comlumbia, Canada",Pais_Vasco,16,2024-07-03 12:31:12,0.1,87.0,0.3,8.5,1023.6,,16.0,0.2,12.7,2.0
Esquimalt Graving Dock,Pais_Vasco,-,2024-07-03 12:31:13,0.1,,4.4,13.2,,,25.0,1.0,,
Western LLS Lake Victoria,Pais_Vasco,4,2024-07-03 12:31:13,,98.0,,,1015.3,3.0,4.0,,6.2,2.0
Madrid,Pais_Vasco,25,2024-07-03 12:31:14,0.1,28.0,11.9,22.8,1019.8,11.0,25.0,2.1,25.2,1.5
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,42,2024-07-03 12:31:15,0.1,26.0,17.9,,1019.0,20.0,42.0,,25.0,1.2
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,38,2024-07-03 12:31:15,,31.0,16.5,,1019.0,25.0,38.0,,23.0,1.5
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,34,2024-07-03 12:31:16,,28.0,9.2,,1019.8,16.0,34.0,,25.2,1.5
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,34,2024-07-03 12:31:17,,28.0,12.8,,1019.8,20.0,34.0,,25.2,1.5
"Sanchinarro, Madrid, Spain",Pais_Vasco,30,2024-07-03 12:31:17,,29.5,4.2,,1017.5,10.0,30.0,,25.5,1.2
"Casa De Campo, Madrid, Spain",Pais_Vasco,30,2024-07-03 12:31:18,,28.0,14.7,26.0,1019.8,18.0,30.0,,25.2,1.5
"Castellana, Madrid, Spain",Pais_Vasco,25,2024-07-03 12:31:19,,28.0,11.9,,1019.8,11.0,25.0,,25.2,1.5
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,25,2024-07-03 12:31:19,,27.8,11.5,,1018.4,21.0,25.0,,24.4,1.1
"Palencia III, Spain",Castilla_Leon,46,2024-07-03 12:31:22,0.1,61.0,1.4,9.8,1023.4,21.0,46.0,0.6,18.4,2.0
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-07-03 12:31:23,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-07-03 12:31:23,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2
"Guardo, Palencia, Spain",Castilla_Leon,22,2024-07-03 12:31:24,,47.1,1.9,21.6,1020.6,5.0,9.0,4.1,17.4,1.6
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-07-03 12:31:25,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-07-03 12:31:25,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-07-03 12:31:26,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0
"El Picarral, Zaragoza, Spain",Aragón,30,2024-07-03 12:31:29,1.5,39.6,0.5,29.8,1017.2,,11.0,,20.7,12.0
"Jaime Ferrán, Zaragoza, Spain",Aragón,30,2024-07-03 12:31:29,1.3,39.6,4.2,30.1,1017.2,8.0,,2.0,20.7,12.0
"Actur, Zaragoza, Spain",Aragón,28,2024-07-03 12:31:30,,39.6,3.8,27.5,1017.2,13.0,12.0,,20.7,12.0
"Renovales (Luis Vives), Zaragoza, Spain",Aragón,28,2024-07-03 12:31:31,1.0,48.5,2.3,28.2,1014.9,7.0,,1.0,22.2,2.0
"Las Fuentes, Zaragoza, Spain",Aragón,27,2024-07-03 12:31:31,1.1,39.6,4.0,27.3,1017.2,12.0,21.0,1.9,20.7,12.0
"Roger de Flor, Zaragoza, Spain",Aragón,26,2024-07-03 12:31:32,1.2,39.6,3.3,26.2,1017.2,9.0,,1.0,20.7,12.0
"Avda de Soria, Zaragoza, Spain",Aragón,25,2024-07-03 12:31:33,1.4,39.6,5.0,24.7,1017.2,12.0,,0.9,20.7,12.0
"Laboratorio, Tijuana, Baja California, Mexico",Aragón,-,2024-07-03 12:31:33,,65.0,,,1010.1,,,,26.0,8.2
"FES Acatlán, México, Mexico",Aragón,42,2024-07-03 12:31:34,10.0,48.5,19.5,15.2,1030.1,42.0,,17.2,19.0,1.8
"Tlalnepantla, México, Mexico",Aragón,70,2024-07-03 12:31:35,4.5,28.0,9.3,49.6,1026.5,40.0,70.0,2.9,24.0,1.5
"Tlaneplantla, México, Mexico",Aragón,-,2024-07-03 12:31:35,,54.0,,,1007.0,,,,20.0,11.0
"Tultitlan, México, Mexico",Aragón,-,2024-07-03 12:31:36,,59.0,,,1027.7,,,,19.0,1.5
"Camarones, México, Mexico",Aragón,-,2024-07-03 12:31:37,,62.0,,,1027.4,,,,12.0,2.5
"Velódromo, Puebla, Mexico",Aragón,43,2024-07-03 12:31:38,0.8,82.0,1.5,14.8,1026.0,10.0,43.0,0.9,16.0,2.0
