names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind
"Benigánim, Valencia, Spain",Com_Valenciana,38,2024-07-03 09:54:12,,67.0,2.8,19.5,1014.5,15.0,38.0,1.6,25.2,0.5
"Benicassim, Valencia, Spain",Com_Valenciana,28,2024-07-03 09:54:12,,62.4,2.8,27.7,1013.4,3.0,9.0,1.6,24.1,0.8
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,30,2024-07-03 09:54:13,,63.6,4.6,15.9,1012.2,9.0,30.0,1.6,23.1,0.3
"Algar de Palància, Valencia, Spain",Com_Valenciana,25,2024-07-03 09:54:14,,49.5,2.3,26.4,1015.4,9.0,25.0,1.6,25.1,0.1
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,36,2024-07-03 09:54:14,,77.5,3.7,35.8,1014.5,1.0,5.0,1.6,21.5,0.2
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-07-03 09:54:15,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,17,2024-07-03 09:54:17,,56.0,7.8,13.9,1014.0,7.0,17.0,2.6,20.0,1.0
"Perafort, Catalunya, Spain",Catalunya,17,2024-07-03 09:54:18,,50.5,2.3,12.0,997.8,7.0,17.0,1.1,29.1,
"Burgos IV, Spain",Castilla_Leon,17,2024-07-03 09:54:20,0.1,81.0,10.1,2.5,1021.0,7.0,17.0,0.6,11.0,0.5
"Burgos I, Spain",Castilla_Leon,45,2024-07-03 09:54:21,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7
"Medina de Pomar, Burgos, Spain",Castilla_Leon,11,2024-07-03 09:54:22,,75.0,1.0,10.6,1019.8,7.0,,1.6,18.7,0.5
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,12,2024-07-03 09:54:23,,81.0,2.3,3.3,1021.0,12.0,,0.6,11.0,0.5
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,16,2024-07-03 09:54:23,,93.0,6.4,5.3,1020.0,16.0,,0.6,12.0,0.5
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-07-03 09:54:24,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8
"Limburg-Schiede, Germany",Castilla_Leon,53,2024-07-03 09:54:25,0.1,87.0,19.2,8.5,1012.0,22.0,53.0,0.5,10.0,3.6
"Limburg, Germany",Castilla_Leon,49,2024-07-03 09:54:25,0.1,88.2,19.2,8.5,1016.4,18.0,49.0,0.5,13.6,0.2
"Carranque, Malaga, Spain",Andalucia,44,2024-07-03 09:54:28,,49.4,21.1,13.7,1016.0,22.0,44.0,1.6,25.4,2.4
"El Atabal, Malaga, Spain",Andalucia,44,2024-07-03 09:54:28,,49.5,21.1,21.6,1016.0,16.0,44.0,3.1,25.4,2.7
"Campanillas, Malaga, Spain",Andalucia,36,2024-07-03 09:54:29,,46.5,5.1,22.2,1014.0,22.0,36.0,3.6,24.5,1.2
"Palacio De Congresos, Granada, Spain",Andalucia,58,2024-07-03 09:54:31,,44.6,8.7,28.5,1008.5,21.0,58.0,1.1,24.0,0.7
"Ciudad Deportiva, Armilla, Spain",Andalucia,58,2024-07-03 09:54:32,,40.5,14.2,18.5,1018.0,21.0,58.0,1.6,23.0,1.0
"Granada-norte, Granada, Spain",Andalucia,29,2024-07-03 09:54:33,,44.6,18.3,28.5,1008.5,18.0,23.0,2.6,24.0,0.7
"Erie, Ohio, USA",Castilla_Mancha,36,2024-07-03 09:54:35,,68.0,,24.8,1013.5,16.0,36.0,,23.0,4.6
"Segovia II, Spain",Castilla_Leon,18,2024-07-03 09:54:37,,51.3,6.4,17.5,1017.4,10.0,,1.1,17.7,1.2
"Soria, Spain",Castilla_Leon,21,2024-07-03 09:54:39,,76.0,12.4,12.6,1019.0,21.0,,0.6,14.0,4.6
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,20,2024-07-03 09:54:40,1.6,54.0,4.5,20.3,1018.1,8.0,,1.0,16.4,10.3
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,29,2024-07-03 09:54:41,,61.6,6.0,29.3,1022.0,10.0,,1.6,14.2,1.0
"Casoria Scuola Palizzi (CAM), Casoria, Campania, Italy",Castilla_Leon,27,2024-07-03 09:54:41,,50.0,2.9,26.5,1007.0,,,,26.0,2.0
"I.t.i.s. Argine, Napoli, Campania, Italy",Castilla_Leon,43,2024-07-03 09:54:42,,50.0,10.1,,1007.0,17.0,43.0,2.0,26.0,2.0
"Museo Nazionale, Napoli, Campania, Italy",Castilla_Leon,30,2024-07-03 09:54:43,,57.0,5.1,,1007.8,11.0,30.0,,26.1,0.6
"Osservatorio Astronomico, Napoli, Campania, Italy",Castilla_Leon,28,2024-07-03 09:54:43,,57.0,2.9,28.1,1007.8,,,,26.1,0.6
"Ente Ferrovie, Napoli, Campania, Italy",Castilla_Leon,9,2024-07-03 09:54:44,,57.0,4.6,,1007.9,9.0,,0.9,26.1,0.5
"Acerra scuola Caporale, Acerra, Campania, Italy",Castilla_Leon,-,2024-07-03 09:54:45,,50.0,1.3,,1007.0,,,,25.0,2.5
"Ospedale Santobono, Napoli, Campania, Italy",Castilla_Leon,-,2024-07-03 09:54:46,,58.7,10.1,,1008.0,,,,25.5,0.5
"Boulogne Diderot, Nord-Pas-de-Calais, France",Castilla_Leon,21,2024-07-03 09:54:46,,93.0,,,1015.0,10.0,21.0,,12.0,0.5
"Outreau, Nord-Pas-de-Calais, France",Castilla_Leon,20,2024-07-03 09:54:47,,100.0,1.4,19.9,1014.0,11.0,45.0,,12.0,1.5
"Boulogne-sur-mer, Nord-Pas-de-Calais, France",Castilla_Leon,45,2024-07-03 09:54:48,,56.0,,,1013.0,23.0,45.0,,20.0,3.6
New York,Castilla_Leon,16,2024-07-03 09:54:48,,47.1,,,1022.1,,16.0,,23.3,4.7
"Ft Lee Near Road, NewJersey, USA",Castilla_Leon,25,2024-07-03 09:54:49,2.3,64.0,11.2,1.0,1023.3,,25.0,1.5,20.0,2.0
"Public School 274, New York, USA",Castilla_Leon,16,2024-07-03 09:54:50,,44.4,,,1022.1,,16.0,,22.7,2.7
"The City College of New York, USA",Castilla_Leon,15,2024-07-03 09:54:50,1.5,46.0,3.3,20.0,1022.3,,15.0,,21.0,1.5
"I S 52 Junior High School, New York, USA",Castilla_Leon,15,2024-07-03 09:54:51,1.5,35.0,5.4,21.6,1020.6,,15.0,,23.0,4.1
"Intermediate School 74, New York, USA",Castilla_Leon,14,2024-07-03 09:54:52,1.5,49.0,5.4,21.6,1020.9,,14.0,,21.0,3.6
"Maspeth, New York, USA",Castilla_Leon,8,2024-07-03 09:54:52,,39.7,,,1020.5,,8.0,,23.3,4.7
"Intermediate School 143, New York, USA",Castilla_Leon,5,2024-07-03 09:54:53,1.5,40.0,3.3,20.0,1022.0,,5.0,,23.0,2.0
"Vitória - Centro, Espírito Santo, Brazil",Pais_Vasco,41,2024-07-03 09:54:55,1.01,78.0,5.8,,1019.0,41.41,0.36,14.13,22.0,4.1
"Jardim Camburi, Espírito Santo, Brazil",Pais_Vasco,25,2024-07-03 09:54:56,,94.0,,,1013.0,25.32,,,21.0,1.0
"Vila Capixaba, Espírito Santo, Brazil",Pais_Vasco,21,2024-07-03 09:54:57,2.53,100.0,5.89,4.89,1018.0,20.73,2.64,16.62,18.0,1.0
"Enseada do Suá, Espírito Santo, Brazil",Pais_Vasco,15,2024-07-03 09:54:57,,100.0,4.53,,1018.0,14.89,6.35,13.38,18.0,1.0
"Vila Velha - IBES, Espírito Santo, Brazil",Pais_Vasco,-,2024-07-03 09:54:58,1.38,100.0,3.42,,1018.0,,,11.22,18.0,1.0
"Vila Velha  - Centro, Espírito Santo, Brazil",Pais_Vasco,9,2024-07-03 09:54:59,,94.0,,,1018.0,9.42,,,22.0,1.5
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,57,2024-07-03 09:55:00,0.1,87.5,14.7,,1020.0,11.0,57.0,1.1,13.0,0.5
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,46,2024-07-03 09:55:00,,87.5,8.7,,1020.0,14.0,46.0,,13.0,0.5
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,42,2024-07-03 09:55:01,0.1,87.5,14.2,,1020.0,18.0,42.0,,13.0,0.5
"Victoria Topaz, British Comlumbia, Canada",Pais_Vasco,19,2024-07-03 09:55:02,0.1,85.0,0.6,9.0,1023.2,,19.0,0.3,13.3,2.0
"Victoria, Kolkata, India",Pais_Vasco,88,2024-07-03 09:55:02,6.1,84.4375,10.1,6.7,996.1750000000001,54.0,88.0,3.2,29.5,2.145
Madrid,Pais_Vasco,50,2024-07-03 09:55:03,0.1,45.0,11.9,16.3,1019.9,15.0,50.0,2.1,20.5,3.0
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,61,2024-07-03 09:55:04,0.1,42.0,22.4,,1019.0,25.0,61.0,,20.0,1.5
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,61,2024-07-03 09:55:04,,41.0,22.4,,1019.0,25.0,61.0,,20.5,1.2
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,50,2024-07-03 09:55:05,,36.7,27.0,,1020.0,20.0,50.0,,20.9,1.5
"Castellana, Madrid, Spain",Pais_Vasco,50,2024-07-03 09:55:06,,36.7,11.9,,1020.0,15.0,50.0,,20.9,1.5
"Sanchinarro, Madrid, Spain",Pais_Vasco,38,2024-07-03 09:55:07,,39.3,9.6,,1017.5,15.0,38.0,,20.9,1.6
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,38,2024-07-03 09:55:07,,43.3,17.0,,1018.7,20.0,38.0,,19.7,2.7
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,30,2024-07-03 09:55:08,,36.7,10.1,,1020.0,12.0,30.0,,20.9,1.5
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,25,2024-07-03 09:55:09,0.1,37.3,17.4,16.3,1020.0,16.0,25.0,2.1,20.7,1.6
"Casa De Campo, Madrid, Spain",Pais_Vasco,17,2024-07-03 09:55:09,,36.7,11.9,15.5,1020.0,10.0,17.0,,20.9,1.5
"Palencia III, Spain",Castilla_Leon,42,2024-07-03 09:55:12,,73.3,2.8,9.8,1024.0,21.0,42.0,0.6,14.9,4.6
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-07-03 09:55:12,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-07-03 09:55:13,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2
"Guardo, Palencia, Spain",Castilla_Leon,20,2024-07-03 09:55:14,,64.5,3.2,19.5,1020.8,7.0,9.0,4.1,12.6,1.6
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-07-03 09:55:14,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-07-03 09:55:15,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-07-03 09:55:16,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0
"Las Fuentes, Zaragoza, Spain",Aragón,24,2024-07-03 09:55:18,1.2,54.0,5.1,19.5,1018.1,9.0,24.0,1.7,16.4,10.3
"Jaime Ferrán, Zaragoza, Spain",Aragón,22,2024-07-03 09:55:19,1.4,54.0,5.7,21.6,1018.1,9.0,,2.0,16.4,10.3
"Renovales (Luis Vives), Zaragoza, Spain",Aragón,22,2024-07-03 09:55:19,1.0,66.5,2.7,21.7,1016.0,3.0,,1.1,16.9,7.5
"Roger de Flor, Zaragoza, Spain",Aragón,22,2024-07-03 09:55:20,1.4,54.0,3.6,21.8,1018.1,7.0,,0.9,16.3,11.5
"El Picarral, Zaragoza, Spain",Aragón,21,2024-07-03 09:55:21,1.8,54.0,0.7,21.1,1018.1,,17.0,,16.4,10.3
"Actur, Zaragoza, Spain",Aragón,21,2024-07-03 09:55:21,,53.0,5.5,19.8,1018.0,8.0,21.0,,16.6,10.2
"Avda de Soria, Zaragoza, Spain",Aragón,20,2024-07-03 09:55:22,1.6,54.0,4.5,20.3,1018.1,8.0,,1.0,16.4,10.3
"Laboratorio, Tijuana, Baja California, Mexico",Aragón,-,2024-07-03 09:55:23,,65.0,,,1010.1,,,,26.0,8.2
"FES Acatlán, México, Mexico",Aragón,42,2024-07-03 09:55:24,10.0,48.5,19.5,15.2,1030.1,42.0,,17.2,19.0,1.8
"Tlalnepantla, México, Mexico",Aragón,70,2024-07-03 09:55:24,4.5,28.0,9.3,49.6,1026.5,40.0,70.0,2.9,24.0,1.5
"Tlaneplantla, México, Mexico",Aragón,-,2024-07-03 09:55:25,,54.0,,,1007.0,,,,20.0,11.0
"Tultitlan, México, Mexico",Aragón,-,2024-07-03 09:55:26,,59.0,,,1027.7,,,,19.0,1.5
"Camarones, México, Mexico",Aragón,-,2024-07-03 09:55:26,,62.0,,,1027.4,,,,12.0,2.5
"Velódromo, Puebla, Mexico",Aragón,38,2024-07-03 09:55:27,2.0,82.0,1.0,12.6,1026.7,12.0,38.0,1.0,16.0,1.0
