names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind
Madrid,Madrid,35,2024-06-29 19:05:57,0.1,60.8,3.2,35.0,1016.2,6.0,21.0,1.6,22.6,10.0
"Plaza De Castilla, Madrid, Spain",Madrid,57,2024-06-29 19:05:57,,59.6,4.6,,1016.2,20.0,57.0,,22.2,4.0
"Sanchinarro, Madrid, Spain",Madrid,57,2024-06-29 19:05:57,,62.6,1.9,,1013.6,22.0,57.0,,21.8,6.3
"Mendez Alvaro, Madrid, Spain",Madrid,50,2024-06-29 19:05:57,,60.5,1.0,,1014.8,19.0,50.0,,22.7,9.8
"Casa De Campo, Madrid, Spain",Madrid,41,2024-06-29 19:05:57,,59.6,1.0,40.7,1016.2,10.0,21.0,,22.2,4.0
"Plaza Elíptica, Madrid, Spain",Madrid,38,2024-06-29 19:05:57,0.1,56.0,5.5,,1015.0,13.0,38.0,,23.0,7.7
"Escuelas Aguirre, Madrid, Spain",Madrid,35,2024-06-29 19:05:57,0.1,59.6,3.2,35.0,1016.2,12.0,21.0,1.6,22.2,4.0
"Cuatro Caminos, Madrid, Spain",Madrid,34,2024-06-29 19:05:57,,59.6,2.3,,1016.2,15.0,34.0,,22.2,4.0
"Fernandez Ladreda, Madrid, Spain",Madrid,25,2024-06-29 19:05:57,,54.5,5.1,,1015.0,11.0,25.0,,23.5,7.9
"Castellana, Madrid, Spain",Madrid,21,2024-06-29 19:05:57,,59.6,3.2,,1016.2,6.0,21.0,,22.2,4.0
"Media  Red, Madrid, Spain",Madrid,-,2024-06-29 19:05:57,,88.0,,,1025.9,,,,7.7,1.7
"el atazar, Madrid, Spain",Madrid,29,2024-06-29 19:05:57,,83.6,1.4,28.9,1016.2,9.0,21.0,0.6,19.2,0.1
"algete, Madrid, Spain",Madrid,39,2024-06-29 19:05:57,,62.7,1.9,38.6,1014.1,,34.0,,23.1,6.7
"alcorcón, Madrid, Spain",Madrid,32,2024-06-29 19:05:57,,54.5,1.4,31.7,1015.0,,30.0,,23.5,7.9
"valdemoro, Madrid, Spain",Madrid,39,2024-06-29 19:05:57,,53.0,1.4,39.4,1015.0,,17.0,,24.5,8.4
"torrejon de ardoz, Madrid, Spain",Madrid,36,2024-06-29 19:05:57,,51.5,2.8,36.2,1014.0,10.0,17.0,,24.0,6.6
"villa del prado, Madrid, Spain",Madrid,36,2024-06-29 19:05:57,,54.5,0.5,36.2,1015.0,8.0,17.0,1.1,23.5,7.9
"collado villalba, Madrid, Spain",Madrid,72,2024-06-29 19:05:57,,76.0,4.2,28.5,1014.8,,72.0,0.6,19.4,0.3
"villarejo de salvanes, Madrid, Spain",Madrid,35,2024-06-29 19:05:57,,58.2,2.3,35.4,1017.1,,34.0,,24.1,7.5
"Lezcano, Canarias, Spain",Canarias,26,2024-06-29 19:05:57,0.1,62.0,3.7,26.4,1012.6,10.0,13.0,2.1,25.3,14.9
"Jinamar fase 3, Canarias, Spain",Canarias,25,2024-06-29 19:05:57,0.1,62.0,3.2,24.8,1012.6,10.0,5.0,2.1,25.3,14.9
"Nestor Alamo, Canarias, Spain",Canarias,25,2024-06-29 19:05:57,0.1,62.0,5.1,25.2,1012.6,10.0,17.0,0.6,25.3,14.9
"San Nicolas, Canarias, Spain",Canarias,24,2024-06-29 19:05:57,0.1,62.0,1.0,23.6,1012.6,10.0,17.0,0.6,25.3,14.9
"La Loma-Telde, Canarias, Spain",Canarias,24,2024-06-29 19:05:57,0.1,62.0,3.7,24.4,1012.6,15.0,9.0,2.6,25.3,14.9
"Mercado Central, Canarias, Spain",Canarias,23,2024-06-29 19:05:57,0.1,62.0,3.2,22.8,1012.6,12.0,21.0,0.6,25.3,14.9
"Barcelona, Catalunya, Spain",Catalunya,44,2024-06-29 19:05:57,0.1,66.0,1.4,43.9,1011.7,10.0,25.0,0.6,25.0,0.5
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,41,2024-06-29 19:05:57,0.1,66.0,2.3,41.1,1011.7,16.0,25.0,0.6,25.0,0.3
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,41,2024-06-29 19:05:57,0.1,66.0,2.8,41.1,1011.7,12.0,25.0,1.1,25.0,0.3
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,41,2024-06-29 19:05:57,0.1,66.0,3.7,41.1,1011.7,19.0,25.0,1.1,25.0,0.3
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,41,2024-06-29 19:05:57,0.1,57.4,10.6,41.1,1009.7,10.0,,2.6,28.1,5.4
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,38,2024-06-29 19:05:57,0.1,66.0,6.0,38.2,1011.7,15.0,25.0,0.6,25.0,0.3
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,37,2024-06-29 19:05:57,,61.3,2.3,37.4,1010.4,16.0,,,27.7,6.6
"Barcelona (Eixample), Catalunya, Spain",Catalunya,34,2024-06-29 19:05:57,0.1,64.3,6.0,34.2,1008.4,15.0,25.0,1.6,27.0,
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,17,2024-06-29 19:05:57,0.1,64.3,4.6,25.0,1008.4,17.0,,,27.0,
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-29 19:05:57,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,30,2024-06-29 19:05:57,,82.0,3.2,,1015.0,12.0,30.0,,18.0,3.6
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,26,2024-06-29 19:05:57,,82.0,3.2,26.0,1015.0,11.0,25.0,1.6,18.0,3.6
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,25,2024-06-29 19:05:57,0.1,82.0,4.2,,1015.0,12.0,25.0,0.6,18.0,3.6
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,25,2024-06-29 19:05:57,,82.0,2.8,25.2,1015.0,5.0,,3.6,18.0,3.6
"Erandio, País Vasco, Spain",Pais_Vasco,25,2024-06-29 19:05:57,0.1,81.2,4.6,,1015.0,10.0,25.0,0.6,17.7,1.5
"Basauri, País Vasco, Spain",Pais_Vasco,21,2024-06-29 19:05:57,,53.0,4.6,,1014.8,10.0,21.0,1.1,17.3,5.2
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,21,2024-06-29 19:05:57,0.1,81.2,3.2,,1015.0,14.0,21.0,0.6,17.7,1.5
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,20,2024-06-29 19:05:57,,82.0,1.9,19.5,1015.0,5.0,,,18.0,3.6
"Alonsotegi, País Vasco, Spain",Pais_Vasco,7,2024-06-29 19:05:57,,82.0,2.3,,1015.0,7.0,70.0,,18.0,3.6
