names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,28,2024-06-25 22:35:37,0.1,70.0,8.3,27.7,1011.7,14.0,,0.6,24.4,4.0
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,20,2024-06-25 22:35:37,0.1,78.5,6.0,25.0,1010.8,20.0,,,23.3,
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,68,2024-06-25 22:35:37,0.1,84.7,8.3,,1010.6,30.0,68.0,1.1,21.1,0.7
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-25 22:35:37,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,46,2024-06-25 22:35:37,,88.0,6.4,,1010.0,24.0,46.0,,22.0,3.0
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,34,2024-06-25 22:35:37,0.1,88.0,5.5,,1010.0,13.0,34.0,0.6,22.0,3.0
"Basauri, País Vasco, Spain",Pais_Vasco,34,2024-06-25 22:35:37,,54.0,6.4,,1010.3,15.0,34.0,1.1,21.5,5.5
"Alonsotegi, País Vasco, Spain",Pais_Vasco,34,2024-06-25 22:35:37,,88.0,5.1,,1010.0,15.0,34.0,,22.0,3.0
"Erandio, País Vasco, Spain",Pais_Vasco,34,2024-06-25 22:35:37,0.1,84.7,6.0,,1010.6,11.0,34.0,0.6,21.1,0.7
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,30,2024-06-25 22:35:37,,88.0,5.5,25.2,1010.0,12.0,30.0,1.6,22.0,3.0
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,26,2024-06-25 22:35:37,,88.0,6.0,26.4,1010.0,18.0,,4.1,22.0,3.0
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,26,2024-06-25 22:35:37,,88.0,6.9,25.6,1010.0,21.0,,,22.0,3.0
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-25 22:35:37,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Torneo, Sevilla, Spain",Andalucia,61,2024-06-25 22:35:37,4.0,41.8,10.6,36.7,1005.6,21.0,61.0,2.6,31.1,8.0
"Principes, Sevilla, Spain",Andalucia,61,2024-06-25 22:35:37,4.0,41.8,5.1,36.7,1005.6,17.0,61.0,3.6,31.1,8.0
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,61,2024-06-25 22:35:37,4.0,40.5,1.0,43.3,1004.8,40.0,61.0,1.6,30.8,4.5
"Ranilla, Sevilla, Spain",Andalucia,45,2024-06-25 22:35:37,4.0,41.6,16.0,44.9,1004.9,14.0,34.0,2.6,31.2,6.5
"Santa Clara, Sevilla, Spain",Andalucia,45,2024-06-25 22:35:37,4.0,41.6,3.2,44.9,1004.9,14.0,34.0,2.6,31.2,6.5
"Bermejales, Sevilla, Spain",Andalucia,41,2024-06-25 22:35:37,4.0,41.6,6.4,40.7,1004.9,18.0,34.0,1.6,31.2,6.5
"Carvajal - Sevillana, Bogota, Colombia",Andalucia,85,2024-06-25 22:35:37,1.9,46.0,1.2,6.8,1026.0,45.0,85.0,0.6,22.1,6.6
"Lope de Vega, Vigo, Galicia, Spain",Galicia,38,2024-06-25 22:35:37,1.0,87.8,17.0,10.8,1006.5,16.0,38.0,0.9,17.7,1.8
"Coia, Vigo, Galicia, Spain",Galicia,38,2024-06-25 22:35:37,1.0,87.8,7.7,19.3,1006.5,10.0,38.0,1.5,17.7,1.8
"Estación 1, Este, Galicia, Spain",Galicia,25,2024-06-25 22:35:37,1.0,87.8,6.0,19.3,1006.5,10.0,25.0,0.6,17.7,1.8
Worcester Summer St,Galicia,51,2024-06-25 22:35:37,2.3,44.5,1.9,27.2,1009.9,18.0,51.0,0.5,28.8,3.2
"Sensor Box 5, Oregon, USA",Galicia,33,2024-06-25 22:35:37,1.4,55.1,5.0,28.3,29.44,,33.0,1.1,23.0,3.1
"Portland, Oregon, USA",Galicia,20,2024-06-25 22:35:37,0.1,52.0,4.1,0.1,1012.1,,20.0,1.0,24.8,
"Tualatin I-5 Roadway, Oregon, USA",Galicia,19,2024-06-25 22:35:37,0.1,41.0,9.9,0.1,1012.1,,19.0,,23.8,2.9
"Portland Postal Bldg., Oregon, USA",Galicia,13,2024-06-25 22:35:37,1.6,92.0,6.1,12.6,,,,0.1,-72.8,
"Avignon Rocade CDG, PACA, France",Galicia,53,2024-06-25 22:35:37,,73.0,18.4,,1013.0,25.0,53.0,,22.0,1.0
"Avignon Mairie, PACA, France",Galicia,27,2024-06-25 22:35:37,,82.6,16.5,24.7,1013.1,10.0,27.0,,21.4,1.7
"Le Pontet, PACA, France",Galicia,26,2024-06-25 22:35:37,,73.0,3.0,3.0,1013.0,18.0,26.0,,22.0,1.0
"Avignon_semard, PACA, France",Galicia,33,2024-06-25 22:35:37,,57.0,5.4,19.4,1030.0,7.0,33.0,,11.0,3.0
"Avenue Des Champs Elysees, Paris",Galicia,38,2024-06-25 22:35:37,,38.3,11.2,,1017.5,,38.0,,28.1,2.0
"Paris Stade Lenglen, Paris",Galicia,14,2024-06-25 22:35:37,,59.0,3.8,,1019.5,14.0,,,18.3,3.0
"Place Victor Basch, Paris",Galicia,27,2024-06-25 22:35:37,,74.2,16.4,,1025.1,27.0,,,-1.9,0.2
"Boulevard Peripherique Auteuil, Paris",Galicia,-,2024-06-25 22:35:37,0.1,72.0,1.9,22.0,1037.4,20.0,,0.6,6.1,1.0
"A Grela (C), Galicia, Spain",Galicia,91,2024-06-25 22:35:37,1.0,93.0,4.2,23.0,1007.1,20.0,91.0,3.1,17.2,12.2
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,55,2024-06-25 22:35:37,1.0,93.0,0.6,25.9,1007.3,18.0,55.0,2.7,17.2,11.0
"Parque da Cega, Galicia, Spain",Galicia,50,2024-06-25 22:35:37,1.0,94.5,4.0,23.0,1009.3,18.0,50.0,0.7,17.2,0.7
"Riazor, A Coruña, Galicia, Spain",Galicia,30,2024-06-25 22:35:37,1.0,93.0,1.3,23.0,1007.1,17.0,30.0,1.1,17.2,12.2
"Politècnic, València, Valencia, Spain",Com_Valenciana,53,2024-06-25 22:35:37,,78.6,2.8,30.5,1013.9,25.0,53.0,1.6,23.3,6.3
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,46,2024-06-25 22:35:37,,78.6,8.3,27.3,1013.9,12.0,46.0,1.6,23.3,6.3
"Quart de Poblet, Valencia, Spain",Com_Valenciana,38,2024-06-25 22:35:37,,75.5,3.7,29.3,1010.5,12.0,38.0,2.6,23.5,5.9
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,30,2024-06-25 22:35:37,,78.5,12.4,22.0,,14.0,30.0,2.1,23.8,3.0
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,21,2024-06-25 22:35:37,,79.0,14.7,20.8,1012.2,6.0,21.0,1.6,23.3,8.8
"Santa Clarita-Placerita, Los Angeles",Com_Valenciana,62,2024-06-25 22:35:37,2.3,38.0,6.4,62.2,1014.8,,48.0,,34.4,3.3
"Valence Sud, France",Com_Valenciana,42,2024-06-25 22:35:37,,83.0,2.6,42.4,1011.7,,,,19.6,1.0
"Valence Urbain Centre, France",Com_Valenciana,38,2024-06-25 22:35:37,,83.0,4.5,38.1,1011.7,11.0,26.0,,19.6,1.0
"A7 Valence Est, France",Com_Valenciana,16,2024-06-25 22:35:37,,83.0,14.0,,1011.7,16.0,,,19.6,1.0
"A7 Valence, France",Com_Valenciana,-,2024-06-25 22:35:37,,73.5,,,1024.8,,,,4.9,1.0
"Elda, Valencia, Spain",Com_Valenciana,5,2024-06-25 22:35:37,,74.3,1.4,36.2,997.5,2.0,5.0,3.1,23.5,0.6
"Viver, Valencia, Spain",Com_Valenciana,31,2024-06-25 22:35:37,,74.6,5.1,30.5,1012.4,7.0,17.0,1.6,22.7,0.6
"Buñol, Valencia, Spain",Com_Valenciana,35,2024-06-25 22:35:37,,81.6,1.9,34.6,1013.6,6.0,17.0,1.6,22.5,7.4
"Burriana, Valencia, Spain",Com_Valenciana,32,2024-06-25 22:35:37,,74.6,1.9,32.1,1012.4,8.0,25.0,1.6,22.7,0.6
"L'Alcora, Valencia, Spain",Com_Valenciana,26,2024-06-25 22:35:37,,74.6,1.9,25.6,1012.5,11.0,9.0,1.6,22.2,0.6
"Benigánim, Valencia, Spain",Com_Valenciana,42,2024-06-25 22:35:37,,69.1,4.6,41.5,1009.2,,,,25.0,3.1
"Benicassim, Valencia, Spain",Com_Valenciana,9,2024-06-25 22:35:37,,74.6,1.4,14.3,1012.4,3.0,9.0,2.6,22.7,0.6
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,31,2024-06-25 22:35:37,,79.0,1.9,30.9,1008.7,7.0,17.0,1.6,23.1,4.0
"Algar de Palància, Valencia, Spain",Com_Valenciana,33,2024-06-25 22:35:37,,74.8,1.9,32.9,1011.9,10.0,25.0,1.6,23.2,1.5
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,35,2024-06-25 22:35:37,,78.0,1.4,35.4,1010.0,4.0,5.0,1.6,23.0,2.5
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-06-25 22:35:37,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,9,2024-06-25 22:35:37,0.1,83.0,1.9,12.0,1012.0,9.0,21.0,3.1,22.0,1.5
"Perafort, Catalunya, Spain",Catalunya,8,2024-06-25 22:35:37,0.1,43.6,2.3,12.0,1010.1,8.0,21.0,1.1,28.3,
"Burgos IV, Spain",Castilla_Leon,33,2024-06-25 22:35:37,0.1,77.0,2.3,32.5,1012.0,16.0,17.0,0.6,18.0,4.6
"Burgos I, Spain",Castilla_Leon,45,2024-06-25 22:35:37,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7
"Medina de Pomar, Burgos, Spain",Castilla_Leon,44,2024-06-25 22:35:37,,84.5,1.9,43.5,1011.0,23.0,,2.6,20.5,0.7
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,33,2024-06-25 22:35:37,,77.0,7.4,32.5,1012.0,16.0,,0.6,18.0,4.6
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,41,2024-06-25 22:35:37,,71.7,4.6,40.7,1011.5,13.0,,0.6,23.0,3.8
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-06-25 22:35:37,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8
"Limburg-Schiede, Germany",Castilla_Leon,46,2024-06-25 22:35:37,0.1,62.0,19.2,43.6,1015.0,19.0,46.0,0.5,20.0,3.8
"Limburg, Germany",Castilla_Leon,44,2024-06-25 22:35:37,0.1,67.0,19.2,43.6,1015.4,16.0,40.0,0.5,22.7,4.0
"El Atabal, Malaga, Spain",Andalucia,38,2024-06-25 22:35:37,,62.8,4.2,38.1,1010.2,11.0,16.0,2.1,24.1,1.8
"Carranque, Malaga, Spain",Andalucia,35,2024-06-25 22:35:37,,62.8,4.2,34.7,1010.2,13.0,16.0,1.1,24.1,1.8
"Campanillas, Malaga, Spain",Andalucia,27,2024-06-25 22:35:37,,54.0,4.2,26.6,1012.4,18.0,21.0,4.1,25.5,7.6
"Palacio De Congresos, Granada, Spain",Andalucia,61,2024-06-25 22:35:37,,32.0,6.9,42.4,1000.9,61.0,52.0,5.1,28.0,1.5
"Ciudad Deportiva, Armilla, Spain",Andalucia,61,2024-06-25 22:35:37,,32.0,1.9,35.0,1000.9,61.0,52.0,1.6,28.0,1.5
"Granada-norte, Granada, Spain",Andalucia,42,2024-06-25 22:35:37,,32.0,12.8,42.4,1000.9,19.0,18.0,3.6,28.0,1.5
"Erie, Ohio, USA",Castilla_Mancha,42,2024-06-25 22:35:37,,58.0,,42.4,1008.8,88.0,161.0,,28.0,7.7
"Segovia II, Spain",Castilla_Leon,33,2024-06-25 22:35:37,,30.0,4.2,33.3,985.4,23.0,,1.1,31.1,4.0
"Soria, Spain",Castilla_Leon,35,2024-06-25 22:35:37,,51.0,9.2,34.6,1008.0,18.0,,2.1,26.6,1.5
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,38,2024-06-25 22:35:37,1.1,39.3,11.7,38.1,1009.5,17.0,,1.3,27.4,4.0
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,34,2024-06-25 22:35:37,,41.3,1.9,34.2,1015.6,6.0,,2.6,21.6,3.3
"Casoria Scuola Palizzi (CAM), Casoria, Campania, Italy",Castilla_Leon,14,2024-06-25 22:35:37,,88.0,10.4,13.5,1011.5,,,,20.5,2.8
"Museo Nazionale, Napoli, Campania, Italy",Castilla_Leon,34,2024-06-25 22:35:37,,80.0,20.9,,1013.2,33.0,34.0,,20.5,6.0
"Ente Ferrovie, Napoli, Campania, Italy",Castilla_Leon,27,2024-06-25 22:35:37,,80.0,28.1,,1013.1,27.0,,1.6,20.8,6.0
"Osservatorio Astronomico, Napoli, Campania, Italy",Castilla_Leon,11,2024-06-25 22:35:37,,80.0,17.6,10.6,1013.2,,,,20.5,6.0
"I.t.i.s. Argine, Napoli, Campania, Italy",Castilla_Leon,-,2024-06-25 22:35:37,,88.0,24.9,,1011.5,24.0,29.0,3.0,20.5,2.8
"Ospedale Santobono, Napoli, Campania, Italy",Castilla_Leon,-,2024-06-25 22:35:37,,80.0,14.9,,1013.2,,,,20.5,6.0
"Acerra scuola Caporale, Acerra, Campania, Italy",Castilla_Leon,-,2024-06-25 22:35:37,,93.0,12.7,,1012.0,,,,20.0,2.5
"Outreau, Nord-Pas-de-Calais, France",Castilla_Leon,50,2024-06-25 22:35:37,,56.0,1.4,49.6,1013.0,22.0,45.0,,22.0,3.6
"Boulogne Diderot, Nord-Pas-de-Calais, France",Castilla_Leon,38,2024-06-25 22:35:37,,56.0,,,1013.0,18.0,38.0,,22.0,3.6
"Boulogne-sur-mer, Nord-Pas-de-Calais, France",Castilla_Leon,45,2024-06-25 22:35:37,,56.0,,,1013.0,23.0,45.0,,20.0,3.6
New York,Castilla_Leon,53,2024-06-25 22:35:37,,32.5,,,1012.8,,53.0,,33.8,8.5
"Public School 274, New York, USA",Castilla_Leon,53,2024-06-25 22:35:37,,32.5,,,1012.8,,53.0,,32.5,8.5
"New York, USA",Castilla_Leon,53,2024-06-25 22:35:37,1.7,32.5,4.7,35.2,1012.8,,53.0,,33.8,8.5
"Intermediate School 74, New York, USA",Castilla_Leon,52,2024-06-25 22:35:37,1.7,22.0,4.7,40.0,1011.1,,52.0,,32.0,4.6
"The City College of New York, USA",Castilla_Leon,51,2024-06-25 22:35:37,1.7,25.0,4.7,39.2,1012.8,,51.0,,31.0,1.5
"I S 52 Junior High School, New York, USA",Castilla_Leon,49,2024-06-25 22:35:37,1.7,22.0,4.7,40.0,1011.1,,49.0,,32.0,4.6
"Ft Lee Near Road, NewJersey, USA",Castilla_Leon,42,2024-06-25 22:35:37,2.3,25.0,5.6,1.0,1012.8,,42.0,1.5,31.0,1.5
"Maspeth, New York, USA",Castilla_Leon,33,2024-06-25 22:35:37,,29.5,,,1011.5,,33.0,,31.3,2.5
"Vitória - Centro, Espírito Santo, Brazil",Pais_Vasco,34,2024-06-25 22:35:37,1.35,73.0,7.17,,1017.0,33.7,6.93,11.37,25.0,3.0
"Vila Capixaba, Espírito Santo, Brazil",Pais_Vasco,24,2024-06-25 22:35:37,1.97,73.0,9.01,24.07,1017.0,22.11,3.23,13.82,25.0,3.0
"Enseada do Suá, Espírito Santo, Brazil",Pais_Vasco,21,2024-06-25 22:35:37,,73.0,6.57,,1017.0,21.39,7.34,12.78,25.0,3.0
"Jardim Camburi, Espírito Santo, Brazil",Pais_Vasco,11,2024-06-25 22:35:37,,73.0,,,1016.0,10.9,,,24.0,4.6
"Vila Velha - IBES, Espírito Santo, Brazil",Pais_Vasco,-,2024-06-25 22:35:37,1.11,73.0,1.7,,1017.0,,,12.14,25.0,3.0
"Vila Velha  - Centro, Espírito Santo, Brazil",Pais_Vasco,9,2024-06-25 22:35:37,,94.0,,,1018.0,9.42,,,22.0,1.5
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,72,2024-06-25 22:35:37,0.1,71.7,6.4,,1011.5,21.0,72.0,,23.0,3.8
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,72,2024-06-25 22:35:37,,85.0,4.2,,1011.5,35.0,72.0,,18.5,2.5
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,55,2024-06-25 22:35:37,0.1,85.0,8.3,,1011.5,17.0,55.0,0.6,18.5,2.5
"Victoria Topaz, British Comlumbia, Canada",Pais_Vasco,15,2024-06-25 22:35:37,0.1,69.0,0.4,14.4,1015.1,,15.0,0.3,18.6,2.5
"Victoria, Kolkata, India",Pais_Vasco,57,2024-06-25 22:35:37,3.4,86.23333333333333,9.2,5.5,996.6666666666666,47.0,57.0,1.9,31.0,2.2466666666666666
Madrid,Pais_Vasco,70,2024-06-25 22:35:37,0.1,60.0,11.5,48.4,1009.9,42.0,70.0,1.6,28.8,1.0
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,119,2024-06-25 22:35:37,,60.0,25.6,,1009.9,51.0,119.0,,26.6,1.0
"Sanchinarro, Madrid, Spain",Pais_Vasco,91,2024-06-25 22:35:37,,62.0,12.4,,1007.6,41.0,91.0,,26.1,3.2
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,89,2024-06-25 22:35:37,,60.0,16.5,,1009.9,43.0,89.0,,26.6,1.0
"Castellana, Madrid, Spain",Pais_Vasco,70,2024-06-25 22:35:37,,60.0,11.5,,1009.9,42.0,70.0,,26.6,1.0
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,50,2024-06-25 22:35:37,0.1,64.0,12.8,35.0,1009.9,30.0,50.0,1.6,26.1,0.5
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,50,2024-06-25 22:35:37,,34.0,17.9,,1009.0,19.0,50.0,,30.5,0.5
"Casa De Campo, Madrid, Spain",Pais_Vasco,44,2024-06-25 22:35:37,,64.0,3.7,43.5,1009.9,6.0,5.0,,26.1,0.5
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,30,2024-06-25 22:35:37,0.1,34.0,18.8,,1009.0,15.0,30.0,,30.5,0.5
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,25,2024-06-25 22:35:37,,40.0,8.3,,1008.6,7.0,25.0,,28.8,1.0
"Palencia III, Spain",Castilla_Leon,33,2024-06-25 22:35:37,,53.2,7.4,32.9,1013.3,17.0,25.0,1.6,23.8,2.6
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-06-25 22:35:37,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-06-25 22:35:37,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2
"Guardo, Palencia, Spain",Castilla_Leon,43,2024-06-25 22:35:37,,79.4,3.7,42.7,1011.6,30.0,9.0,1.1,21.2,0.2
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-25 22:35:37,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-25 22:35:37,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-06-25 22:35:37,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0
"Actur, Zaragoza, Spain",,39,2024-06-25 22:35:37,,39.0,4.9,33.3,1009.4,16.0,39.0,,27.5,4.5
"Avda de Soria, Zaragoza, Spain",,38,2024-06-25 22:35:37,1.1,39.3,11.7,38.1,1009.5,17.0,,1.3,27.4,4.0
"Jaime Ferrán, Zaragoza, Spain",,36,2024-06-25 22:35:37,1.2,29.3,6.6,35.5,1012.7,12.0,,3.0,28.8,2.0
"El Picarral, Zaragoza, Spain",,35,2024-06-25 22:35:37,1.2,39.3,4.5,33.3,1009.5,,35.0,,27.4,4.0
"Las Fuentes, Zaragoza, Spain",,34,2024-06-25 22:35:37,2.8,39.3,2.0,34.0,1009.5,14.0,33.0,1.5,27.4,4.0
"Roger de Flor, Zaragoza, Spain",,30,2024-06-25 22:35:37,1.9,39.0,5.5,30.3,1009.4,22.0,,1.0,27.5,4.5
"Renovales (Luis Vives), Zaragoza, Spain",,28,2024-06-25 22:35:37,1.9,46.0,7.1,27.8,1006.1,13.0,,1.1,28.0,1.5
"Laboratorio, Tijuana, Baja California, Mexico",,-,2024-06-25 22:35:37,,65.0,,,1010.1,,,,26.0,8.2
"FES Acatlán, México, Mexico",,42,2024-06-25 22:35:37,10.0,48.5,19.5,15.2,1030.1,42.0,,17.2,19.0,1.8
"Tlalnepantla, México, Mexico",,70,2024-06-25 22:35:37,4.5,28.0,9.3,49.6,1026.5,40.0,70.0,2.9,24.0,1.5
"Tlaneplantla, México, Mexico",,-,2024-06-25 22:35:37,,54.0,,,1007.0,,,,20.0,11.0
"Tultitlan, México, Mexico",,-,2024-06-25 22:35:37,,59.0,,,1027.7,,,,19.0,1.5
"Camarones, México, Mexico",,-,2024-06-25 22:35:37,,62.0,,,1027.4,,,,12.0,2.5
"Velódromo, Puebla, Mexico",,98,2024-06-25 22:35:37,18.0,46.0,11.5,23.2,1024.0,70.0,98.0,1.3,21.0,7.2
