names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind
"collado villalba, Madrid, Spain",Madrid,46,2024-07-03 13:32:21,,35.0,15.1,14.7,1016.7,,46.0,0.6,24.7,1.2
"villarejo de salvanes, Madrid, Spain",Madrid,36,2024-07-03 13:32:22,,20.0,2.8,35.8,1021.1,,13.0,,29.4,2.0
"Nestor Alamo, Canarias, Spain",Canarias,38,2024-07-03 13:32:24,0.1,59.8,7.8,27.7,1010.8,23.0,38.0,0.6,24.1,12.3
"San Nicolas, Canarias, Spain",Canarias,34,2024-07-03 13:32:25,0.1,59.8,2.3,29.7,1010.8,13.0,34.0,0.6,24.1,12.3
"Lezcano, Canarias, Spain",Canarias,33,2024-07-03 13:32:26,0.1,59.8,4.6,32.5,1010.8,21.0,25.0,2.1,24.1,12.3
"Jinamar fase 3, Canarias, Spain",Canarias,31,2024-07-03 13:32:26,0.1,58.0,4.2,30.5,1010.6,16.0,9.0,2.1,24.6,13.3
"La Loma-Telde, Canarias, Spain",Canarias,29,2024-07-03 13:32:27,0.1,59.8,3.7,28.9,1010.8,24.0,17.0,3.1,24.1,12.3
"Mercado Central, Canarias, Spain",Canarias,24,2024-07-03 13:32:28,0.1,59.8,6.9,24.4,1010.8,24.0,38.0,0.6,24.1,12.3
"Barcelona (Eixample), Catalunya, Spain",Catalunya,34,2024-07-03 13:32:30,0.1,73.0,8.3,15.9,1013.0,17.0,34.0,0.6,23.6,
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,34,2024-07-03 13:32:31,0.1,73.5,11.5,16.3,1016.0,17.0,34.0,0.6,22.5,3.5
"Barcelona, Catalunya, Spain",Catalunya,25,2024-07-03 13:32:31,0.1,73.5,2.8,24.8,1016.0,14.0,30.0,0.6,22.5,3.5
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,21,2024-07-03 13:32:32,,70.0,2.8,10.2,1014.6,21.0,,,23.3,6.5
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,19,2024-07-03 13:32:33,0.1,73.5,3.2,18.7,1016.0,14.0,30.0,1.6,22.5,3.5
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,19,2024-07-03 13:32:33,0.1,73.5,4.2,18.7,1016.0,19.0,30.0,1.6,22.5,3.5
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,17,2024-07-03 13:32:34,0.1,73.5,2.3,15.5,1016.0,17.0,30.0,0.6,22.5,3.5
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,14,2024-07-03 13:32:35,0.1,68.3,11.9,8.2,1014.2,14.0,,3.6,23.5,8.0
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,,2024-07-03 13:32:35,0.1,73.0,4.6,25.0,1013.0,12.0,,,23.6,
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-07-03 13:32:38,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,59,2024-07-03 13:32:38,,60.0,6.4,,1020.0,23.0,59.0,,22.0,3.6
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,55,2024-07-03 13:32:39,0.1,60.0,6.9,,1020.0,17.0,55.0,19.3,22.0,3.6
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,55,2024-07-03 13:32:40,,60.0,6.0,22.0,1020.0,17.0,55.0,9.7,22.0,3.6
"Basauri, País Vasco, Spain",Pais_Vasco,55,2024-07-03 13:32:40,,46.0,5.5,,1019.4,21.0,55.0,8.2,20.5,5.0
"Erandio, País Vasco, Spain",Pais_Vasco,53,2024-07-03 13:32:41,0.1,67.0,10.1,,1020.0,19.0,53.0,8.7,22.7,1.0
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,28,2024-07-03 13:32:42,,60.0,7.4,22.4,1019.0,14.0,,28.4,21.0,2.8
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,27,2024-07-03 13:32:43,0.1,67.0,8.7,,1020.0,27.0,21.0,16.8,22.7,1.0
"Alonsotegi, País Vasco, Spain",Pais_Vasco,20,2024-07-03 13:32:43,,60.0,3.2,,1019.0,20.0,70.0,,21.0,2.8
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,18,2024-07-03 13:32:44,,60.0,7.4,17.5,1020.0,10.0,,,22.0,3.6
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-07-03 13:32:45,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Torneo, Sevilla, Spain",Andalucia,64,2024-07-03 13:32:47,4.0,40.0,33.4,14.8,1011.8,29.0,64.0,2.6,32.7,2.0
"Principes, Sevilla, Spain",Andalucia,64,2024-07-03 13:32:48,4.0,40.0,13.8,14.8,1011.8,23.0,64.0,3.6,32.7,2.0
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,64,2024-07-03 13:32:48,4.0,41.0,12.8,21.5,1011.5,24.0,64.0,2.6,32.7,2.0
"Ranilla, Sevilla, Spain",Andalucia,45,2024-07-03 13:32:49,4.0,39.0,5.5,19.7,1011.1,16.0,45.0,2.1,33.3,2.0
"Santa Clara, Sevilla, Spain",Andalucia,45,2024-07-03 13:32:50,4.0,39.0,6.4,19.7,1011.1,16.0,45.0,3.6,33.3,2.0
"Bermejales, Sevilla, Spain",Andalucia,45,2024-07-03 13:32:50,4.0,39.0,14.7,15.9,1011.1,23.0,45.0,2.1,33.3,2.0
"Carvajal - Sevillana, Bogota, Colombia",Andalucia,107,2024-07-03 13:32:51,3.7,87.0,4.3,8.2,1027.0,70.0,107.0,0.2,14.0,1.5
"Lope de Vega, Vigo, Galicia, Spain",Galicia,59,2024-07-03 13:32:53,1.0,55.3,14.1,11.8,1014.2,18.0,59.0,0.6,22.9,1.6
"Coia, Vigo, Galicia, Spain",Galicia,55,2024-07-03 13:32:54,1.1,55.3,10.0,17.2,1014.2,17.0,55.0,2.1,22.9,1.6
"Estación 1, Este, Galicia, Spain",Galicia,46,2024-07-03 13:32:55,1.2,55.3,11.5,8.8,1014.2,31.0,46.0,0.8,22.9,1.6
Worcester Summer St,Galicia,30,2024-07-03 13:32:55,3.4,75.3,24.1,22.4,1022.9,14.0,30.0,0.8,20.0,1.0
"Portland, Oregon, USA",Galicia,20,2024-07-03 13:32:56,0.1,84.3,3.9,0.1,1024.5,,20.0,0.3,12.2,
"Tualatin I-5 Roadway, Oregon, USA",Galicia,17,2024-07-03 13:32:57,0.8,71.0,6.3,14.8,1024.5,,17.0,,12.5,1.4
"Sensor Box 5, Oregon, USA",Galicia,14,2024-07-03 13:32:57,0.9,84.0,3.9,14.1,29.77,,8.0,0.5,10.8,1.4
"Portland Postal Bldg., Oregon, USA",Galicia,13,2024-07-03 13:32:58,1.6,92.0,6.1,12.6,,,,0.1,-72.8,
"Avignon Mairie, PACA, France",Galicia,28,2024-07-03 13:32:59,,54.6,2.7,28.4,1010.8,10.0,18.0,,24.6,11.3
"Avignon Rocade CDG, PACA, France",Galicia,26,2024-07-03 13:32:59,,44.0,2.7,,1010.5,24.0,26.0,,25.5,9.7
"Le Pontet, PACA, France",Galicia,20,2024-07-03 13:33:00,,47.0,1.4,3.0,1011.0,18.0,20.0,,24.0,11.3
"Avignon_semard, PACA, France",Galicia,33,2024-07-03 13:33:01,,57.0,5.4,19.4,1030.0,7.0,33.0,,11.0,3.0
"Avenue Des Champs Elysees, Paris",Galicia,55,2024-07-03 13:33:01,,58.3,7.1,,1014.2,,55.0,,18.5,2.3
"Paris Stade Lenglen, Paris",Galicia,14,2024-07-03 13:33:02,,59.0,3.8,,1019.5,14.0,,,18.3,3.0
"Place Victor Basch, Paris",Galicia,27,2024-07-03 13:33:03,,74.2,16.4,,1025.1,27.0,,,-1.9,0.2
"Boulevard Peripherique Auteuil, Paris",Galicia,-,2024-07-03 13:33:04,0.1,72.0,1.9,22.0,1037.4,20.0,,0.6,6.1,1.0
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,46,2024-07-03 13:33:06,1.0,84.0,1.2,31.6,1017.5,23.0,46.0,0.6,16.6,10.6
"A Grela (C), Galicia, Spain",Galicia,33,2024-07-03 13:33:07,1.0,84.0,3.1,26.4,1017.5,7.0,33.0,3.1,16.6,10.6
"Riazor, A Coruña, Galicia, Spain",Galicia,26,2024-07-03 13:33:07,1.0,84.0,2.8,26.4,1017.5,11.0,13.0,0.7,16.6,10.6
"Parque da Cega, Galicia, Spain",Galicia,26,2024-07-03 13:33:08,1.0,79.0,2.1,26.4,1019.6,6.0,12.0,0.6,18.3,0.6
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,89,2024-07-03 13:33:10,,44.4,10.6,13.0,1016.4,47.0,89.0,1.6,30.6,4.2
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,78,2024-07-03 13:33:11,,52.0,21.1,5.7,,45.0,78.0,3.1,30.3,3.0
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,63,2024-07-03 13:33:12,,55.8,22.0,6.5,1014.9,30.0,63.0,1.6,28.6,5.8
"Quart de Poblet, Valencia, Spain",Com_Valenciana,57,2024-07-03 13:33:13,,31.0,9.6,9.0,1013.0,46.0,57.0,3.6,31.5,2.3
"Politècnic, València, Valencia, Spain",Com_Valenciana,46,2024-07-03 13:33:13,,44.4,11.0,9.0,1016.4,25.0,46.0,3.1,30.6,4.2
"Santa Clarita-Placerita, Los Angeles",Com_Valenciana,40,2024-07-03 13:33:14,2.3,79.5,10.2,24.1,1012.0,,40.0,,18.0,0.1
"Valence Urbain Centre, France",Com_Valenciana,-,2024-07-03 13:33:15,,63.0,3.7,19.4,1014.8,20.0,5.0,,22.7,6.5
"A7 Valence Est, France",Com_Valenciana,-,2024-07-03 13:33:15,,63.0,8.4,,1014.8,20.0,,,22.7,6.5
"Valence Sud, France",Com_Valenciana,-,2024-07-03 13:33:16,,63.0,3.7,19.6,1014.8,,,,22.7,6.5
"A7 Valence, France",Com_Valenciana,-,2024-07-03 13:33:17,,73.5,,,1024.8,,,,4.9,1.0
"Elda, Valencia, Spain",Com_Valenciana,27,2024-07-03 13:33:17,,58.6,4.6,27.3,1001.1,4.0,13.0,2.1,28.7,1.8
"Viver, Valencia, Spain",Com_Valenciana,35,2024-07-03 13:33:18,,41.5,1.4,35.4,1014.6,2.0,5.0,1.6,28.3,2.5
"Buñol, Valencia, Spain",Com_Valenciana,29,2024-07-03 13:33:19,,32.6,3.2,29.3,1016.9,7.0,17.0,1.6,29.9,5.1
"Burriana, Valencia, Spain",Com_Valenciana,46,2024-07-03 13:33:19,,41.5,10.1,23.2,1014.8,16.0,46.0,5.1,28.1,2.5
"L'Alcora, Valencia, Spain",Com_Valenciana,30,2024-07-03 13:33:20,,41.5,12.8,19.1,1014.7,22.0,30.0,7.1,28.1,2.5
"Benigánim, Valencia, Spain",Com_Valenciana,34,2024-07-03 13:33:21,,32.0,4.2,31.7,1013.2,18.0,34.0,1.6,31.1,3.0
"Benicassim, Valencia, Spain",Com_Valenciana,28,2024-07-03 13:33:22,,62.4,2.8,27.7,1013.4,3.0,9.0,1.6,24.1,0.8
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,30,2024-07-03 13:33:22,,51.0,3.7,13.5,1011.2,13.0,30.0,2.1,27.9,4.0
"Algar de Palància, Valencia, Spain",Com_Valenciana,32,2024-07-03 13:33:23,,41.5,1.9,31.7,1014.7,4.0,13.0,1.6,28.1,2.5
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,36,2024-07-03 13:33:24,,77.5,3.7,35.8,1014.5,1.0,5.0,1.6,21.5,0.2
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-07-03 13:33:24,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6
"Perafort, Catalunya, Spain",Catalunya,21,2024-07-03 13:33:27,0.1,39.6,1.4,12.0,997.7,8.0,21.0,1.1,31.8,
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,17,2024-07-03 13:33:27,0.1,44.0,6.9,12.0,1014.0,9.0,17.0,2.6,26.0,1.5
"Burgos IV, Spain",Castilla_Leon,16,2024-07-03 13:33:30,0.1,27.0,5.5,16.3,1020.0,5.0,5.0,0.6,22.5,1.8
"Burgos I, Spain",Castilla_Leon,45,2024-07-03 13:33:30,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7
"Medina de Pomar, Burgos, Spain",Castilla_Leon,18,2024-07-03 13:33:31,,67.0,1.0,18.3,1020.0,6.0,,1.6,22.7,1.0
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,23,2024-07-03 13:33:32,,31.0,3.7,10.6,1020.0,23.0,,0.6,23.0,1.8
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,14,2024-07-03 13:33:32,,62.0,6.0,13.0,1019.0,14.0,,0.6,20.0,1.2
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-07-03 13:33:33,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8
"Limburg-Schiede, Germany",Castilla_Leon,60,2024-07-03 13:33:34,0.1,71.0,19.2,20.5,1011.0,21.0,60.0,0.7,12.0,4.6
"Limburg, Germany",Castilla_Leon,52,2024-07-03 13:33:34,0.1,65.0,19.2,20.5,1014.5,17.0,52.0,0.7,17.7,1.0
"Carranque, Malaga, Spain",Andalucia,46,2024-07-03 13:33:37,,53.0,14.2,11.6,1016.0,24.0,46.0,1.6,25.8,5.5
"El Atabal, Malaga, Spain",Andalucia,46,2024-07-03 13:33:37,,53.0,14.2,15.3,1016.0,19.0,46.0,2.1,25.8,5.5
"Campanillas, Malaga, Spain",Andalucia,39,2024-07-03 13:33:38,,44.0,6.7,23.3,1014.0,21.0,39.0,3.6,27.0,3.6
"Palacio De Congresos, Granada, Spain",Andalucia,58,2024-07-03 13:33:40,,28.0,16.5,26.2,1007.5,22.0,58.0,3.1,32.2,2.0
"Ciudad Deportiva, Armilla, Spain",Andalucia,58,2024-07-03 13:33:41,,21.0,5.2,17.9,1017.0,22.0,58.0,1.6,33.0,2.0
"Granada-norte, Granada, Spain",Andalucia,26,2024-07-03 13:33:42,,28.0,18.3,26.2,1007.5,18.0,23.0,2.6,32.2,2.0
"Erie, Ohio, USA",Castilla_Mancha,50,2024-07-03 13:33:44,,78.0,,13.6,1013.5,19.0,50.0,,23.0,3.0
"Segovia II, Spain",Castilla_Leon,22,2024-07-03 13:33:46,,35.0,6.4,21.6,1016.7,16.0,,1.1,24.7,1.2
"Soria, Spain",Castilla_Leon,27,2024-07-03 13:33:49,,33.0,19.7,14.3,1017.0,27.0,,1.1,25.0,3.0
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,28,2024-07-03 13:33:49,1.4,26.5,4.8,27.6,1016.7,14.0,,0.8,23.6,10.5
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,11,2024-07-03 13:33:50,,30.0,1.4,11.0,1019.9,13.0,,1.6,25.0,4.0
"Casoria Scuola Palizzi (CAM), Casoria, Campania, Italy",Castilla_Leon,20,2024-07-03 13:33:51,,52.0,9.9,19.7,1006.5,,,,27.0,3.3
"I.t.i.s. Argine, Napoli, Campania, Italy",Castilla_Leon,59,2024-07-03 13:33:51,,52.0,23.7,,1006.5,21.0,59.0,2.6,27.0,3.3
"Osservatorio Astronomico, Napoli, Campania, Italy",Castilla_Leon,23,2024-07-03 13:33:52,,62.3,7.2,22.6,1007.8,,,,26.9,1.2
"Ente Ferrovie, Napoli, Campania, Italy",Castilla_Leon,1,2024-07-03 13:33:53,,62.3,15.4,,1007.8,5.0,,0.9,26.9,1.2
"Museo Nazionale, Napoli, Campania, Italy",Castilla_Leon,-,2024-07-03 13:33:54,,62.4,12.4,,1008.1,6.0,8.0,,26.9,1.2
"Ospedale Santobono, Napoli, Campania, Italy",Castilla_Leon,-,2024-07-03 13:33:54,,62.4,14.0,,1008.1,,,,26.9,1.2
"Acerra scuola Caporale, Acerra, Campania, Italy",Castilla_Leon,-,2024-07-03 13:33:55,,42.0,3.8,,1006.0,,,,27.0,1.5
"Boulogne Diderot, Nord-Pas-de-Calais, France",Castilla_Leon,21,2024-07-03 13:33:56,,93.0,,,1015.0,10.0,21.0,,12.0,0.5
"Outreau, Nord-Pas-de-Calais, France",Castilla_Leon,20,2024-07-03 13:33:56,,100.0,1.4,19.9,1014.0,11.0,45.0,,12.0,1.5
"Boulogne-sur-mer, Nord-Pas-de-Calais, France",Castilla_Leon,45,2024-07-03 13:33:57,,56.0,,,1013.0,23.0,45.0,,20.0,3.6
New York,Castilla_Leon,16,2024-07-03 13:33:58,,47.1,,,1022.1,,16.0,,23.3,4.7
"Ft Lee Near Road, NewJersey, USA",Castilla_Leon,28,2024-07-03 13:33:58,3.4,68.0,24.1,1.0,1023.0,,28.0,1.5,20.0,2.0
"Public School 274, New York, USA",Castilla_Leon,16,2024-07-03 13:33:59,,44.4,,,1022.1,,16.0,,22.7,2.7
"The City College of New York, USA",Castilla_Leon,15,2024-07-03 13:34:00,1.5,46.0,3.3,20.0,1022.3,,15.0,,21.0,1.5
"I S 52 Junior High School, New York, USA",Castilla_Leon,15,2024-07-03 13:34:00,1.5,35.0,5.4,21.6,1020.6,,15.0,,23.0,4.1
"Intermediate School 74, New York, USA",Castilla_Leon,14,2024-07-03 13:34:01,1.5,49.0,5.4,21.6,1020.9,,14.0,,21.0,3.6
"Maspeth, New York, USA",Castilla_Leon,8,2024-07-03 13:34:02,,39.7,,,1020.5,,8.0,,23.3,4.7
"Intermediate School 143, New York, USA",Castilla_Leon,5,2024-07-03 13:34:03,1.5,40.0,3.3,20.0,1022.0,,5.0,,23.0,2.0
"Vitória - Centro, Espírito Santo, Brazil",Pais_Vasco,41,2024-07-03 13:34:05,1.01,78.0,5.8,,1019.0,41.41,0.36,14.13,22.0,4.1
"Jardim Camburi, Espírito Santo, Brazil",Pais_Vasco,25,2024-07-03 13:34:06,,94.0,,,1013.0,25.32,,,21.0,1.0
"Vila Capixaba, Espírito Santo, Brazil",Pais_Vasco,22,2024-07-03 13:34:06,2.99,100.0,8.16,3.98,1019.0,22.44,2.27,16.28,21.0,1.0
"Enseada do Suá, Espírito Santo, Brazil",Pais_Vasco,16,2024-07-03 13:34:07,,100.0,4.53,,1019.0,15.82,6.7,13.52,21.0,1.0
"Vila Velha - IBES, Espírito Santo, Brazil",Pais_Vasco,-,2024-07-03 13:34:08,1.54,100.0,5.52,,1019.0,,,11.86,21.0,1.0
"Vila Velha  - Centro, Espírito Santo, Brazil",Pais_Vasco,9,2024-07-03 13:34:08,,94.0,,,1018.0,9.42,,,22.0,1.5
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,57,2024-07-03 13:34:09,,56.0,8.3,,1019.0,18.0,57.0,,22.0,1.5
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,42,2024-07-03 13:34:10,0.1,56.0,5.5,,1019.0,9.0,42.0,,22.0,1.5
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,34,2024-07-03 13:34:10,0.1,56.0,10.1,,1019.0,10.0,34.0,1.1,22.0,1.5
"Victoria Topaz, British Comlumbia, Canada",Pais_Vasco,14,2024-07-03 13:34:11,0.1,86.5,0.3,8.5,1023.9,,14.0,0.2,12.7,0.2
Esquimalt Graving Dock,Pais_Vasco,-,2024-07-03 13:34:12,0.1,,4.4,13.2,,,25.0,1.0,,
Western LLS Lake Victoria,Pais_Vasco,4,2024-07-03 13:34:13,,98.0,,,1015.3,3.0,4.0,,6.2,2.0
Madrid,Pais_Vasco,26,2024-07-03 13:34:13,0.1,29.2,17.0,25.6,1019.2,11.0,17.0,2.1,26.8,3.2
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,42,2024-07-03 13:34:14,0.1,24.0,17.9,,1018.5,19.0,42.0,,27.0,1.2
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,42,2024-07-03 13:34:15,,24.0,19.7,,1018.5,20.0,42.0,,27.0,1.2
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,34,2024-07-03 13:34:15,,27.0,18.3,,1019.2,20.0,34.0,,26.8,3.2
"Casa De Campo, Madrid, Spain",Pais_Vasco,33,2024-07-03 13:34:16,,27.0,11.5,32.5,1019.2,15.0,13.0,,26.8,3.2
"Sanchinarro, Madrid, Spain",Pais_Vasco,30,2024-07-03 13:34:17,,29.0,7.8,,1017.0,11.0,30.0,,26.6,2.0
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,26,2024-07-03 13:34:18,0.1,27.0,15.6,25.6,1019.2,6.0,5.0,2.1,26.8,3.2
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,25,2024-07-03 13:34:18,,29.2,11.9,,1018.0,20.0,25.0,,26.0,2.0
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,17,2024-07-03 13:34:19,,27.0,16.5,,1019.2,13.0,17.0,,26.8,3.2
"Palencia III, Spain",Castilla_Leon,30,2024-07-03 13:34:21,,25.0,1.4,15.5,1022.5,20.0,30.0,0.6,27.0,4.6
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-07-03 13:34:22,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-07-03 13:34:23,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2
"Guardo, Palencia, Spain",Castilla_Leon,24,2024-07-03 13:34:23,,50.6,3.2,24.0,1019.7,5.0,9.0,4.1,22.7,0.7
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-07-03 13:34:24,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-07-03 13:34:25,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-07-03 13:34:25,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0
"Jaime Ferrán, Zaragoza, Spain",Aragón,34,2024-07-03 13:34:28,1.3,26.0,4.5,33.7,1016.6,10.0,,1.9,23.7,11.0
"El Picarral, Zaragoza, Spain",Aragón,33,2024-07-03 13:34:28,1.7,26.0,0.5,33.1,1016.6,,10.0,,23.7,11.0
"Actur, Zaragoza, Spain",Aragón,31,2024-07-03 13:34:29,,26.0,3.9,31.1,1016.6,13.0,14.0,,23.7,11.0
"Las Fuentes, Zaragoza, Spain",Aragón,30,2024-07-03 13:34:30,1.0,26.0,4.5,30.0,1016.6,12.0,19.0,0.9,23.7,11.0
"Renovales (Luis Vives), Zaragoza, Spain",Aragón,29,2024-07-03 13:34:31,1.0,37.5,3.9,29.1,1014.5,10.0,,1.0,24.7,4.5
"Avda de Soria, Zaragoza, Spain",Aragón,28,2024-07-03 13:34:31,1.4,26.5,4.8,27.6,1016.7,14.0,,0.8,23.6,10.5
"Roger de Flor, Zaragoza, Spain",Aragón,26,2024-07-03 13:34:32,1.2,39.6,3.3,26.2,1017.2,9.0,,1.0,20.7,12.0
"Laboratorio, Tijuana, Baja California, Mexico",Aragón,-,2024-07-03 13:34:33,,65.0,,,1010.1,,,,26.0,8.2
"FES Acatlán, México, Mexico",Aragón,42,2024-07-03 13:34:33,10.0,48.5,19.5,15.2,1030.1,42.0,,17.2,19.0,1.8
"Tlalnepantla, México, Mexico",Aragón,70,2024-07-03 13:34:34,4.5,28.0,9.3,49.6,1026.5,40.0,70.0,2.9,24.0,1.5
"Tlaneplantla, México, Mexico",Aragón,-,2024-07-03 13:34:35,,54.0,,,1007.0,,,,20.0,11.0
"Tultitlan, México, Mexico",Aragón,-,2024-07-03 13:34:35,,59.0,,,1027.7,,,,19.0,1.5
"Camarones, México, Mexico",Aragón,-,2024-07-03 13:34:36,,62.0,,,1027.4,,,,12.0,2.5
"Velódromo, Puebla, Mexico",Aragón,42,2024-07-03 13:34:37,1.6,77.0,10.1,7.9,1026.0,15.0,42.0,0.9,16.0,2.0
