names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind
"Avenue Des Champs Elysees, Paris",Galicia,50,2024-07-01 17:10:23,,60.0,4.0,,1019.9,,50.0,,18.6,5.5
"Paris Stade Lenglen, Paris",Galicia,14,2024-07-01 17:10:24,,59.0,3.8,,1019.5,14.0,,,18.3,3.0
"Place Victor Basch, Paris",Galicia,27,2024-07-01 17:10:24,,74.2,16.4,,1025.1,27.0,,,-1.9,0.2
"Boulevard Peripherique Auteuil, Paris",Galicia,-,2024-07-01 17:10:25,0.1,72.0,1.9,22.0,1037.4,20.0,,0.6,6.1,1.0
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,30,2024-07-01 17:10:27,1.0,86.0,0.5,16.3,1021.4,15.0,30.0,0.6,18.3,23.0
"Riazor, A Coruña, Galicia, Spain",Galicia,14,2024-07-01 17:10:28,1.0,86.0,1.3,13.6,1021.4,8.0,14.0,0.6,18.3,23.0
"A Grela (C), Galicia, Spain",Galicia,14,2024-07-01 17:10:29,1.0,86.0,3.6,13.6,1021.4,9.0,9.0,2.6,18.3,23.0
"Parque da Cega, Galicia, Spain",Galicia,14,2024-07-01 17:10:29,1.0,78.0,1.6,13.6,1024.0,6.0,10.0,0.6,21.6,4.0
"Politècnic, València, Valencia, Spain",Com_Valenciana,68,2024-07-01 17:10:32,,58.3,2.8,32.9,1020.3,25.0,68.0,2.6,25.8,2.5
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,55,2024-07-01 17:10:32,,58.3,6.9,32.5,1020.3,13.0,55.0,1.6,25.8,2.5
"Quart de Poblet, Valencia, Spain",Com_Valenciana,42,2024-07-01 17:10:33,,60.5,3.7,25.6,1018.0,11.0,42.0,3.6,24.5,1.8
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,13,2024-07-01 17:10:34,,60.0,7.8,30.1,,7.0,13.0,1.6,25.8,2.4
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,13,2024-07-01 17:10:35,,61.0,2.8,57.8,1019.1,3.0,13.0,1.6,25.0,2.0
"Santa Clarita-Placerita, Los Angeles",Com_Valenciana,63,2024-07-01 17:10:35,3.4,69.0,13.0,13.6,1014.4,,63.0,,20.0,0.1
"Valence Urbain Centre, France",Com_Valenciana,-,2024-07-01 17:10:36,,63.0,3.7,19.4,1014.8,20.0,5.0,,22.7,6.5
"A7 Valence Est, France",Com_Valenciana,-,2024-07-01 17:10:37,,63.0,8.4,,1014.8,20.0,,,22.7,6.5
"Valence Sud, France",Com_Valenciana,-,2024-07-01 17:10:37,,63.0,3.7,19.6,1014.8,,,,22.7,6.5
"A7 Valence, France",Com_Valenciana,-,2024-07-01 17:10:38,,73.5,,,1024.8,,,,4.9,1.0
"Elda, Valencia, Spain",Com_Valenciana,17,2024-07-01 17:10:39,,60.5,1.9,23.6,1003.7,4.0,17.0,2.1,27.3,4.3
"Viver, Valencia, Spain",Com_Valenciana,13,2024-07-01 17:10:39,,75.1,4.2,28.9,1018.0,3.0,13.0,1.6,23.9,2.6
"Buñol, Valencia, Spain",Com_Valenciana,17,2024-07-01 17:10:40,,68.6,1.9,28.9,1021.0,5.0,17.0,1.6,23.4,4.5
"Burriana, Valencia, Spain",Com_Valenciana,55,2024-07-01 17:10:41,,75.1,2.3,28.5,1018.0,16.0,55.0,1.6,23.9,2.6
"L'Alcora, Valencia, Spain",Com_Valenciana,17,2024-07-01 17:10:41,,75.1,11.5,14.7,1018.0,14.0,17.0,1.6,23.9,2.6
"Benigánim, Valencia, Spain",Com_Valenciana,25,2024-07-01 17:10:42,,85.0,4.6,25.2,1017.7,,,,20.7,1.0
"Benicassim, Valencia, Spain",Com_Valenciana,28,2024-07-01 17:10:43,,62.4,2.8,27.7,1013.4,3.0,9.0,1.6,24.1,0.8
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,30,2024-07-01 17:10:43,,63.2,1.4,32.5,1015.2,9.0,30.0,2.1,25.1,2.2
"Algar de Palància, Valencia, Spain",Com_Valenciana,21,2024-07-01 17:10:44,,75.1,5.1,29.7,1018.0,16.0,53.0,21.3,23.9,2.6
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,-,2024-07-01 17:10:45,,54.0,1.4,32.1,1017.0,6.0,5.0,1.6,27.5,5.4
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-07-01 17:10:46,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,34,2024-07-01 17:10:49,,64.0,3.2,13.9,1016.0,11.0,34.0,2.1,24.0,2.5
"Perafort, Catalunya, Spain",Catalunya,34,2024-07-01 17:10:49,,30.3,2.3,12.0,1007.2,10.0,34.0,1.1,34.8,
"Burgos IV, Spain",Castilla_Leon,26,2024-07-01 17:10:52,0.1,67.0,2.8,26.0,1024.0,9.0,25.0,6.6,16.5,5.9
"Burgos I, Spain",Castilla_Leon,45,2024-07-01 17:10:53,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7
"Medina de Pomar, Burgos, Spain",Castilla_Leon,7,2024-07-01 17:10:53,,89.5,1.0,24.0,1024.1,7.0,,0.6,18.4,0.2
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,24,2024-07-01 17:10:54,,67.0,3.7,30.1,1024.0,24.0,,0.6,16.5,5.9
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,29,2024-07-01 17:10:55,,79.5,3.2,28.9,1024.0,18.0,,0.6,17.0,3.3
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-07-01 17:10:55,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8
"Limburg-Schiede, Germany",Castilla_Leon,31,2024-07-01 17:10:56,0.1,71.0,19.2,30.8,1015.5,9.0,22.0,0.5,14.0,6.9
"Limburg, Germany",Castilla_Leon,31,2024-07-01 17:10:57,0.1,53.5,19.2,30.8,1018.7,7.0,18.0,0.5,21.1,3.5
"El Atabal, Malaga, Spain",Andalucia,29,2024-07-01 17:10:59,,27.8,4.4,28.5,1016.7,12.0,27.0,1.6,33.5,8.8
"Carranque, Malaga, Spain",Andalucia,27,2024-07-01 17:11:00,,27.8,4.4,26.3,1016.7,16.0,27.0,1.6,33.5,8.8
"Campanillas, Malaga, Spain",Andalucia,29,2024-07-01 17:11:00,,25.0,1.4,28.8,1015.0,13.0,20.0,3.1,33.5,4.8
"Palacio De Congresos, Granada, Spain",Andalucia,44,2024-07-01 17:11:03,,34.0,2.8,26.6,1009.8,13.0,44.0,3.6,30.3,2.6
"Ciudad Deportiva, Armilla, Spain",Andalucia,44,2024-07-01 17:11:03,,34.0,0.8,22.6,1009.8,13.0,44.0,1.6,30.3,2.6
"Granada-norte, Granada, Spain",Andalucia,27,2024-07-01 17:11:04,,33.7,5.5,26.6,1009.8,11.0,16.0,2.1,30.4,2.5
"Erie, Ohio, USA",Castilla_Mancha,15,2024-07-01 17:11:06,,52.0,,15.2,1026.7,,,,20.0,5.1
"Segovia II, Spain",Castilla_Leon,18,2024-07-01 17:11:09,,45.7,2.3,18.3,1019.3,18.0,,1.1,24.4,0.2
"Soria, Spain",Castilla_Leon,10,2024-07-01 17:11:11,,57.5,1.9,41.1,1023.0,10.0,,2.1,20.0,6.1
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,36,2024-07-01 17:11:12,1.1,37.0,3.7,35.5,1018.5,11.0,,0.6,26.1,12.0
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,10,2024-07-01 17:11:12,,57.2,1.9,3.3,1022.2,10.0,,0.6,20.8,5.7
"Casoria Scuola Palizzi (CAM), Casoria, Campania, Italy",Castilla_Leon,-,2024-07-01 17:11:13,,60.0,11.0,15.9,1012.0,,,,29.0,4.1
"Museo Nazionale, Napoli, Campania, Italy",Castilla_Leon,32,2024-07-01 17:11:14,,71.8,13.1,,1013.8,32.0,72.0,,28.0,2.6
"Ente Ferrovie, Napoli, Campania, Italy",Castilla_Leon,-,2024-07-01 17:11:14,,71.8,13.9,,1013.8,29.0,,2.3,28.0,2.6
"I.t.i.s. Argine, Napoli, Campania, Italy",Castilla_Leon,-,2024-07-01 17:11:15,,60.0,7.3,,1012.0,38.0,40.0,2.4,29.0,4.1
"Osservatorio Astronomico, Napoli, Campania, Italy",Castilla_Leon,-,2024-07-01 17:11:16,,71.8,9.3,15.4,1013.8,,,,28.0,2.6
"Acerra scuola Caporale, Acerra, Campania, Italy",Castilla_Leon,-,2024-07-01 17:11:17,,60.0,8.1,,1012.0,,,,29.0,4.1
"Ospedale Santobono, Napoli, Campania, Italy",Castilla_Leon,-,2024-07-01 17:11:17,,71.8,10.2,,1013.8,,,,28.0,2.6
"Boulogne Diderot, Nord-Pas-de-Calais, France",Castilla_Leon,30,2024-07-01 17:11:18,,63.0,,,1019.0,16.0,30.0,,18.0,5.1
"Outreau, Nord-Pas-de-Calais, France",Castilla_Leon,28,2024-07-01 17:11:19,,63.0,1.9,27.7,1019.0,23.0,45.0,,18.0,5.1
"Boulogne-sur-mer, Nord-Pas-de-Calais, France",Castilla_Leon,45,2024-07-01 17:11:19,,56.0,,,1013.0,23.0,45.0,,20.0,3.6
New York,Castilla_Leon,10,2024-07-01 17:11:20,,64.6,,,1015.2,,10.0,,22.9,11.0
"Intermediate School 74, New York, USA",Castilla_Leon,16,2024-07-01 17:11:21,1.1,56.0,3.7,12.1,1016.5,,16.0,,22.0,6.6
"New York, USA",Castilla_Leon,15,2024-07-01 17:11:21,1.1,64.6,5.2,10.4,1015.2,,15.0,,22.9,11.0
"Ft Lee Near Road, NewJersey, USA",Castilla_Leon,14,2024-07-01 17:11:22,2.3,56.0,4.7,1.0,1015.5,,14.0,1.5,23.0,6.6
"Public School 274, New York, USA",Castilla_Leon,14,2024-07-01 17:11:23,,58.6,,,1017.9,,14.0,,24.6,5.0
"The City College of New York, USA",Castilla_Leon,11,2024-07-01 17:11:23,1.3,56.0,3.7,15.2,1017.9,,11.0,,22.0,2.5
"I S 52 Junior High School, New York, USA",Castilla_Leon,11,2024-07-01 17:11:24,1.1,56.0,2.7,14.5,1016.5,,11.0,,22.0,6.6
"Morrisania, New York, USA",Castilla_Leon,1,2024-07-01 17:11:25,1.1,56.0,2.7,14.5,1016.5,,1.0,,22.0,6.6
"Vitória - Centro, Espírito Santo, Brazil",Pais_Vasco,41,2024-07-01 17:11:27,1.01,78.0,5.8,,1019.0,41.41,0.36,14.13,22.0,4.1
"Vila Capixaba, Espírito Santo, Brazil",Pais_Vasco,25,2024-07-01 17:11:28,2.4,78.0,6.91,9.95,1021.0,25.35,2.59,13.64,23.0,4.1
"Jardim Camburi, Espírito Santo, Brazil",Pais_Vasco,25,2024-07-01 17:11:28,,94.0,,,1013.0,25.32,,,21.0,1.0
"Enseada do Suá, Espírito Santo, Brazil",Pais_Vasco,21,2024-07-01 17:11:29,,78.0,2.43,,1021.0,21.48,9.57,11.79,23.0,4.1
"Vila Velha - IBES, Espírito Santo, Brazil",Pais_Vasco,-,2024-07-01 17:11:30,0.84,78.0,1.42,,1021.0,,,9.09,23.0,4.1
"Vila Velha  - Centro, Espírito Santo, Brazil",Pais_Vasco,9,2024-07-01 17:11:30,,94.0,,,1018.0,9.42,,,22.0,1.5
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,17,2024-07-01 17:11:31,,72.5,2.8,,1024.0,6.0,17.0,,18.5,4.1
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,5,2024-07-01 17:11:32,0.1,72.5,4.2,,1024.0,5.0,5.0,0.6,18.5,4.1
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,4,2024-07-01 17:11:33,0.1,72.5,3.2,,1024.0,4.0,46.0,,18.5,4.1
"Durango, Durango, Mexico",Pais_Vasco,52,2024-07-01 17:11:33,30.9,79.2,4.5,8.5,1022.7,8.0,52.0,0.1,17.6,3.7
"SRNyMA, Durango, Mexico",Pais_Vasco,72,2024-07-01 17:11:34,0.1,24.0,2.1,20.4,1021.0,36.0,72.0,9.1,31.1,0.6
"IPN, Durango, Durango, Mexico",Pais_Vasco,60,2024-07-01 17:11:35,,71.0,,,1023.8,60.0,46.0,,18.8,3.0
Western LLS Lake Victoria,Pais_Vasco,4,2024-07-01 17:11:35,,98.0,,,1015.3,3.0,4.0,,6.2,2.0
Madrid,Pais_Vasco,38,2024-07-01 17:11:36,0.1,32.0,5.1,37.8,1020.3,3.0,13.0,1.6,28.8,3.8
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,53,2024-07-01 17:11:37,,32.0,2.3,,1019.1,18.0,53.0,,28.1,3.8
"Casa De Campo, Madrid, Spain",Pais_Vasco,45,2024-07-01 17:11:37,,28.7,1.4,45.1,1020.3,9.0,13.0,,28.8,2.2
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,38,2024-07-01 17:11:38,,28.7,6.0,,1020.3,20.0,38.0,,28.8,2.2
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,38,2024-07-01 17:11:39,0.1,28.7,4.6,37.8,1020.3,7.0,9.0,1.6,28.8,2.2
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,38,2024-07-01 17:11:39,0.1,28.0,6.4,,1019.0,16.0,38.0,,30.0,2.3
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,38,2024-07-01 17:11:40,,35.0,13.8,,1020.0,25.0,38.0,,27.0,1.8
"Castellana, Madrid, Spain",Pais_Vasco,13,2024-07-01 17:11:41,,28.7,5.1,,1020.3,3.0,13.0,,28.8,2.2
"Palencia III, Spain",Castilla_Leon,42,2024-07-01 17:11:43,,49.1,0.5,27.3,1027.1,17.0,42.0,1.1,21.1,10.8
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-07-01 17:11:44,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-07-01 17:11:44,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2
"Guardo, Palencia, Spain",Castilla_Leon,25,2024-07-01 17:11:45,,42.9,2.3,24.8,1023.7,11.0,9.0,2.1,22.7,2.1
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-07-01 17:11:46,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-07-01 17:11:46,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-07-01 17:11:47,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0
"Avda de Soria, Zaragoza, Spain",Aragón,36,2024-07-01 17:11:49,1.1,37.0,3.7,35.5,1018.5,11.0,,0.6,26.1,12.0
"El Picarral, Zaragoza, Spain",Aragón,35,2024-07-01 17:11:50,1.0,37.0,1.2,34.7,1018.5,,16.0,,26.1,12.0
"Jaime Ferrán, Zaragoza, Spain",Aragón,35,2024-07-01 17:11:52,1.0,37.0,4.2,34.8,1018.5,10.0,,2.0,26.1,12.0
"Actur, Zaragoza, Spain",Aragón,32,2024-07-01 17:11:53,,37.0,4.4,31.6,1018.6,13.0,13.0,,26.1,12.0
"Renovales (Luis Vives), Zaragoza, Spain",Aragón,32,2024-07-01 17:11:53,1.5,48.5,1.8,31.6,1016.4,15.0,,1.2,26.1,8.0
"Las Fuentes, Zaragoza, Spain",Aragón,31,2024-07-01 17:11:54,1.8,37.0,4.1,31.4,1018.5,13.0,30.0,1.7,26.1,12.0
"Roger de Flor, Zaragoza, Spain",Aragón,31,2024-07-01 17:11:55,1.0,37.0,3.1,31.4,1018.5,4.0,,0.8,26.1,12.0
"Laboratorio, Tijuana, Baja California, Mexico",Aragón,-,2024-07-01 17:11:55,,65.0,,,1010.1,,,,26.0,8.2
"FES Acatlán, México, Mexico",Aragón,42,2024-07-01 17:11:56,10.0,48.5,19.5,15.2,1030.1,42.0,,17.2,19.0,1.8
"Tlalnepantla, México, Mexico",Aragón,70,2024-07-01 17:11:57,4.5,28.0,9.3,49.6,1026.5,40.0,70.0,2.9,24.0,1.5
"Tlaneplantla, México, Mexico",Aragón,-,2024-07-01 17:11:57,,54.0,,,1007.0,,,,20.0,11.0
"Tultitlan, México, Mexico",Aragón,-,2024-07-01 17:11:58,,59.0,,,1027.7,,,,19.0,1.5
"Camarones, México, Mexico",Aragón,-,2024-07-01 17:11:59,,62.0,,,1027.4,,,,12.0,2.5
"Velódromo, Puebla, Mexico",Aragón,46,2024-07-01 17:11:59,4.5,93.0,2.4,13.9,1023.5,11.0,46.0,1.0,15.0,3.3
