names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,30,2024-06-29 13:01:12,,82.6,4.6,30.1,1011.3,16.0,,,20.1,7.3
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,29,2024-06-29 13:01:12,0.1,91.0,6.4,29.3,1011.9,16.0,25.0,0.6,18.5,6.7
"Barcelona (Eixample), Catalunya, Spain",Catalunya,27,2024-06-29 13:01:12,0.1,83.6,11.9,26.9,1009.6,16.0,25.0,1.6,21.4,
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,17,2024-06-29 13:01:12,0.1,83.6,4.6,25.0,1009.6,17.0,,,21.4,
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,27,2024-06-29 13:01:12,,96.5,4.6,27.3,1015.0,4.0,,3.1,16.5,2.0
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,26,2024-06-29 13:01:12,,96.5,3.2,26.4,1015.0,6.0,17.0,1.6,16.5,2.0
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-29 13:01:12,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,25,2024-06-29 13:01:12,,96.5,4.6,,1015.0,10.0,25.0,,16.5,2.0
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,25,2024-06-29 13:01:12,,96.5,3.2,24.8,1015.0,7.0,,,16.5,2.0
"Erandio, País Vasco, Spain",Pais_Vasco,25,2024-06-29 13:01:12,0.1,90.2,5.1,,1014.5,9.0,25.0,0.6,15.9,1.2
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,21,2024-06-29 13:01:12,0.1,96.5,4.6,,1015.0,8.0,21.0,0.6,16.5,2.0
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,21,2024-06-29 13:01:12,0.1,90.2,3.7,,1014.5,15.0,21.0,0.6,15.9,1.2
"Basauri, País Vasco, Spain",Pais_Vasco,17,2024-06-29 13:01:12,,62.5,4.6,,1014.4,7.0,17.0,1.1,15.5,1.2
"Alonsotegi, País Vasco, Spain",Pais_Vasco,5,2024-06-29 13:01:12,,96.5,4.6,,1015.0,5.0,70.0,,16.5,2.0
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-29 13:01:12,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,63,2024-06-29 13:01:12,4.0,76.3,0.5,24.8,1016.6,13.0,63.0,1.1,21.1,5.8
"Torneo, Sevilla, Spain",Andalucia,58,2024-06-29 13:01:12,4.0,76.0,6.0,21.8,1016.4,15.0,58.0,2.1,22.0,7.3
"Principes, Sevilla, Spain",Andalucia,58,2024-06-29 13:01:12,4.0,76.0,1.9,21.8,1016.4,12.0,58.0,3.6,22.0,7.3
"Bermejales, Sevilla, Spain",Andalucia,58,2024-06-29 13:01:12,4.0,75.1,2.8,25.8,1015.8,11.0,58.0,1.1,22.2,6.8
"Santa Clara, Sevilla, Spain",Andalucia,26,2024-06-29 13:01:12,4.0,75.1,1.9,26.2,1015.8,10.0,25.0,2.1,22.2,6.8
"Ranilla, Sevilla, Spain",Andalucia,26,2024-06-29 13:01:12,4.0,75.5,7.4,25.7,1015.8,10.0,26.0,2.1,22.2,6.5
"Carvajal - Sevillana, Bogota, Colombia",Andalucia,63,2024-06-29 13:01:12,2.8,100.0,7.2,3.0,1028.5,17.0,63.0,0.2,11.9,1.2
"Lope de Vega, Vigo, Galicia, Spain",Galicia,55,2024-06-29 13:01:12,1.1,68.0,4.2,15.1,1013.2,11.0,55.0,0.6,20.2,2.0
"Coia, Vigo, Galicia, Spain",Galicia,55,2024-06-29 13:01:12,1.0,68.0,2.7,20.4,1013.2,14.0,55.0,1.6,20.2,2.0
"Estación 1, Este, Galicia, Spain",Galicia,25,2024-06-29 13:01:12,1.0,68.0,2.1,20.4,1013.2,14.0,25.0,0.6,20.2,2.0
Worcester Summer St,Galicia,26,2024-06-29 13:01:12,1.2,88.5,2.8,25.6,1024.3,8.0,17.0,0.2,14.8,2.7
"Sensor Box 5, Oregon, USA",Galicia,14,2024-06-29 13:01:12,0.7,75.1,3.8,13.9,29.48,,8.0,0.7,16.6,1.6
"Tualatin I-5 Roadway, Oregon, USA",Galicia,13,2024-06-29 13:01:12,1.0,60.0,4.4,12.2,1014.8,,13.0,,16.9,1.1
"Portland, Oregon, USA",Galicia,10,2024-06-29 13:01:12,0.1,74.5,3.8,0.1,1014.8,,10.0,0.6,16.6,
"Portland Postal Bldg., Oregon, USA",Galicia,13,2024-06-29 13:01:12,1.6,92.0,6.1,12.6,,,,0.1,-72.8,
"Avignon Rocade CDG, PACA, France",Galicia,60,2024-06-29 13:01:12,,45.0,14.7,,1011.0,47.0,60.0,,30.0,4.3
"Avignon Mairie, PACA, France",Galicia,44,2024-06-29 13:01:12,,64.3,2.7,32.2,1011.4,26.0,44.0,,27.3,7.1
"Le Pontet, PACA, France",Galicia,44,2024-06-29 13:01:12,,45.0,3.3,3.0,1011.0,18.0,44.0,,30.0,4.1
"Avignon_semard, PACA, France",Galicia,33,2024-06-29 13:01:12,,57.0,5.4,19.4,1030.0,7.0,33.0,,11.0,3.0
"Avenue Des Champs Elysees, Paris",Galicia,36,2024-06-29 13:01:12,,55.2,4.6,,1014.8,,36.0,,20.4,3.8
"Paris Stade Lenglen, Paris",Galicia,14,2024-06-29 13:01:12,,59.0,3.8,,1019.5,14.0,,,18.3,3.0
"Place Victor Basch, Paris",Galicia,27,2024-06-29 13:01:12,,74.2,16.4,,1025.1,27.0,,,-1.9,0.2
"Boulevard Peripherique Auteuil, Paris",Galicia,-,2024-06-29 13:01:12,0.1,72.0,1.9,22.0,1037.4,20.0,,0.6,6.1,1.0
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,71,2024-06-29 13:01:12,1.3,82.0,0.6,22.9,1014.4,52.0,71.0,0.6,16.6,6.6
"Riazor, A Coruña, Galicia, Spain",Galicia,27,2024-06-29 13:01:12,1.0,82.0,1.5,21.7,1014.4,15.0,27.0,0.6,16.6,6.6
"Parque da Cega, Galicia, Spain",Galicia,23,2024-06-29 13:01:12,1.0,80.6,1.0,21.7,1016.4,10.0,23.0,0.6,16.8,0.6
"A Grela (C), Galicia, Spain",Galicia,22,2024-06-29 13:01:12,1.0,82.0,1.5,21.7,1014.4,16.0,7.0,1.9,16.6,6.6
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,57,2024-06-29 13:01:12,,49.0,1.9,31.3,,57.0,50.0,1.6,27.5,7.0
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,46,2024-06-29 13:01:12,,49.5,3.7,31.7,1014.3,16.0,46.0,1.6,26.3,13.5
"Politècnic, València, Valencia, Spain",Com_Valenciana,30,2024-06-29 13:01:12,,49.5,2.8,30.1,1014.3,8.0,17.0,2.1,26.3,13.5
"Quart de Poblet, Valencia, Spain",Com_Valenciana,27,2024-06-29 13:01:12,,43.0,1.9,26.9,1011.5,10.0,17.0,3.1,27.0,12.8
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,17,2024-06-29 13:01:12,,50.8,1.9,57.8,1013.5,9.0,17.0,1.6,26.0,14.2
"Santa Clarita-Placerita, Los Angeles",Com_Valenciana,57,2024-06-29 13:01:12,2.3,89.5,15.1,11.2,1012.3,,57.0,,15.0,1.6
"Valence Urbain Centre, France",Com_Valenciana,30,2024-06-29 13:01:12,,88.0,10.0,40.4,1011.2,23.0,30.0,,19.1,0.2
"Valence Sud, France",Com_Valenciana,-,2024-06-29 13:01:12,,88.0,12.1,46.5,1011.2,,,,19.1,0.2
"A7 Valence Est, France",Com_Valenciana,-,2024-06-29 13:01:12,,88.0,9.0,,1011.2,19.0,,,19.1,0.2
"A7 Valence, France",Com_Valenciana,-,2024-06-29 13:01:12,,73.5,,,1024.8,,,,4.9,1.0
"Elda, Valencia, Spain",Com_Valenciana,34,2024-06-29 13:01:12,,40.6,1.0,34.2,1000.9,2.0,5.0,2.1,28.0,3.8
"Viver, Valencia, Spain",Com_Valenciana,34,2024-06-29 13:01:12,,45.6,3.2,33.8,1011.3,5.0,13.0,1.6,28.2,5.6
"Buñol, Valencia, Spain",Com_Valenciana,35,2024-06-29 13:01:12,,50.5,1.9,34.6,1015.6,3.0,13.0,1.6,26.1,11.5
"Burriana, Valencia, Spain",Com_Valenciana,38,2024-06-29 13:01:12,,47.6,7.4,18.7,1011.4,11.0,38.0,1.6,27.1,2.6
"L'Alcora, Valencia, Spain",Com_Valenciana,26,2024-06-29 13:01:12,,45.6,3.2,26.0,1011.3,11.0,9.0,1.6,28.2,5.6
"Benigánim, Valencia, Spain",Com_Valenciana,33,2024-06-29 13:01:12,,45.7,4.6,32.5,1012.6,,,,26.6,9.5
"Benicassim, Valencia, Spain",Com_Valenciana,5,2024-06-29 13:01:12,,45.6,2.8,34.6,1011.3,1.0,5.0,2.1,28.2,5.6
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,34,2024-06-29 13:01:12,,48.3,1.4,34.2,1009.0,9.0,13.0,4.1,27.0,9.0
"Algar de Palància, Valencia, Spain",Com_Valenciana,36,2024-06-29 13:01:12,,45.6,1.9,36.2,1011.3,4.0,13.0,1.6,28.2,5.6
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,33,2024-06-29 13:01:12,,34.0,1.4,32.5,1013.5,5.0,5.0,1.6,28.0,4.6
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-06-29 13:01:12,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,30,2024-06-29 13:01:12,,71.0,6.4,13.9,1010.0,15.0,30.0,4.6,23.0,1.5
"Perafort, Catalunya, Spain",Catalunya,25,2024-06-29 13:01:12,,40.7,1.4,12.0,1008.0,9.0,25.0,1.1,29.5,
"Burgos IV, Spain",Castilla_Leon,16,2024-06-29 13:01:12,0.1,90.0,1.4,16.3,1015.0,5.0,5.0,2.6,14.5,3.3
"Burgos I, Spain",Castilla_Leon,45,2024-06-29 13:01:12,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7
"Medina de Pomar, Burgos, Spain",Castilla_Leon,24,2024-06-29 13:01:12,,90.3,0.5,23.6,1014.5,3.0,,2.6,15.9,1.3
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,17,2024-06-29 13:01:12,,90.0,2.8,16.7,1015.0,8.0,,0.6,14.5,3.3
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,22,2024-06-29 13:01:12,,90.0,4.6,22.4,1015.0,2.0,,0.6,15.0,2.3
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-06-29 13:01:12,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8
"Limburg-Schiede, Germany",Castilla_Leon,35,2024-06-29 13:01:12,0.1,56.0,19.2,35.2,1016.0,17.0,33.0,0.5,22.0,2.5
"Limburg, Germany",Castilla_Leon,35,2024-06-29 13:01:12,0.1,49.2,19.2,35.2,1016.8,11.0,28.0,0.5,28.0,1.5
"Carranque, Malaga, Spain",Andalucia,27,2024-06-29 13:01:12,,56.3,5.2,23.3,1017.7,16.0,27.0,1.6,25.6,6.8
"El Atabal, Malaga, Spain",Andalucia,27,2024-06-29 13:01:12,,56.3,5.2,27.0,1017.7,11.0,27.0,1.6,25.6,6.8
"Campanillas, Malaga, Spain",Andalucia,25,2024-06-29 13:01:12,,53.5,1.4,25.4,1016.5,14.0,18.0,2.6,25.5,4.1
"Ciudad Deportiva, Armilla, Spain",Andalucia,37,2024-06-29 13:01:12,,55.6,2.2,26.3,1011.5,14.0,37.0,1.6,21.8,1.6
"Palacio De Congresos, Granada, Spain",Andalucia,36,2024-06-29 13:01:12,,56.0,1.9,32.2,1011.5,14.0,36.0,2.1,21.9,1.7
"Granada-norte, Granada, Spain",Andalucia,32,2024-06-29 13:01:12,,57.0,5.1,32.2,1011.5,13.0,14.0,2.6,22.2,2.0
"Erie, Ohio, USA",Castilla_Mancha,20,2024-06-29 13:01:12,,88.0,,20.0,1009.9,,,,23.5,0.7
"Segovia II, Spain",Castilla_Leon,34,2024-06-29 13:01:12,,88.0,2.3,33.8,1014.5,7.0,,0.6,15.7,0.3
"Soria, Spain",Castilla_Leon,11,2024-06-29 13:01:12,,68.0,6.0,11.4,1013.0,2.0,,0.6,19.5,3.6
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,34,2024-06-29 13:01:12,1.5,52.0,4.5,33.5,1012.4,7.0,,0.7,21.8,6.0
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,30,2024-06-29 13:01:12,,90.3,8.3,29.7,1016.1,43.0,,1.6,13.3,8.0
"Casoria Scuola Palizzi (CAM), Casoria, Campania, Italy",Castilla_Leon,16,2024-06-29 13:01:12,,32.0,14.7,16.0,1016.0,,,,34.0,2.5
"I.t.i.s. Argine, Napoli, Campania, Italy",Castilla_Leon,52,2024-06-29 13:01:12,,32.0,23.3,,1016.0,31.0,52.0,2.4,34.0,2.5
"Ente Ferrovie, Napoli, Campania, Italy",Castilla_Leon,37,2024-06-29 13:01:12,,62.1,38.9,,1018.0,37.0,,2.5,31.3,2.0
"Museo Nazionale, Napoli, Campania, Italy",Castilla_Leon,23,2024-06-29 13:01:12,,62.2,32.7,,1018.0,22.0,23.0,,31.3,2.2
"Osservatorio Astronomico, Napoli, Campania, Italy",Castilla_Leon,6,2024-06-29 13:01:12,,62.1,27.3,6.0,1018.0,,,,31.3,2.0
"Acerra scuola Caporale, Acerra, Campania, Italy",Castilla_Leon,-,2024-06-29 13:01:12,,32.0,13.7,,1016.0,,,,34.0,2.5
"Ospedale Santobono, Napoli, Campania, Italy",Castilla_Leon,-,2024-06-29 13:01:12,,62.1,33.3,,1018.0,,,,31.3,2.0
"Outreau, Nord-Pas-de-Calais, France",Castilla_Leon,25,2024-06-29 13:01:12,,87.0,2.8,25.2,1018.0,22.0,45.0,,11.0,1.0
"Boulogne Diderot, Nord-Pas-de-Calais, France",Castilla_Leon,21,2024-06-29 13:01:12,,87.0,,,1018.0,10.0,21.0,,11.0,1.0
"Boulogne-sur-mer, Nord-Pas-de-Calais, France",Castilla_Leon,45,2024-06-29 13:01:12,,56.0,,,1013.0,23.0,45.0,,20.0,3.6
New York,Castilla_Leon,15,2024-06-29 13:01:12,,83.0,,,1023.9,,15.0,,20.5,2.3
"Intermediate School 143, New York, USA",Castilla_Leon,20,2024-06-29 13:01:12,1.4,68.0,7.4,19.2,1023.7,,20.0,,21.0,1.8
"New York, USA",Castilla_Leon,20,2024-06-29 13:01:12,1.4,83.0,17.9,19.2,1023.9,,20.0,,20.5,2.3
"I S 52 Junior High School, New York, USA",Castilla_Leon,17,2024-06-29 13:01:12,1.4,64.0,15.9,13.6,1022.6,,17.0,,21.0,2.8
"Intermediate School 74, New York, USA",Castilla_Leon,16,2024-06-29 13:01:12,1.4,64.0,17.9,11.2,1022.6,,16.0,,21.0,2.8
"Public School 274, New York, USA",Castilla_Leon,15,2024-06-29 13:01:12,,83.0,,,1023.9,,15.0,,20.5,2.3
"The City College of New York, USA",Castilla_Leon,15,2024-06-29 13:01:12,1.4,68.0,7.4,20.0,1023.7,,15.0,,21.0,1.8
"Morrisania, New York, USA",Castilla_Leon,10,2024-06-29 13:01:12,1.4,64.0,7.4,20.0,1022.6,,10.0,,21.0,2.8
"Vitória - Centro, Espírito Santo, Brazil",Pais_Vasco,52,2024-06-29 13:01:12,0.74,93.0,2.97,,1013.0,52.21,18.39,14.31,20.0,0.5
"Vila Capixaba, Espírito Santo, Brazil",Pais_Vasco,39,2024-06-29 13:01:12,2.04,88.0,5.11,13.12,1014.0,38.8,4.84,12.73,21.0,1.5
"Enseada do Suá, Espírito Santo, Brazil",Pais_Vasco,28,2024-06-29 13:01:12,,88.0,5.17,,1014.0,27.69,15.74,25.42,21.0,1.5
"Jardim Camburi, Espírito Santo, Brazil",Pais_Vasco,25,2024-06-29 13:01:12,,94.0,,,1013.0,25.32,,,21.0,1.0
"Vila Velha - IBES, Espírito Santo, Brazil",Pais_Vasco,-,2024-06-29 13:01:12,0.88,88.0,3.64,,1014.0,,,24.38,21.0,1.5
"Vila Velha  - Centro, Espírito Santo, Brazil",Pais_Vasco,9,2024-06-29 13:01:12,,94.0,,,1018.0,9.42,,,22.0,1.5
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,25,2024-06-29 13:01:12,0.1,90.0,5.5,,1015.0,5.0,25.0,,15.0,2.3
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,17,2024-06-29 13:01:12,0.1,90.0,4.2,,1015.0,8.0,17.0,0.6,15.0,2.3
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,13,2024-06-29 13:01:12,,90.0,2.8,,1015.0,6.0,13.0,,15.0,2.3
"Victoria Topaz, British Comlumbia, Canada",Pais_Vasco,18,2024-06-29 13:01:12,0.1,83.0,7.0,2.8,1016.2,,18.0,0.4,13.3,0.2
"Victoria, Kolkata, India",Pais_Vasco,77,2024-06-29 13:01:12,14.9,96.58,12.1,5.8,994.2,52.0,77.0,3.1,9.0,3.57
Madrid,Pais_Vasco,30,2024-06-29 13:01:12,0.1,81.6,3.7,26.4,1016.5,10.0,30.0,1.6,18.7,9.1
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,38,2024-06-29 13:01:12,,73.6,5.5,,1016.5,13.0,38.0,,18.7,4.6
"Castellana, Madrid, Spain",Pais_Vasco,30,2024-06-29 13:01:12,,73.6,3.7,,1016.5,10.0,30.0,,18.7,4.6
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,30,2024-06-29 13:01:12,0.1,72.0,4.6,,1016.0,10.0,30.0,,19.0,5.1
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,26,2024-06-29 13:01:12,0.1,73.6,5.1,26.4,1016.5,10.0,17.0,1.6,18.7,4.6
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,25,2024-06-29 13:01:12,,73.6,2.8,,1016.5,10.0,25.0,,18.7,4.6
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,21,2024-06-29 13:01:12,,82.0,4.2,,1015.0,7.0,21.0,,17.0,6.1
"Casa De Campo, Madrid, Spain",Pais_Vasco,17,2024-06-29 13:01:12,,73.6,1.4,31.7,1016.5,7.0,17.0,,18.7,4.6
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,13,2024-06-29 13:01:12,,81.6,2.3,,1015.3,8.0,13.0,,17.8,9.1
"Sanchinarro, Madrid, Spain",Pais_Vasco,9,2024-06-29 13:01:12,,74.3,3.2,,1014.2,5.0,9.0,,18.8,6.0
"Palencia III, Spain",Castilla_Leon,17,2024-06-29 13:01:12,,82.6,0.5,14.3,1018.8,6.0,17.0,1.1,17.8,2.7
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-06-29 13:01:12,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-06-29 13:01:12,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2
"Guardo, Palencia, Spain",Castilla_Leon,13,2024-06-29 13:01:12,,66.7,1.9,12.6,1015.3,10.0,9.0,0.6,18.5,2.4
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-29 13:01:12,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-29 13:01:12,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-06-29 13:01:12,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0
"El Picarral, Zaragoza, Spain",Aragón,34,2024-06-29 13:01:12,2.3,52.0,1.4,34.3,1012.4,,23.0,,21.8,6.0
"Avda de Soria, Zaragoza, Spain",Aragón,34,2024-06-29 13:01:12,1.5,52.0,4.5,33.5,1012.4,7.0,,0.7,21.8,6.0
"Jaime Ferrán, Zaragoza, Spain",Aragón,33,2024-06-29 13:01:12,1.2,51.5,7.5,32.7,1012.5,9.0,,2.3,22.0,5.7
"Actur, Zaragoza, Spain",Aragón,32,2024-06-29 13:01:12,,52.0,3.9,32.0,1012.4,5.0,18.0,,21.8,6.0
"Las Fuentes, Zaragoza, Spain",Aragón,31,2024-06-29 13:01:12,1.9,52.5,3.9,31.3,1012.5,9.0,27.0,1.8,21.6,5.0
"Renovales (Luis Vives), Zaragoza, Spain",Aragón,31,2024-06-29 13:01:12,1.0,67.5,2.1,30.8,1009.2,2.0,,0.9,22.2,6.0
"Roger de Flor, Zaragoza, Spain",Aragón,31,2024-06-29 13:01:12,1.0,52.0,3.1,31.3,1012.4,5.0,,0.8,21.8,6.0
"Laboratorio, Tijuana, Baja California, Mexico",Aragón,-,2024-06-29 13:01:12,,65.0,,,1010.1,,,,26.0,8.2
"FES Acatlán, México, Mexico",Aragón,42,2024-06-29 13:01:12,10.0,48.5,19.5,15.2,1030.1,42.0,,17.2,19.0,1.8
"Tlalnepantla, México, Mexico",Aragón,70,2024-06-29 13:01:12,4.5,28.0,9.3,49.6,1026.5,40.0,70.0,2.9,24.0,1.5
"Tlaneplantla, México, Mexico",Aragón,-,2024-06-29 13:01:12,,54.0,,,1007.0,,,,20.0,11.0
"Tultitlan, México, Mexico",Aragón,-,2024-06-29 13:01:12,,59.0,,,1027.7,,,,19.0,1.5
"Camarones, México, Mexico",Aragón,-,2024-06-29 13:01:12,,62.0,,,1027.4,,,,12.0,2.5
"Velódromo, Puebla, Mexico",Aragón,100,2024-06-29 13:01:12,3.6,78.6,11.1,2.1,785.8,20.0,100.0,1.0,15.6,1.0
