names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,33,2024-06-27 21:42:35,0.1,57.0,10.6,33.3,1014.0,10.0,,0.6,25.5,1.6
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,29,2024-06-27 21:42:35,0.1,52.0,22.9,29.3,1015.9,14.0,25.0,0.6,24.4,1.0
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,15,2024-06-27 21:42:35,0.1,69.5,5.1,25.0,1013.1,15.0,,,24.7,
"Barcelona, Catalunya, Spain",Catalunya,11,2024-06-27 21:42:35,0.1,57.5,31.6,35.8,1015.5,11.0,21.0,1.1,26.6,3.0
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,80,2024-06-27 21:42:35,0.1,88.2,9.6,,1016.6,34.0,80.0,1.1,19.4,1.7
"Alonsotegi, País Vasco, Spain",Pais_Vasco,70,2024-06-27 21:42:35,,88.0,6.9,,1016.0,32.0,70.0,,21.0,3.6
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-27 21:42:35,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Erandio, País Vasco, Spain",Pais_Vasco,55,2024-06-27 21:42:35,0.1,90.0,10.1,,1016.9,20.0,55.0,0.6,19.4,1.0
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,50,2024-06-27 21:42:35,0.1,93.0,5.1,,1016.5,17.0,50.0,0.6,20.0,3.0
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,50,2024-06-27 21:42:35,,93.0,3.2,,1016.6,19.0,50.0,,20.0,3.0
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,46,2024-06-27 21:42:35,,93.0,3.2,28.9,1016.5,16.0,46.0,1.6,20.0,3.0
"Basauri, País Vasco, Spain",Pais_Vasco,46,2024-06-27 21:42:35,,57.5,4.2,,1016.3,17.0,46.0,1.1,19.3,5.2
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,28,2024-06-27 21:42:35,,93.0,2.8,28.1,1016.5,11.0,,3.1,20.0,3.0
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,25,2024-06-27 21:42:35,,93.0,2.3,25.2,1016.5,14.0,,,20.0,3.0
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-27 21:42:35,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Torneo, Sevilla, Spain",Andalucia,34,2024-06-27 21:42:35,4.0,54.0,9.2,26.3,1011.8,16.0,34.0,2.1,24.4,8.0
"Principes, Sevilla, Spain",Andalucia,34,2024-06-27 21:42:35,4.0,54.0,1.9,26.3,1011.8,15.0,34.0,3.1,24.4,8.0
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,34,2024-06-27 21:42:35,4.0,54.0,0.5,32.8,1011.5,15.0,34.0,1.1,23.8,4.0
"Ranilla, Sevilla, Spain",Andalucia,32,2024-06-27 21:42:35,4.0,53.7,11.5,32.4,1010.7,9.0,27.0,3.1,25.0,7.1
"Santa Clara, Sevilla, Spain",Andalucia,32,2024-06-27 21:42:35,4.0,53.7,2.8,32.4,1010.7,9.0,27.0,3.1,25.0,7.1
"Bermejales, Sevilla, Spain",Andalucia,31,2024-06-27 21:42:35,4.0,55.0,4.6,30.9,1011.1,12.0,27.0,1.6,24.2,6.6
"Carvajal - Sevillana, Bogota, Colombia",Andalucia,65,2024-06-27 21:42:35,4.6,63.0,7.2,5.2,1027.0,56.0,65.0,0.7,20.1,2.0
"Lope de Vega, Vigo, Galicia, Spain",Galicia,59,2024-06-27 21:42:35,1.1,58.0,9.5,23.9,1008.3,22.0,59.0,0.9,27.4,1.1
"Coia, Vigo, Galicia, Spain",Galicia,59,2024-06-27 21:42:35,1.0,57.7,9.3,29.1,1008.2,38.0,59.0,2.0,27.6,1.1
"Estación 1, Este, Galicia, Spain",Galicia,57,2024-06-27 21:42:35,1.0,57.8,6.9,29.1,1008.2,38.0,57.0,0.6,27.5,1.1
Worcester Summer St,Galicia,38,2024-06-27 21:42:35,2.3,63.0,2.8,38.4,1006.2,8.0,17.0,0.5,25.4,3.2
"Sensor Box 5, Oregon, USA",Galicia,19,2024-06-27 21:42:35,0.7,68.6,1.5,19.2,29.58,,17.0,0.6,17.5,6.5
"Tualatin I-5 Roadway, Oregon, USA",Galicia,15,2024-06-27 21:42:35,1.6,59.0,7.5,15.2,1018.2,,14.0,,18.6,7.2
"Portland, Oregon, USA",Galicia,10,2024-06-27 21:42:35,0.1,68.6,1.5,0.1,1018.1,,10.0,0.6,18.3,
"Portland Postal Bldg., Oregon, USA",Galicia,13,2024-06-27 21:42:35,1.6,92.0,6.1,12.6,,,,0.1,-72.8,
"Avignon Rocade CDG, PACA, France",Galicia,45,2024-06-27 21:42:35,,61.0,15.7,,1012.0,29.0,45.0,,27.0,3.6
"Avignon Mairie, PACA, France",Galicia,38,2024-06-27 21:42:35,,68.1,8.4,31.8,1012.4,19.0,38.0,,28.1,3.1
"Le Pontet, PACA, France",Galicia,38,2024-06-27 21:42:35,,61.0,2.8,3.0,1012.0,18.0,38.0,,27.0,3.6
"Avignon_semard, PACA, France",Galicia,33,2024-06-27 21:42:35,,57.0,5.4,19.4,1030.0,7.0,33.0,,11.0,3.0
"Avenue Des Champs Elysees, Paris",Galicia,84,2024-06-27 21:42:35,,56.0,11.2,,1011.9,,84.0,,27.7,1.0
"Paris Stade Lenglen, Paris",Galicia,14,2024-06-27 21:42:35,,59.0,3.8,,1019.5,14.0,,,18.3,3.0
"Place Victor Basch, Paris",Galicia,27,2024-06-27 21:42:35,,74.2,16.4,,1025.1,27.0,,,-1.9,0.2
"Boulevard Peripherique Auteuil, Paris",Galicia,-,2024-06-27 21:42:35,0.1,72.0,1.9,22.0,1037.4,20.0,,0.6,6.1,1.0
"Riazor, A Coruña, Galicia, Spain",Galicia,40,2024-06-27 21:42:35,1.0,87.0,2.7,18.6,1013.7,19.0,40.0,0.7,17.7,12.6
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,38,2024-06-27 21:42:35,1.0,87.0,0.5,25.1,1013.7,13.0,38.0,0.6,17.7,12.6
"Parque da Cega, Galicia, Spain",Galicia,28,2024-06-27 21:42:35,1.0,81.0,5.5,18.6,1015.6,12.0,28.0,1.1,20.5,0.5
"A Grela (C), Galicia, Spain",Galicia,19,2024-06-27 21:42:35,1.0,85.5,5.1,18.6,1013.4,15.0,15.0,2.4,18.0,12.0
"Politècnic, València, Valencia, Spain",Com_Valenciana,53,2024-06-27 21:42:35,,75.5,2.8,38.2,1015.2,23.0,53.0,1.6,25.4,4.2
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,42,2024-06-27 21:42:35,,80.5,7.4,34.6,1015.5,11.0,42.0,1.6,24.4,7.5
"Quart de Poblet, Valencia, Spain",Com_Valenciana,36,2024-06-27 21:42:35,,67.0,2.8,36.2,1012.0,11.0,30.0,2.1,26.5,4.8
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,35,2024-06-27 21:42:35,,78.0,2.8,35.4,,20.0,34.0,1.6,26.1,6.0
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,30,2024-06-27 21:42:35,,82.8,6.9,29.7,1014.0,11.0,17.0,1.6,24.3,8.0
"Santa Clarita-Placerita, Los Angeles",Com_Valenciana,74,2024-06-27 21:42:35,2.3,53.2,12.7,42.4,1012.1,,74.0,,30.3,4.2
"Valence Sud, France",Com_Valenciana,47,2024-06-27 21:42:35,,75.0,5.3,46.8,1011.8,,,,24.1,0.5
"Valence Urbain Centre, France",Com_Valenciana,45,2024-06-27 21:42:35,,75.0,5.1,39.8,1011.8,15.0,45.0,,24.1,0.5
"A7 Valence Est, France",Com_Valenciana,16,2024-06-27 21:42:35,,75.0,6.6,,1011.8,16.0,,,24.1,0.5
"A7 Valence, France",Com_Valenciana,-,2024-06-27 21:42:35,,73.5,,,1024.8,,,,4.9,1.0
"Elda, Valencia, Spain",Com_Valenciana,39,2024-06-27 21:42:35,,79.0,1.9,39.4,998.1,5.0,21.0,2.6,24.6,2.0
"Viver, Valencia, Spain",Com_Valenciana,40,2024-06-27 21:42:35,,57.2,1.4,39.8,1013.6,6.0,9.0,1.6,25.8,3.2
"Buñol, Valencia, Spain",Com_Valenciana,45,2024-06-27 21:42:35,,76.6,1.9,45.1,1015.6,5.0,13.0,1.6,24.3,5.6
"Burriana, Valencia, Spain",Com_Valenciana,42,2024-06-27 21:42:35,,57.0,1.9,42.3,1013.3,10.0,30.0,1.6,26.6,4.5
"L'Alcora, Valencia, Spain",Com_Valenciana,44,2024-06-27 21:42:35,,57.2,2.8,43.9,1013.6,4.0,13.0,1.6,25.8,3.2
"Benigánim, Valencia, Spain",Com_Valenciana,45,2024-06-27 21:42:35,,71.0,4.6,45.1,1011.7,,,,25.3,4.6
"Benicassim, Valencia, Spain",Com_Valenciana,3,2024-06-27 21:42:35,,57.2,2.8,14.3,1013.6,3.0,5.0,1.6,25.8,3.2
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,39,2024-06-27 21:42:35,,71.3,1.9,38.6,1009.7,8.0,17.0,1.6,25.7,6.6
"Algar de Palància, Valencia, Spain",Com_Valenciana,44,2024-06-27 21:42:35,,60.0,1.9,43.5,1013.6,8.0,13.0,1.6,26.1,3.0
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,39,2024-06-27 21:42:35,,83.0,1.4,39.0,1011.0,6.0,13.0,1.6,24.0,4.1
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-06-27 21:42:35,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6
"Perafort, Catalunya, Spain",Catalunya,9,2024-06-27 21:42:35,0.1,66.5,2.8,12.0,1006.7,9.0,17.0,1.1,25.2,
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,3,2024-06-27 21:42:35,0.1,61.0,4.2,12.0,1014.0,13.0,17.0,2.6,25.0,0.7
"Burgos IV, Spain",Castilla_Leon,42,2024-06-27 21:42:35,0.1,77.0,2.3,39.4,1016.0,21.0,42.0,1.6,20.5,6.1
"Burgos I, Spain",Castilla_Leon,45,2024-06-27 21:42:35,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7
"Medina de Pomar, Burgos, Spain",Castilla_Leon,27,2024-06-27 21:42:35,,90.6,1.9,27.3,1016.9,19.0,,1.1,19.4,1.6
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,35,2024-06-27 21:42:35,,77.0,7.8,34.6,1016.0,33.0,,0.6,20.5,6.1
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,35,2024-06-27 21:42:35,,88.0,4.2,35.0,1017.0,12.0,,0.6,18.5,4.6
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-06-27 21:42:35,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8
"Limburg-Schiede, Germany",Castilla_Leon,48,2024-06-27 21:42:35,0.1,64.0,19.2,47.9,1011.0,18.0,41.0,0.5,23.0,2.5
"Limburg, Germany",Castilla_Leon,48,2024-06-27 21:42:35,0.1,59.7,19.2,47.9,1012.5,14.0,36.0,0.5,26.3,4.5
"El Atabal, Malaga, Spain",Andalucia,34,2024-06-27 21:42:35,,58.5,9.2,33.8,1013.4,17.0,28.0,1.6,24.1,2.7
"Carranque, Malaga, Spain",Andalucia,32,2024-06-27 21:42:35,,58.5,9.2,32.0,1013.4,20.0,28.0,1.1,24.1,2.7
"Campanillas, Malaga, Spain",Andalucia,37,2024-06-27 21:42:35,,55.5,3.7,36.8,1011.5,17.0,20.0,3.6,23.5,2.3
"Palacio De Congresos, Granada, Spain",Andalucia,50,2024-06-27 21:42:35,,59.3,3.2,38.9,1005.7,22.0,50.0,3.6,23.1,1.0
"Ciudad Deportiva, Armilla, Spain",Andalucia,50,2024-06-27 21:42:35,,59.3,1.0,31.1,1005.7,22.0,50.0,1.6,23.1,1.0
"Granada-norte, Granada, Spain",Andalucia,39,2024-06-27 21:42:35,,59.3,11.0,38.9,1005.7,18.0,21.0,2.1,23.1,1.0
"Erie, Ohio, USA",Castilla_Mancha,31,2024-06-27 21:42:35,,50.0,,31.2,1015.5,88.0,161.0,,24.0,2.5
"Segovia II, Spain",Castilla_Leon,42,2024-06-27 21:42:35,,40.3,2.3,37.4,1010.6,42.0,,0.6,27.2,0.3
"Soria, Spain",Castilla_Leon,41,2024-06-27 21:42:35,,54.0,3.7,41.1,1012.0,11.0,,0.6,28.0,0.5
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,35,2024-06-27 21:42:35,1.0,21.5,11.8,34.9,1012.6,19.0,,1.3,30.2,9.5
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,37,2024-06-27 21:42:35,,41.3,2.8,37.0,1015.1,21.0,,0.6,28.1,9.6
"Casoria Scuola Palizzi (CAM), Casoria, Campania, Italy",Castilla_Leon,41,2024-06-27 21:42:35,,67.0,7.2,41.1,1014.0,,,,24.0,3.8
"Museo Nazionale, Napoli, Campania, Italy",Castilla_Leon,53,2024-06-27 21:42:35,,77.0,15.0,,1016.1,27.0,53.0,,23.3,1.0
"Osservatorio Astronomico, Napoli, Campania, Italy",Castilla_Leon,46,2024-06-27 21:42:35,,77.0,2.9,45.9,1016.1,,,,23.3,1.0
"I.t.i.s. Argine, Napoli, Campania, Italy",Castilla_Leon,12,2024-06-27 21:42:35,,67.0,3.6,,1014.0,18.0,12.0,3.2,24.0,3.8
"Ente Ferrovie, Napoli, Campania, Italy",Castilla_Leon,1,2024-06-27 21:42:35,,77.0,31.4,,1016.1,22.0,,1.4,23.3,1.0
"Acerra scuola Caporale, Acerra, Campania, Italy",Castilla_Leon,-,2024-06-27 21:42:35,,67.0,4.5,,1014.0,,,,24.0,3.8
"Ospedale Santobono, Napoli, Campania, Italy",Castilla_Leon,-,2024-06-27 21:42:35,,77.0,15.2,,1016.1,,,,23.3,1.0
"Boulogne Diderot, Nord-Pas-de-Calais, France",Castilla_Leon,102,2024-06-27 21:42:35,,79.5,,,1011.0,42.0,102.0,,18.0,6.1
"Outreau, Nord-Pas-de-Calais, France",Castilla_Leon,10,2024-06-27 21:42:35,,79.5,1.4,10.2,1011.0,22.0,45.0,,18.0,6.1
"Boulogne-sur-mer, Nord-Pas-de-Calais, France",Castilla_Leon,45,2024-06-27 21:42:35,,56.0,,,1013.0,23.0,45.0,,20.0,3.6
New York,Castilla_Leon,25,2024-06-27 21:42:35,,48.5,,,1009.9,,25.0,,30.1,6.8
"New York, USA",Castilla_Leon,41,2024-06-27 21:42:35,1.5,48.5,4.7,40.8,1009.9,,25.0,,30.1,6.8
"The City College of New York, USA",Castilla_Leon,31,2024-06-27 21:42:35,1.9,42.0,4.7,40.0,1009.4,,31.0,,28.0,2.0
"Public School 274, New York, USA",Castilla_Leon,25,2024-06-27 21:42:35,,47.8,,,1009.9,,25.0,,28.9,6.8
"Intermediate School 74, New York, USA",Castilla_Leon,25,2024-06-27 21:42:35,1.5,39.0,4.7,41.6,1008.1,,25.0,,28.0,7.2
"Ft Lee Near Road, NewJersey, USA",Castilla_Leon,23,2024-06-27 21:42:35,2.3,53.0,10.2,1.0,1009.6,,23.0,1.5,27.2,1.0
"I S 52 Junior High School, New York, USA",Castilla_Leon,23,2024-06-27 21:42:35,1.5,44.0,4.7,41.6,1008.4,,23.0,,27.0,4.1
"Maspeth, New York, USA",Castilla_Leon,7,2024-06-27 21:42:35,,48.5,,,1008.3,,7.0,,27.0,4.5
"Vitória - Centro, Espírito Santo, Brazil",Pais_Vasco,66,2024-06-27 21:42:35,1.9,51.0,7.68,,1013.0,66.19,15.45,12.95,30.0,2.5
"Vila Capixaba, Espírito Santo, Brazil",Pais_Vasco,40,2024-06-27 21:42:35,2.16,73.0,5.23,26.01,1012.0,40.46,4.44,16.43,26.0,4.1
"Enseada do Suá, Espírito Santo, Brazil",Pais_Vasco,25,2024-06-27 21:42:35,,94.0,1.81,,1017.0,24.86,12.79,12.68,21.0,2.0
"Jardim Camburi, Espírito Santo, Brazil",Pais_Vasco,22,2024-06-27 21:42:35,,73.0,,,1012.0,21.97,,,26.0,4.1
"Vila Velha - IBES, Espírito Santo, Brazil",Pais_Vasco,-,2024-06-27 21:42:35,1.44,51.0,3.97,,1013.0,,,17.35,30.0,2.5
"Vila Velha  - Centro, Espírito Santo, Brazil",Pais_Vasco,9,2024-06-27 21:42:35,,94.0,,,1018.0,9.42,,,22.0,1.5
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,53,2024-06-27 21:42:35,0.1,88.0,5.1,,1017.0,10.0,53.0,0.6,18.5,4.6
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,53,2024-06-27 21:42:35,,88.0,3.7,,1017.0,13.0,53.0,,18.5,4.6
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,21,2024-06-27 21:42:35,0.1,88.0,4.2,,1017.0,14.0,21.0,,18.5,4.6
"Durango, Durango, Mexico",Pais_Vasco,9,2024-06-27 21:42:35,30.9,51.2,4.5,8.8,1018.3,10.0,4.0,0.1,25.5,6.3
"SRNyMA, Durango, Mexico",Pais_Vasco,72,2024-06-27 21:42:35,0.1,24.0,2.1,20.4,1021.0,36.0,72.0,9.1,31.1,0.6
"IPN, Durango, Durango, Mexico",Pais_Vasco,60,2024-06-27 21:42:35,,71.0,,,1023.8,60.0,46.0,,18.8,3.0
Western LLS Lake Victoria,Pais_Vasco,4,2024-06-27 21:42:35,,98.0,,,1015.3,3.0,4.0,,6.2,2.0
Madrid,Pais_Vasco,39,2024-06-27 21:42:35,0.1,35.0,8.3,38.6,1013.5,20.0,21.0,1.6,28.8,10.0
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,72,2024-06-27 21:42:35,0.1,33.0,7.8,38.6,1013.6,69.0,72.0,1.6,28.8,9.3
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,68,2024-06-27 21:42:35,,33.0,5.5,,1013.6,65.0,68.0,,28.8,9.3
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,62,2024-06-27 21:42:35,,33.0,6.4,,1013.6,62.0,53.0,,28.8,9.3
"Sanchinarro, Madrid, Spain",Pais_Vasco,61,2024-06-27 21:42:35,,34.3,3.7,,1011.2,61.0,57.0,,28.8,9.6
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,59,2024-06-27 21:42:35,,36.2,2.8,,1012.6,58.0,59.0,,28.4,8.0
"Casa De Campo, Madrid, Spain",Pais_Vasco,59,2024-06-27 21:42:35,,33.0,4.2,44.7,1013.6,59.0,50.0,,28.8,9.3
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,56,2024-06-27 21:42:35,0.1,32.0,11.9,,1011.5,56.0,46.0,,30.5,6.4
"Palencia III, Spain",Castilla_Leon,68,2024-06-27 21:42:35,,66.0,0.5,37.4,1017.0,40.0,68.0,0.6,24.8,11.1
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-06-27 21:42:35,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-06-27 21:42:35,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2
"Guardo, Palencia, Spain",Castilla_Leon,36,2024-06-27 21:42:35,,57.5,2.3,35.8,1016.0,15.0,9.0,2.6,24.0,3.1
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-27 21:42:35,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-27 21:42:35,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-06-27 21:42:35,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0
"Jaime Ferrán, Zaragoza, Spain",,42,2024-06-27 21:42:35,1.0,22.0,5.7,42.0,1012.6,21.0,,1.7,30.0,9.0
"Las Fuentes, Zaragoza, Spain",,41,2024-06-27 21:42:35,1.5,22.0,2.4,40.5,1012.6,23.0,34.0,1.7,30.0,9.0
"Actur, Zaragoza, Spain",,39,2024-06-27 21:42:35,,21.5,4.7,39.2,1012.6,23.0,30.0,,30.2,9.5
"El Picarral, Zaragoza, Spain",,37,2024-06-27 21:42:35,1.1,21.5,6.0,36.5,1012.6,,27.0,,30.2,9.5
"Renovales (Luis Vives), Zaragoza, Spain",,35,2024-06-27 21:42:35,1.6,30.0,7.5,35.4,1009.0,25.0,,1.1,30.5,4.0
"Roger de Flor, Zaragoza, Spain",,35,2024-06-27 21:42:35,1.3,21.5,8.4,34.5,1012.6,31.0,,1.3,30.2,9.5
"Avda de Soria, Zaragoza, Spain",,35,2024-06-27 21:42:35,1.0,21.5,11.8,34.9,1012.6,19.0,,1.3,30.2,9.5
"Laboratorio, Tijuana, Baja California, Mexico",,-,2024-06-27 21:42:35,,65.0,,,1010.1,,,,26.0,8.2
"FES Acatlán, México, Mexico",,42,2024-06-27 21:42:35,10.0,48.5,19.5,15.2,1030.1,42.0,,17.2,19.0,1.8
"Tlalnepantla, México, Mexico",,70,2024-06-27 21:42:35,4.5,28.0,9.3,49.6,1026.5,40.0,70.0,2.9,24.0,1.5
"Tlaneplantla, México, Mexico",,-,2024-06-27 21:42:35,,54.0,,,1007.0,,,,20.0,11.0
"Tultitlan, México, Mexico",,-,2024-06-27 21:42:35,,59.0,,,1027.7,,,,19.0,1.5
"Camarones, México, Mexico",,-,2024-06-27 21:42:35,,62.0,,,1027.4,,,,12.0,2.5
"Velódromo, Puebla, Mexico",,98,2024-06-27 21:42:35,18.0,46.0,11.5,23.2,1024.0,70.0,98.0,1.3,21.0,7.2
