names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,20,2024-06-27 13:48:47,0.1,63.6,6.0,19.9,1015.3,15.0,21.0,1.1,25.9,2.3
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,20,2024-06-27 13:48:47,0.1,63.6,6.4,20.4,1015.3,14.0,21.0,1.1,25.9,2.3
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,20,2024-06-27 13:48:47,0.1,63.6,9.6,20.4,1015.3,17.0,21.0,1.1,25.9,2.3
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,20,2024-06-27 13:48:47,0.1,82.3,3.7,25.0,1012.4,20.0,,,25.0,
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,20,2024-06-27 13:48:47,,83.0,2.3,19.5,1014.2,16.0,,,24.4,4.0
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,4,2024-06-27 13:48:47,0.1,83.0,18.8,11.8,1013.8,12.0,,3.6,25.0,6.0
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-27 13:48:47,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Erandio, País Vasco, Spain",Pais_Vasco,72,2024-06-27 13:48:47,0.1,90.3,26.6,,1015.8,32.0,72.0,1.1,20.0,0.6
"Alonsotegi, País Vasco, Spain",Pais_Vasco,70,2024-06-27 13:48:47,,88.0,6.9,,1016.0,32.0,70.0,,21.0,3.6
"Basauri, País Vasco, Spain",Pais_Vasco,70,2024-06-27 13:48:47,,55.0,8.7,,1015.5,44.0,70.0,1.6,20.0,7.0
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,65,2024-06-27 13:48:47,0.1,88.0,6.9,,1016.0,25.0,65.0,0.6,21.0,3.6
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,65,2024-06-27 13:48:47,,88.0,4.6,21.6,1016.0,22.0,65.0,1.6,21.0,3.6
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,57,2024-06-27 13:48:47,,88.0,5.5,,1016.0,28.0,57.0,,21.0,3.6
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,50,2024-06-27 13:48:47,0.1,90.3,12.8,,1015.7,47.0,50.0,0.6,20.0,0.6
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,28,2024-06-27 13:48:47,,88.0,8.3,14.7,1016.0,28.0,,,21.0,3.6
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,17,2024-06-27 13:48:47,,88.0,6.9,17.1,1016.0,17.0,,3.1,21.0,3.6
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-27 13:48:47,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Torneo, Sevilla, Spain",Andalucia,34,2024-06-27 13:48:47,4.0,66.5,7.4,19.4,1010.8,17.0,34.0,2.1,23.3,2.0
"Principes, Sevilla, Spain",Andalucia,34,2024-06-27 13:48:47,4.0,66.0,1.9,19.4,1010.8,18.0,34.0,3.1,23.3,2.3
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,34,2024-06-27 13:48:47,4.0,65.0,0.5,22.4,1010.9,17.0,34.0,1.1,22.9,2.6
"Ranilla, Sevilla, Spain",Andalucia,33,2024-06-27 13:48:47,4.0,64.0,13.8,24.1,1010.2,12.0,33.0,2.6,23.5,1.6
"Bermejales, Sevilla, Spain",Andalucia,33,2024-06-27 13:48:47,4.0,64.0,2.8,23.0,1010.2,15.0,33.0,1.6,23.5,1.6
"Santa Clara, Sevilla, Spain",Andalucia,32,2024-06-27 13:48:47,4.0,64.0,3.2,24.2,1010.2,11.0,32.0,2.6,23.5,1.6
"Carvajal - Sevillana, Bogota, Colombia",Andalucia,85,2024-06-27 13:48:47,2.8,93.0,9.2,0.1,1029.0,74.0,85.0,2.5,12.0,1.0
"Lope de Vega, Vigo, Galicia, Spain",Galicia,65,2024-06-27 13:48:47,1.3,58.5,11.9,13.1,1008.4,15.0,65.0,1.1,26.6,0.1
"Coia, Vigo, Galicia, Spain",Galicia,65,2024-06-27 13:48:47,1.0,58.5,9.1,19.7,1008.4,19.0,65.0,2.1,26.6,0.1
"Estación 1, Este, Galicia, Spain",Galicia,50,2024-06-27 13:48:47,1.0,57.8,9.6,19.7,1008.5,19.0,50.0,0.6,26.8,0.1
Worcester Summer St,Galicia,26,2024-06-27 13:48:47,2.3,81.0,1.9,25.6,1004.7,10.0,20.0,0.3,17.2,0.7
"Sensor Box 5, Oregon, USA",Galicia,18,2024-06-27 13:48:47,0.6,77.0,1.1,18.4,29.55,,5.0,0.5,14.4,5.1
"Tualatin I-5 Roadway, Oregon, USA",Galicia,16,2024-06-27 13:48:47,0.4,69.0,6.3,15.8,1017.2,,11.0,,14.5,5.4
"Portland, Oregon, USA",Galicia,8,2024-06-27 13:48:47,0.1,77.3,1.1,0.1,1016.9,,8.0,0.5,15.1,
"Portland Postal Bldg., Oregon, USA",Galicia,13,2024-06-27 13:48:47,1.6,92.0,6.1,12.6,,,,0.1,-72.8,
"Avignon Mairie, PACA, France",Galicia,42,2024-06-27 13:48:47,,59.0,1.7,41.6,1012.8,18.0,28.0,,30.0,1.5
"Avignon Rocade CDG, PACA, France",Galicia,35,2024-06-27 13:48:47,,51.0,11.4,,1013.0,24.0,35.0,,28.5,2.0
"Le Pontet, PACA, France",Galicia,26,2024-06-27 13:48:47,,51.0,4.1,3.0,1013.0,18.0,26.0,,28.0,2.5
"Avignon_semard, PACA, France",Galicia,33,2024-06-27 13:48:47,,57.0,5.4,19.4,1030.0,7.0,33.0,,11.0,3.0
"Avenue Des Champs Elysees, Paris",Galicia,84,2024-06-27 13:48:47,,56.0,11.2,,1011.9,,84.0,,27.7,1.0
"Paris Stade Lenglen, Paris",Galicia,14,2024-06-27 13:48:47,,59.0,3.8,,1019.5,14.0,,,18.3,3.0
"Place Victor Basch, Paris",Galicia,27,2024-06-27 13:48:47,,74.2,16.4,,1025.1,27.0,,,-1.9,0.2
"Boulevard Peripherique Auteuil, Paris",Galicia,-,2024-06-27 13:48:47,0.1,72.0,1.9,22.0,1037.4,20.0,,0.6,6.1,1.0
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,46,2024-06-27 13:48:47,1.0,88.0,0.5,23.7,1012.5,16.0,46.0,0.6,17.7,19.3
"Riazor, A Coruña, Galicia, Spain",Galicia,42,2024-06-27 13:48:47,1.0,88.0,1.8,18.4,1012.5,16.0,42.0,0.8,17.7,19.3
"Parque da Cega, Galicia, Spain",Galicia,33,2024-06-27 13:48:47,1.0,88.3,2.4,18.4,1015.1,14.0,33.0,0.6,18.7,2.0
"A Grela (C), Galicia, Spain",Galicia,18,2024-06-27 13:48:47,1.0,88.0,3.1,18.4,1012.5,18.0,10.0,2.5,17.7,19.3
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,50,2024-06-27 13:48:47,,67.6,8.3,26.9,1015.0,13.0,50.0,1.6,25.5,11.6
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,38,2024-06-27 13:48:47,,69.3,8.3,25.6,,19.0,38.0,1.6,26.4,7.6
"Politècnic, València, Valencia, Spain",Com_Valenciana,38,2024-06-27 13:48:47,,68.2,3.2,31.7,1015.0,17.0,38.0,1.6,25.5,11.5
"Quart de Poblet, Valencia, Spain",Com_Valenciana,30,2024-06-27 13:48:47,,51.0,6.9,25.2,1012.0,15.0,30.0,3.1,28.0,7.9
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,24,2024-06-27 13:48:47,,72.5,8.3,23.6,1013.5,10.0,17.0,1.6,25.2,8.7
"Santa Clarita-Placerita, Los Angeles",Com_Valenciana,55,2024-06-27 13:48:47,2.3,84.6,12.1,16.8,1013.2,,55.0,,16.6,0.1
"Valence Sud, France",Com_Valenciana,36,2024-06-27 13:48:47,,73.3,1.7,35.5,1012.1,,,,27.0,2.3
"Valence Urbain Centre, France",Com_Valenciana,34,2024-06-27 13:48:47,,73.3,2.9,34.5,1012.1,10.0,34.0,,27.0,2.3
"A7 Valence Est, France",Com_Valenciana,-,2024-06-27 13:48:47,,73.3,10.7,,1012.1,13.0,,,27.0,2.3
"A7 Valence, France",Com_Valenciana,-,2024-06-27 13:48:47,,73.5,,,1024.8,,,,4.9,1.0
"Elda, Valencia, Spain",Com_Valenciana,37,2024-06-27 13:48:47,,50.7,3.7,36.6,997.6,4.0,9.0,2.1,28.4,5.2
"Viver, Valencia, Spain",Com_Valenciana,35,2024-06-27 13:48:47,,50.5,3.2,35.4,1013.1,11.0,13.0,1.6,28.1,6.0
"Buñol, Valencia, Spain",Com_Valenciana,37,2024-06-27 13:48:47,,59.2,1.9,37.4,1015.2,7.0,17.0,1.6,26.6,9.2
"Burriana, Valencia, Spain",Com_Valenciana,25,2024-06-27 13:48:47,,54.7,13.3,22.0,1012.7,10.0,25.0,6.6,27.9,5.0
"L'Alcora, Valencia, Spain",Com_Valenciana,35,2024-06-27 13:48:47,,50.5,2.8,35.0,1013.1,18.0,30.0,3.1,28.1,6.0
"Benigánim, Valencia, Spain",Com_Valenciana,43,2024-06-27 13:48:47,,43.0,4.6,42.7,1011.0,,,,29.0,3.8
"Benicassim, Valencia, Spain",Com_Valenciana,5,2024-06-27 13:48:47,,50.5,2.8,14.3,1013.1,3.0,5.0,1.6,28.1,6.0
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,33,2024-06-27 13:48:47,,59.6,2.3,32.5,1009.4,10.0,17.0,3.1,26.8,6.6
"Algar de Palància, Valencia, Spain",Com_Valenciana,31,2024-06-27 13:48:47,,50.5,8.7,31.3,1013.1,20.0,21.0,3.6,28.1,6.0
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,35,2024-06-27 13:48:47,,42.0,1.4,35.4,1010.0,13.0,5.0,1.6,28.0,4.1
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-06-27 13:48:47,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,17,2024-06-27 13:48:47,,48.0,8.7,13.9,1013.0,13.0,17.0,4.6,28.0,4.1
"Perafort, Catalunya, Spain",Catalunya,10,2024-06-27 13:48:47,,23.8,2.8,12.0,1007.0,10.0,21.0,2.1,34.0,
"Burgos IV, Spain",Castilla_Leon,21,2024-06-27 13:48:47,0.1,68.5,2.8,17.9,1016.0,17.0,21.0,2.1,23.0,5.9
"Burgos I, Spain",Castilla_Leon,45,2024-06-27 13:48:47,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7
"Medina de Pomar, Burgos, Spain",Castilla_Leon,25,2024-06-27 13:48:47,,90.3,1.0,25.2,1015.8,17.0,,0.6,20.0,0.6
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,26,2024-06-27 13:48:47,,68.5,6.0,31.7,1016.0,26.0,,2.1,23.0,5.9
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,19,2024-06-27 13:48:47,,75.5,6.4,19.1,1015.0,19.0,,0.6,24.0,4.3
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-06-27 13:48:47,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8
"Limburg-Schiede, Germany",Castilla_Leon,64,2024-06-27 13:48:47,0.1,53.0,19.2,58.8,1011.0,29.0,64.0,0.5,25.0,5.1
"Limburg, Germany",Castilla_Leon,60,2024-06-27 13:48:47,0.1,46.0,19.2,58.8,1011.9,24.0,60.0,0.5,31.1,2.0
"Carranque, Malaga, Spain",Andalucia,36,2024-06-27 13:48:47,,61.5,7.8,13.6,1013.0,23.0,36.0,1.6,24.4,6.0
"El Atabal, Malaga, Spain",Andalucia,35,2024-06-27 13:48:47,,61.5,6.9,17.6,1013.0,20.0,35.0,1.6,24.4,6.0
"Campanillas, Malaga, Spain",Andalucia,20,2024-06-27 13:48:47,,60.0,2.8,20.2,1011.0,16.0,16.0,3.1,24.0,2.5
"Palacio De Congresos, Granada, Spain",Andalucia,54,2024-06-27 13:48:47,,51.0,7.4,21.0,1004.1,24.0,54.0,3.6,24.7,2.0
"Ciudad Deportiva, Armilla, Spain",Andalucia,54,2024-06-27 13:48:47,,51.0,2.8,18.4,1004.1,24.0,54.0,1.6,24.7,2.0
"Granada-norte, Granada, Spain",Andalucia,24,2024-06-27 13:48:47,,51.0,8.7,20.9,1004.1,19.0,24.0,2.6,24.7,2.0
"Erie, Ohio, USA",Castilla_Mancha,18,2024-06-27 13:48:47,,77.0,,17.6,1013.8,88.0,161.0,,17.0,2.5
"Segovia II, Spain",Castilla_Leon,32,2024-06-27 13:48:47,,47.6,2.8,31.7,1011.2,22.0,,0.6,26.1,1.5
"Soria, Spain",Castilla_Leon,29,2024-06-27 13:48:47,,52.5,4.6,28.5,1013.0,21.0,,1.1,27.5,1.8
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,33,2024-06-27 13:48:47,1.4,28.5,7.7,33.1,1013.6,19.0,,2.1,29.7,1.0
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,31,2024-06-27 13:48:47,,46.3,1.9,30.9,1015.6,21.0,,0.6,26.8,8.6
"Casoria Scuola Palizzi (CAM), Casoria, Campania, Italy",Castilla_Leon,-,2024-06-27 13:48:47,,65.0,17.3,12.3,1013.0,,,,26.0,3.0
"I.t.i.s. Argine, Napoli, Campania, Italy",Castilla_Leon,56,2024-06-27 13:48:47,,57.0,10.0,,1013.0,18.0,56.0,3.5,27.0,4.6
"Osservatorio Astronomico, Napoli, Campania, Italy",Castilla_Leon,36,2024-06-27 13:48:47,,69.6,2.2,36.2,1014.6,,,,26.1,1.8
"Museo Nazionale, Napoli, Campania, Italy",Castilla_Leon,27,2024-06-27 13:48:47,,64.5,28.6,,1014.9,27.0,4.0,,26.9,1.5
"Ente Ferrovie, Napoli, Campania, Italy",Castilla_Leon,23,2024-06-27 13:48:47,,64.5,31.6,,1014.9,23.0,,1.6,26.9,1.5
"Acerra scuola Caporale, Acerra, Campania, Italy",Castilla_Leon,-,2024-06-27 13:48:47,,65.0,12.6,,1013.0,,,,26.0,3.0
"Ospedale Santobono, Napoli, Campania, Italy",Castilla_Leon,-,2024-06-27 13:48:47,,69.6,16.4,,1014.6,,,,26.1,1.8
"Boulogne Diderot, Nord-Pas-de-Calais, France",Castilla_Leon,102,2024-06-27 13:48:47,,79.5,,,1011.0,42.0,102.0,,18.0,6.1
"Outreau, Nord-Pas-de-Calais, France",Castilla_Leon,27,2024-06-27 13:48:47,,93.0,1.4,27.3,1010.0,22.0,45.0,,16.0,0.5
"Boulogne-sur-mer, Nord-Pas-de-Calais, France",Castilla_Leon,45,2024-06-27 13:48:47,,56.0,,,1013.0,23.0,45.0,,20.0,3.6
New York,Castilla_Leon,19,2024-06-27 13:48:47,,93.3,,,1008.5,,19.0,,20.8,5.3
"New York, USA",Castilla_Leon,28,2024-06-27 13:48:47,1.6,93.3,4.7,28.1,1008.5,,19.0,,20.8,5.3
"Public School 274, New York, USA",Castilla_Leon,18,2024-06-27 13:48:47,,90.0,,,1008.5,,18.0,,20.5,3.0
"Intermediate School 74, New York, USA",Castilla_Leon,18,2024-06-27 13:48:47,1.6,77.0,4.7,26.4,1006.7,,18.0,,21.0,5.1
"The City College of New York, USA",Castilla_Leon,17,2024-06-27 13:48:47,1.7,88.0,4.7,24.8,1007.7,,17.0,,20.0,3.0
"I S 52 Junior High School, New York, USA",Castilla_Leon,17,2024-06-27 13:48:47,1.6,77.0,4.7,26.4,1006.7,,17.0,,21.0,5.1
"Ft Lee Near Road, NewJersey, USA",Castilla_Leon,10,2024-06-27 13:48:47,3.4,90.0,24.1,1.0,1006.1,,10.0,1.5,21.6,0.2
"Intermediate School 143, New York, USA",Castilla_Leon,3,2024-06-27 13:48:47,1.6,88.0,4.7,26.4,1007.7,,3.0,,20.0,3.0
"Vitória - Centro, Espírito Santo, Brazil",Pais_Vasco,61,2024-06-27 13:48:47,1.55,88.0,7.02,,1013.0,61.41,15.67,13.49,22.0,1.5
"Vila Capixaba, Espírito Santo, Brazil",Pais_Vasco,40,2024-06-27 13:48:47,2.19,88.0,7.56,9.52,1013.0,40.16,4.6,19.61,22.0,1.5
"Enseada do Suá, Espírito Santo, Brazil",Pais_Vasco,25,2024-06-27 13:48:47,,94.0,1.81,,1017.0,24.86,12.79,12.68,21.0,2.0
"Jardim Camburi, Espírito Santo, Brazil",Pais_Vasco,22,2024-06-27 13:48:47,,88.0,,,1013.0,21.98,,,22.0,1.5
"Vila Velha - IBES, Espírito Santo, Brazil",Pais_Vasco,-,2024-06-27 13:48:47,1.25,88.0,5.39,,1013.0,,,17.24,22.0,1.5
"Vila Velha  - Centro, Espírito Santo, Brazil",Pais_Vasco,9,2024-06-27 13:48:47,,94.0,,,1018.0,9.42,,,22.0,1.5
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,74,2024-06-27 13:48:47,,75.5,5.1,,1015.0,24.0,74.0,,24.0,4.3
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,53,2024-06-27 13:48:47,0.1,75.5,5.1,,1015.0,20.0,53.0,,24.0,4.3
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,46,2024-06-27 13:48:47,0.1,75.5,5.5,,1015.0,19.0,46.0,0.6,24.0,4.3
"Victoria Topaz, British Comlumbia, Canada",Pais_Vasco,10,2024-06-27 13:48:47,0.1,86.7,0.3,9.5,1014.7,,5.0,0.3,12.7,2.2
"Victoria, Kolkata, India",Pais_Vasco,53,2024-06-27 13:48:47,5.6,91.7275,12.6,4.1,996.025,40.0,53.0,2.1,29.0,0.9975
Madrid,Pais_Vasco,35,2024-06-27 13:48:47,0.1,39.8,6.0,35.4,1013.6,5.0,13.0,1.6,28.2,5.0
"Casa De Campo, Madrid, Spain",Pais_Vasco,42,2024-06-27 13:48:47,,37.6,4.2,41.9,1013.6,18.0,30.0,,27.9,2.6
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,38,2024-06-27 13:48:47,,39.3,5.1,,1012.1,20.0,38.0,,28.4,4.7
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,35,2024-06-27 13:48:47,0.1,37.6,8.3,35.4,1013.6,19.0,17.0,1.6,27.9,2.6
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,30,2024-06-27 13:48:47,,37.6,9.6,,1013.6,19.0,30.0,,27.9,2.6
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,21,2024-06-27 13:48:47,,34.0,13.3,,1012.0,20.0,21.0,,29.5,2.5
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,18,2024-06-27 13:48:47,0.1,35.0,12.8,,1012.0,18.0,17.0,,29.0,2.5
"Castellana, Madrid, Spain",Pais_Vasco,13,2024-06-27 13:48:47,,37.6,6.0,,1013.6,5.0,13.0,,27.9,2.6
"Sanchinarro, Madrid, Spain",Pais_Vasco,5,2024-06-27 13:48:47,,40.0,3.7,,1011.2,4.0,5.0,,28.1,5.0
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,5,2024-06-27 13:48:47,,38.0,5.1,,1013.6,1.0,5.0,,27.7,3.0
"Palencia III, Spain",Castilla_Leon,65,2024-06-27 13:48:47,,64.0,2.3,11.8,1017.8,25.0,65.0,0.6,25.0,8.3
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-06-27 13:48:47,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-06-27 13:48:47,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2
"Guardo, Palencia, Spain",Castilla_Leon,22,2024-06-27 13:48:47,,57.1,2.3,21.6,1016.0,21.0,9.0,3.6,24.9,1.0
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-27 13:48:47,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-27 13:48:47,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-06-27 13:48:47,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0
"Las Fuentes, Zaragoza, Spain",,43,2024-06-27 13:48:47,2.1,29.0,2.7,38.5,1013.6,18.0,43.0,1.8,29.6,1.0
"Actur, Zaragoza, Spain",,40,2024-06-27 13:48:47,,28.5,4.5,40.4,1013.6,17.0,25.0,,29.7,1.0
"Jaime Ferrán, Zaragoza, Spain",,40,2024-06-27 13:48:47,1.0,29.0,8.5,40.4,1013.6,17.0,,2.5,29.6,1.0
"Renovales (Luis Vives), Zaragoza, Spain",,38,2024-06-27 13:48:47,1.4,37.5,5.0,37.6,1009.9,15.0,,1.0,30.8,1.0
"El Picarral, Zaragoza, Spain",,35,2024-06-27 13:48:47,1.0,28.5,9.8,34.6,1013.6,,30.0,,29.7,1.0
"Roger de Flor, Zaragoza, Spain",,34,2024-06-27 13:48:47,1.7,28.5,11.1,33.9,1013.6,12.0,,1.4,29.7,1.0
"Avda de Soria, Zaragoza, Spain",,33,2024-06-27 13:48:47,1.4,28.5,7.7,33.1,1013.6,19.0,,2.1,29.7,1.0
"Laboratorio, Tijuana, Baja California, Mexico",,-,2024-06-27 13:48:47,,65.0,,,1010.1,,,,26.0,8.2
"FES Acatlán, México, Mexico",,42,2024-06-27 13:48:47,10.0,48.5,19.5,15.2,1030.1,42.0,,17.2,19.0,1.8
"Tlalnepantla, México, Mexico",,70,2024-06-27 13:48:47,4.5,28.0,9.3,49.6,1026.5,40.0,70.0,2.9,24.0,1.5
"Tlaneplantla, México, Mexico",,-,2024-06-27 13:48:47,,54.0,,,1007.0,,,,20.0,11.0
"Tultitlan, México, Mexico",,-,2024-06-27 13:48:47,,59.0,,,1027.7,,,,19.0,1.5
"Camarones, México, Mexico",,-,2024-06-27 13:48:47,,62.0,,,1027.4,,,,12.0,2.5
"Velódromo, Puebla, Mexico",,98,2024-06-27 13:48:47,18.0,46.0,11.5,23.2,1024.0,70.0,98.0,1.3,21.0,7.2
