names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"Media  Red, Madrid, Spain",Madrid,-,2024-06-26 11:59:33,,88.0,,,1025.9,,,,7.7,1.7,2024-06-26,11,mediodia,-
"el atazar, Madrid, Spain",Madrid,11,2024-06-26 11:59:33,,65.0,1.4,10.6,1014.0,11.0,5.0,0.6,24.4,0.1,2024-06-26,11,mediodia,Buena
"algete, Madrid, Spain",Madrid,38,2024-06-26 11:59:33,,55.0,6.0,22.0,1009.6,,38.0,,25.0,2.0,2024-06-26,11,mediodia,Buena
"alcorcón, Madrid, Spain",Madrid,46,2024-06-26 11:59:33,,47.0,6.4,22.8,1012.0,,46.0,,26.0,2.5,2024-06-26,11,mediodia,Buena
"valdemoro, Madrid, Spain",Madrid,38,2024-06-26 11:59:33,,47.0,4.6,24.8,1012.0,,38.0,,26.0,2.5,2024-06-26,11,mediodia,Buena
"torrejon de ardoz, Madrid, Spain",Madrid,46,2024-06-26 11:59:33,,44.0,6.9,25.2,1011.0,12.0,46.0,,26.0,2.0,2024-06-26,11,mediodia,Buena
"villa del prado, Madrid, Spain",Madrid,34,2024-06-26 11:59:33,,73.0,2.8,27.7,1005.6,10.0,34.0,1.1,20.0,1.0,2024-06-26,11,mediodia,Buena
"collado villalba, Madrid, Spain",Madrid,38,2024-06-26 11:59:33,,64.5,13.3,15.5,1009.0,,38.0,0.6,23.0,0.7,2024-06-26,11,mediodia,Buena
"villarejo de salvanes, Madrid, Spain",Madrid,28,2024-06-26 11:59:33,,50.0,3.7,27.7,1015.7,,21.0,,26.1,2.5,2024-06-26,11,mediodia,Buena
"Mercado Central, Canarias, Spain",Canarias,38,2024-06-26 11:59:33,0.1,58.4,2.8,17.5,1011.6,26.0,38.0,20.3,22.9,8.7,2024-06-26,11,mediodia,Buena
"Lezcano, Canarias, Spain",Canarias,34,2024-06-26 11:59:33,0.1,58.4,3.7,26.9,1011.6,19.0,34.0,2.1,22.9,8.7,2024-06-26,11,mediodia,Buena
"San Nicolas, Canarias, Spain",Canarias,25,2024-06-26 11:59:33,0.1,58.4,1.9,24.4,1011.6,14.0,25.0,0.6,22.9,8.7,2024-06-26,11,mediodia,Buena
"Jinamar fase 3, Canarias, Spain",Canarias,25,2024-06-26 11:59:33,0.1,58.4,3.2,24.8,1011.6,14.0,13.0,2.1,22.9,8.7,2024-06-26,11,mediodia,Buena
"Nestor Alamo, Canarias, Spain",Canarias,25,2024-06-26 11:59:33,0.1,58.4,4.6,24.0,1011.6,12.0,25.0,0.6,22.9,8.7,2024-06-26,11,mediodia,Buena
"La Loma-Telde, Canarias, Spain",Canarias,23,2024-06-26 11:59:33,0.1,58.4,2.8,23.2,1011.6,20.0,13.0,3.1,22.9,8.7,2024-06-26,11,mediodia,Buena
"Barcelona, Catalunya, Spain",Catalunya,32,2024-06-26 11:59:33,0.1,68.5,2.3,31.7,1014.4,15.0,25.0,0.6,25.0,3.0,2024-06-26,11,mediodia,Buena
"Barcelona (Eixample), Catalunya, Spain",Catalunya,25,2024-06-26 11:59:33,0.1,77.5,10.6,20.8,1011.3,17.0,25.0,1.1,24.7,,2024-06-26,11,mediodia,Buena
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,25,2024-06-26 11:59:33,0.1,68.5,10.1,25.2,1014.4,17.0,25.0,0.6,25.0,3.0,2024-06-26,11,mediodia,Buena
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,24,2024-06-26 11:59:33,0.1,68.5,5.1,23.6,1014.4,13.0,25.0,1.1,25.0,3.0,2024-06-26,11,mediodia,Buena
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,24,2024-06-26 11:59:33,0.1,68.5,5.5,23.6,1014.4,20.0,25.0,1.1,25.0,3.0,2024-06-26,11,mediodia,Buena
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,22,2024-06-26 11:59:33,0.1,68.5,4.6,21.6,1014.4,18.0,25.0,0.6,25.0,3.0,2024-06-26,11,mediodia,Buena
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,20,2024-06-26 11:59:33,0.1,77.5,11.9,25.0,1011.3,20.0,,,24.7,,2024-06-26,11,mediodia,Buena
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,20,2024-06-26 11:59:33,,69.5,8.3,15.5,1013.0,20.0,,,25.5,5.5,2024-06-26,11,mediodia,Buena
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,9,2024-06-26 11:59:33,0.1,74.0,17.4,9.4,1012.5,26.0,,0.6,24.4,9.5,2024-06-26,11,mediodia,Buena
"Erandio, País Vasco, Spain",Pais_Vasco,80,2024-06-26 11:59:33,0.1,84.6,17.4,,1010.9,43.0,80.0,1.1,21.2,1.0,2024-06-26,11,mediodia,Moderada
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-26 11:59:33,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-26,11,mediodia,-
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,70,2024-06-26 11:59:33,,83.0,13.3,,1010.5,32.0,70.0,,23.5,3.0,2024-06-26,11,mediodia,Moderada
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,68,2024-06-26 11:59:33,0.1,83.0,14.2,,1010.5,28.0,68.0,1.1,23.5,3.0,2024-06-26,11,mediodia,Moderada
"Basauri, País Vasco, Spain",Pais_Vasco,65,2024-06-26 11:59:33,,49.0,12.8,,1010.0,33.0,65.0,1.6,24.6,5.3,2024-06-26,11,mediodia,Moderada
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,63,2024-06-26 11:59:33,,83.0,11.9,5.3,1010.5,28.0,63.0,1.6,23.5,3.0,2024-06-26,11,mediodia,Moderada
"Alonsotegi, País Vasco, Spain",Pais_Vasco,50,2024-06-26 11:59:33,,83.0,5.1,,1010.5,18.0,50.0,,23.5,3.0,2024-06-26,11,mediodia,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,46,2024-06-26 11:59:33,0.1,84.6,16.5,,1010.9,31.0,46.0,1.1,21.2,1.0,2024-06-26,11,mediodia,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,27,2024-06-26 11:59:33,,83.0,7.8,20.8,1010.5,27.0,,3.1,23.5,3.0,2024-06-26,11,mediodia,Buena
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,17,2024-06-26 11:59:33,,83.0,7.4,9.4,1010.5,17.0,,,23.5,3.0,2024-06-26,11,mediodia,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-26 11:59:33,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-26,11,mediodia,-
"Torneo, Sevilla, Spain",Andalucia,58,2024-06-26 11:59:33,4.0,76.0,16.5,23.0,1008.4,21.0,58.0,2.1,22.9,5.6,2024-06-26,11,mediodia,Moderada
"Principes, Sevilla, Spain",Andalucia,58,2024-06-26 11:59:33,4.0,76.5,4.2,23.0,1008.4,17.0,58.0,3.6,22.7,6.0,2024-06-26,11,mediodia,Moderada
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,58,2024-06-26 11:59:33,4.0,76.3,2.3,22.6,1008.3,38.0,58.0,1.1,22.2,1.6,2024-06-26,11,mediodia,Moderada
"Ranilla, Sevilla, Spain",Andalucia,36,2024-06-26 11:59:33,4.0,75.5,14.2,28.7,1007.8,15.0,36.0,2.1,23.3,6.5,2024-06-26,11,mediodia,Buena
"Santa Clara, Sevilla, Spain",Andalucia,36,2024-06-26 11:59:33,4.0,74.7,6.4,28.7,1007.8,15.0,36.0,2.1,23.4,6.2,2024-06-26,11,mediodia,Buena
"Bermejales, Sevilla, Spain",Andalucia,36,2024-06-26 11:59:33,4.0,74.7,9.2,25.6,1007.8,17.0,36.0,1.6,23.4,6.2,2024-06-26,11,mediodia,Buena
"Coia, Vigo, Galicia, Spain",Galicia,21,2024-06-26 11:59:33,1.0,92.2,6.9,20.0,1007.0,10.0,21.0,1.3,17.2,1.0,2024-06-26,11,mediodia,Buena
"Lope de Vega, Vigo, Galicia, Spain",Galicia,21,2024-06-26 11:59:33,1.0,92.2,8.3,15.6,1007.0,11.0,21.0,0.9,17.2,1.0,2024-06-26,11,mediodia,Buena
"Estación 1, Este, Galicia, Spain",Galicia,20,2024-06-26 11:59:33,1.0,92.2,5.5,19.8,1007.0,11.0,12.0,0.6,17.2,1.0,2024-06-26,11,mediodia,Buena
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,71,2024-06-26 11:59:33,1.1,91.3,0.6,31.9,1008.0,21.0,71.0,2.7,19.0,3.0,2024-06-26,11,mediodia,Moderada
"A Grela (C), Galicia, Spain",Galicia,68,2024-06-26 11:59:33,1.0,91.3,5.5,16.2,1008.0,20.0,68.0,2.3,19.0,3.0,2024-06-26,11,mediodia,Moderada
"Riazor, A Coruña, Galicia, Spain",Galicia,57,2024-06-26 11:59:33,1.0,91.3,2.8,24.8,1008.0,20.0,57.0,0.9,19.0,3.0,2024-06-26,11,mediodia,Moderada
"Parque da Cega, Galicia, Spain",Galicia,46,2024-06-26 11:59:33,1.0,96.0,3.4,24.8,1010.0,16.0,46.0,0.6,16.1,0.3,2024-06-26,11,mediodia,Buena
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,63,2024-06-26 11:59:33,,66.5,8.3,22.0,1015.1,18.0,63.0,1.6,25.5,4.5,2024-06-26,11,mediodia,Moderada
"Politècnic, València, Valencia, Spain",Com_Valenciana,42,2024-06-26 11:59:33,,66.5,6.4,20.4,1015.1,17.0,42.0,1.6,25.5,4.5,2024-06-26,11,mediodia,Buena
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,34,2024-06-26 11:59:33,,67.0,9.2,20.8,,14.0,34.0,1.6,26.6,2.0,2024-06-26,11,mediodia,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,26,2024-06-26 11:59:33,,57.0,4.2,25.6,1012.0,10.0,30.0,3.6,26.0,1.5,2024-06-26,11,mediodia,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,23,2024-06-26 11:59:33,,72.0,6.0,23.2,1013.7,3.0,13.0,1.6,24.4,4.5,2024-06-26,11,mediodia,Buena
"Elda, Valencia, Spain",Com_Valenciana,16,2024-06-26 11:59:33,,62.0,7.8,15.9,997.9,4.0,13.0,3.1,25.0,2.5,2024-06-26,11,mediodia,Buena
"Viver, Valencia, Spain",Com_Valenciana,17,2024-06-26 11:59:33,,72.2,6.0,9.0,1012.0,5.0,17.0,1.6,20.0,0.1,2024-06-26,11,mediodia,Buena
"Buñol, Valencia, Spain",Com_Valenciana,32,2024-06-26 11:59:33,,71.0,1.9,31.7,1015.5,10.0,21.0,1.6,24.4,4.5,2024-06-26,11,mediodia,Buena
"Burriana, Valencia, Spain",Com_Valenciana,42,2024-06-26 11:59:33,,57.0,15.1,10.2,1013.0,13.0,42.0,11.2,26.1,2.0,2024-06-26,11,mediodia,Buena
"L'Alcora, Valencia, Spain",Com_Valenciana,21,2024-06-26 11:59:33,,57.0,14.2,7.4,1013.0,16.0,21.0,8.2,26.1,2.0,2024-06-26,11,mediodia,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,22,2024-06-26 11:59:33,,68.0,4.6,22.0,1011.5,,,,24.4,2.3,2024-06-26,11,mediodia,Buena
"Benicassim, Valencia, Spain",Com_Valenciana,9,2024-06-26 11:59:33,,57.0,4.2,14.3,1013.0,3.0,9.0,4.1,26.1,2.0,2024-06-26,11,mediodia,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,67,2024-06-26 11:59:33,,67.5,4.6,17.1,1009.7,67.0,55.0,3.1,25.5,2.5,2024-06-26,11,mediodia,Moderada
"Algar de Palància, Valencia, Spain",Com_Valenciana,18,2024-06-26 11:59:33,,57.0,1.9,18.3,1013.0,7.0,17.0,1.6,26.1,2.0,2024-06-26,11,mediodia,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,15,2024-06-26 11:59:33,,65.0,10.6,15.1,1011.0,11.0,5.0,1.6,25.0,6.6,2024-06-26,11,mediodia,Buena
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-06-26 11:59:33,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-06-26,11,mediodia,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,25,2024-06-26 11:59:33,,65.0,1.9,13.9,1013.0,10.0,25.0,3.1,25.0,2.5,2024-06-26,11,mediodia,Buena
"Perafort, Catalunya, Spain",Catalunya,25,2024-06-26 11:59:33,,38.4,3.2,12.0,1010.9,10.0,25.0,1.1,32.7,,2024-06-26,11,mediodia,Buena
"Burgos IV, Spain",Castilla_Leon,14,2024-06-26 11:59:33,0.1,73.0,6.0,13.9,1012.0,10.0,5.0,1.1,23.0,2.5,2024-06-26,11,mediodia,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-06-26 11:59:33,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-06-26,11,mediodia,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,12,2024-06-26 11:59:33,,85.0,1.4,8.2,1010.7,12.0,,2.6,21.6,1.0,2024-06-26,11,mediodia,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,12,2024-06-26 11:59:33,,73.0,4.6,11.4,1012.0,12.0,,0.6,23.0,2.5,2024-06-26,11,mediodia,Buena
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,27,2024-06-26 11:59:33,,82.0,9.6,3.7,1012.0,27.0,,0.6,21.0,0.5,2024-06-26,11,mediodia,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-06-26 11:59:33,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-06-26,11,mediodia,Buena
"El Atabal, Malaga, Spain",Andalucia,23,2024-06-26 11:59:33,,43.0,25.2,20.9,1010.3,13.0,23.0,2.6,26.8,2.3,2024-06-26,11,mediodia,Buena
"Carranque, Malaga, Spain",Andalucia,3,2024-06-26 11:59:33,,43.2,25.2,16.9,1010.3,15.0,23.0,2.6,26.8,3.2,2024-06-26,11,mediodia,Buena
"Campanillas, Malaga, Spain",Andalucia,27,2024-06-26 11:59:33,,54.0,4.2,26.6,1012.4,18.0,21.0,4.1,25.5,7.6,2024-06-26,11,mediodia,Buena
"Palacio De Congresos, Granada, Spain",Andalucia,51,2024-06-26 11:59:33,,42.5,14.7,24.6,1001.9,27.0,51.0,4.1,24.7,0.5,2024-06-26,11,mediodia,Moderada
"Ciudad Deportiva, Armilla, Spain",Andalucia,51,2024-06-26 11:59:33,,41.3,10.6,16.3,1001.8,27.0,51.0,1.6,25.1,1.0,2024-06-26,11,mediodia,Moderada
"Granada-norte, Granada, Spain",Andalucia,25,2024-06-26 11:59:33,,42.5,18.8,24.6,1001.9,17.0,20.0,3.6,24.7,0.5,2024-06-26,11,mediodia,Buena
"Segovia II, Spain",Castilla_Leon,24,2024-06-26 11:59:33,,65.0,11.5,12.2,1009.1,24.0,,1.1,22.7,0.7,2024-06-26,11,mediodia,Buena
"Soria, Spain",Castilla_Leon,22,2024-06-26 11:59:33,,60.0,8.3,18.7,1012.0,22.0,,1.6,24.0,4.1,2024-06-26,11,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,22,2024-06-26 11:59:33,2.0,48.5,8.4,22.1,1012.6,18.0,,1.0,25.4,2.5,2024-06-26,11,mediodia,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,34,2024-06-26 11:59:33,,41.3,1.9,34.2,1015.6,6.0,,2.6,21.6,3.3,2024-06-26,11,mediodia,Buena
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,65,2024-06-26 11:59:33,,77.5,8.7,,1012.0,30.0,65.0,,22.0,0.7,2024-06-26,11,mediodia,Moderada
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,57,2024-06-26 11:59:33,0.1,77.5,15.1,,1012.0,26.0,57.0,,22.0,0.7,2024-06-26,11,mediodia,Moderada
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,53,2024-06-26 11:59:33,0.1,77.5,12.4,,1012.0,26.0,53.0,0.6,22.0,0.7,2024-06-26,11,mediodia,Moderada
Madrid,Pais_Vasco,46,2024-06-26 11:59:33,0.1,51.6,8.3,28.5,1013.1,28.0,46.0,1.6,24.9,3.7,2024-06-26,11,mediodia,Buena
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,57,2024-06-26 11:59:33,,50.0,6.0,,1013.1,28.0,57.0,,24.5,3.7,2024-06-26,11,mediodia,Moderada
"Castellana, Madrid, Spain",Pais_Vasco,46,2024-06-26 11:59:33,,50.0,8.3,,1013.1,28.0,46.0,,24.5,3.7,2024-06-26,11,mediodia,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,42,2024-06-26 11:59:33,,50.0,6.9,32.1,1013.1,28.0,42.0,,24.5,3.7,2024-06-26,11,mediodia,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,38,2024-06-26 11:59:33,0.1,47.0,10.1,,1012.0,24.0,38.0,,26.0,2.3,2024-06-26,11,mediodia,Buena
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,38,2024-06-26 11:59:33,,47.0,14.7,,1012.0,20.0,38.0,,26.0,2.5,2024-06-26,11,mediodia,Buena
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,29,2024-06-26 11:59:33,0.1,50.0,7.4,28.5,1013.1,20.0,17.0,1.6,24.5,3.7,2024-06-26,11,mediodia,Buena
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,27,2024-06-26 11:59:33,,51.6,4.6,,1011.8,27.0,17.0,,24.9,3.5,2024-06-26,11,mediodia,Buena
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,26,2024-06-26 11:59:33,,50.0,9.2,,1013.1,26.0,34.0,,24.5,3.7,2024-06-26,11,mediodia,Buena
"Palencia III, Spain",Castilla_Leon,42,2024-06-26 11:59:33,0.1,57.7,10.6,12.2,1015.2,13.0,42.0,1.1,26.2,0.7,2024-06-26,11,mediodia,Buena
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-06-26 11:59:33,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-06-26,11,mediodia,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-06-26 11:59:33,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-06-26,11,mediodia,Buena
"Guardo, Palencia, Spain",Castilla_Leon,27,2024-06-26 11:59:33,,59.0,3.7,27.3,1013.1,22.0,9.0,1.1,23.4,0.5,2024-06-26,11,mediodia,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-26 11:59:33,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-06-26,11,mediodia,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-26 11:59:33,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-06-26,11,mediodia,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-06-26 11:59:33,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-06-26,11,mediodia,Buena
"Jaime Ferrán, Zaragoza, Spain",,36,2024-06-26 11:59:33,1.2,29.3,6.6,35.5,1012.7,12.0,,3.0,28.8,2.0,2024-06-26,11,mediodia,Buena
"Las Fuentes, Zaragoza, Spain",,34,2024-06-26 11:59:33,2.3,48.6,2.5,26.9,1012.6,15.0,34.0,1.2,25.3,2.0,2024-06-26,11,mediodia,Buena
"Actur, Zaragoza, Spain",,28,2024-06-26 11:59:33,,48.6,3.5,27.6,1012.6,13.0,27.0,,25.3,2.0,2024-06-26,11,mediodia,Buena
"Renovales (Luis Vives), Zaragoza, Spain",,26,2024-06-26 11:59:33,1.5,57.5,4.9,25.9,1009.0,17.0,,1.0,26.3,2.0,2024-06-26,11,mediodia,Buena
"Roger de Flor, Zaragoza, Spain",,26,2024-06-26 11:59:33,1.7,48.6,6.1,25.5,1012.6,12.0,,1.1,25.3,2.0,2024-06-26,11,mediodia,Buena
"El Picarral, Zaragoza, Spain",,25,2024-06-26 11:59:33,1.1,48.6,6.5,24.7,1012.6,,23.0,,25.3,2.0,2024-06-26,11,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",,22,2024-06-26 11:59:33,2.0,48.5,8.4,22.1,1012.6,18.0,,1.0,25.4,2.5,2024-06-26,11,mediodia,Buena
