names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"alcorcón, Madrid, Spain",Madrid,59,2024-06-28 09:16:24,,52.0,4.6,33.8,1015.0,,59.0,,21.0,1.8,2024-06-28,9,mañana,Moderada
"valdemoro, Madrid, Spain",Madrid,32,2024-06-28 09:16:24,,54.0,6.4,32.1,1015.0,,30.0,,20.5,2.0,2024-06-28,9,mañana,Buena
"torrejon de ardoz, Madrid, Spain",Madrid,50,2024-06-28 09:16:24,,52.0,9.6,20.4,1015.0,30.0,50.0,,19.0,2.8,2024-06-28,9,mañana,Buena
"villa del prado, Madrid, Spain",Madrid,46,2024-06-28 09:16:24,,52.0,2.8,24.4,1015.0,23.0,46.0,1.1,21.0,1.8,2024-06-28,9,mañana,Buena
"collado villalba, Madrid, Spain",Madrid,63,2024-06-28 09:16:24,,62.5,17.4,9.4,1012.7,,63.0,0.6,18.4,0.5,2024-06-28,9,mañana,Moderada
"villarejo de salvanes, Madrid, Spain",Madrid,30,2024-06-28 09:16:24,,53.2,7.4,28.5,1018.5,,30.0,,20.4,2.6,2024-06-28,9,mañana,Buena
"Mercado Central, Canarias, Spain",Canarias,42,2024-06-28 09:16:24,0.1,78.4,4.2,23.6,1012.7,20.0,42.0,0.6,20.7,8.7,2024-06-28,9,mañana,Buena
"Nestor Alamo, Canarias, Spain",Canarias,38,2024-06-28 09:16:24,0.1,78.4,7.4,23.6,1012.7,20.0,38.0,0.6,20.7,8.7,2024-06-28,9,mañana,Buena
"San Nicolas, Canarias, Spain",Canarias,34,2024-06-28 09:16:24,0.1,78.4,2.3,24.0,1012.7,16.0,34.0,0.6,20.7,8.7,2024-06-28,9,mañana,Buena
"Lezcano, Canarias, Spain",Canarias,34,2024-06-28 09:16:24,0.1,78.4,3.2,27.3,1012.7,21.0,34.0,2.1,20.7,8.7,2024-06-28,9,mañana,Buena
"La Loma-Telde, Canarias, Spain",Canarias,26,2024-06-28 09:16:24,0.1,78.4,2.8,25.6,1012.7,22.0,13.0,2.6,20.7,8.7,2024-06-28,9,mañana,Buena
"Jinamar fase 3, Canarias, Spain",Canarias,25,2024-06-28 09:16:24,0.1,78.4,3.2,25.2,1012.7,17.0,9.0,2.1,20.7,8.7,2024-06-28,9,mañana,Buena
"Barcelona (Eixample), Catalunya, Spain",Catalunya,34,2024-06-28 09:16:24,0.1,59.5,36.2,4.1,1013.6,19.0,34.0,1.6,24.0,,2024-06-28,9,mañana,Buena
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,34,2024-06-28 09:16:24,0.1,51.0,22.0,11.8,1016.3,19.0,34.0,1.1,25.1,1.2,2024-06-28,9,mañana,Buena
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,20,2024-06-28 09:16:24,0.1,51.0,29.8,18.7,1016.3,20.0,25.0,1.1,25.1,1.2,2024-06-28,9,mañana,Buena
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,20,2024-06-28 09:16:24,0.1,59.5,26.6,25.0,1013.6,20.0,,,24.0,,2024-06-28,9,mañana,Buena
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,20,2024-06-28 09:16:24,,62.2,25.6,5.3,1015.4,20.0,,,23.6,0.2,2024-06-28,9,mañana,Buena
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,19,2024-06-28 09:16:24,0.1,51.0,22.0,18.7,1016.3,13.0,25.0,1.1,25.1,1.2,2024-06-28,9,mañana,Buena
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,16,2024-06-28 09:16:24,0.1,51.0,29.3,15.5,1016.3,16.0,25.0,0.6,25.1,1.2,2024-06-28,9,mañana,Buena
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,12,2024-06-28 09:16:24,0.1,56.5,26.6,9.4,1014.7,12.0,,1.6,24.4,0.1,2024-06-28,9,mañana,Buena
"Barcelona, Catalunya, Spain",Catalunya,1,2024-06-28 09:16:24,0.1,51.0,0.5,35.8,1016.2,11.0,25.0,0.6,25.0,2.5,2024-06-28,9,mañana,Buena
"Alonsotegi, País Vasco, Spain",Pais_Vasco,70,2024-06-28 09:16:24,,88.0,6.9,,1016.0,32.0,70.0,,21.0,3.6,2024-06-28,9,mañana,Moderada
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-28 09:16:24,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-28,9,mañana,-
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,30,2024-06-28 09:16:24,0.1,93.0,8.3,,1018.2,13.0,30.0,0.6,18.1,0.2,2024-06-28,9,mañana,Buena
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,25,2024-06-28 09:16:24,,96.5,3.7,,1018.0,15.0,25.0,,19.0,0.7,2024-06-28,9,mañana,Buena
"Erandio, País Vasco, Spain",Pais_Vasco,25,2024-06-28 09:16:24,0.1,93.0,5.5,,1018.2,11.0,25.0,0.6,18.1,0.2,2024-06-28,9,mañana,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,22,2024-06-28 09:16:24,,96.5,2.3,22.0,1018.0,2.0,,2.6,19.0,0.7,2024-06-28,9,mañana,Buena
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,21,2024-06-28 09:16:24,0.1,96.5,4.2,,1018.0,9.0,21.0,0.6,19.0,0.7,2024-06-28,9,mañana,Buena
"Basauri, País Vasco, Spain",Pais_Vasco,21,2024-06-28 09:16:24,,67.0,3.7,,1017.9,9.0,21.0,1.1,17.7,1.7,2024-06-28,9,mañana,Buena
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,17,2024-06-28 09:16:24,,96.5,2.3,16.3,1018.0,6.0,17.0,1.6,19.0,0.7,2024-06-28,9,mañana,Buena
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,14,2024-06-28 09:16:24,,96.5,2.3,13.5,1018.0,9.0,,,19.0,0.7,2024-06-28,9,mañana,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-28 09:16:24,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-28,9,mañana,-
"Torneo, Sevilla, Spain",Andalucia,29,2024-06-28 09:16:24,4.0,80.8,17.4,16.3,1013.3,14.0,29.0,2.1,18.9,0.5,2024-06-28,9,mañana,Buena
"Principes, Sevilla, Spain",Andalucia,29,2024-06-28 09:16:24,4.0,80.8,13.3,16.3,1013.3,15.0,29.0,3.1,18.9,0.5,2024-06-28,9,mañana,Buena
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,29,2024-06-28 09:16:24,4.0,82.0,5.5,17.8,1013.9,14.0,29.0,1.1,18.8,1.0,2024-06-28,9,mañana,Buena
"Ranilla, Sevilla, Spain",Andalucia,20,2024-06-28 09:16:24,4.0,77.8,20.6,18.8,1012.7,8.0,20.0,2.1,20.0,1.1,2024-06-28,9,mañana,Buena
"Santa Clara, Sevilla, Spain",Andalucia,20,2024-06-28 09:16:24,4.0,77.8,13.8,18.8,1012.7,8.0,20.0,2.1,20.0,1.1,2024-06-28,9,mañana,Buena
"Bermejales, Sevilla, Spain",Andalucia,20,2024-06-28 09:16:24,4.0,77.8,12.4,18.5,1012.7,11.0,20.0,1.6,20.0,1.1,2024-06-28,9,mañana,Buena
"Lope de Vega, Vigo, Galicia, Spain",Galicia,42,2024-06-28 09:16:24,1.0,74.0,9.7,8.4,1009.7,8.0,42.0,0.7,19.8,0.1,2024-06-28,9,mañana,Buena
"Coia, Vigo, Galicia, Spain",Galicia,42,2024-06-28 09:16:24,1.0,74.0,7.9,13.5,1009.7,14.0,42.0,1.6,19.8,0.1,2024-06-28,9,mañana,Buena
"Estación 1, Este, Galicia, Spain",Galicia,22,2024-06-28 09:16:24,1.0,74.0,6.9,13.5,1009.7,14.0,22.0,0.6,19.8,0.1,2024-06-28,9,mañana,Buena
"Parque da Cega, Galicia, Spain",Galicia,35,2024-06-28 09:16:24,1.0,94.6,4.5,20.8,1016.4,16.0,35.0,0.6,16.1,0.2,2024-06-28,9,mañana,Buena
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,34,2024-06-28 09:16:24,1.0,92.7,0.5,25.8,1014.2,17.0,34.0,0.6,15.9,15.0,2024-06-28,9,mañana,Buena
"Riazor, A Coruña, Galicia, Spain",Galicia,21,2024-06-28 09:16:24,1.0,92.7,1.9,20.8,1014.2,14.0,9.0,0.6,15.9,15.0,2024-06-28,9,mañana,Buena
"A Grela (C), Galicia, Spain",Galicia,21,2024-06-28 09:16:24,1.0,92.6,4.1,20.8,1014.2,15.0,14.0,2.3,16.1,14.6,2024-06-28,9,mañana,Buena
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,76,2024-06-28 09:16:24,,81.6,5.1,23.6,1015.9,22.0,76.0,1.6,23.7,1.2,2024-06-28,9,mañana,Moderada
"Politècnic, València, Valencia, Spain",Com_Valenciana,57,2024-06-28 09:16:24,,81.6,3.2,22.4,1015.9,18.0,57.0,1.6,23.7,1.2,2024-06-28,9,mañana,Moderada
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,53,2024-06-28 09:16:24,,84.0,2.3,29.3,,16.0,53.0,1.6,23.3,0.5,2024-06-28,9,mañana,Moderada
"Quart de Poblet, Valencia, Spain",Com_Valenciana,55,2024-06-28 09:16:24,,78.0,1.9,18.3,1013.0,13.0,55.0,3.6,24.0,1.5,2024-06-28,9,mañana,Moderada
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,25,2024-06-28 09:16:24,,81.8,6.4,24.0,1014.5,5.0,25.0,1.6,23.7,1.0,2024-06-28,9,mañana,Buena
"Elda, Valencia, Spain",Com_Valenciana,16,2024-06-28 09:16:24,,87.6,1.4,16.3,999.9,8.0,25.0,2.6,23.3,0.6,2024-06-28,9,mañana,Buena
"Viver, Valencia, Spain",Com_Valenciana,24,2024-06-28 09:16:24,,58.1,4.6,24.0,1013.9,13.0,13.0,1.6,23.9,3.0,2024-06-28,9,mañana,Buena
"Buñol, Valencia, Spain",Com_Valenciana,46,2024-06-28 09:16:24,,80.0,1.9,31.7,1017.1,20.0,46.0,1.6,23.8,1.5,2024-06-28,9,mañana,Buena
"Burriana, Valencia, Spain",Com_Valenciana,42,2024-06-28 09:16:24,,58.1,11.5,10.6,1013.9,12.0,42.0,2.6,23.9,3.0,2024-06-28,9,mañana,Buena
"L'Alcora, Valencia, Spain",Com_Valenciana,17,2024-06-28 09:16:24,,58.1,10.1,9.8,1013.9,15.0,17.0,1.6,23.9,3.0,2024-06-28,9,mañana,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,30,2024-06-28 09:16:24,,83.0,4.6,29.7,1013.2,,,,23.7,3.0,2024-06-28,9,mañana,Buena
"Benicassim, Valencia, Spain",Com_Valenciana,-,2024-06-28 09:16:24,,58.1,9.6,14.3,1013.9,3.0,9.0,1.6,23.9,3.0,2024-06-28,9,mañana,-
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,30,2024-06-28 09:16:24,,82.2,1.9,17.9,1010.7,10.0,30.0,2.1,23.0,0.2,2024-06-28,9,mañana,Buena
"Algar de Palància, Valencia, Spain",Com_Valenciana,25,2024-06-28 09:16:24,,73.0,3.7,16.3,1013.7,11.0,25.0,1.6,20.9,0.3,2024-06-28,9,mañana,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,30,2024-06-28 09:16:24,,83.0,1.4,29.7,1012.0,6.0,17.0,1.6,24.0,2.0,2024-06-28,9,mañana,Buena
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-06-28 09:16:24,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-06-28,9,mañana,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,17,2024-06-28 09:16:24,0.1,51.5,24.3,12.0,1014.0,15.0,17.0,3.6,23.5,2.5,2024-06-28,9,mañana,Buena
"Perafort, Catalunya, Spain",Catalunya,13,2024-06-28 09:16:24,0.1,37.0,6.9,12.0,1006.6,10.0,13.0,1.1,28.3,,2024-06-28,9,mañana,Buena
"Burgos IV, Spain",Castilla_Leon,14,2024-06-28 09:16:24,0.1,93.0,6.4,13.5,1018.0,10.0,5.0,2.1,15.0,6.1,2024-06-28,9,mañana,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-06-28 09:16:24,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-06-28,9,mañana,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,19,2024-06-28 09:16:24,,93.0,0.5,19.1,1018.2,1.0,,1.1,18.1,0.2,2024-06-28,9,mañana,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,23,2024-06-28 09:16:24,,93.0,6.4,22.8,1018.0,22.0,,0.6,15.0,6.1,2024-06-28,9,mañana,Buena
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,22,2024-06-28 09:16:24,,90.5,2.8,22.0,1018.0,2.0,,0.6,17.0,3.6,2024-06-28,9,mañana,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-06-28 09:16:24,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-06-28,9,mañana,Buena
"Carranque, Malaga, Spain",Andalucia,24,2024-06-28 09:16:24,,66.0,18.8,18.4,1015.1,17.0,24.0,1.1,22.2,4.0,2024-06-28,9,mañana,Buena
"El Atabal, Malaga, Spain",Andalucia,24,2024-06-28 09:16:24,,66.6,15.1,22.0,1014.6,13.0,24.0,1.6,21.7,6.1,2024-06-28,9,mañana,Buena
"Campanillas, Malaga, Spain",Andalucia,23,2024-06-28 09:16:24,,53.0,6.9,22.3,1014.0,17.0,23.0,2.6,23.0,3.0,2024-06-28,9,mañana,Buena
"Palacio De Congresos, Granada, Spain",Andalucia,42,2024-06-28 09:16:24,,69.7,3.2,29.0,1007.5,21.0,42.0,2.6,19.0,0.5,2024-06-28,9,mañana,Buena
"Ciudad Deportiva, Armilla, Spain",Andalucia,42,2024-06-28 09:16:24,,68.0,2.3,23.7,1007.8,21.0,42.0,1.6,19.4,0.5,2024-06-28,9,mañana,Buena
"Granada-norte, Granada, Spain",Andalucia,29,2024-06-28 09:16:24,,68.0,12.4,29.0,1007.8,16.0,18.0,2.6,19.4,0.5,2024-06-28,9,mañana,Buena
"Segovia II, Spain",Castilla_Leon,45,2024-06-28 09:16:24,,62.5,5.5,33.8,1012.7,45.0,,0.6,18.4,0.5,2024-06-28,9,mañana,Buena
"Soria, Spain",Castilla_Leon,26,2024-06-28 09:16:24,,87.5,2.3,26.0,1016.0,7.0,,0.6,19.0,1.5,2024-06-28,9,mañana,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,18,2024-06-28 09:16:24,2.1,59.6,7.0,16.5,1016.1,18.0,,0.7,21.3,4.0,2024-06-28,9,mañana,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,29,2024-06-28 09:16:24,,74.5,7.8,29.3,1017.3,18.0,,1.6,14.1,1.0,2024-06-28,9,mañana,Buena
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,21,2024-06-28 09:16:24,0.1,90.5,4.2,,1018.0,6.0,21.0,0.6,17.0,3.6,2024-06-28,9,mañana,Buena
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,21,2024-06-28 09:16:24,,90.5,3.2,,1018.0,8.0,21.0,,17.0,3.6,2024-06-28,9,mañana,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,13,2024-06-28 09:16:24,0.1,90.5,3.2,,1018.0,6.0,13.0,,17.0,3.6,2024-06-28,9,mañana,Buena
Madrid,Pais_Vasco,57,2024-06-28 09:16:24,0.1,53.1,9.2,25.2,1016.3,29.0,57.0,1.6,21.1,3.1,2024-06-28,9,mañana,Moderada
"Castellana, Madrid, Spain",Pais_Vasco,57,2024-06-28 09:16:24,,49.2,9.2,,1016.3,29.0,57.0,,21.3,2.0,2024-06-28,9,mañana,Moderada
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,38,2024-06-28 09:16:24,,52.7,7.8,,1014.8,18.0,38.0,,20.7,3.4,2024-06-28,9,mañana,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,34,2024-06-28 09:16:24,,48.0,6.0,33.3,1016.3,18.0,34.0,,21.6,1.0,2024-06-28,9,mañana,Buena
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,30,2024-06-28 09:16:24,,49.2,9.2,,1016.3,19.0,30.0,,21.3,2.0,2024-06-28,9,mañana,Buena
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,25,2024-06-28 09:16:24,0.1,48.0,13.8,25.2,1016.3,17.0,17.0,1.6,21.6,1.0,2024-06-28,9,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,25,2024-06-28 09:16:24,0.1,52.0,19.7,,1015.0,18.0,25.0,,21.0,1.5,2024-06-28,9,mañana,Buena
"Sanchinarro, Madrid, Spain",Pais_Vasco,21,2024-06-28 09:16:24,,50.0,12.8,,1013.8,15.0,21.0,,21.9,0.5,2024-06-28,9,mañana,Buena
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,21,2024-06-28 09:16:24,,52.0,17.4,,1015.0,16.0,21.0,,21.0,1.8,2024-06-28,9,mañana,Buena
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,17,2024-06-28 09:16:24,,49.2,8.7,,1016.3,13.0,17.0,,21.3,2.0,2024-06-28,9,mañana,Buena
"Palencia III, Spain",Castilla_Leon,20,2024-06-28 09:16:24,,80.2,0.5,19.9,1019.8,9.0,13.0,0.6,18.0,10.6,2024-06-28,9,mañana,Buena
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-06-28 09:16:24,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-06-28,9,mañana,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-06-28 09:16:24,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-06-28,9,mañana,Buena
"Guardo, Palencia, Spain",Castilla_Leon,20,2024-06-28 09:16:24,,79.9,1.9,19.9,1017.3,10.0,9.0,3.1,16.9,0.3,2024-06-28,9,mañana,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-28 09:16:24,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-06-28,9,mañana,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-28 09:16:24,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-06-28,9,mañana,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-06-28 09:16:24,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-06-28,9,mañana,Buena
"Actur, Zaragoza, Spain",,44,2024-06-28 09:16:24,,60.0,17.9,7.3,1016.1,13.0,44.0,,21.1,4.0,2024-06-28,9,mañana,Buena
"Las Fuentes, Zaragoza, Spain",,32,2024-06-28 09:16:24,2.9,60.0,10.0,11.3,1016.1,17.0,32.0,1.5,21.1,4.0,2024-06-28,9,mañana,Buena
"El Picarral, Zaragoza, Spain",,25,2024-06-28 09:16:24,1.4,60.0,6.4,13.1,1016.1,,25.0,,21.1,4.0,2024-06-28,9,mañana,Buena
"Jaime Ferrán, Zaragoza, Spain",,22,2024-06-28 09:16:24,1.9,60.0,16.0,10.8,1016.1,22.0,,1.7,21.1,4.0,2024-06-28,9,mañana,Buena
"Avda de Soria, Zaragoza, Spain",,18,2024-06-28 09:16:24,2.1,59.6,7.0,16.5,1016.1,18.0,,0.7,21.3,4.0,2024-06-28,9,mañana,Buena
"Renovales (Luis Vives), Zaragoza, Spain",,14,2024-06-28 09:16:24,2.0,75.0,5.3,13.7,1012.6,9.0,,1.2,21.3,1.5,2024-06-28,9,mañana,Buena
"Roger de Flor, Zaragoza, Spain",,13,2024-06-28 09:16:24,1.4,60.0,6.8,13.0,1016.1,8.0,,1.3,21.1,4.0,2024-06-28,9,mañana,Buena
