names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"valdemoro, Madrid, Spain",Madrid,49,2024-07-01 22:45:00,,30.0,2.8,49.2,1020.0,,38.0,,27.0,5.6,2024-07-01,22,noche,Buena
"torrejon de ardoz, Madrid, Spain",Madrid,41,2024-07-01 22:45:01,,41.0,2.3,40.7,1020.0,4.0,9.0,,25.0,6.6,2024-07-01,22,noche,Buena
"villa del prado, Madrid, Spain",Madrid,44,2024-07-01 22:45:01,,34.0,0.5,43.5,1021.0,9.0,13.0,1.1,26.0,3.6,2024-07-01,22,noche,Buena
"collado villalba, Madrid, Spain",Madrid,61,2024-07-01 22:45:02,,49.0,6.4,33.3,1020.3,,61.0,0.6,21.6,1.0,2024-07-01,22,noche,Moderada
"villarejo de salvanes, Madrid, Spain",Madrid,39,2024-07-01 22:45:03,,40.0,2.8,38.6,1023.2,,9.0,,25.5,7.0,2024-07-01,22,noche,Buena
"Mercado Central, Canarias, Spain",Canarias,21,2024-07-01 22:45:05,0.1,74.2,4.6,12.6,1013.0,11.0,21.0,0.6,21.7,11.8,2024-07-01,22,noche,Buena
"La Loma-Telde, Canarias, Spain",Canarias,19,2024-07-01 22:45:06,0.1,74.2,2.8,17.1,1013.0,19.0,5.0,2.6,21.7,11.8,2024-07-01,22,noche,Buena
"Lezcano, Canarias, Spain",Canarias,17,2024-07-01 22:45:07,0.1,74.2,4.2,15.9,1013.0,11.0,17.0,2.1,21.7,11.8,2024-07-01,22,noche,Buena
"Jinamar fase 3, Canarias, Spain",Canarias,15,2024-07-01 22:45:07,0.1,74.2,3.7,14.7,1013.0,10.0,5.0,2.1,21.7,11.8,2024-07-01,22,noche,Buena
"San Nicolas, Canarias, Spain",Canarias,14,2024-07-01 22:45:08,0.1,74.2,3.7,13.5,1013.0,7.0,13.0,0.6,21.7,11.8,2024-07-01,22,noche,Buena
"Nestor Alamo, Canarias, Spain",Canarias,14,2024-07-01 22:45:09,0.1,74.2,4.2,14.3,1013.0,10.0,13.0,0.6,21.7,11.8,2024-07-01,22,noche,Buena
"Barcelona (Eixample), Catalunya, Spain",Catalunya,34,2024-07-01 22:45:11,0.1,79.5,12.4,16.3,1016.5,17.0,34.0,1.1,22.2,,2024-07-01,22,noche,Buena
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,34,2024-07-01 22:45:12,0.1,86.5,6.9,21.6,1019.2,17.0,34.0,0.6,19.4,0.2,2024-07-01,22,noche,Buena
"Barcelona, Catalunya, Spain",Catalunya,27,2024-07-01 22:45:12,0.1,86.5,4.2,26.9,1019.2,11.0,30.0,0.6,19.4,0.2,2024-07-01,22,noche,Buena
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,24,2024-07-01 22:45:13,0.1,86.5,7.8,24.0,1019.2,11.0,30.0,1.1,19.4,0.2,2024-07-01,22,noche,Buena
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,24,2024-07-01 22:45:14,0.1,86.5,6.0,24.0,1019.2,1.0,30.0,1.1,19.4,0.2,2024-07-01,22,noche,Buena
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,23,2024-07-01 22:45:15,0.1,86.5,5.5,23.2,1019.2,13.0,30.0,0.6,19.4,0.2,2024-07-01,22,noche,Buena
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,20,2024-07-01 22:45:15,0.1,76.0,13.8,20.4,1017.3,13.0,,0.6,23.3,2.7,2024-07-01,22,noche,Buena
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,19,2024-07-01 22:45:16,,77.0,10.6,19.1,1017.8,18.0,,,22.2,0.5,2024-07-01,22,noche,Buena
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,15,2024-07-01 22:45:17,0.1,79.5,11.0,25.0,1016.5,15.0,,,22.2,,2024-07-01,22,noche,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,53,2024-07-01 22:45:19,0.1,87.6,5.1,,1025.3,9.0,53.0,1.1,17.9,1.0,2024-07-01,22,noche,Moderada
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,19,2024-07-01 22:45:20,,93.0,1.4,19.1,1025.0,4.0,9.0,1.6,18.0,3.0,2024-07-01,22,noche,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,17,2024-07-01 22:45:20,,85.0,5.5,17.1,1025.0,3.0,,3.1,19.5,3.0,2024-07-01,22,noche,Buena
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,16,2024-07-01 22:45:21,,93.0,4.2,16.3,1025.0,2.0,,,18.0,3.0,2024-07-01,22,noche,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-07-01 22:45:22,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-07-01,22,noche,-
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,9,2024-07-01 22:45:22,0.1,93.0,1.9,,1025.0,5.0,9.0,0.6,18.0,3.0,2024-07-01,22,noche,Buena
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,9,2024-07-01 22:45:23,,93.0,1.0,,1025.0,9.0,9.0,,18.0,3.0,2024-07-01,22,noche,Buena
"Erandio, País Vasco, Spain",Pais_Vasco,9,2024-07-01 22:45:24,0.1,87.6,5.5,,1025.3,3.0,9.0,0.6,17.9,1.0,2024-07-01,22,noche,Buena
"Basauri, País Vasco, Spain",Pais_Vasco,5,2024-07-01 22:45:25,,58.0,2.3,,1024.7,4.0,5.0,1.1,17.9,6.3,2024-07-01,22,noche,Buena
"Alonsotegi, País Vasco, Spain",Pais_Vasco,2,2024-07-01 22:45:25,,85.0,4.2,,1025.0,2.0,70.0,,19.5,3.0,2024-07-01,22,noche,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-07-01 22:45:26,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-07-01,22,noche,-
"Torneo, Sevilla, Spain",Andalucia,42,2024-07-01 22:45:28,4.0,56.0,7.8,25.9,1016.2,16.0,42.0,2.6,26.6,3.3,2024-07-01,22,noche,Buena
"Principes, Sevilla, Spain",Andalucia,42,2024-07-01 22:45:29,4.0,56.0,2.8,25.9,1016.2,19.0,42.0,3.6,26.6,3.3,2024-07-01,22,noche,Buena
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,42,2024-07-01 22:45:30,4.0,57.0,0.5,31.7,1015.6,16.0,42.0,1.6,25.5,2.0,2024-07-01,22,noche,Buena
"Ranilla, Sevilla, Spain",Andalucia,34,2024-07-01 22:45:30,4.0,55.3,4.2,33.7,1015.5,8.0,22.0,1.6,26.6,5.0,2024-07-01,22,noche,Buena
"Santa Clara, Sevilla, Spain",Andalucia,34,2024-07-01 22:45:31,4.0,55.0,3.2,33.7,1015.4,8.0,22.0,1.6,26.6,5.0,2024-07-01,22,noche,Buena
"Bermejales, Sevilla, Spain",Andalucia,30,2024-07-01 22:45:32,4.0,55.3,4.6,30.1,1015.5,17.0,22.0,1.6,26.6,5.0,2024-07-01,22,noche,Buena
"Lope de Vega, Vigo, Galicia, Spain",Galicia,42,2024-07-01 22:45:35,1.0,60.0,7.7,18.5,1018.4,9.0,42.0,0.7,24.6,0.1,2024-07-01,22,noche,Buena
"Coia, Vigo, Galicia, Spain",Galicia,42,2024-07-01 22:45:36,1.1,60.0,10.5,18.9,1018.4,23.0,42.0,1.6,24.6,0.1,2024-07-01,22,noche,Buena
"Estación 1, Este, Galicia, Spain",Galicia,32,2024-07-01 22:45:36,1.1,60.0,6.4,18.9,1018.4,23.0,32.0,0.6,24.6,0.1,2024-07-01,22,noche,Buena
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,29,2024-07-01 22:45:48,1.0,87.5,0.5,17.5,1022.3,10.0,29.0,0.6,17.7,10.5,2024-07-01,22,noche,Buena
"A Grela (C), Galicia, Spain",Galicia,17,2024-07-01 22:45:49,1.0,88.0,3.2,14.1,1022.0,9.0,17.0,2.5,17.7,11.5,2024-07-01,22,noche,Buena
"Riazor, A Coruña, Galicia, Spain",Galicia,14,2024-07-01 22:45:49,1.0,87.5,1.1,14.3,1022.3,7.0,10.0,0.7,17.7,10.5,2024-07-01,22,noche,Buena
"Parque da Cega, Galicia, Spain",Galicia,14,2024-07-01 22:45:50,1.0,82.5,2.4,14.3,1024.6,6.0,11.0,1.3,20.5,1.0,2024-07-01,22,noche,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,43,2024-07-01 22:45:52,,76.0,2.8,42.7,1021.0,9.0,21.0,2.1,23.3,2.0,2024-07-01,22,noche,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,41,2024-07-01 22:45:53,,77.6,7.4,41.1,1019.7,4.0,13.0,1.6,23.3,1.0,2024-07-01,22,noche,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,35,2024-07-01 22:45:54,,73.0,6.9,35.4,1018.0,7.0,21.0,2.6,23.0,2.0,2024-07-01,22,noche,Buena
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,34,2024-07-01 22:45:55,,76.0,9.6,33.8,1021.0,5.0,21.0,1.6,23.3,2.0,2024-07-01,22,noche,Buena
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,29,2024-07-01 22:45:55,,77.5,16.5,28.9,,13.0,25.0,2.6,23.3,0.5,2024-07-01,22,noche,Buena
"Elda, Valencia, Spain",Com_Valenciana,42,2024-07-01 22:46:00,,59.3,1.9,42.3,1005.7,2.0,5.0,3.1,24.0,2.3,2024-07-01,22,noche,Buena
"Viver, Valencia, Spain",Com_Valenciana,40,2024-07-01 22:46:00,,76.6,4.6,39.8,1019.0,6.0,17.0,1.6,22.2,1.0,2024-07-01,22,noche,Buena
"Buñol, Valencia, Spain",Com_Valenciana,46,2024-07-01 22:46:01,,76.3,1.9,45.5,1021.5,3.0,9.0,1.6,21.6,2.3,2024-07-01,22,noche,Buena
"Burriana, Valencia, Spain",Com_Valenciana,36,2024-07-01 22:46:02,,77.0,1.9,36.2,1019.1,3.0,5.0,1.6,22.2,1.0,2024-07-01,22,noche,Buena
"L'Alcora, Valencia, Spain",Com_Valenciana,36,2024-07-01 22:46:02,,76.6,3.7,36.2,1019.0,8.0,17.0,1.6,22.2,1.0,2024-07-01,22,noche,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,51,2024-07-01 22:46:03,,54.6,4.6,50.6,1016.6,,,,26.7,1.8,2024-07-01,22,noche,Moderada
"Benicassim, Valencia, Spain",Com_Valenciana,28,2024-07-01 22:46:04,,62.4,2.8,27.7,1013.4,3.0,9.0,1.6,24.1,0.8,2024-07-01,22,noche,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,41,2024-07-01 22:46:05,,78.0,1.9,40.7,1016.0,3.0,9.0,2.6,23.0,1.0,2024-07-01,22,noche,Buena
"Algar de Palància, Valencia, Spain",Com_Valenciana,41,2024-07-01 22:46:05,,76.6,2.3,40.7,1019.0,11.0,21.0,1.6,22.2,1.0,2024-07-01,22,noche,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,46,2024-07-01 22:46:06,,64.0,1.4,45.9,1018.0,6.0,5.0,1.6,24.0,1.5,2024-07-01,22,noche,Buena
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-07-01 22:46:07,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-07-01,22,noche,Buena
"Perafort, Catalunya, Spain",Catalunya,30,2024-07-01 22:46:09,,52.7,2.8,12.0,1007.5,10.0,30.0,1.1,27.2,,2024-07-01,22,noche,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,25,2024-07-01 22:46:10,,83.0,2.8,13.9,1017.0,10.0,25.0,1.1,22.0,0.5,2024-07-01,22,noche,Buena
"Burgos IV, Spain",Castilla_Leon,23,2024-07-01 22:46:12,0.1,72.0,1.4,23.2,1026.0,4.0,5.0,3.6,15.0,5.1,2024-07-01,22,noche,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-07-01 22:46:13,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-07-01,22,noche,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,24,2024-07-01 22:46:13,,87.6,1.0,23.6,1025.3,10.0,,0.6,17.9,1.0,2024-07-01,22,noche,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,21,2024-07-01 22:46:14,,72.0,1.9,21.2,1026.0,18.0,,0.6,15.0,5.1,2024-07-01,22,noche,Buena
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,24,2024-07-01 22:46:15,,87.0,2.8,24.4,1025.0,5.0,,1.1,16.0,2.0,2024-07-01,22,noche,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-07-01 22:46:16,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-07-01,22,noche,Buena
"El Atabal, Malaga, Spain",Andalucia,37,2024-07-01 22:46:19,,69.0,9.6,37.1,1018.8,10.0,24.0,1.6,22.7,9.0,2024-07-01,22,noche,Buena
"Carranque, Malaga, Spain",Andalucia,33,2024-07-01 22:46:20,,69.0,9.6,33.1,1018.9,12.0,24.0,1.6,22.7,9.7,2024-07-01,22,noche,Buena
"Campanillas, Malaga, Spain",Andalucia,38,2024-07-01 22:46:21,,77.0,2.8,38.4,1017.0,12.0,18.0,3.1,21.0,5.6,2024-07-01,22,noche,Buena
"Palacio De Congresos, Granada, Spain",Andalucia,45,2024-07-01 22:46:23,,39.5,6.4,35.3,1011.0,14.0,45.0,3.6,26.6,0.5,2024-07-01,22,noche,Buena
"Ciudad Deportiva, Armilla, Spain",Andalucia,45,2024-07-01 22:46:24,,39.5,1.0,30.7,1011.0,14.0,45.0,1.6,26.6,0.5,2024-07-01,22,noche,Buena
"Granada-norte, Granada, Spain",Andalucia,35,2024-07-01 22:46:25,,39.5,8.3,35.3,1011.0,12.0,16.0,2.6,26.6,0.5,2024-07-01,22,noche,Buena
"Segovia II, Spain",Castilla_Leon,35,2024-07-01 22:46:29,,49.0,0.5,35.4,1020.3,11.0,,1.1,21.6,1.0,2024-07-01,22,noche,Buena
"Soria, Spain",Castilla_Leon,20,2024-07-01 22:46:31,,67.0,1.0,19.9,1024.0,14.0,,0.6,18.0,2.5,2024-07-01,22,noche,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,20,2024-07-01 22:46:32,1.2,45.6,3.0,19.5,1021.6,12.0,,0.7,21.4,9.6,2024-07-01,22,noche,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,18,2024-07-01 22:46:33,,69.5,4.6,18.3,1024.2,14.0,,3.6,16.9,9.5,2024-07-01,22,noche,Buena
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,30,2024-07-01 22:46:52,,87.0,2.8,,1025.0,8.0,30.0,,16.0,2.0,2024-07-01,22,noche,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,21,2024-07-01 22:46:53,0.1,87.0,3.7,,1025.0,6.0,21.0,,16.0,2.0,2024-07-01,22,noche,Buena
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,17,2024-07-01 22:46:54,0.1,87.0,3.7,,1025.0,5.0,17.0,0.6,16.0,2.0,2024-07-01,22,noche,Buena
Madrid,Pais_Vasco,38,2024-07-01 22:46:56,0.1,44.0,3.2,33.3,1022.0,10.0,38.0,1.6,25.0,9.0,2024-07-01,22,noche,Buena
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,50,2024-07-01 22:46:57,,34.0,19.2,,1021.0,20.0,50.0,,26.0,3.6,2024-07-01,22,noche,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,39,2024-07-01 22:46:58,,39.0,2.3,39.0,1022.0,7.0,13.0,,25.0,8.0,2024-07-01,22,noche,Buena
"Castellana, Madrid, Spain",Pais_Vasco,38,2024-07-01 22:46:59,,39.0,3.2,,1022.0,10.0,38.0,,25.0,8.0,2024-07-01,22,noche,Buena
"Sanchinarro, Madrid, Spain",Pais_Vasco,34,2024-07-01 22:46:59,,41.0,3.2,,1019.5,11.0,34.0,,24.4,7.0,2024-07-01,22,noche,Buena
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,33,2024-07-01 22:47:00,0.1,40.5,5.1,33.3,1022.0,11.0,25.0,1.6,24.7,7.5,2024-07-01,22,noche,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,25,2024-07-01 22:47:01,0.1,27.0,16.5,,1020.0,13.0,25.0,,27.5,3.0,2024-07-01,22,noche,Buena
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,21,2024-07-01 22:47:01,,44.3,4.2,,1020.6,9.0,21.0,,24.4,8.0,2024-07-01,22,noche,Buena
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,17,2024-07-01 22:47:02,,39.0,9.6,,1022.0,10.0,17.0,,25.0,8.0,2024-07-01,22,noche,Buena
"Palencia III, Spain",Castilla_Leon,25,2024-07-01 22:47:05,,58.1,0.5,25.2,1028.0,9.0,17.0,3.1,18.7,6.8,2024-07-01,22,noche,Buena
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-07-01 22:47:05,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-07-01,22,noche,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-07-01 22:47:06,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-07-01,22,noche,Buena
"Guardo, Palencia, Spain",Castilla_Leon,31,2024-07-01 22:47:07,,63.0,1.0,30.9,1025.7,9.0,9.0,1.1,17.4,2.6,2024-07-01,22,noche,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-07-01 22:47:07,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-07-01,22,noche,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-07-01 22:47:08,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-07-01,22,noche,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-07-01 22:47:09,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-07-01,22,noche,Buena
"Actur, Zaragoza, Spain",Aragón,22,2024-07-01 22:47:11,,45.6,3.0,19.3,1021.6,9.0,22.0,,21.4,9.6,2024-07-01,22,noche,Buena
"Jaime Ferrán, Zaragoza, Spain",Aragón,21,2024-07-01 22:47:12,1.2,45.5,3.7,20.6,1021.5,11.0,,2.7,21.6,10.0,2024-07-01,22,noche,Buena
"El Picarral, Zaragoza, Spain",Aragón,20,2024-07-01 22:47:13,1.0,45.6,0.8,20.4,1021.6,,5.0,,21.4,9.6,2024-07-01,22,noche,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,20,2024-07-01 22:47:13,1.2,45.6,3.0,19.5,1021.6,12.0,,0.7,21.4,9.6,2024-07-01,22,noche,Buena
"Roger de Flor, Zaragoza, Spain",Aragón,19,2024-07-01 22:47:14,1.0,45.6,1.9,18.9,1021.6,13.0,,0.8,21.4,9.6,2024-07-01,22,noche,Buena
"Renovales (Luis Vives), Zaragoza, Spain",Aragón,19,2024-07-01 22:47:15,1.1,59.2,1.4,19.2,1018.5,7.0,,1.1,21.5,9.2,2024-07-01,22,noche,Buena
"Las Fuentes, Zaragoza, Spain",Aragón,18,2024-07-01 22:47:15,1.6,45.5,3.4,17.7,1021.5,11.0,9.0,1.8,21.6,10.0,2024-07-01,22,noche,Buena
