names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"alcorcón, Madrid, Spain",Madrid,14,2024-07-02 08:06:03,,67.0,4.2,14.3,1022.0,,13.0,,16.0,2.5,2024-07-02,8,mañana,Buena
"valdemoro, Madrid, Spain",Madrid,25,2024-07-02 08:06:04,,67.0,5.5,11.4,1022.0,,25.0,,16.0,3.0,2024-07-02,8,mañana,Buena
"torrejon de ardoz, Madrid, Spain",Madrid,16,2024-07-02 08:06:05,,72.0,3.2,15.5,1022.0,9.0,9.0,,15.0,3.3,2024-07-02,8,mañana,Buena
"villa del prado, Madrid, Spain",Madrid,14,2024-07-02 08:06:05,,67.0,1.9,14.3,1022.0,5.0,13.0,1.1,16.0,2.5,2024-07-02,8,mañana,Buena
"collado villalba, Madrid, Spain",Madrid,13,2024-07-02 08:06:06,,74.0,6.0,13.0,1020.8,,13.0,0.6,13.3,1.0,2024-07-02,8,mañana,Buena
"villarejo de salvanes, Madrid, Spain",Madrid,16,2024-07-02 08:06:07,,73.0,2.8,15.9,1024.8,,5.0,,15.3,3.0,2024-07-02,8,mañana,Buena
"Lezcano, Canarias, Spain",Canarias,29,2024-07-02 08:06:09,0.1,75.5,2.8,29.3,1012.0,10.0,13.0,2.1,21.0,12.3,2024-07-02,8,mañana,Buena
"Jinamar fase 3, Canarias, Spain",Canarias,28,2024-07-02 08:06:10,0.1,75.5,2.8,27.7,1012.0,8.0,5.0,2.1,21.0,12.3,2024-07-02,8,mañana,Buena
"La Loma-Telde, Canarias, Spain",Canarias,28,2024-07-02 08:06:10,0.1,75.5,2.8,27.7,1012.0,18.0,9.0,3.1,21.0,12.3,2024-07-02,8,mañana,Buena
"Nestor Alamo, Canarias, Spain",Canarias,27,2024-07-02 08:06:11,0.1,75.5,4.2,27.3,1012.0,12.0,21.0,0.6,21.0,12.3,2024-07-02,8,mañana,Buena
"Mercado Central, Canarias, Spain",Canarias,26,2024-07-02 08:06:12,0.1,75.5,1.4,25.6,1012.0,15.0,25.0,0.6,21.0,12.3,2024-07-02,8,mañana,Buena
"San Nicolas, Canarias, Spain",Canarias,22,2024-07-02 08:06:12,0.1,75.5,3.2,21.6,1012.0,10.0,21.0,0.6,21.0,12.3,2024-07-02,8,mañana,Buena
"Barcelona (Eixample), Catalunya, Spain",Catalunya,38,2024-07-02 08:06:15,0.1,69.5,4.6,11.0,1015.5,17.0,38.0,1.1,20.6,,2024-07-02,8,mañana,Buena
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,38,2024-07-02 08:06:15,0.1,73.5,4.6,15.9,1018.6,17.0,38.0,0.6,17.7,7.0,2024-07-02,8,mañana,Buena
"Barcelona, Catalunya, Spain",Catalunya,30,2024-07-02 08:06:16,0.1,73.5,1.0,30.1,1018.6,10.0,30.0,0.6,17.7,7.0,2024-07-02,8,mañana,Buena
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,15,2024-07-02 08:06:17,0.1,72.5,12.4,4.9,1017.0,15.0,,0.6,20.2,5.5,2024-07-02,8,mañana,Buena
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,14,2024-07-02 08:06:18,0.1,73.0,2.8,14.3,1018.8,13.0,30.0,0.6,17.9,6.7,2024-07-02,8,mañana,Buena
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,14,2024-07-02 08:06:18,0.1,73.5,2.3,13.5,1018.6,11.0,30.0,1.1,17.7,7.0,2024-07-02,8,mañana,Buena
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,14,2024-07-02 08:06:19,0.1,73.5,4.6,13.5,1018.6,1.0,30.0,1.1,17.7,7.0,2024-07-02,8,mañana,Buena
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,14,2024-07-02 08:06:20,0.1,69.5,4.6,25.0,1015.5,14.0,,,20.6,,2024-07-02,8,mañana,Buena
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,9,2024-07-02 08:06:20,,71.2,12.8,8.6,1017.3,18.0,,,19.7,5.7,2024-07-02,8,mañana,Buena
"Basauri, País Vasco, Spain",Pais_Vasco,59,2024-07-02 08:06:23,,59.0,4.6,,1024.4,24.0,59.0,1.1,15.5,1.2,2024-07-02,8,mañana,Moderada
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,50,2024-07-02 08:06:23,0.1,85.5,5.5,,1024.7,17.0,50.0,1.1,16.3,0.2,2024-07-02,8,mañana,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-07-02 08:06:24,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-07-02,8,mañana,-
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,30,2024-07-02 08:06:25,0.1,93.0,2.8,,1025.0,11.0,30.0,0.6,16.5,0.7,2024-07-02,8,mañana,Buena
"Erandio, País Vasco, Spain",Pais_Vasco,30,2024-07-02 08:06:25,0.1,85.5,8.7,,1024.7,11.0,30.0,0.6,16.3,0.2,2024-07-02,8,mañana,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,26,2024-07-02 08:06:26,,93.0,3.7,26.0,1025.0,8.0,,3.1,16.5,0.7,2024-07-02,8,mañana,Buena
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,25,2024-07-02 08:06:27,,93.0,5.1,12.2,1025.0,10.0,25.0,1.6,16.5,0.7,2024-07-02,8,mañana,Buena
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,14,2024-07-02 08:06:28,,93.0,6.9,,1025.0,14.0,9.0,,16.5,0.7,2024-07-02,8,mañana,Buena
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,10,2024-07-02 08:06:28,,93.0,3.2,9.8,1025.0,9.0,,,16.5,0.7,2024-07-02,8,mañana,Buena
"Alonsotegi, País Vasco, Spain",Pais_Vasco,2,2024-07-02 08:06:29,,93.0,1.9,,1025.0,2.0,70.0,,16.5,0.7,2024-07-02,8,mañana,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-07-02 08:06:30,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-07-02,8,mañana,-
"Torneo, Sevilla, Spain",Andalucia,50,2024-07-02 08:06:32,4.0,75.8,14.2,14.8,1015.7,16.0,50.0,2.1,20.5,1.6,2024-07-02,8,mañana,Buena
"Santa Clara, Sevilla, Spain",Andalucia,30,2024-07-02 08:06:33,4.0,72.0,20.2,14.6,1015.1,9.0,30.0,2.6,21.7,1.5,2024-07-02,8,mañana,Buena
"Ranilla, Sevilla, Spain",Andalucia,28,2024-07-02 08:06:34,4.0,71.8,12.4,17.8,1015.1,8.0,28.0,2.6,21.8,1.3,2024-07-02,8,mañana,Buena
"Bermejales, Sevilla, Spain",Andalucia,28,2024-07-02 08:06:34,4.0,71.8,11.0,16.2,1015.1,16.0,28.0,1.6,21.8,1.3,2024-07-02,8,mañana,Buena
"Principes, Sevilla, Spain",Andalucia,20,2024-07-02 08:06:35,4.0,75.5,20.6,17.2,1015.7,20.0,50.0,3.6,20.6,1.2,2024-07-02,8,mañana,Buena
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,17,2024-07-02 08:06:36,4.0,75.1,6.4,17.3,1015.7,14.0,50.0,1.6,20.0,0.8,2024-07-02,8,mañana,Buena
"Lope de Vega, Vigo, Galicia, Spain",Galicia,34,2024-07-02 08:06:39,1.0,75.4,7.4,3.8,1017.7,9.0,34.0,0.6,17.7,1.3,2024-07-02,8,mañana,Buena
"Coia, Vigo, Galicia, Spain",Galicia,34,2024-07-02 08:06:39,1.0,75.4,6.8,6.0,1017.7,13.0,34.0,1.3,17.7,1.3,2024-07-02,8,mañana,Buena
"Estación 1, Este, Galicia, Spain",Galicia,34,2024-07-02 08:06:40,1.0,75.5,7.8,8.7,1017.7,8.0,34.0,0.6,17.7,1.3,2024-07-02,8,mañana,Buena
"Parque da Cega, Galicia, Spain",Galicia,41,2024-07-02 08:06:52,1.0,89.0,2.3,24.7,1023.7,14.0,41.0,0.7,16.6,1.0,2024-07-02,8,mañana,Buena
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,39,2024-07-02 08:06:52,1.0,84.7,0.8,24.6,1021.5,9.0,39.0,0.6,17.2,4.0,2024-07-02,8,mañana,Buena
"Riazor, A Coruña, Galicia, Spain",Galicia,25,2024-07-02 08:06:53,1.0,84.7,0.5,24.7,1021.5,12.0,13.0,0.6,17.2,4.0,2024-07-02,8,mañana,Buena
"A Grela (C), Galicia, Spain",Galicia,25,2024-07-02 08:06:54,1.0,85.0,2.3,24.7,1021.5,9.0,12.0,2.5,17.2,4.0,2024-07-02,8,mañana,Buena
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,57,2024-07-02 08:06:56,,74.2,5.5,15.1,1020.6,15.0,57.0,1.6,21.6,0.6,2024-07-02,8,mañana,Moderada
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,46,2024-07-02 08:06:57,,80.6,3.7,19.9,1019.5,11.0,46.0,1.6,19.6,1.2,2024-07-02,8,mañana,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,46,2024-07-02 08:06:57,,79.5,11.9,6.1,1018.0,15.0,46.0,3.6,19.5,1.8,2024-07-02,8,mañana,Buena
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,38,2024-07-02 08:06:58,,81.2,5.1,15.1,,12.0,38.0,1.6,20.3,1.2,2024-07-02,8,mañana,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,30,2024-07-02 08:06:59,,74.2,2.8,14.7,1020.6,10.0,30.0,2.1,21.6,0.6,2024-07-02,8,mañana,Buena
"Elda, Valencia, Spain",Com_Valenciana,13,2024-07-02 08:07:03,,70.2,3.2,7.8,1004.6,3.0,13.0,3.6,21.0,2.4,2024-07-02,8,mañana,Buena
"Viver, Valencia, Spain",Com_Valenciana,15,2024-07-02 08:07:04,,79.2,1.4,15.1,1019.0,2.0,9.0,1.6,20.3,0.1,2024-07-02,8,mañana,Buena
"Buñol, Valencia, Spain",Com_Valenciana,23,2024-07-02 08:07:05,,82.6,3.2,23.2,1021.2,6.0,17.0,1.6,18.3,1.8,2024-07-02,8,mañana,Buena
"Burriana, Valencia, Spain",Com_Valenciana,42,2024-07-02 08:07:05,,82.2,10.6,3.7,1018.7,11.0,42.0,2.1,19.2,0.1,2024-07-02,8,mañana,Buena
"L'Alcora, Valencia, Spain",Com_Valenciana,17,2024-07-02 08:07:06,,79.2,4.6,0.5,1019.0,12.0,17.0,1.6,20.3,0.1,2024-07-02,8,mañana,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,6,2024-07-02 08:07:07,,81.2,4.6,5.7,1017.7,,,,18.8,0.1,2024-07-02,8,mañana,Buena
"Benicassim, Valencia, Spain",Com_Valenciana,28,2024-07-02 08:07:07,,62.4,2.8,27.7,1013.4,3.0,9.0,1.6,24.1,0.8,2024-07-02,8,mañana,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,21,2024-07-02 08:07:08,,84.7,2.3,7.0,1015.7,7.0,21.0,2.1,18.7,0.2,2024-07-02,8,mañana,Buena
"Algar de Palància, Valencia, Spain",Com_Valenciana,13,2024-07-02 08:07:09,,79.2,1.9,11.8,1019.0,3.0,13.0,1.6,20.3,0.1,2024-07-02,8,mañana,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,11,2024-07-02 08:07:10,,72.5,1.9,11.4,1017.0,6.0,5.0,1.6,20.0,1.8,2024-07-02,8,mañana,Buena
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-07-02 08:07:10,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-07-02,8,mañana,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,17,2024-07-02 08:07:13,,74.5,1.4,13.9,1017.0,7.0,17.0,1.6,18.5,1.2,2024-07-02,8,mañana,Buena
"Perafort, Catalunya, Spain",Catalunya,8,2024-07-02 08:07:13,,42.6,1.9,12.0,1005.3,8.0,21.0,1.1,28.1,,2024-07-02,8,mañana,Buena
"Burgos IV, Spain",Castilla_Leon,17,2024-07-02 08:07:16,0.1,84.5,1.4,16.7,1025.0,4.0,5.0,5.1,12.5,5.4,2024-07-02,8,mañana,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-07-02 08:07:16,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-07-02,8,mañana,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,21,2024-07-02 08:07:17,,85.5,0.5,20.8,1024.7,7.0,,0.6,16.1,0.2,2024-07-02,8,mañana,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,16,2024-07-02 08:07:18,,87.0,1.9,15.9,1025.0,9.0,,0.6,12.0,4.1,2024-07-02,8,mañana,Buena
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,22,2024-07-02 08:07:19,,93.0,1.4,21.6,1025.0,4.0,,0.6,13.0,1.0,2024-07-02,8,mañana,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-07-02 08:07:19,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-07-02,8,mañana,Buena
"Carranque, Malaga, Spain",Andalucia,34,2024-07-02 08:07:23,,69.0,10.0,26.8,1019.0,15.0,34.0,1.1,21.8,0.8,2024-07-02,8,mañana,Buena
"El Atabal, Malaga, Spain",Andalucia,30,2024-07-02 08:07:24,,69.0,4.6,29.6,1019.0,18.0,34.0,2.1,21.8,0.8,2024-07-02,8,mañana,Buena
"Campanillas, Malaga, Spain",Andalucia,31,2024-07-02 08:07:24,,77.0,7.4,30.5,1018.0,16.0,22.0,2.6,19.0,3.3,2024-07-02,8,mañana,Buena
"Palacio De Congresos, Granada, Spain",Andalucia,48,2024-07-02 08:07:27,,55.6,2.8,27.9,1011.6,16.0,48.0,2.1,17.7,1.0,2024-07-02,8,mañana,Buena
"Ciudad Deportiva, Armilla, Spain",Andalucia,48,2024-07-02 08:07:27,,55.7,6.0,19.1,1011.7,17.0,48.0,1.6,17.7,1.0,2024-07-02,8,mañana,Buena
"Granada-norte, Granada, Spain",Andalucia,28,2024-07-02 08:07:28,,55.7,17.9,27.9,1011.7,12.0,16.0,2.6,17.7,1.0,2024-07-02,8,mañana,Buena
"Segovia II, Spain",Castilla_Leon,8,2024-07-02 08:07:33,,75.5,3.7,8.2,1022.7,7.0,,1.1,13.7,3.0,2024-07-02,8,mañana,Buena
"Soria, Spain",Castilla_Leon,16,2024-07-02 08:07:35,,72.0,2.3,15.9,1024.0,4.0,,0.6,16.0,2.5,2024-07-02,8,mañana,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,14,2024-07-02 08:07:36,1.4,58.0,2.4,14.2,1021.2,2.0,,0.7,17.4,13.0,2024-07-02,8,mañana,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,4,2024-07-02 08:07:36,,86.0,1.9,3.7,1023.8,5.0,,2.1,10.5,2.2,2024-07-02,8,mañana,Buena
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,21,2024-07-02 08:07:56,0.1,93.0,3.7,,1025.0,6.0,21.0,0.6,13.0,1.0,2024-07-02,8,mañana,Buena
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,21,2024-07-02 08:07:56,,93.0,1.9,,1025.0,9.0,21.0,,13.0,1.0,2024-07-02,8,mañana,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,8,2024-07-02 08:07:57,0.1,93.0,2.8,,1025.0,8.0,5.0,,13.0,1.0,2024-07-02,8,mañana,Buena
Madrid,Pais_Vasco,25,2024-07-02 08:07:59,0.1,73.0,4.2,15.9,1023.3,7.0,25.0,1.6,15.5,3.6,2024-07-02,8,mañana,Buena
"Castellana, Madrid, Spain",Pais_Vasco,25,2024-07-02 08:08:00,,64.5,4.2,,1023.3,7.0,25.0,,15.5,2.5,2024-07-02,8,mañana,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,19,2024-07-02 08:08:01,,64.5,3.7,18.7,1023.3,5.0,9.0,,15.5,2.5,2024-07-02,8,mañana,Buena
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,16,2024-07-02 08:08:01,0.1,64.5,4.2,15.9,1023.3,3.0,9.0,1.6,15.5,2.5,2024-07-02,8,mañana,Buena
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,9,2024-07-02 08:08:02,,64.5,6.0,,1023.3,5.0,9.0,,15.5,2.5,2024-07-02,8,mañana,Buena
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,9,2024-07-02 08:08:03,,72.2,3.2,,1022.1,2.0,9.0,,15.1,4.2,2024-07-02,8,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,9,2024-07-02 08:08:03,0.1,67.0,7.8,,1022.0,4.0,9.0,,16.0,2.5,2024-07-02,8,mañana,Buena
"Sanchinarro, Madrid, Spain",Pais_Vasco,5,2024-07-02 08:08:04,,65.0,1.9,,1021.0,1.0,5.0,,15.9,5.2,2024-07-02,8,mañana,Buena
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,5,2024-07-02 08:08:05,,67.0,4.2,,1022.0,3.0,5.0,,16.0,2.5,2024-07-02,8,mañana,Buena
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,2,2024-07-02 08:08:06,,64.5,4.2,,1023.3,2.0,5.0,,15.5,2.5,2024-07-02,8,mañana,Buena
"Palencia III, Spain",Castilla_Leon,15,2024-07-02 08:08:08,0.1,84.2,0.5,15.1,1028.3,8.0,9.0,2.1,12.6,1.7,2024-07-02,8,mañana,Buena
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-07-02 08:08:09,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-07-02,8,mañana,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-07-02 08:08:09,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-07-02,8,mañana,Buena
"Guardo, Palencia, Spain",Castilla_Leon,13,2024-07-02 08:08:10,,86.9,1.4,12.6,1025.4,13.0,9.0,1.6,7.9,1.6,2024-07-02,8,mañana,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-07-02 08:08:11,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-07-02,8,mañana,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-07-02 08:08:11,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-07-02,8,mañana,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-07-02 08:08:12,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-07-02,8,mañana,Buena
"Jaime Ferrán, Zaragoza, Spain",Aragón,17,2024-07-02 08:08:14,1.4,58.0,3.7,17.0,1021.2,4.0,,2.2,17.4,13.0,2024-07-02,8,mañana,Buena
"El Picarral, Zaragoza, Spain",Aragón,16,2024-07-02 08:08:15,1.9,58.0,1.2,16.1,1021.2,,6.0,,17.4,13.0,2024-07-02,8,mañana,Buena
"Actur, Zaragoza, Spain",Aragón,15,2024-07-02 08:08:16,,58.0,3.4,15.3,1021.2,1.0,14.0,,17.4,13.0,2024-07-02,8,mañana,Buena
"Renovales (Luis Vives), Zaragoza, Spain",Aragón,15,2024-07-02 08:08:17,1.3,74.6,1.5,15.1,1019.3,1.0,,1.3,17.2,5.6,2024-07-02,8,mañana,Buena
"Roger de Flor, Zaragoza, Spain",Aragón,15,2024-07-02 08:08:17,1.0,58.0,1.5,14.9,1021.2,3.0,,0.8,17.4,13.0,2024-07-02,8,mañana,Buena
"Las Fuentes, Zaragoza, Spain",Aragón,14,2024-07-02 08:08:18,1.8,57.2,2.9,13.9,1021.2,5.0,8.0,1.3,17.5,13.2,2024-07-02,8,mañana,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,14,2024-07-02 08:08:19,1.4,58.0,2.4,14.2,1021.2,2.0,,0.7,17.4,13.0,2024-07-02,8,mañana,Buena
