names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"Alonsotegi, País Vasco, Spain",Pais_Vasco,46,2024-06-26 16:53:17,,73.0,9.6,,1009.0,30.0,46.0,,25.5,5.1,2024-06-26,16,tarde,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,40,2024-06-26 16:53:17,0.1,80.3,9.2,,1010.1,40.0,21.0,0.6,23.3,2.0,2024-06-26,16,tarde,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,35,2024-06-26 16:53:17,,73.0,10.6,25.6,1009.0,35.0,,6.1,25.5,5.1,2024-06-26,16,tarde,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-26 16:53:17,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-26,16,tarde,-
"Torneo, Sevilla, Spain",Andalucia,53,2024-06-26 16:53:17,4.0,60.0,8.7,22.9,1007.7,22.0,53.0,2.1,26.6,8.7,2024-06-26,16,tarde,Moderada
"Principes, Sevilla, Spain",Andalucia,53,2024-06-26 16:53:17,4.0,60.0,2.8,22.9,1007.7,19.0,53.0,3.1,26.6,8.7,2024-06-26,16,tarde,Moderada
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,53,2024-06-26 16:53:17,4.0,59.1,0.5,28.8,1007.4,25.0,53.0,1.1,26.2,6.1,2024-06-26,16,tarde,Moderada
"Ranilla, Sevilla, Spain",Andalucia,39,2024-06-26 16:53:17,4.0,61.4,11.9,31.4,1007.0,17.0,39.0,2.6,26.6,7.2,2024-06-26,16,tarde,Buena
"Santa Clara, Sevilla, Spain",Andalucia,39,2024-06-26 16:53:17,4.0,61.4,2.8,31.4,1007.0,17.0,39.0,2.6,26.6,7.2,2024-06-26,16,tarde,Buena
"Bermejales, Sevilla, Spain",Andalucia,39,2024-06-26 16:53:17,4.0,61.4,4.2,29.9,1007.0,19.0,39.0,1.6,26.6,7.2,2024-06-26,16,tarde,Buena
"Lope de Vega, Vigo, Galicia, Spain",Galicia,53,2024-06-26 16:53:17,1.0,72.5,6.4,20.1,1006.8,22.0,53.0,1.1,21.2,2.5,2024-06-26,16,tarde,Moderada
"Coia, Vigo, Galicia, Spain",Galicia,53,2024-06-26 16:53:17,1.0,72.5,2.3,25.4,1006.8,14.0,53.0,2.2,21.2,2.5,2024-06-26,16,tarde,Moderada
"Estación 1, Este, Galicia, Spain",Galicia,42,2024-06-26 16:53:17,1.0,72.5,3.4,25.4,1006.8,14.0,42.0,0.6,21.2,2.5,2024-06-26,16,tarde,Buena
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,64,2024-06-26 16:53:17,1.0,89.6,0.5,28.4,1008.2,27.0,64.0,3.4,18.3,21.3,2024-06-26,16,tarde,Moderada
"Riazor, A Coruña, Galicia, Spain",Galicia,60,2024-06-26 16:53:17,1.0,89.6,2.5,21.8,1008.2,51.0,60.0,1.0,18.3,21.3,2024-06-26,16,tarde,Moderada
"Parque da Cega, Galicia, Spain",Galicia,57,2024-06-26 16:53:17,1.0,85.5,1.7,21.8,1010.7,27.0,57.0,0.6,21.6,1.5,2024-06-26,16,tarde,Moderada
"A Grela (C), Galicia, Spain",Galicia,42,2024-06-26 16:53:17,1.0,89.0,2.7,21.8,1008.3,30.0,42.0,2.3,18.3,20.0,2024-06-26,16,tarde,Buena
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,38,2024-06-26 16:53:17,,55.0,9.2,27.3,,19.0,38.0,1.6,27.2,9.0,2024-06-26,16,tarde,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,38,2024-06-26 16:53:17,,55.2,2.8,35.0,1014.2,14.0,38.0,1.6,26.5,7.5,2024-06-26,16,tarde,Buena
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,32,2024-06-26 16:53:17,,55.2,6.9,32.1,1014.2,9.0,30.0,2.1,26.5,7.5,2024-06-26,16,tarde,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,32,2024-06-26 16:53:17,,42.0,3.2,31.7,1011.0,8.0,21.0,2.1,28.0,4.6,2024-06-26,16,tarde,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,30,2024-06-26 16:53:17,,56.2,5.1,30.1,1012.6,4.0,17.0,1.6,26.1,5.0,2024-06-26,16,tarde,Buena
"Elda, Valencia, Spain",Com_Valenciana,40,2024-06-26 16:53:17,,41.0,1.4,39.8,996.6,8.0,9.0,3.6,29.2,3.2,2024-06-26,16,tarde,Buena
"Viver, Valencia, Spain",Com_Valenciana,17,2024-06-26 16:53:17,,72.2,6.0,9.0,1012.0,5.0,17.0,1.6,20.0,0.1,2024-06-26,16,tarde,Buena
"Buñol, Valencia, Spain",Com_Valenciana,42,2024-06-26 16:53:17,,56.2,1.9,41.9,1014.1,5.0,13.0,1.6,26.5,10.0,2024-06-26,16,tarde,Buena
"Burriana, Valencia, Spain",Com_Valenciana,38,2024-06-26 16:53:17,,62.0,1.9,37.0,1012.4,10.0,38.0,1.6,25.9,1.7,2024-06-26,16,tarde,Buena
"L'Alcora, Valencia, Spain",Com_Valenciana,36,2024-06-26 16:53:17,,62.0,2.3,36.2,1012.4,11.0,17.0,1.6,25.9,1.7,2024-06-26,16,tarde,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,42,2024-06-26 16:53:17,,50.0,4.6,42.3,1009.5,,,,29.2,3.8,2024-06-26,16,tarde,Buena
"Benicassim, Valencia, Spain",Com_Valenciana,5,2024-06-26 16:53:17,,61.2,1.4,14.3,1012.3,2.0,5.0,2.1,26.1,1.6,2024-06-26,16,tarde,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,35,2024-06-26 16:53:17,,58.3,1.9,34.6,1008.8,6.0,13.0,1.6,27.0,5.0,2024-06-26,16,tarde,Buena
"Algar de Palància, Valencia, Spain",Com_Valenciana,39,2024-06-26 16:53:17,,62.0,1.9,38.6,1012.4,11.0,17.0,1.6,25.9,1.7,2024-06-26,16,tarde,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,39,2024-06-26 16:53:17,,45.0,1.4,38.6,1009.5,9.0,5.0,1.6,28.0,9.5,2024-06-26,16,tarde,Buena
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-06-26 16:53:17,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-06-26,16,tarde,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,10,2024-06-26 16:53:17,,57.5,1.4,13.9,1012.0,10.0,25.0,3.1,27.0,3.8,2024-06-26,16,tarde,Buena
"Perafort, Catalunya, Spain",Catalunya,10,2024-06-26 16:53:17,,36.4,3.2,12.0,1009.8,10.0,25.0,1.1,32.3,,2024-06-26,16,tarde,Buena
"Burgos IV, Spain",Castilla_Leon,46,2024-06-26 16:53:17,0.1,45.0,1.9,34.2,1012.0,19.0,46.0,3.1,28.5,6.4,2024-06-26,16,tarde,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-06-26 16:53:17,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-06-26,16,tarde,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,28,2024-06-26 16:53:17,,80.3,1.0,27.7,1010.1,23.0,,0.6,23.3,2.0,2024-06-26,16,tarde,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,38,2024-06-26 16:53:17,,45.0,6.9,37.8,1012.0,21.0,,1.1,28.5,6.4,2024-06-26,16,tarde,Buena
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,35,2024-06-26 16:53:17,,42.0,2.8,35.4,1010.5,24.0,,0.6,30.0,2.5,2024-06-26,16,tarde,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-06-26 16:53:17,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-06-26,16,tarde,Buena
"El Atabal, Malaga, Spain",Andalucia,28,2024-06-26 16:53:17,,57.0,6.4,28.4,1010.4,13.0,27.0,1.6,26.3,5.5,2024-06-26,16,tarde,Buena
"Carranque, Malaga, Spain",Andalucia,27,2024-06-26 16:53:17,,57.8,6.4,23.1,1010.4,19.0,27.0,1.6,26.2,5.4,2024-06-26,16,tarde,Buena
"Campanillas, Malaga, Spain",Andalucia,-,2024-06-26 16:53:17,,43.5,4.2,39.0,1008.0,13.0,21.0,2.6,28.0,4.3,2024-06-26,16,tarde,-
"Palacio De Congresos, Granada, Spain",Andalucia,50,2024-06-26 16:53:17,,31.0,3.7,32.7,999.4,28.0,50.0,4.1,32.5,2.0,2024-06-26,16,tarde,Buena
"Ciudad Deportiva, Armilla, Spain",Andalucia,50,2024-06-26 16:53:17,,31.0,1.0,26.2,999.4,28.0,50.0,1.6,32.5,2.0,2024-06-26,16,tarde,Buena
"Granada-norte, Granada, Spain",Andalucia,33,2024-06-26 16:53:17,,31.0,11.5,32.7,999.4,18.0,22.0,3.1,32.5,2.0,2024-06-26,16,tarde,Buena
"Segovia II, Spain",Castilla_Leon,42,2024-06-26 16:53:17,,52.6,1.4,42.3,1008.7,20.0,,1.1,25.7,0.3,2024-06-26,16,tarde,Buena
"Soria, Spain",Castilla_Leon,36,2024-06-26 16:53:17,,48.0,8.7,36.2,1010.0,20.0,,2.1,28.0,4.6,2024-06-26,16,tarde,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,36,2024-06-26 16:53:17,1.0,29.0,6.8,36.3,1009.8,19.0,,1.2,33.5,4.0,2024-06-26,16,tarde,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,34,2024-06-26 16:53:17,,41.3,1.9,34.2,1015.6,6.0,,2.6,21.6,3.3,2024-06-26,16,tarde,Buena
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,42,2024-06-26 16:53:17,,42.0,1.4,,1010.5,18.0,42.0,,30.0,2.5,2024-06-26,16,tarde,Buena
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,42,2024-06-26 16:53:17,0.1,42.0,3.7,,1010.5,13.0,42.0,0.6,30.0,2.5,2024-06-26,16,tarde,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,25,2024-06-26 16:53:17,0.1,42.0,3.2,,1010.5,7.0,25.0,,30.0,2.5,2024-06-26,16,tarde,Buena
Madrid,Pais_Vasco,57,2024-06-26 16:53:17,0.1,62.0,7.8,38.6,1011.6,9.0,57.0,1.6,26.6,9.0,2024-06-26,16,tarde,Moderada
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,65,2024-06-26 16:53:17,0.1,43.5,9.2,,1012.0,32.0,65.0,,28.5,5.1,2024-06-26,16,tarde,Moderada
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,65,2024-06-26 16:53:17,,50.0,9.2,,1011.0,32.0,65.0,,26.0,5.1,2024-06-26,16,tarde,Moderada
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,63,2024-06-26 16:53:17,,52.6,4.6,,1011.9,31.0,63.0,,25.7,6.0,2024-06-26,16,tarde,Moderada
"Castellana, Madrid, Spain",Pais_Vasco,57,2024-06-26 16:53:17,,52.6,7.8,,1011.9,9.0,57.0,,25.7,6.0,2024-06-26,16,tarde,Moderada
"Sanchinarro, Madrid, Spain",Pais_Vasco,55,2024-06-26 16:53:17,,53.0,4.2,,1009.7,24.0,55.0,,26.1,5.6,2024-06-26,16,tarde,Moderada
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,50,2024-06-26 16:53:17,,52.6,6.0,,1011.9,28.0,50.0,,25.7,6.0,2024-06-26,16,tarde,Buena
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,50,2024-06-26 16:53:17,,63.1,2.8,,1011.1,27.0,50.0,,24.4,4.8,2024-06-26,16,tarde,Buena
"Palencia III, Spain",Castilla_Leon,42,2024-06-26 16:53:17,,24.1,3.2,42.3,1013.9,17.0,21.0,0.6,33.0,5.0,2024-06-26,16,tarde,Buena
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-06-26 16:53:17,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-06-26,16,tarde,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-06-26 16:53:17,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-06-26,16,tarde,Buena
"Guardo, Palencia, Spain",Castilla_Leon,46,2024-06-26 16:53:17,,44.8,2.3,45.5,1012.5,23.0,9.0,2.6,28.8,0.7,2024-06-26,16,tarde,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-26 16:53:17,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-06-26,16,tarde,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-26 16:53:17,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-06-26,16,tarde,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-06-26 16:53:17,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-06-26,16,tarde,Buena
"Actur, Zaragoza, Spain",,41,2024-06-26 16:53:17,,29.5,3.3,40.7,1009.9,17.0,17.0,,33.6,3.5,2024-06-26,16,tarde,Buena
"Las Fuentes, Zaragoza, Spain",,40,2024-06-26 16:53:17,2.6,29.5,2.5,40.2,1009.9,18.0,30.0,1.6,33.6,3.5,2024-06-26,16,tarde,Buena
"El Picarral, Zaragoza, Spain",,38,2024-06-26 16:53:17,1.2,28.6,6.8,38.1,1009.7,,21.0,,33.4,3.2,2024-06-26,16,tarde,Buena
"Avda de Soria, Zaragoza, Spain",,36,2024-06-26 16:53:17,1.0,29.0,6.8,36.3,1009.8,19.0,,1.2,33.5,4.0,2024-06-26,16,tarde,Buena
"Jaime Ferrán, Zaragoza, Spain",,36,2024-06-26 16:53:17,1.2,29.3,6.6,35.5,1012.7,12.0,,3.0,28.8,2.0,2024-06-26,16,tarde,Buena
"Renovales (Luis Vives), Zaragoza, Spain",,35,2024-06-26 16:53:17,1.9,35.0,6.0,35.4,1006.0,20.0,,1.4,34.4,5.5,2024-06-26,16,tarde,Buena
"Roger de Flor, Zaragoza, Spain",,35,2024-06-26 16:53:17,2.1,29.0,7.4,35.1,1009.8,6.0,,0.9,33.5,4.0,2024-06-26,16,tarde,Buena
