names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"valdemoro, Madrid, Spain",Madrid,63,2024-07-03 12:29:17,,29.0,13.8,16.3,1019.0,,63.0,,23.5,2.3,2024-07-03,12,mediodia,Moderada
"torrejon de ardoz, Madrid, Spain",Madrid,50,2024-07-03 12:29:18,,34.0,12.4,15.9,1019.0,15.0,50.0,,22.0,0.7,2024-07-03,12,mediodia,Buena
"villa del prado, Madrid, Spain",Madrid,21,2024-07-03 12:29:19,,48.0,2.3,17.9,1014.7,9.0,21.0,1.1,19.4,1.0,2024-07-03,12,mediodia,Buena
"collado villalba, Madrid, Spain",Madrid,55,2024-07-03 12:29:19,,42.3,20.6,2.5,1017.5,,55.0,0.6,20.3,1.2,2024-07-03,12,mediodia,Moderada
"villarejo de salvanes, Madrid, Spain",Madrid,30,2024-07-03 12:29:20,,36.5,6.4,26.9,1022.0,,30.0,,22.5,1.5,2024-07-03,12,mediodia,Buena
"Nestor Alamo, Canarias, Spain",Canarias,38,2024-07-03 12:29:22,0.1,67.4,7.8,27.7,1010.7,22.0,38.0,0.6,21.6,9.7,2024-07-03,12,mediodia,Buena
"San Nicolas, Canarias, Spain",Canarias,34,2024-07-03 12:29:23,0.1,67.4,2.3,28.1,1010.7,18.0,34.0,0.6,21.6,9.7,2024-07-03,12,mediodia,Buena
"Lezcano, Canarias, Spain",Canarias,31,2024-07-03 12:29:24,0.1,67.4,4.2,31.3,1010.7,15.0,25.0,2.1,21.6,9.7,2024-07-03,12,mediodia,Buena
"Jinamar fase 3, Canarias, Spain",Canarias,30,2024-07-03 12:29:24,0.1,67.4,5.1,29.7,1010.7,20.0,9.0,2.1,21.6,9.7,2024-07-03,12,mediodia,Buena
"La Loma-Telde, Canarias, Spain",Canarias,28,2024-07-03 12:29:25,0.1,67.4,4.2,28.1,1010.7,23.0,17.0,3.1,21.6,9.7,2024-07-03,12,mediodia,Buena
"Mercado Central, Canarias, Spain",Canarias,24,2024-07-03 12:29:26,0.1,67.4,8.3,24.4,1010.7,20.0,38.0,0.6,21.6,9.7,2024-07-03,12,mediodia,Buena
"Barcelona (Eixample), Catalunya, Spain",Catalunya,34,2024-07-03 12:29:29,0.1,74.5,11.9,15.1,1013.2,17.0,34.0,0.6,23.6,,2024-07-03,12,mediodia,Buena
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,34,2024-07-03 12:29:29,0.1,66.0,10.6,16.7,1015.7,17.0,34.0,0.6,23.6,2.0,2024-07-03,12,mediodia,Buena
"Barcelona, Catalunya, Spain",Catalunya,24,2024-07-03 12:29:30,0.1,66.0,6.4,24.0,1015.7,15.0,30.0,0.6,23.6,2.0,2024-07-03,12,mediodia,Buena
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,21,2024-07-03 12:29:31,,71.0,2.8,10.2,1014.6,21.0,,,23.0,8.0,2024-07-03,12,mediodia,Buena
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,17,2024-07-03 12:29:31,0.1,66.0,2.8,13.0,1015.7,17.0,30.0,0.6,23.6,2.0,2024-07-03,12,mediodia,Buena
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,16,2024-07-03 12:29:32,0.1,66.0,6.4,15.5,1015.7,14.0,30.0,1.6,23.6,2.0,2024-07-03,12,mediodia,Buena
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,16,2024-07-03 12:29:33,0.1,66.0,6.0,15.5,1015.7,21.0,30.0,1.6,23.6,2.0,2024-07-03,12,mediodia,Buena
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,15,2024-07-03 12:29:33,0.1,69.5,11.9,7.8,1014.2,15.0,,3.6,23.8,7.0,2024-07-03,12,mediodia,Buena
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,-,2024-07-03 12:29:34,0.1,74.5,5.1,25.0,1013.2,12.0,,,23.6,,2024-07-03,12,mediodia,-
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-07-03 12:29:36,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-07-03,12,mediodia,-
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,59,2024-07-03 12:29:37,,62.0,11.5,5.3,1019.0,28.0,59.0,4.6,20.0,1.5,2024-07-03,12,mediodia,Moderada
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,57,2024-07-03 12:29:38,0.1,62.0,14.7,,1019.0,23.0,57.0,3.1,20.0,1.5,2024-07-03,12,mediodia,Moderada
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,57,2024-07-03 12:29:38,,62.0,11.5,,1019.0,25.0,57.0,,20.0,1.5,2024-07-03,12,mediodia,Moderada
"Basauri, País Vasco, Spain",Pais_Vasco,57,2024-07-03 12:29:39,,48.6,11.5,,1019.4,30.0,57.0,4.6,18.8,2.6,2024-07-03,12,mediodia,Moderada
"Erandio, País Vasco, Spain",Pais_Vasco,50,2024-07-03 12:29:40,0.1,63.6,11.9,,1019.9,19.0,50.0,2.6,21.6,0.2,2024-07-03,12,mediodia,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,26,2024-07-03 12:29:41,,62.0,3.7,26.0,1019.0,15.0,,8.7,20.0,1.5,2024-07-03,12,mediodia,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,24,2024-07-03 12:29:41,0.1,63.6,9.2,,1019.9,24.0,17.0,4.1,21.6,0.2,2024-07-03,12,mediodia,Buena
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,13,2024-07-03 12:29:42,,62.0,4.6,11.0,1019.0,13.0,,,20.0,1.5,2024-07-03,12,mediodia,Buena
"Alonsotegi, País Vasco, Spain",Pais_Vasco,11,2024-07-03 12:29:43,,62.0,2.8,,1019.0,11.0,70.0,,20.0,1.5,2024-07-03,12,mediodia,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-07-03 12:29:43,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-07-03,12,mediodia,-
"Torneo, Sevilla, Spain",Andalucia,63,2024-07-03 12:29:46,4.0,51.2,13.3,14.9,1012.2,28.0,63.0,2.1,29.0,2.4,2024-07-03,12,mediodia,Moderada
"Principes, Sevilla, Spain",Andalucia,62,2024-07-03 12:29:46,4.0,51.2,13.3,15.2,1012.2,23.0,62.0,3.6,29.0,2.4,2024-07-03,12,mediodia,Moderada
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,62,2024-07-03 12:29:47,4.0,49.7,10.6,19.0,1012.1,23.0,62.0,1.6,28.8,0.7,2024-07-03,12,mediodia,Moderada
"Ranilla, Sevilla, Spain",Andalucia,45,2024-07-03 12:29:48,4.0,53.0,6.0,18.7,1011.6,16.0,45.0,2.1,28.2,0.8,2024-07-03,12,mediodia,Buena
"Santa Clara, Sevilla, Spain",Andalucia,45,2024-07-03 12:29:49,4.0,53.0,6.0,18.7,1011.6,16.0,45.0,1.6,28.2,0.8,2024-07-03,12,mediodia,Buena
"Bermejales, Sevilla, Spain",Andalucia,23,2024-07-03 12:29:49,4.0,53.0,18.3,15.1,1011.6,23.0,43.0,2.1,28.2,0.8,2024-07-03,12,mediodia,Buena
"Estación 1, Este, Galicia, Spain",Galicia,37,2024-07-03 12:29:52,1.2,60.2,15.1,6.4,1014.1,13.0,37.0,1.2,21.0,0.2,2024-07-03,12,mediodia,Buena
"Coia, Vigo, Galicia, Spain",Galicia,26,2024-07-03 12:29:53,3.4,60.2,14.8,8.0,1014.1,26.0,34.0,2.4,21.0,0.2,2024-07-03,12,mediodia,Buena
"Lope de Vega, Vigo, Galicia, Spain",Galicia,19,2024-07-03 12:29:54,1.0,60.2,13.3,8.8,1014.1,19.0,34.0,0.9,21.0,0.2,2024-07-03,12,mediodia,Buena
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,30,2024-07-03 12:30:05,1.1,77.7,2.0,22.4,1017.5,10.0,30.0,0.6,17.6,5.2,2024-07-03,12,mediodia,Buena
"A Grela (C), Galicia, Spain",Galicia,25,2024-07-03 12:30:06,1.0,77.7,8.3,17.0,1017.5,17.0,25.0,3.4,17.6,5.2,2024-07-03,12,mediodia,Buena
"Riazor, A Coruña, Galicia, Spain",Galicia,17,2024-07-03 12:30:07,1.0,77.7,3.1,17.0,1017.5,12.0,14.0,0.9,17.6,5.2,2024-07-03,12,mediodia,Buena
"Parque da Cega, Galicia, Spain",Galicia,17,2024-07-03 12:30:07,1.0,81.0,6.9,17.0,1019.7,5.0,11.0,0.7,17.2,0.5,2024-07-03,12,mediodia,Buena
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,93,2024-07-03 12:30:10,,40.0,13.8,6.5,1017.3,39.0,93.0,1.6,28.0,3.0,2024-07-03,12,mediodia,Moderada
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,68,2024-07-03 12:30:10,,51.0,19.7,3.3,,30.0,68.0,3.1,28.3,0.5,2024-07-03,12,mediodia,Moderada
"Quart de Poblet, Valencia, Spain",Com_Valenciana,61,2024-07-03 12:30:11,,33.0,14.2,1.7,1014.0,28.0,61.0,3.6,28.0,2.3,2024-07-03,12,mediodia,Moderada
"Politècnic, València, Valencia, Spain",Com_Valenciana,46,2024-07-03 12:30:12,,40.0,11.0,3.7,1017.3,17.0,46.0,2.6,28.0,3.0,2024-07-03,12,mediodia,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,46,2024-07-03 12:30:12,,56.5,18.8,6.1,1016.1,11.0,46.0,1.6,25.8,2.5,2024-07-03,12,mediodia,Buena
"Elda, Valencia, Spain",Com_Valenciana,17,2024-07-03 12:30:17,,69.0,6.4,10.6,1001.7,6.0,17.0,2.1,25.5,1.2,2024-07-03,12,mediodia,Buena
"Viver, Valencia, Spain",Com_Valenciana,27,2024-07-03 12:30:17,,42.7,4.6,26.9,1015.5,8.0,25.0,1.6,27.2,1.0,2024-07-03,12,mediodia,Buena
"Buñol, Valencia, Spain",Com_Valenciana,38,2024-07-03 12:30:18,,57.5,5.1,20.8,1018.0,11.0,38.0,1.6,26.5,3.5,2024-07-03,12,mediodia,Buena
"Burriana, Valencia, Spain",Com_Valenciana,38,2024-07-03 12:30:19,,42.6,6.9,24.0,1015.5,17.0,38.0,2.6,27.2,1.0,2024-07-03,12,mediodia,Buena
"L'Alcora, Valencia, Spain",Com_Valenciana,21,2024-07-03 12:30:19,,42.7,17.9,7.4,1015.5,21.0,21.0,8.2,27.2,1.0,2024-07-03,12,mediodia,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,38,2024-07-03 12:30:20,,55.6,6.9,23.2,1014.5,16.0,38.0,1.6,26.8,0.6,2024-07-03,12,mediodia,Buena
"Benicassim, Valencia, Spain",Com_Valenciana,28,2024-07-03 12:30:21,,62.4,2.8,27.7,1013.4,3.0,9.0,1.6,24.1,0.8,2024-07-03,12,mediodia,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,25,2024-07-03 12:30:21,,58.3,3.2,13.9,1012.2,10.0,25.0,1.6,25.9,1.0,2024-07-03,12,mediodia,Buena
"Algar de Palància, Valencia, Spain",Com_Valenciana,31,2024-07-03 12:30:22,,42.7,1.9,30.9,1015.5,6.0,17.0,1.6,27.2,1.0,2024-07-03,12,mediodia,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,36,2024-07-03 12:30:23,,77.5,3.7,35.8,1014.5,1.0,5.0,1.6,21.5,0.2,2024-07-03,12,mediodia,Buena
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-07-03 12:30:23,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-07-03,12,mediodia,Buena
"Perafort, Catalunya, Spain",Catalunya,21,2024-07-03 12:30:26,,41.0,1.4,12.0,998.0,8.0,21.0,1.1,31.6,,2024-07-03,12,mediodia,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,17,2024-07-03 12:30:26,,47.0,10.1,13.9,1014.0,9.0,17.0,2.6,25.0,1.5,2024-07-03,12,mediodia,Buena
"Burgos IV, Spain",Castilla_Leon,11,2024-07-03 12:30:29,0.1,49.5,4.6,10.6,1020.0,8.0,5.0,0.6,16.0,0.5,2024-07-03,12,mediodia,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-07-03 12:30:30,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-07-03,12,mediodia,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,11,2024-07-03 12:30:31,,67.0,1.0,10.6,1019.9,4.0,,1.6,20.5,0.2,2024-07-03,12,mediodia,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,7,2024-07-03 12:30:31,,49.5,2.8,7.4,1020.0,12.0,,0.6,16.0,0.5,2024-07-03,12,mediodia,Buena
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,16,2024-07-03 12:30:32,,71.5,6.4,6.1,1020.0,16.0,,0.6,15.5,0.2,2024-07-03,12,mediodia,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-07-03 12:30:33,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-07-03,12,mediodia,Buena
"Carranque, Malaga, Spain",Andalucia,48,2024-07-03 12:30:37,,50.5,20.2,10.3,1016.1,24.0,48.0,2.6,26.3,3.5,2024-07-03,12,mediodia,Buena
"El Atabal, Malaga, Spain",Andalucia,47,2024-07-03 12:30:37,,50.5,27.5,14.5,1016.1,19.0,47.0,3.1,26.3,3.5,2024-07-03,12,mediodia,Buena
"Campanillas, Malaga, Spain",Andalucia,38,2024-07-03 12:30:38,,50.0,5.1,21.2,1015.0,21.0,38.0,3.6,25.0,3.6,2024-07-03,12,mediodia,Buena
"Palacio De Congresos, Granada, Spain",Andalucia,58,2024-07-03 12:30:40,,35.0,16.5,26.2,1008.0,23.0,58.0,3.1,29.4,1.0,2024-07-03,12,mediodia,Moderada
"Ciudad Deportiva, Armilla, Spain",Andalucia,58,2024-07-03 12:30:41,,30.0,7.7,15.4,1018.0,23.0,58.0,1.6,29.0,2.0,2024-07-03,12,mediodia,Moderada
"Granada-norte, Granada, Spain",Andalucia,27,2024-07-03 12:30:42,,35.0,18.3,26.9,1008.0,18.0,23.0,2.6,29.4,1.0,2024-07-03,12,mediodia,Buena
"Segovia II, Spain",Castilla_Leon,19,2024-07-03 12:30:47,,42.3,6.9,19.1,1017.5,10.0,,1.1,20.3,1.2,2024-07-03,12,mediodia,Buena
"Soria, Spain",Castilla_Leon,13,2024-07-03 12:30:50,,63.0,16.5,11.4,1019.0,13.0,,0.6,17.0,3.8,2024-07-03,12,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,25,2024-07-03 12:30:50,1.4,39.6,5.0,24.7,1017.2,12.0,,0.9,20.7,12.0,2024-07-03,12,mediodia,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,29,2024-07-03 12:30:51,,61.6,6.0,29.3,1022.0,10.0,,1.6,14.2,1.0,2024-07-03,12,mediodia,Buena
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,50,2024-07-03 12:31:10,,65.0,6.4,,1019.5,14.0,50.0,,17.5,0.7,2024-07-03,12,mediodia,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,42,2024-07-03 12:31:11,0.1,65.0,8.3,,1019.5,4.0,42.0,,17.5,0.7,2024-07-03,12,mediodia,Buena
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,34,2024-07-03 12:31:11,0.1,65.0,10.1,,1019.5,10.0,34.0,1.1,17.5,0.7,2024-07-03,12,mediodia,Buena
Madrid,Pais_Vasco,25,2024-07-03 12:31:14,0.1,28.0,11.9,22.8,1019.8,11.0,25.0,2.1,25.2,1.5,2024-07-03,12,mediodia,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,42,2024-07-03 12:31:15,0.1,26.0,17.9,,1019.0,20.0,42.0,,25.0,1.2,2024-07-03,12,mediodia,Buena
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,38,2024-07-03 12:31:15,,31.0,16.5,,1019.0,25.0,38.0,,23.0,1.5,2024-07-03,12,mediodia,Buena
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,34,2024-07-03 12:31:16,,28.0,9.2,,1019.8,16.0,34.0,,25.2,1.5,2024-07-03,12,mediodia,Buena
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,34,2024-07-03 12:31:17,,28.0,12.8,,1019.8,20.0,34.0,,25.2,1.5,2024-07-03,12,mediodia,Buena
"Sanchinarro, Madrid, Spain",Pais_Vasco,30,2024-07-03 12:31:17,,29.5,4.2,,1017.5,10.0,30.0,,25.5,1.2,2024-07-03,12,mediodia,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,30,2024-07-03 12:31:18,,28.0,14.7,26.0,1019.8,18.0,30.0,,25.2,1.5,2024-07-03,12,mediodia,Buena
"Castellana, Madrid, Spain",Pais_Vasco,25,2024-07-03 12:31:19,,28.0,11.9,,1019.8,11.0,25.0,,25.2,1.5,2024-07-03,12,mediodia,Buena
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,25,2024-07-03 12:31:19,,27.8,11.5,,1018.4,21.0,25.0,,24.4,1.1,2024-07-03,12,mediodia,Buena
"Palencia III, Spain",Castilla_Leon,46,2024-07-03 12:31:22,0.1,61.0,1.4,9.8,1023.4,21.0,46.0,0.6,18.4,2.0,2024-07-03,12,mediodia,Buena
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-07-03 12:31:23,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-07-03,12,mediodia,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-07-03 12:31:23,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-07-03,12,mediodia,Buena
"Guardo, Palencia, Spain",Castilla_Leon,22,2024-07-03 12:31:24,,47.1,1.9,21.6,1020.6,5.0,9.0,4.1,17.4,1.6,2024-07-03,12,mediodia,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-07-03 12:31:25,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-07-03,12,mediodia,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-07-03 12:31:25,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-07-03,12,mediodia,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-07-03 12:31:26,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-07-03,12,mediodia,Buena
"El Picarral, Zaragoza, Spain",Aragón,30,2024-07-03 12:31:29,1.5,39.6,0.5,29.8,1017.2,,11.0,,20.7,12.0,2024-07-03,12,mediodia,Buena
"Jaime Ferrán, Zaragoza, Spain",Aragón,30,2024-07-03 12:31:29,1.3,39.6,4.2,30.1,1017.2,8.0,,2.0,20.7,12.0,2024-07-03,12,mediodia,Buena
"Actur, Zaragoza, Spain",Aragón,28,2024-07-03 12:31:30,,39.6,3.8,27.5,1017.2,13.0,12.0,,20.7,12.0,2024-07-03,12,mediodia,Buena
"Renovales (Luis Vives), Zaragoza, Spain",Aragón,28,2024-07-03 12:31:31,1.0,48.5,2.3,28.2,1014.9,7.0,,1.0,22.2,2.0,2024-07-03,12,mediodia,Buena
"Las Fuentes, Zaragoza, Spain",Aragón,27,2024-07-03 12:31:31,1.1,39.6,4.0,27.3,1017.2,12.0,21.0,1.9,20.7,12.0,2024-07-03,12,mediodia,Buena
"Roger de Flor, Zaragoza, Spain",Aragón,26,2024-07-03 12:31:32,1.2,39.6,3.3,26.2,1017.2,9.0,,1.0,20.7,12.0,2024-07-03,12,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,25,2024-07-03 12:31:33,1.4,39.6,5.0,24.7,1017.2,12.0,,0.9,20.7,12.0,2024-07-03,12,mediodia,Buena
