names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,39,2024-06-27 21:42:35,0.1,52.0,11.9,38.6,1015.9,13.0,21.0,0.6,24.4,1.0,2024-06-27,21,noche,Buena
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,39,2024-06-27 21:42:35,0.1,52.0,9.6,38.6,1015.9,14.0,21.0,1.1,24.4,1.0,2024-06-27,21,noche,Buena
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,39,2024-06-27 21:42:35,0.1,52.0,10.6,38.6,1015.9,16.0,21.0,1.1,24.4,1.0,2024-06-27,21,noche,Buena
"Barcelona (Eixample), Catalunya, Spain",Catalunya,35,2024-06-27 21:42:35,0.1,69.5,17.4,34.6,1013.1,14.0,25.0,1.6,24.7,,2024-06-27,21,noche,Buena
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,35,2024-06-27 21:42:35,,65.0,2.8,35.0,1014.7,14.0,,,24.7,0.5,2024-06-27,21,noche,Buena
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,33,2024-06-27 21:42:35,0.1,57.0,10.6,33.3,1014.0,10.0,,0.6,25.5,1.6,2024-06-27,21,noche,Buena
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,29,2024-06-27 21:42:35,0.1,52.0,22.9,29.3,1015.9,14.0,25.0,0.6,24.4,1.0,2024-06-27,21,noche,Buena
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,15,2024-06-27 21:42:35,0.1,69.5,5.1,25.0,1013.1,15.0,,,24.7,,2024-06-27,21,noche,Buena
"Barcelona, Catalunya, Spain",Catalunya,11,2024-06-27 21:42:35,0.1,57.5,31.6,35.8,1015.5,11.0,21.0,1.1,26.6,3.0,2024-06-27,21,noche,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,80,2024-06-27 21:42:35,0.1,88.2,9.6,,1016.6,34.0,80.0,1.1,19.4,1.7,2024-06-27,21,noche,Moderada
"Alonsotegi, País Vasco, Spain",Pais_Vasco,70,2024-06-27 21:42:35,,88.0,6.9,,1016.0,32.0,70.0,,21.0,3.6,2024-06-27,21,noche,Moderada
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-27 21:42:35,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-27,21,noche,-
"Erandio, País Vasco, Spain",Pais_Vasco,55,2024-06-27 21:42:35,0.1,90.0,10.1,,1016.9,20.0,55.0,0.6,19.4,1.0,2024-06-27,21,noche,Moderada
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,50,2024-06-27 21:42:35,0.1,93.0,5.1,,1016.5,17.0,50.0,0.6,20.0,3.0,2024-06-27,21,noche,Buena
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,50,2024-06-27 21:42:35,,93.0,3.2,,1016.6,19.0,50.0,,20.0,3.0,2024-06-27,21,noche,Buena
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,46,2024-06-27 21:42:35,,93.0,3.2,28.9,1016.5,16.0,46.0,1.6,20.0,3.0,2024-06-27,21,noche,Buena
"Basauri, País Vasco, Spain",Pais_Vasco,46,2024-06-27 21:42:35,,57.5,4.2,,1016.3,17.0,46.0,1.1,19.3,5.2,2024-06-27,21,noche,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,28,2024-06-27 21:42:35,,93.0,2.8,28.1,1016.5,11.0,,3.1,20.0,3.0,2024-06-27,21,noche,Buena
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,25,2024-06-27 21:42:35,,93.0,2.3,25.2,1016.5,14.0,,,20.0,3.0,2024-06-27,21,noche,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-27 21:42:35,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-27,21,noche,-
"Torneo, Sevilla, Spain",Andalucia,34,2024-06-27 21:42:35,4.0,54.0,9.2,26.3,1011.8,16.0,34.0,2.1,24.4,8.0,2024-06-27,21,noche,Buena
"Principes, Sevilla, Spain",Andalucia,34,2024-06-27 21:42:35,4.0,54.0,1.9,26.3,1011.8,15.0,34.0,3.1,24.4,8.0,2024-06-27,21,noche,Buena
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,34,2024-06-27 21:42:35,4.0,54.0,0.5,32.8,1011.5,15.0,34.0,1.1,23.8,4.0,2024-06-27,21,noche,Buena
"Ranilla, Sevilla, Spain",Andalucia,32,2024-06-27 21:42:35,4.0,53.7,11.5,32.4,1010.7,9.0,27.0,3.1,25.0,7.1,2024-06-27,21,noche,Buena
"Santa Clara, Sevilla, Spain",Andalucia,32,2024-06-27 21:42:35,4.0,53.7,2.8,32.4,1010.7,9.0,27.0,3.1,25.0,7.1,2024-06-27,21,noche,Buena
"Bermejales, Sevilla, Spain",Andalucia,31,2024-06-27 21:42:35,4.0,55.0,4.6,30.9,1011.1,12.0,27.0,1.6,24.2,6.6,2024-06-27,21,noche,Buena
"Lope de Vega, Vigo, Galicia, Spain",Galicia,59,2024-06-27 21:42:35,1.1,58.0,9.5,23.9,1008.3,22.0,59.0,0.9,27.4,1.1,2024-06-27,21,noche,Moderada
"Coia, Vigo, Galicia, Spain",Galicia,59,2024-06-27 21:42:35,1.0,57.7,9.3,29.1,1008.2,38.0,59.0,2.0,27.6,1.1,2024-06-27,21,noche,Moderada
"Estación 1, Este, Galicia, Spain",Galicia,57,2024-06-27 21:42:35,1.0,57.8,6.9,29.1,1008.2,38.0,57.0,0.6,27.5,1.1,2024-06-27,21,noche,Moderada
"Riazor, A Coruña, Galicia, Spain",Galicia,40,2024-06-27 21:42:35,1.0,87.0,2.7,18.6,1013.7,19.0,40.0,0.7,17.7,12.6,2024-06-27,21,noche,Buena
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,38,2024-06-27 21:42:35,1.0,87.0,0.5,25.1,1013.7,13.0,38.0,0.6,17.7,12.6,2024-06-27,21,noche,Buena
"Parque da Cega, Galicia, Spain",Galicia,28,2024-06-27 21:42:35,1.0,81.0,5.5,18.6,1015.6,12.0,28.0,1.1,20.5,0.5,2024-06-27,21,noche,Buena
"A Grela (C), Galicia, Spain",Galicia,19,2024-06-27 21:42:35,1.0,85.5,5.1,18.6,1013.4,15.0,15.0,2.4,18.0,12.0,2024-06-27,21,noche,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,53,2024-06-27 21:42:35,,75.5,2.8,38.2,1015.2,23.0,53.0,1.6,25.4,4.2,2024-06-27,21,noche,Moderada
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,42,2024-06-27 21:42:35,,80.5,7.4,34.6,1015.5,11.0,42.0,1.6,24.4,7.5,2024-06-27,21,noche,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,36,2024-06-27 21:42:35,,67.0,2.8,36.2,1012.0,11.0,30.0,2.1,26.5,4.8,2024-06-27,21,noche,Buena
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,35,2024-06-27 21:42:35,,78.0,2.8,35.4,,20.0,34.0,1.6,26.1,6.0,2024-06-27,21,noche,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,30,2024-06-27 21:42:35,,82.8,6.9,29.7,1014.0,11.0,17.0,1.6,24.3,8.0,2024-06-27,21,noche,Buena
"Elda, Valencia, Spain",Com_Valenciana,39,2024-06-27 21:42:35,,79.0,1.9,39.4,998.1,5.0,21.0,2.6,24.6,2.0,2024-06-27,21,noche,Buena
"Viver, Valencia, Spain",Com_Valenciana,40,2024-06-27 21:42:35,,57.2,1.4,39.8,1013.6,6.0,9.0,1.6,25.8,3.2,2024-06-27,21,noche,Buena
"Buñol, Valencia, Spain",Com_Valenciana,45,2024-06-27 21:42:35,,76.6,1.9,45.1,1015.6,5.0,13.0,1.6,24.3,5.6,2024-06-27,21,noche,Buena
"Burriana, Valencia, Spain",Com_Valenciana,42,2024-06-27 21:42:35,,57.0,1.9,42.3,1013.3,10.0,30.0,1.6,26.6,4.5,2024-06-27,21,noche,Buena
"L'Alcora, Valencia, Spain",Com_Valenciana,44,2024-06-27 21:42:35,,57.2,2.8,43.9,1013.6,4.0,13.0,1.6,25.8,3.2,2024-06-27,21,noche,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,45,2024-06-27 21:42:35,,71.0,4.6,45.1,1011.7,,,,25.3,4.6,2024-06-27,21,noche,Buena
"Benicassim, Valencia, Spain",Com_Valenciana,3,2024-06-27 21:42:35,,57.2,2.8,14.3,1013.6,3.0,5.0,1.6,25.8,3.2,2024-06-27,21,noche,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,39,2024-06-27 21:42:35,,71.3,1.9,38.6,1009.7,8.0,17.0,1.6,25.7,6.6,2024-06-27,21,noche,Buena
"Algar de Palància, Valencia, Spain",Com_Valenciana,44,2024-06-27 21:42:35,,60.0,1.9,43.5,1013.6,8.0,13.0,1.6,26.1,3.0,2024-06-27,21,noche,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,39,2024-06-27 21:42:35,,83.0,1.4,39.0,1011.0,6.0,13.0,1.6,24.0,4.1,2024-06-27,21,noche,Buena
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-06-27 21:42:35,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-06-27,21,noche,Buena
"Perafort, Catalunya, Spain",Catalunya,9,2024-06-27 21:42:35,0.1,66.5,2.8,12.0,1006.7,9.0,17.0,1.1,25.2,,2024-06-27,21,noche,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,3,2024-06-27 21:42:35,0.1,61.0,4.2,12.0,1014.0,13.0,17.0,2.6,25.0,0.7,2024-06-27,21,noche,Buena
"Burgos IV, Spain",Castilla_Leon,42,2024-06-27 21:42:35,0.1,77.0,2.3,39.4,1016.0,21.0,42.0,1.6,20.5,6.1,2024-06-27,21,noche,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-06-27 21:42:35,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-06-27,21,noche,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,27,2024-06-27 21:42:35,,90.6,1.9,27.3,1016.9,19.0,,1.1,19.4,1.6,2024-06-27,21,noche,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,35,2024-06-27 21:42:35,,77.0,7.8,34.6,1016.0,33.0,,0.6,20.5,6.1,2024-06-27,21,noche,Buena
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,35,2024-06-27 21:42:35,,88.0,4.2,35.0,1017.0,12.0,,0.6,18.5,4.6,2024-06-27,21,noche,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-06-27 21:42:35,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-06-27,21,noche,Buena
"El Atabal, Malaga, Spain",Andalucia,34,2024-06-27 21:42:35,,58.5,9.2,33.8,1013.4,17.0,28.0,1.6,24.1,2.7,2024-06-27,21,noche,Buena
"Carranque, Malaga, Spain",Andalucia,32,2024-06-27 21:42:35,,58.5,9.2,32.0,1013.4,20.0,28.0,1.1,24.1,2.7,2024-06-27,21,noche,Buena
"Campanillas, Malaga, Spain",Andalucia,37,2024-06-27 21:42:35,,55.5,3.7,36.8,1011.5,17.0,20.0,3.6,23.5,2.3,2024-06-27,21,noche,Buena
"Palacio De Congresos, Granada, Spain",Andalucia,50,2024-06-27 21:42:35,,59.3,3.2,38.9,1005.7,22.0,50.0,3.6,23.1,1.0,2024-06-27,21,noche,Buena
"Ciudad Deportiva, Armilla, Spain",Andalucia,50,2024-06-27 21:42:35,,59.3,1.0,31.1,1005.7,22.0,50.0,1.6,23.1,1.0,2024-06-27,21,noche,Buena
"Granada-norte, Granada, Spain",Andalucia,39,2024-06-27 21:42:35,,59.3,11.0,38.9,1005.7,18.0,21.0,2.1,23.1,1.0,2024-06-27,21,noche,Buena
"Segovia II, Spain",Castilla_Leon,42,2024-06-27 21:42:35,,40.3,2.3,37.4,1010.6,42.0,,0.6,27.2,0.3,2024-06-27,21,noche,Buena
"Soria, Spain",Castilla_Leon,41,2024-06-27 21:42:35,,54.0,3.7,41.1,1012.0,11.0,,0.6,28.0,0.5,2024-06-27,21,noche,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,35,2024-06-27 21:42:35,1.0,21.5,11.8,34.9,1012.6,19.0,,1.3,30.2,9.5,2024-06-27,21,noche,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,37,2024-06-27 21:42:35,,41.3,2.8,37.0,1015.1,21.0,,0.6,28.1,9.6,2024-06-27,21,noche,Buena
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,53,2024-06-27 21:42:35,0.1,88.0,5.1,,1017.0,10.0,53.0,0.6,18.5,4.6,2024-06-27,21,noche,Moderada
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,53,2024-06-27 21:42:35,,88.0,3.7,,1017.0,13.0,53.0,,18.5,4.6,2024-06-27,21,noche,Moderada
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,21,2024-06-27 21:42:35,0.1,88.0,4.2,,1017.0,14.0,21.0,,18.5,4.6,2024-06-27,21,noche,Buena
Madrid,Pais_Vasco,39,2024-06-27 21:42:35,0.1,35.0,8.3,38.6,1013.5,20.0,21.0,1.6,28.8,10.0,2024-06-27,21,noche,Buena
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,72,2024-06-27 21:42:35,0.1,33.0,7.8,38.6,1013.6,69.0,72.0,1.6,28.8,9.3,2024-06-27,21,noche,Moderada
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,68,2024-06-27 21:42:35,,33.0,5.5,,1013.6,65.0,68.0,,28.8,9.3,2024-06-27,21,noche,Moderada
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,62,2024-06-27 21:42:35,,33.0,6.4,,1013.6,62.0,53.0,,28.8,9.3,2024-06-27,21,noche,Moderada
"Sanchinarro, Madrid, Spain",Pais_Vasco,61,2024-06-27 21:42:35,,34.3,3.7,,1011.2,61.0,57.0,,28.8,9.6,2024-06-27,21,noche,Moderada
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,59,2024-06-27 21:42:35,,36.2,2.8,,1012.6,58.0,59.0,,28.4,8.0,2024-06-27,21,noche,Moderada
"Casa De Campo, Madrid, Spain",Pais_Vasco,59,2024-06-27 21:42:35,,33.0,4.2,44.7,1013.6,59.0,50.0,,28.8,9.3,2024-06-27,21,noche,Moderada
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,56,2024-06-27 21:42:35,0.1,32.0,11.9,,1011.5,56.0,46.0,,30.5,6.4,2024-06-27,21,noche,Moderada
"Palencia III, Spain",Castilla_Leon,68,2024-06-27 21:42:35,,66.0,0.5,37.4,1017.0,40.0,68.0,0.6,24.8,11.1,2024-06-27,21,noche,Moderada
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-06-27 21:42:35,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-06-27,21,noche,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-06-27 21:42:35,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-06-27,21,noche,Buena
"Guardo, Palencia, Spain",Castilla_Leon,36,2024-06-27 21:42:35,,57.5,2.3,35.8,1016.0,15.0,9.0,2.6,24.0,3.1,2024-06-27,21,noche,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-27 21:42:35,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-06-27,21,noche,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-27 21:42:35,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-06-27,21,noche,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-06-27 21:42:35,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-06-27,21,noche,Buena
"Jaime Ferrán, Zaragoza, Spain",,42,2024-06-27 21:42:35,1.0,22.0,5.7,42.0,1012.6,21.0,,1.7,30.0,9.0,2024-06-27,21,noche,Buena
"Las Fuentes, Zaragoza, Spain",,41,2024-06-27 21:42:35,1.5,22.0,2.4,40.5,1012.6,23.0,34.0,1.7,30.0,9.0,2024-06-27,21,noche,Buena
"Actur, Zaragoza, Spain",,39,2024-06-27 21:42:35,,21.5,4.7,39.2,1012.6,23.0,30.0,,30.2,9.5,2024-06-27,21,noche,Buena
"El Picarral, Zaragoza, Spain",,37,2024-06-27 21:42:35,1.1,21.5,6.0,36.5,1012.6,,27.0,,30.2,9.5,2024-06-27,21,noche,Buena
"Renovales (Luis Vives), Zaragoza, Spain",,35,2024-06-27 21:42:35,1.6,30.0,7.5,35.4,1009.0,25.0,,1.1,30.5,4.0,2024-06-27,21,noche,Buena
"Roger de Flor, Zaragoza, Spain",,35,2024-06-27 21:42:35,1.3,21.5,8.4,34.5,1012.6,31.0,,1.3,30.2,9.5,2024-06-27,21,noche,Buena
"Avda de Soria, Zaragoza, Spain",,35,2024-06-27 21:42:35,1.0,21.5,11.8,34.9,1012.6,19.0,,1.3,30.2,9.5,2024-06-27,21,noche,Buena
