names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"Nestor Alamo, Canarias, Spain",Canarias,34,2024-06-28 17:07:44,0.1,76.4,6.0,23.2,1014.7,16.0,34.0,0.6,20.8,7.2,2024-06-28,17,tarde,Buena
"Lezcano, Canarias, Spain",Canarias,30,2024-06-28 17:07:44,0.1,76.4,2.8,24.0,1014.7,16.0,30.0,2.1,20.8,7.2,2024-06-28,17,tarde,Buena
"Mercado Central, Canarias, Spain",Canarias,23,2024-06-28 17:07:44,0.1,76.4,4.2,22.8,1014.7,17.0,38.0,0.6,20.8,7.2,2024-06-28,17,tarde,Buena
"La Loma-Telde, Canarias, Spain",Canarias,23,2024-06-28 17:07:44,0.1,76.4,2.8,22.8,1014.7,23.0,13.0,2.6,20.8,7.2,2024-06-28,17,tarde,Buena
"Jinamar fase 3, Canarias, Spain",Canarias,22,2024-06-28 17:07:44,0.1,76.4,3.2,22.0,1014.7,12.0,5.0,2.1,20.8,7.2,2024-06-28,17,tarde,Buena
"Barcelona, Catalunya, Spain",Catalunya,35,2024-06-28 17:07:44,0.1,86.5,4.2,35.4,1011.7,11.0,21.0,0.6,20.8,0.5,2024-06-28,17,tarde,Buena
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,32,2024-06-28 17:07:44,0.1,87.0,9.2,31.7,1011.8,16.0,21.0,0.6,20.9,0.3,2024-06-28,17,tarde,Buena
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,32,2024-06-28 17:07:44,0.1,80.7,6.0,32.1,1010.0,14.0,,0.6,23.8,7.0,2024-06-28,17,tarde,Buena
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,31,2024-06-28 17:07:44,0.1,87.0,7.8,30.5,1011.8,15.0,25.0,0.6,20.9,0.3,2024-06-28,17,tarde,Buena
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,31,2024-06-28 17:07:44,0.1,87.0,6.0,30.9,1011.8,14.0,21.0,1.1,20.9,0.3,2024-06-28,17,tarde,Buena
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,31,2024-06-28 17:07:44,0.1,87.0,7.4,30.9,1011.7,19.0,21.0,1.1,20.9,0.3,2024-06-28,17,tarde,Buena
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,31,2024-06-28 17:07:44,,81.0,3.7,30.9,1010.7,17.0,,,23.3,4.3,2024-06-28,17,tarde,Buena
"Barcelona (Eixample), Catalunya, Spain",Catalunya,29,2024-06-28 17:07:44,0.1,85.0,11.0,28.9,1009.3,15.0,25.0,1.1,23.3,,2024-06-28,17,tarde,Buena
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,18,2024-06-28 17:07:44,0.1,85.0,3.2,25.0,1009.3,18.0,,,23.3,,2024-06-28,17,tarde,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-28 17:07:44,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-28,17,tarde,-
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,38,2024-06-28 17:07:44,0.1,91.6,4.2,,1014.3,23.0,38.0,0.6,16.6,4.0,2024-06-28,17,tarde,Buena
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,34,2024-06-28 17:07:44,0.1,100.0,2.8,,1014.0,14.0,34.0,0.6,17.0,4.3,2024-06-28,17,tarde,Buena
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,34,2024-06-28 17:07:44,,100.0,3.7,24.0,1014.0,16.0,34.0,1.6,17.0,4.3,2024-06-28,17,tarde,Buena
"Basauri, País Vasco, Spain",Pais_Vasco,34,2024-06-28 17:07:44,,64.6,3.7,,1013.9,17.0,34.0,1.1,16.1,9.0,2024-06-28,17,tarde,Buena
"Erandio, País Vasco, Spain",Pais_Vasco,30,2024-06-28 17:07:44,0.1,91.6,3.7,,1014.3,12.0,30.0,0.6,16.6,4.0,2024-06-28,17,tarde,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,26,2024-06-28 17:07:44,,100.0,2.8,26.4,1014.0,10.0,,2.6,17.0,4.3,2024-06-28,17,tarde,Buena
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,21,2024-06-28 17:07:44,,100.0,4.6,,1014.0,20.0,21.0,,17.0,4.3,2024-06-28,17,tarde,Buena
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,20,2024-06-28 17:07:44,,100.0,2.8,19.5,1014.0,13.0,,,17.0,4.3,2024-06-28,17,tarde,Buena
"Alonsotegi, País Vasco, Spain",Pais_Vasco,13,2024-06-28 17:07:44,,100.0,2.8,,1014.0,13.0,70.0,,17.0,4.3,2024-06-28,17,tarde,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-28 17:07:44,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-28,17,tarde,-
"Torneo, Sevilla, Spain",Andalucia,66,2024-06-28 17:07:44,4.0,81.2,6.0,22.1,1016.1,18.0,66.0,2.1,20.7,4.8,2024-06-28,17,tarde,Moderada
"Principes, Sevilla, Spain",Andalucia,66,2024-06-28 17:07:44,4.0,81.2,1.9,22.1,1016.1,14.0,66.0,3.6,20.7,4.8,2024-06-28,17,tarde,Moderada
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,66,2024-06-28 17:07:44,4.0,81.3,0.5,23.8,1016.2,14.0,66.0,1.1,20.2,4.1,2024-06-28,17,tarde,Moderada
"Ranilla, Sevilla, Spain",Andalucia,28,2024-06-28 17:07:44,4.0,81.0,8.3,26.0,1015.4,11.0,28.0,2.1,20.8,4.5,2024-06-28,17,tarde,Buena
"Santa Clara, Sevilla, Spain",Andalucia,28,2024-06-28 17:07:44,4.0,81.0,2.3,26.0,1015.4,11.0,28.0,2.1,20.8,4.5,2024-06-28,17,tarde,Buena
"Bermejales, Sevilla, Spain",Andalucia,28,2024-06-28 17:07:44,4.0,81.0,1.9,25.8,1015.4,13.0,28.0,1.6,20.8,4.5,2024-06-28,17,tarde,Buena
"Lope de Vega, Vigo, Galicia, Spain",Galicia,43,2024-06-28 17:07:44,1.0,76.0,5.2,13.0,1012.7,11.0,43.0,0.7,18.8,2.6,2024-06-28,17,tarde,Buena
"Coia, Vigo, Galicia, Spain",Galicia,43,2024-06-28 17:07:44,1.0,76.0,8.5,14.6,1012.7,9.0,43.0,1.5,18.8,2.6,2024-06-28,17,tarde,Buena
"Estación 1, Este, Galicia, Spain",Galicia,28,2024-06-28 17:07:44,1.0,76.0,3.6,16.2,1012.7,7.0,28.0,0.6,18.8,2.6,2024-06-28,17,tarde,Buena
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,62,2024-06-28 17:07:44,1.0,87.0,0.5,25.8,1014.1,29.0,62.0,0.6,16.1,3.0,2024-06-28,17,tarde,Moderada
"Parque da Cega, Galicia, Spain",Galicia,46,2024-06-28 17:07:44,1.0,86.0,1.5,20.6,1016.2,23.0,46.0,0.6,16.1,1.0,2024-06-28,17,tarde,Buena
"Riazor, A Coruña, Galicia, Spain",Galicia,30,2024-06-28 17:07:44,1.0,87.0,2.0,20.6,1014.1,24.0,30.0,0.6,16.1,3.0,2024-06-28,17,tarde,Buena
"A Grela (C), Galicia, Spain",Galicia,21,2024-06-28 17:07:44,1.0,87.0,4.3,20.6,1014.1,20.0,10.0,2.0,16.1,3.0,2024-06-28,17,tarde,Buena
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,59,2024-06-28 17:07:44,,59.0,4.2,37.0,1014.9,17.0,59.0,1.6,23.3,7.0,2024-06-28,17,tarde,Moderada
"Quart de Poblet, Valencia, Spain",Com_Valenciana,37,2024-06-28 17:07:44,,58.5,2.8,36.6,1012.0,7.0,25.0,3.1,23.5,6.1,2024-06-28,17,tarde,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,36,2024-06-28 17:07:44,,59.0,2.8,35.8,1014.9,7.0,21.0,2.1,23.3,7.0,2024-06-28,17,tarde,Buena
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,35,2024-06-28 17:07:44,,60.0,1.9,35.4,,14.0,21.0,1.6,24.5,2.6,2024-06-28,17,tarde,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,21,2024-06-28 17:07:44,,62.4,1.9,57.8,1013.9,6.0,21.0,1.6,22.9,7.6,2024-06-28,17,tarde,Buena
"Elda, Valencia, Spain",Com_Valenciana,31,2024-06-28 17:07:44,,50.4,1.9,30.5,1001.0,2.0,9.0,2.1,24.4,3.2,2024-06-28,17,tarde,Buena
"Viver, Valencia, Spain",Com_Valenciana,22,2024-06-28 17:07:44,,56.0,4.6,22.0,1011.9,3.0,9.0,1.6,23.8,2.2,2024-06-28,17,tarde,Buena
"Buñol, Valencia, Spain",Com_Valenciana,35,2024-06-28 17:07:44,,62.0,1.9,35.0,1015.9,4.0,13.0,1.6,22.5,11.2,2024-06-28,17,tarde,Buena
"Burriana, Valencia, Spain",Com_Valenciana,46,2024-06-28 17:07:44,,56.0,9.6,14.7,1011.9,13.0,46.0,1.6,23.8,2.2,2024-06-28,17,tarde,Buena
"L'Alcora, Valencia, Spain",Com_Valenciana,14,2024-06-28 17:07:44,,56.0,6.0,2.9,1011.9,14.0,9.0,1.6,23.8,2.2,2024-06-28,17,tarde,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,26,2024-06-28 17:07:44,,58.1,4.6,25.6,1013.0,,,,23.0,4.1,2024-06-28,17,tarde,Buena
"Benicassim, Valencia, Spain",Com_Valenciana,13,2024-06-28 17:07:44,,56.0,9.2,34.6,1011.9,3.0,13.0,1.6,23.8,2.2,2024-06-28,17,tarde,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,42,2024-06-28 17:07:44,,59.3,1.4,41.9,1009.3,3.0,9.0,3.6,23.1,11.0,2024-06-28,17,tarde,Buena
"Algar de Palància, Valencia, Spain",Com_Valenciana,17,2024-06-28 17:07:44,,56.0,4.2,17.1,1011.9,4.0,13.0,1.6,23.8,2.2,2024-06-28,17,tarde,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,24,2024-06-28 17:07:44,,42.5,2.3,24.0,1013.5,4.0,5.0,1.6,25.0,3.8,2024-06-28,17,tarde,Buena
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-06-28 17:07:44,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-06-28,17,tarde,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,30,2024-06-28 17:07:44,,95.2,3.2,13.9,1009.7,17.0,30.0,3.6,20.5,4.3,2024-06-28,17,tarde,Buena
"Perafort, Catalunya, Spain",Catalunya,21,2024-06-28 17:07:44,,43.1,1.9,12.0,1008.9,10.0,21.0,1.1,28.7,,2024-06-28,17,tarde,Buena
"Burgos IV, Spain",Castilla_Leon,17,2024-06-28 17:07:44,0.1,93.0,1.0,17.1,1014.5,3.0,5.0,3.6,14.0,3.3,2024-06-28,17,tarde,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-06-28 17:07:44,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-06-28,17,tarde,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,23,2024-06-28 17:07:44,,91.6,0.5,22.8,1014.3,6.0,,2.1,16.6,4.0,2024-06-28,17,tarde,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,29,2024-06-28 17:07:44,,93.0,1.9,28.5,1014.5,7.0,,0.6,14.0,3.3,2024-06-28,17,tarde,Buena
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,27,2024-06-28 17:07:44,,93.0,1.9,26.9,1014.0,10.0,,0.6,15.0,1.5,2024-06-28,17,tarde,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-06-28 17:07:44,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-06-28,17,tarde,Buena
"El Atabal, Malaga, Spain",Andalucia,28,2024-06-28 17:07:44,,64.5,7.7,27.7,1018.4,10.0,17.0,4.1,21.6,3.1,2024-06-28,17,tarde,Buena
"Carranque, Malaga, Spain",Andalucia,26,2024-06-28 17:07:44,,64.5,7.7,23.5,1018.4,15.0,26.0,2.6,21.6,3.1,2024-06-28,17,tarde,Buena
"Campanillas, Malaga, Spain",Andalucia,25,2024-06-28 17:07:44,,60.0,5.1,25.2,1017.0,15.0,17.0,2.6,21.5,0.5,2024-06-28,17,tarde,Buena
"Palacio De Congresos, Granada, Spain",Andalucia,37,2024-06-28 17:07:44,,67.2,3.2,31.1,1011.6,16.0,37.0,2.1,18.8,1.0,2024-06-28,17,tarde,Buena
"Granada-norte, Granada, Spain",Andalucia,25,2024-06-28 17:07:44,,67.2,6.4,25.2,1011.6,14.0,14.0,2.6,18.8,1.0,2024-06-28,17,tarde,Buena
"Ciudad Deportiva, Armilla, Spain",Andalucia,25,2024-06-28 17:07:44,,67.2,3.2,25.2,1011.6,16.0,38.0,1.6,18.8,1.0,2024-06-28,17,tarde,Buena
"Segovia II, Spain",Castilla_Leon,31,2024-06-28 17:07:44,,94.0,2.8,30.9,1013.1,5.0,,0.6,13.8,0.2,2024-06-28,17,tarde,Buena
"Soria, Spain",Castilla_Leon,19,2024-06-28 17:07:44,,74.5,1.9,18.7,1012.0,2.0,,0.6,18.5,3.6,2024-06-28,17,tarde,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,31,2024-06-28 17:07:44,1.8,59.0,3.7,30.8,1012.4,10.0,,0.7,20.3,1.3,2024-06-28,17,tarde,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,30,2024-06-28 17:07:44,,90.3,8.3,29.7,1016.1,43.0,,1.6,13.3,8.0,2024-06-28,17,tarde,Buena
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,30,2024-06-28 17:07:44,,93.0,2.8,,1014.0,11.0,30.0,,15.0,1.5,2024-06-28,17,tarde,Buena
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,17,2024-06-28 17:07:44,0.1,93.0,3.2,,1014.0,8.0,17.0,0.6,15.0,1.5,2024-06-28,17,tarde,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,17,2024-06-28 17:07:44,0.1,93.0,3.7,,1014.0,11.0,17.0,,15.0,1.5,2024-06-28,17,tarde,Buena
Madrid,Pais_Vasco,28,2024-06-28 17:07:44,0.1,86.0,3.2,28.1,1016.2,7.0,17.0,1.6,16.1,9.0,2024-06-28,17,tarde,Buena
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,50,2024-06-28 17:07:44,0.1,82.0,4.6,28.1,1016.2,17.0,50.0,1.6,16.1,3.0,2024-06-28,17,tarde,Buena
"Sanchinarro, Madrid, Spain",Pais_Vasco,46,2024-06-28 17:07:44,,84.0,1.9,,1014.0,15.0,46.0,,15.5,7.0,2024-06-28,17,tarde,Buena
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,38,2024-06-28 17:07:44,,82.0,3.7,,1016.2,14.0,38.0,,16.1,3.0,2024-06-28,17,tarde,Buena
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,34,2024-06-28 17:07:44,,82.0,2.8,,1016.2,12.0,34.0,,16.1,3.0,2024-06-28,17,tarde,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,32,2024-06-28 17:07:44,,82.0,1.9,31.7,1016.2,7.0,21.0,,16.1,3.0,2024-06-28,17,tarde,Buena
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,21,2024-06-28 17:07:44,,87.0,2.8,,1015.0,7.0,21.0,,16.0,6.4,2024-06-28,17,tarde,Buena
"Castellana, Madrid, Spain",Pais_Vasco,17,2024-06-28 17:07:44,,82.0,3.2,,1016.2,7.0,17.0,,16.1,3.0,2024-06-28,17,tarde,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,17,2024-06-28 17:07:44,0.1,87.0,3.7,,1015.0,7.0,17.0,,16.0,6.4,2024-06-28,17,tarde,Buena
"Palencia III, Spain",Castilla_Leon,15,2024-06-28 17:07:44,,87.8,0.5,15.1,1017.9,5.0,5.0,1.1,17.0,1.8,2024-06-28,17,tarde,Buena
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-06-28 17:07:44,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-06-28,17,tarde,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-06-28 17:07:44,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-06-28,17,tarde,Buena
"Guardo, Palencia, Spain",Castilla_Leon,21,2024-06-28 17:07:44,,71.5,1.9,20.8,1014.4,10.0,9.0,1.1,17.2,2.4,2024-06-28,17,tarde,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-28 17:07:44,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-06-28,17,tarde,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-28 17:07:44,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-06-28,17,tarde,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-06-28 17:07:44,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-06-28,17,tarde,Buena
"Avda de Soria, Zaragoza, Spain",,31,2024-06-28 17:07:44,1.8,59.0,3.7,30.8,1012.4,10.0,,0.7,20.3,1.3,2024-06-28,17,tarde,Buena
"Actur, Zaragoza, Spain",,30,2024-06-28 17:07:44,,59.5,5.1,29.7,1012.4,8.0,21.0,,20.0,1.5,2024-06-28,17,tarde,Buena
"Roger de Flor, Zaragoza, Spain",,28,2024-06-28 17:07:44,1.0,59.5,4.0,28.2,1012.4,10.0,,0.8,20.0,1.5,2024-06-28,17,tarde,Buena
"El Picarral, Zaragoza, Spain",,27,2024-06-28 17:07:44,2.5,59.0,3.4,26.5,1012.4,,26.0,,20.3,1.3,2024-06-28,17,tarde,Buena
"Jaime Ferrán, Zaragoza, Spain",,26,2024-06-28 17:07:44,1.3,59.0,6.4,26.4,1012.4,10.0,,2.0,20.3,1.3,2024-06-28,17,tarde,Buena
"Las Fuentes, Zaragoza, Spain",,24,2024-06-28 17:07:44,1.8,59.0,3.3,19.6,1012.4,11.0,24.0,1.6,20.3,1.3,2024-06-28,17,tarde,Buena
"Renovales (Luis Vives), Zaragoza, Spain",,21,2024-06-28 17:07:44,1.0,72.5,2.3,21.4,1008.9,2.0,,1.0,20.5,1.5,2024-06-28,17,tarde,Buena
