names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"algete, Madrid, Spain",Madrid,30,2024-06-30 09:04:45,,84.4,2.3,28.5,1015.5,,30.0,,17.2,4.1,2024-06-30,9,mañana,Buena
"alcorcón, Madrid, Spain",Madrid,25,2024-06-30 09:04:45,,87.0,2.3,20.4,1016.0,,25.0,,16.0,2.0,2024-06-30,9,mañana,Buena
"valdemoro, Madrid, Spain",Madrid,30,2024-06-30 09:04:45,,88.0,1.9,21.2,1016.0,,30.0,,17.0,1.8,2024-06-30,9,mañana,Buena
"torrejon de ardoz, Madrid, Spain",Madrid,63,2024-06-30 09:04:45,,79.5,2.8,24.0,1016.0,10.0,63.0,,18.0,2.8,2024-06-30,9,mañana,Moderada
"villa del prado, Madrid, Spain",Madrid,22,2024-06-30 09:04:45,,84.5,1.4,22.0,1016.0,8.0,21.0,1.1,16.5,1.8,2024-06-30,9,mañana,Buena
"collado villalba, Madrid, Spain",Madrid,15,2024-06-30 09:04:45,,86.6,4.6,15.1,1016.0,,5.0,0.6,14.6,0.2,2024-06-30,9,mañana,Buena
"villarejo de salvanes, Madrid, Spain",Madrid,34,2024-06-30 09:04:45,,85.1,3.7,20.4,1018.6,,34.0,,17.4,2.8,2024-06-30,9,mañana,Buena
"Mercado Central, Canarias, Spain",Canarias,30,2024-06-30 09:04:45,0.1,75.8,1.4,27.3,1012.2,15.0,30.0,0.6,20.2,10.8,2024-06-30,9,mañana,Buena
"San Nicolas, Canarias, Spain",Canarias,29,2024-06-30 09:04:45,0.1,75.8,1.0,28.5,1012.2,10.0,21.0,0.6,20.2,10.8,2024-06-30,9,mañana,Buena
"Nestor Alamo, Canarias, Spain",Canarias,29,2024-06-30 09:04:45,0.1,75.8,1.9,28.9,1012.2,12.0,25.0,0.6,20.2,10.8,2024-06-30,9,mañana,Buena
"Lezcano, Canarias, Spain",Canarias,29,2024-06-30 09:04:45,0.1,75.8,2.8,29.3,1012.2,14.0,25.0,2.1,20.2,10.8,2024-06-30,9,mañana,Buena
"Jinamar fase 3, Canarias, Spain",Canarias,28,2024-06-30 09:04:45,0.1,75.8,2.8,28.1,1012.2,13.0,5.0,2.1,20.2,10.8,2024-06-30,9,mañana,Buena
"La Loma-Telde, Canarias, Spain",Canarias,27,2024-06-30 09:04:45,0.1,75.8,2.8,26.9,1012.2,20.0,13.0,2.6,20.2,10.8,2024-06-30,9,mañana,Buena
"Barcelona, Catalunya, Spain",Catalunya,34,2024-06-30 09:04:45,0.1,88.0,1.0,34.2,1016.5,11.0,25.0,0.6,19.4,3.0,2024-06-30,9,mañana,Buena
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,30,2024-06-30 09:04:45,0.1,87.6,1.0,29.7,1016.6,12.0,25.0,1.1,19.4,3.6,2024-06-30,9,mañana,Buena
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,30,2024-06-30 09:04:45,0.1,87.6,2.8,29.7,1016.6,19.0,25.0,1.1,19.4,3.6,2024-06-30,9,mañana,Buena
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,29,2024-06-30 09:04:45,0.1,87.6,1.9,28.5,1016.6,17.0,30.0,0.6,19.4,3.6,2024-06-30,9,mañana,Buena
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,27,2024-06-30 09:04:45,0.1,87.6,1.4,26.9,1016.6,16.0,25.0,0.6,19.4,3.6,2024-06-30,9,mañana,Buena
"Barcelona (Eixample), Catalunya, Spain",Catalunya,26,2024-06-30 09:04:45,0.1,83.3,2.3,25.6,1014.0,17.0,30.0,1.1,22.5,,2024-06-30,9,mañana,Buena
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,25,2024-06-30 09:04:45,,78.6,1.0,24.8,1015.7,18.0,,,22.5,4.0,2024-06-30,9,mañana,Buena
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,20,2024-06-30 09:04:45,0.1,83.3,1.0,25.0,1014.0,20.0,,,22.5,,2024-06-30,9,mañana,Buena
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,13,2024-06-30 09:04:45,0.1,79.2,8.7,12.6,1014.9,11.0,,0.6,22.7,6.6,2024-06-30,9,mañana,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-30 09:04:45,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-30,9,mañana,-
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,42,2024-06-30 09:04:45,0.1,90.5,8.7,,1016.0,13.0,42.0,1.1,16.5,1.8,2024-06-30,9,mañana,Buena
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,38,2024-06-30 09:04:45,,90.5,4.6,9.0,1016.0,13.0,38.0,1.6,16.5,1.8,2024-06-30,9,mañana,Buena
"Erandio, País Vasco, Spain",Pais_Vasco,34,2024-06-30 09:04:45,0.1,93.0,7.8,,1016.7,14.0,34.0,0.6,15.5,0.2,2024-06-30,9,mañana,Buena
"Basauri, País Vasco, Spain",Pais_Vasco,30,2024-06-30 09:04:45,,67.0,4.2,,1016.3,12.0,30.0,1.1,15.1,1.0,2024-06-30,9,mañana,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,25,2024-06-30 09:04:45,0.1,93.0,6.4,,1016.7,14.0,25.0,1.1,15.5,0.2,2024-06-30,9,mañana,Buena
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,17,2024-06-30 09:04:45,,90.5,6.9,,1016.0,15.0,17.0,,16.5,1.8,2024-06-30,9,mañana,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,16,2024-06-30 09:04:45,,90.5,5.1,16.3,1016.0,10.0,,4.6,16.5,1.8,2024-06-30,9,mañana,Buena
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,10,2024-06-30 09:04:45,,90.5,1.9,7.8,1016.0,10.0,,,16.5,1.8,2024-06-30,9,mañana,Buena
"Alonsotegi, País Vasco, Spain",Pais_Vasco,9,2024-06-30 09:04:45,,90.5,1.9,,1016.0,9.0,70.0,,16.5,1.8,2024-06-30,9,mañana,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-30 09:04:45,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-30,9,mañana,-
"Torneo, Sevilla, Spain",Andalucia,30,2024-06-30 09:04:45,4.0,88.5,9.2,13.5,1014.7,12.0,30.0,2.1,18.0,1.5,2024-06-30,9,mañana,Buena
"Principes, Sevilla, Spain",Andalucia,30,2024-06-30 09:04:45,4.0,88.5,7.4,13.5,1014.7,10.0,30.0,3.1,18.0,1.5,2024-06-30,9,mañana,Buena
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,30,2024-06-30 09:04:45,4.0,88.7,3.2,12.8,1014.9,12.0,30.0,1.1,17.6,0.7,2024-06-30,9,mañana,Buena
"Ranilla, Sevilla, Spain",Andalucia,19,2024-06-30 09:04:45,4.0,84.1,11.0,16.6,1014.0,6.0,19.0,2.1,19.2,1.1,2024-06-30,9,mañana,Buena
"Santa Clara, Sevilla, Spain",Andalucia,19,2024-06-30 09:04:45,4.0,84.1,7.4,16.6,1014.0,6.0,19.0,2.1,19.2,1.1,2024-06-30,9,mañana,Buena
"Bermejales, Sevilla, Spain",Andalucia,19,2024-06-30 09:04:45,4.0,84.1,6.4,14.0,1014.0,8.0,19.0,1.6,19.2,1.1,2024-06-30,9,mañana,Buena
"Lope de Vega, Vigo, Galicia, Spain",Galicia,21,2024-06-30 09:04:45,1.0,98.5,1.4,18.4,1012.5,2.0,21.0,0.8,15.5,0.2,2024-06-30,9,mañana,Buena
"Coia, Vigo, Galicia, Spain",Galicia,21,2024-06-30 09:04:45,1.0,98.5,0.6,18.5,1012.5,7.0,21.0,1.4,15.5,0.2,2024-06-30,9,mañana,Buena
"Estación 1, Este, Galicia, Spain",Galicia,19,2024-06-30 09:04:45,1.0,98.5,1.0,18.5,1012.5,7.0,9.0,0.6,15.5,0.2,2024-06-30,9,mañana,Buena
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,19,2024-06-30 09:04:45,1.0,93.2,0.6,19.1,1013.1,7.0,13.0,0.6,16.1,1.5,2024-06-30,9,mañana,Buena
"Riazor, A Coruña, Galicia, Spain",Galicia,19,2024-06-30 09:04:45,1.0,93.2,0.7,18.7,1013.1,1.0,5.0,0.6,16.1,1.5,2024-06-30,9,mañana,Buena
"A Grela (C), Galicia, Spain",Galicia,19,2024-06-30 09:04:45,1.0,93.0,2.4,18.7,1013.0,6.0,8.0,3.5,16.1,1.5,2024-06-30,9,mañana,Buena
"Parque da Cega, Galicia, Spain",Galicia,19,2024-06-30 09:04:45,1.0,98.0,0.6,18.7,1015.2,4.0,12.0,0.6,15.0,0.5,2024-06-30,9,mañana,Buena
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,80,2024-06-30 09:04:45,,62.6,6.4,10.6,1016.4,25.0,80.0,1.6,25.4,0.8,2024-06-30,9,mañana,Moderada
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,55,2024-06-30 09:04:45,,64.8,4.2,16.3,,19.0,55.0,1.6,25.5,0.8,2024-06-30,9,mañana,Moderada
"Quart de Poblet, Valencia, Spain",Com_Valenciana,55,2024-06-30 09:04:45,,64.5,7.8,11.8,1013.0,17.0,55.0,3.1,24.0,2.0,2024-06-30,9,mañana,Moderada
"Politècnic, València, Valencia, Spain",Com_Valenciana,46,2024-06-30 09:04:45,,62.6,5.1,13.0,1016.4,17.0,46.0,2.1,25.4,0.8,2024-06-30,9,mañana,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,42,2024-06-30 09:04:45,,66.3,4.2,57.8,1014.7,10.0,42.0,1.6,24.5,2.0,2024-06-30,9,mañana,Buena
"Elda, Valencia, Spain",Com_Valenciana,23,2024-06-30 09:04:45,,59.8,2.3,23.2,1000.2,5.0,21.0,2.6,24.9,1.8,2024-06-30,9,mañana,Buena
"Viver, Valencia, Spain",Com_Valenciana,14,2024-06-30 09:04:45,,59.3,4.2,13.5,1014.5,5.0,17.0,1.6,26.2,0.8,2024-06-30,9,mañana,Buena
"Buñol, Valencia, Spain",Com_Valenciana,30,2024-06-30 09:04:45,,64.5,1.9,24.8,1016.5,10.0,30.0,1.6,24.7,1.8,2024-06-30,9,mañana,Buena
"Burriana, Valencia, Spain",Com_Valenciana,50,2024-06-30 09:04:45,,66.2,13.3,7.8,1014.0,15.0,50.0,3.1,22.8,0.8,2024-06-30,9,mañana,Buena
"L'Alcora, Valencia, Spain",Com_Valenciana,23,2024-06-30 09:04:45,,59.7,5.1,4.1,1014.5,23.0,17.0,1.6,25.6,0.8,2024-06-30,9,mañana,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,17,2024-06-30 09:04:45,,63.1,4.6,17.1,1013.2,,,,23.7,0.5,2024-06-30,9,mañana,Buena
"Benicassim, Valencia, Spain",Com_Valenciana,28,2024-06-30 09:04:45,,62.4,2.8,27.7,1013.4,3.0,9.0,1.6,24.1,0.8,2024-06-30,9,mañana,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,38,2024-06-30 09:04:45,,66.2,1.9,13.9,1011.0,17.0,38.0,2.6,24.3,0.2,2024-06-30,9,mañana,Buena
"Algar de Palància, Valencia, Spain",Com_Valenciana,38,2024-06-30 09:04:45,,66.7,1.9,15.9,1014.0,18.0,38.0,1.6,22.6,0.8,2024-06-30,9,mañana,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,22,2024-06-30 09:04:45,,69.5,1.4,22.4,1013.0,6.0,5.0,1.6,24.5,1.8,2024-06-30,9,mañana,Buena
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-06-30 09:04:45,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-06-30,9,mañana,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,25,2024-06-30 09:04:45,0.1,80.5,6.0,12.0,1014.0,10.0,25.0,3.1,22.5,1.2,2024-06-30,9,mañana,Buena
"Perafort, Catalunya, Spain",Catalunya,25,2024-06-30 09:04:45,0.1,43.2,3.2,12.0,1010.9,9.0,25.0,1.1,26.9,,2024-06-30,9,mañana,Buena
"Burgos IV, Spain",Castilla_Leon,15,2024-06-30 09:04:45,0.1,100.0,2.3,14.7,1017.0,5.0,9.0,1.1,13.0,3.3,2024-06-30,9,mañana,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-06-30 09:04:45,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-06-30,9,mañana,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,18,2024-06-30 09:04:45,,93.0,1.0,17.9,1016.6,10.0,,2.6,15.5,0.2,2024-06-30,9,mañana,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,19,2024-06-30 09:04:45,,100.0,1.4,19.1,1017.0,16.0,,1.1,13.0,3.3,2024-06-30,9,mañana,Buena
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,15,2024-06-30 09:04:45,,93.0,2.8,14.7,1017.0,6.0,,0.6,14.0,1.2,2024-06-30,9,mañana,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-06-30 09:04:45,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-06-30,9,mañana,Buena
"El Atabal, Malaga, Spain",Andalucia,26,2024-06-30 09:04:45,,68.8,4.6,25.6,1015.2,13.0,24.0,1.6,21.2,9.5,2024-06-30,9,mañana,Buena
"Carranque, Malaga, Spain",Andalucia,24,2024-06-30 09:04:45,,68.8,4.6,22.9,1015.2,15.0,24.0,1.1,21.2,9.5,2024-06-30,9,mañana,Buena
"Campanillas, Malaga, Spain",Andalucia,28,2024-06-30 09:04:45,,62.0,1.9,28.2,1013.5,14.0,17.0,2.6,21.5,6.1,2024-06-30,9,mañana,Buena
"Palacio De Congresos, Granada, Spain",Andalucia,51,2024-06-30 09:04:45,,80.6,2.8,25.8,1008.9,51.0,29.0,3.1,15.3,0.7,2024-06-30,9,mañana,Moderada
"Ciudad Deportiva, Armilla, Spain",Andalucia,51,2024-06-30 09:04:45,,80.6,4.2,19.7,1008.9,51.0,29.0,1.6,15.3,0.7,2024-06-30,9,mañana,Moderada
"Granada-norte, Granada, Spain",Andalucia,20,2024-06-30 09:04:45,,80.6,5.5,19.7,1008.9,8.0,13.0,2.6,15.3,0.7,2024-06-30,9,mañana,Buena
"Segovia II, Spain",Castilla_Leon,20,2024-06-30 09:04:45,,86.2,3.2,19.9,1016.0,8.0,,1.1,14.7,0.2,2024-06-30,9,mañana,Buena
"Soria, Spain",Castilla_Leon,22,2024-06-30 09:04:45,,77.0,1.0,22.0,1016.0,7.0,,0.6,17.0,0.2,2024-06-30,9,mañana,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,16,2024-06-30 09:04:45,1.5,58.0,3.4,15.7,1016.1,7.0,,0.6,18.8,3.5,2024-06-30,9,mañana,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,30,2024-06-30 09:04:45,,90.3,8.3,29.7,1016.1,43.0,,1.6,13.3,8.0,2024-06-30,9,mañana,Buena
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,21,2024-06-30 09:04:45,,93.0,1.0,,1017.0,7.0,21.0,,14.0,1.2,2024-06-30,9,mañana,Buena
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,9,2024-06-30 09:04:45,0.1,93.0,2.3,,1017.0,2.0,9.0,0.6,14.0,1.2,2024-06-30,9,mañana,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,9,2024-06-30 09:04:45,0.1,93.0,2.3,,1017.0,6.0,9.0,,14.0,1.2,2024-06-30,9,mañana,Buena
Madrid,Pais_Vasco,21,2024-06-30 09:04:45,0.1,86.0,3.2,20.8,1017.1,3.0,5.0,1.6,16.7,3.4,2024-06-30,9,mañana,Buena
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,46,2024-06-30 09:04:45,,82.0,4.2,,1017.3,14.0,46.0,,16.3,1.7,2024-06-30,9,mañana,Buena
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,42,2024-06-30 09:04:45,0.1,82.0,2.3,20.8,1017.3,13.0,42.0,1.6,16.3,1.7,2024-06-30,9,mañana,Buena
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,25,2024-06-30 09:04:45,,82.0,2.3,,1017.3,10.0,25.0,,16.3,1.7,2024-06-30,9,mañana,Buena
"Sanchinarro, Madrid, Spain",Pais_Vasco,25,2024-06-30 09:04:45,,83.5,2.3,,1015.1,9.0,25.0,,16.6,1.7,2024-06-30,9,mañana,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,25,2024-06-30 09:04:45,,82.0,1.9,24.8,1017.3,8.0,17.0,,16.3,1.7,2024-06-30,9,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,25,2024-06-30 09:04:45,0.1,87.0,4.6,,1016.0,9.0,25.0,,16.0,2.0,2024-06-30,9,mañana,Buena
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,25,2024-06-30 09:04:45,,84.5,4.6,,1016.0,9.0,25.0,,16.5,1.8,2024-06-30,9,mañana,Buena
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,21,2024-06-30 09:04:45,,87.8,1.9,,1016.1,10.0,21.0,,16.6,3.4,2024-06-30,9,mañana,Buena
"Castellana, Madrid, Spain",Pais_Vasco,5,2024-06-30 09:04:45,,82.0,3.2,,1017.3,3.0,5.0,,16.3,1.7,2024-06-30,9,mañana,Buena
"Palencia III, Spain",Castilla_Leon,19,2024-06-30 09:04:45,,89.9,1.0,19.1,1020.0,18.0,13.0,1.1,15.0,2.6,2024-06-30,9,mañana,Buena
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-06-30 09:04:45,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-06-30,9,mañana,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-06-30 09:04:45,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-06-30,9,mañana,Buena
"Guardo, Palencia, Spain",Castilla_Leon,18,2024-06-30 09:04:45,,87.1,1.0,18.3,1017.1,5.0,9.0,1.1,11.2,0.3,2024-06-30,9,mañana,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-30 09:04:45,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-06-30,9,mañana,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-30 09:04:45,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-06-30,9,mañana,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-06-30 09:04:45,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-06-30,9,mañana,Buena
"Actur, Zaragoza, Spain",Aragón,21,2024-06-30 09:04:45,,58.0,3.6,16.3,1016.1,7.0,21.0,,18.8,3.3,2024-06-30,9,mañana,Buena
"Jaime Ferrán, Zaragoza, Spain",Aragón,19,2024-06-30 09:04:45,1.1,58.0,3.9,18.6,1016.1,6.0,,1.9,18.8,3.5,2024-06-30,9,mañana,Buena
"El Picarral, Zaragoza, Spain",Aragón,18,2024-06-30 09:04:45,1.9,58.0,1.4,17.9,1016.1,,18.0,,18.8,3.5,2024-06-30,9,mañana,Buena
"Renovales (Luis Vives), Zaragoza, Spain",Aragón,18,2024-06-30 09:04:45,1.0,76.0,2.3,17.8,1013.4,6.0,,1.0,18.3,1.0,2024-06-30,9,mañana,Buena
"Roger de Flor, Zaragoza, Spain",Aragón,18,2024-06-30 09:04:45,1.0,58.0,2.2,17.5,1016.1,6.0,,0.8,18.8,3.3,2024-06-30,9,mañana,Buena
"Las Fuentes, Zaragoza, Spain",Aragón,17,2024-06-30 09:04:45,1.9,58.0,3.7,16.7,1016.1,7.0,14.0,1.7,18.8,3.3,2024-06-30,9,mañana,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,16,2024-06-30 09:04:45,1.5,58.0,3.4,15.7,1016.1,7.0,,0.6,18.8,3.5,2024-06-30,9,mañana,Buena
