names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,24,2024-07-02 17:21:46,0.1,76.0,6.9,24.0,1017.7,13.0,25.0,0.6,22.5,2.0,2024-07-02,17,tarde,Buena
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,24,2024-07-02 17:21:47,0.1,76.0,4.2,24.0,1017.7,11.0,25.0,1.1,22.5,2.0,2024-07-02,17,tarde,Buena
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,24,2024-07-02 17:21:48,0.1,76.0,4.2,24.0,1017.7,1.0,25.0,1.1,22.4,2.0,2024-07-02,17,tarde,Buena
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,21,2024-07-02 17:21:48,0.1,72.4,11.0,20.8,1016.1,13.0,,2.6,24.6,6.5,2024-07-02,17,tarde,Buena
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,16,2024-07-02 17:21:49,,73.0,2.3,7.4,1016.7,16.0,,,24.8,6.5,2024-07-02,17,tarde,Buena
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,,2024-07-02 17:21:50,0.1,79.0,3.2,25.0,1015.1,12.0,,,23.8,,2024-07-02,17,tarde,Arriesgado
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-07-02 17:21:52,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-07-02,17,tarde,-
"Erandio, País Vasco, Spain",Pais_Vasco,34,2024-07-02 17:21:53,0.1,67.0,10.1,,1023.6,11.0,34.0,2.1,22.9,2.0,2024-07-02,17,tarde,Buena
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,30,2024-07-02 17:21:53,0.1,68.0,3.2,,1023.0,10.0,30.0,1.1,21.0,3.3,2024-07-02,17,tarde,Buena
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,30,2024-07-02 17:21:54,,68.0,2.3,29.7,1023.0,10.0,30.0,2.1,21.0,3.3,2024-07-02,17,tarde,Buena
"Basauri, País Vasco, Spain",Pais_Vasco,30,2024-07-02 17:21:55,,48.5,2.8,,1022.7,16.0,30.0,1.6,21.1,7.5,2024-07-02,17,tarde,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,29,2024-07-02 17:21:55,,68.0,4.6,29.3,1023.0,12.0,,3.1,21.0,3.3,2024-07-02,17,tarde,Buena
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,28,2024-07-02 17:21:56,,68.0,2.8,28.1,1023.0,2.0,,,21.0,3.3,2024-07-02,17,tarde,Buena
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,21,2024-07-02 17:21:57,,68.0,1.9,,1023.0,9.0,21.0,,21.0,3.3,2024-07-02,17,tarde,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,14,2024-07-02 17:21:57,0.1,67.0,5.1,,1023.6,14.0,13.0,1.6,22.9,2.0,2024-07-02,17,tarde,Buena
"Alonsotegi, País Vasco, Spain",Pais_Vasco,3,2024-07-02 17:21:58,,68.0,2.3,,1023.0,3.0,70.0,,21.0,3.3,2024-07-02,17,tarde,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-07-02 17:21:59,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-07-02,17,tarde,-
"Torneo, Sevilla, Spain",Andalucia,55,2024-07-02 17:22:01,4.0,35.2,11.9,17.8,1013.3,20.0,55.0,2.1,34.3,2.5,2024-07-02,17,tarde,Moderada
"Principes, Sevilla, Spain",Andalucia,55,2024-07-02 17:22:02,4.0,31.2,4.6,17.8,1012.8,23.0,55.0,3.6,35.5,3.4,2024-07-02,17,tarde,Moderada
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,55,2024-07-02 17:22:02,4.0,32.8,4.6,24.3,1013.1,15.0,55.0,1.6,34.3,1.3,2024-07-02,17,tarde,Moderada
"Santa Clara, Sevilla, Spain",Andalucia,32,2024-07-02 17:22:03,4.0,30.8,2.3,29.5,1011.9,11.0,32.0,1.6,35.8,2.8,2024-07-02,17,tarde,Buena
"Ranilla, Sevilla, Spain",Andalucia,32,2024-07-02 17:22:04,4.0,30.8,5.1,23.9,1011.9,10.0,32.0,1.6,35.8,2.8,2024-07-02,17,tarde,Buena
"Bermejales, Sevilla, Spain",Andalucia,32,2024-07-02 17:22:04,4.0,30.8,4.6,28.6,1011.9,16.0,32.0,1.6,35.8,2.8,2024-07-02,17,tarde,Buena
"Estación 1, Este, Galicia, Spain",Galicia,42,2024-07-02 17:22:07,1.0,44.3,3.7,30.6,1015.9,24.0,42.0,0.6,29.7,0.3,2024-07-02,17,tarde,Buena
"Coia, Vigo, Galicia, Spain",Galicia,31,2024-07-02 17:22:08,1.0,44.3,8.1,30.6,1015.9,24.0,34.0,1.9,29.7,0.3,2024-07-02,17,tarde,Buena
"Lope de Vega, Vigo, Galicia, Spain",Galicia,28,2024-07-02 17:22:09,1.1,44.3,7.5,27.9,1015.9,10.0,34.0,0.6,29.7,0.3,2024-07-02,17,tarde,Buena
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,47,2024-07-02 17:22:20,1.0,81.0,0.7,28.5,1019.7,20.0,47.0,0.6,17.5,22.0,2024-07-02,17,tarde,Buena
"A Grela (C), Galicia, Spain",Galicia,38,2024-07-02 17:22:21,1.0,81.0,3.0,25.1,1019.9,16.0,38.0,2.7,17.5,22.0,2024-07-02,17,tarde,Buena
"Riazor, A Coruña, Galicia, Spain",Galicia,35,2024-07-02 17:22:21,1.0,81.0,1.4,24.4,1019.7,11.0,35.0,0.6,17.5,22.0,2024-07-02,17,tarde,Buena
"Parque da Cega, Galicia, Spain",Galicia,28,2024-07-02 17:22:22,1.0,75.5,1.9,24.4,1022.5,12.0,28.0,0.7,20.0,3.0,2024-07-02,17,tarde,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,43,2024-07-02 17:22:24,,66.0,4.6,43.1,1017.0,8.0,17.0,1.6,25.0,7.3,2024-07-02,17,tarde,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,40,2024-07-02 17:22:25,,60.0,2.8,40.3,1018.5,12.0,30.0,2.1,25.9,8.3,2024-07-02,17,tarde,Buena
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,38,2024-07-02 17:22:26,,63.1,11.9,32.9,,20.0,38.0,2.1,26.5,5.0,2024-07-02,17,tarde,Buena
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,34,2024-07-02 17:22:26,,60.0,8.7,34.2,1018.5,10.0,34.0,1.6,25.9,8.3,2024-07-02,17,tarde,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,21,2024-07-02 17:22:27,,50.0,5.1,33.8,1015.0,10.0,21.0,2.6,27.0,6.4,2024-07-02,17,tarde,Buena
"Elda, Valencia, Spain",Com_Valenciana,47,2024-07-02 17:22:31,,60.5,1.9,47.2,1002.8,4.0,13.0,3.1,26.9,4.3,2024-07-02,17,tarde,Buena
"Viver, Valencia, Spain",Com_Valenciana,24,2024-07-02 17:22:32,,58.5,1.4,23.6,1016.9,2.0,5.0,1.6,26.0,3.6,2024-07-02,17,tarde,Buena
"Buñol, Valencia, Spain",Com_Valenciana,43,2024-07-02 17:22:32,,60.1,1.9,42.7,1018.0,3.0,9.0,1.6,27.0,9.0,2024-07-02,17,tarde,Buena
"Burriana, Valencia, Spain",Com_Valenciana,35,2024-07-02 17:22:33,,60.5,2.3,34.6,1017.3,7.0,21.0,1.6,26.3,4.2,2024-07-02,17,tarde,Buena
"L'Alcora, Valencia, Spain",Com_Valenciana,32,2024-07-02 17:22:34,,58.5,2.8,31.7,1016.9,8.0,5.0,1.6,26.0,3.6,2024-07-02,17,tarde,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,45,2024-07-02 17:22:34,,47.2,4.6,44.7,1013.5,10.0,21.0,1.6,31.5,3.7,2024-07-02,17,tarde,Buena
"Benicassim, Valencia, Spain",Com_Valenciana,28,2024-07-02 17:22:35,,62.4,2.8,27.7,1013.4,3.0,9.0,1.6,24.1,0.8,2024-07-02,17,tarde,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,33,2024-07-02 17:22:36,,60.7,1.9,33.3,1013.6,3.0,9.0,2.1,25.9,5.2,2024-07-02,17,tarde,Buena
"Algar de Palància, Valencia, Spain",Com_Valenciana,35,2024-07-02 17:22:36,,58.5,2.8,35.0,1016.9,9.0,21.0,1.6,26.0,3.6,2024-07-02,17,tarde,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,44,2024-07-02 17:22:37,,61.0,2.3,43.5,1016.0,6.0,5.0,1.6,27.0,5.1,2024-07-02,17,tarde,Buena
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-07-02 17:22:38,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-07-02,17,tarde,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,3,2024-07-02 17:22:40,,38.5,1.4,13.9,1014.0,6.0,13.0,2.6,30.0,5.4,2024-07-02,17,tarde,Buena
"Perafort, Catalunya, Spain",Catalunya,2,2024-07-02 17:22:41,,33.2,2.3,12.0,1001.1,7.0,17.0,2.1,32.6,,2024-07-02,17,tarde,Buena
"Burgos IV, Spain",Castilla_Leon,24,2024-07-02 17:22:43,0.1,47.5,1.4,23.6,1023.0,4.0,13.0,0.6,21.0,4.8,2024-07-02,17,tarde,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-07-02 17:22:44,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-07-02,17,tarde,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,28,2024-07-02 17:22:44,,67.0,0.5,27.7,1023.6,20.0,,1.6,22.9,2.0,2024-07-02,17,tarde,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,18,2024-07-02 17:22:45,,47.5,3.2,17.9,1023.0,10.0,,0.6,21.0,4.8,2024-07-02,17,tarde,Buena
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,33,2024-07-02 17:22:46,,63.5,2.3,32.9,1023.0,14.0,,0.6,19.5,2.8,2024-07-02,17,tarde,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-07-02 17:22:46,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-07-02,17,tarde,Buena
"Carranque, Malaga, Spain",Andalucia,42,2024-07-02 17:22:50,,72.0,8.3,25.5,1018.5,22.0,42.0,1.6,24.7,5.5,2024-07-02,17,tarde,Buena
"El Atabal, Malaga, Spain",Andalucia,41,2024-07-02 17:22:51,,72.0,4.2,25.7,1018.5,21.0,41.0,1.6,24.7,5.5,2024-07-02,17,tarde,Buena
"Campanillas, Malaga, Spain",Andalucia,31,2024-07-02 17:22:51,,73.0,3.7,31.1,1017.0,20.0,28.0,3.6,24.0,3.6,2024-07-02,17,tarde,Buena
"Palacio De Congresos, Granada, Spain",Andalucia,53,2024-07-02 17:22:54,,26.0,3.7,32.2,1008.8,19.0,53.0,0.6,32.6,3.7,2024-07-02,17,tarde,Moderada
"Ciudad Deportiva, Armilla, Spain",Andalucia,52,2024-07-02 17:22:54,,26.0,0.5,27.5,1008.9,19.0,52.0,1.6,32.5,4.0,2024-07-02,17,tarde,Moderada
"Granada-norte, Granada, Spain",Andalucia,32,2024-07-02 17:22:55,,26.3,6.4,32.2,1008.1,14.0,19.0,2.6,32.9,2.3,2024-07-02,17,tarde,Buena
"Segovia II, Spain",Castilla_Leon,23,2024-07-02 17:23:00,,38.0,0.5,23.2,1017.7,10.0,,0.6,27.9,0.2,2024-07-02,17,tarde,Buena
"Soria, Spain",Castilla_Leon,19,2024-07-02 17:23:02,,47.5,3.7,19.1,1022.0,8.0,,0.6,22.5,3.3,2024-07-02,17,tarde,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,28,2024-07-02 17:23:03,1.3,37.0,3.2,27.8,1018.3,8.0,,0.9,25.5,15.3,2024-07-02,17,tarde,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,18,2024-07-02 17:23:03,,45.5,2.8,17.9,1021.7,10.0,,1.6,24.3,8.2,2024-07-02,17,tarde,Buena
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,57,2024-07-02 17:23:22,,63.5,3.2,,1023.0,16.0,57.0,,19.5,2.8,2024-07-02,17,tarde,Moderada
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,34,2024-07-02 17:23:23,0.1,63.5,4.6,,1023.0,10.0,34.0,1.1,19.5,2.8,2024-07-02,17,tarde,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,21,2024-07-02 17:23:23,0.1,63.5,4.2,,1023.0,9.0,21.0,,19.5,2.8,2024-07-02,17,tarde,Buena
Madrid,Pais_Vasco,37,2024-07-02 17:23:25,0.1,31.7,4.6,37.0,1019.9,10.0,25.0,1.6,29.4,4.0,2024-07-02,17,tarde,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,42,2024-07-02 17:23:26,,29.7,1.9,41.5,1019.9,6.0,13.0,,29.3,4.0,2024-07-02,17,tarde,Buena
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,38,2024-07-02 17:23:27,,29.7,6.9,,1019.9,13.0,38.0,,29.3,4.0,2024-07-02,17,tarde,Buena
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,37,2024-07-02 17:23:27,0.1,29.7,5.1,37.0,1019.9,11.0,34.0,1.6,29.3,4.0,2024-07-02,17,tarde,Buena
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,34,2024-07-02 17:23:28,,31.7,2.3,,1018.6,10.0,34.0,,29.4,3.0,2024-07-02,17,tarde,Buena
"Castellana, Madrid, Spain",Pais_Vasco,25,2024-07-02 17:23:29,,29.7,4.6,,1019.9,10.0,25.0,,29.3,4.0,2024-07-02,17,tarde,Buena
"Sanchinarro, Madrid, Spain",Pais_Vasco,21,2024-07-02 17:23:29,,30.5,2.3,,1017.5,7.0,21.0,,29.7,3.2,2024-07-02,17,tarde,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,13,2024-07-02 17:23:30,0.1,26.0,8.7,,1019.0,6.0,13.0,,31.0,2.3,2024-07-02,17,tarde,Buena
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,13,2024-07-02 17:23:31,,26.0,7.8,,1019.0,8.0,13.0,,31.0,2.3,2024-07-02,17,tarde,Buena
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,9,2024-07-02 17:23:31,,29.7,7.4,,1019.9,6.0,9.0,,29.3,4.0,2024-07-02,17,tarde,Buena
"Palencia III, Spain",Castilla_Leon,22,2024-07-02 17:23:34,,36.2,0.5,22.4,1025.2,4.0,13.0,0.6,27.4,5.7,2024-07-02,17,tarde,Buena
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-07-02 17:23:34,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-07-02,17,tarde,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-07-02 17:23:35,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-07-02,17,tarde,Buena
"Guardo, Palencia, Spain",Castilla_Leon,30,2024-07-02 17:23:36,,36.0,1.4,29.7,1022.4,8.0,9.0,3.6,26.2,3.4,2024-07-02,17,tarde,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-07-02 17:23:36,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-07-02,17,tarde,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-07-02 17:23:37,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-07-02,17,tarde,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-07-02 17:23:38,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-07-02,17,tarde,Buena
"Jaime Ferrán, Zaragoza, Spain",Aragón,29,2024-07-02 17:23:40,1.2,37.0,2.9,28.5,1018.2,7.0,,2.5,25.5,13.0,2024-07-02,17,tarde,Buena
"El Picarral, Zaragoza, Spain",Aragón,28,2024-07-02 17:23:41,3.2,37.3,0.6,28.0,1018.0,,11.0,,25.3,14.3,2024-07-02,17,tarde,Buena
"Renovales (Luis Vives), Zaragoza, Spain",Aragón,27,2024-07-02 17:23:41,1.3,49.5,1.6,26.9,1015.7,3.0,,1.2,25.2,8.5,2024-07-02,17,tarde,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,28,2024-07-02 17:23:42,1.3,37.3,3.7,27.5,1018.0,7.0,,0.8,25.3,14.3,2024-07-02,17,tarde,Buena
"Roger de Flor, Zaragoza, Spain",Aragón,27,2024-07-02 17:23:43,1.6,37.0,2.3,26.9,1018.2,1.0,,0.9,25.5,13.0,2024-07-02,17,tarde,Buena
"Actur, Zaragoza, Spain",Aragón,26,2024-07-02 17:23:43,,37.0,3.5,25.6,1018.2,8.0,13.0,,25.5,13.0,2024-07-02,17,tarde,Buena
"Las Fuentes, Zaragoza, Spain",Aragón,26,2024-07-02 17:23:44,1.9,37.0,3.1,25.8,1018.2,11.0,17.0,1.4,25.5,13.0,2024-07-02,17,tarde,Buena
