names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"collado villalba, Madrid, Spain",Madrid,35,2024-06-28 22:50:15,,68.6,4.2,34.6,1012.3,,21.0,0.6,18.8,0.2,2024-06-28,22,noche,Buena
"villarejo de salvanes, Madrid, Spain",Madrid,33,2024-06-28 22:50:15,,55.0,2.8,33.3,1016.9,,21.0,,21.6,6.3,2024-06-28,22,noche,Buena
"Mercado Central, Canarias, Spain",Canarias,46,2024-06-28 22:50:15,0.1,78.5,5.5,23.6,1014.1,24.0,46.0,0.6,21.8,11.3,2024-06-28,22,noche,Buena
"San Nicolas, Canarias, Spain",Canarias,34,2024-06-28 22:50:15,0.1,78.5,1.0,27.3,1014.1,15.0,34.0,0.6,21.8,11.3,2024-06-28,22,noche,Buena
"Nestor Alamo, Canarias, Spain",Canarias,34,2024-06-28 22:50:15,0.1,78.5,6.0,24.8,1014.1,18.0,34.0,0.6,21.8,11.3,2024-06-28,22,noche,Buena
"Lezcano, Canarias, Spain",Canarias,34,2024-06-28 22:50:15,0.1,78.5,2.8,30.1,1014.1,20.0,34.0,2.1,21.8,11.3,2024-06-28,22,noche,Buena
"La Loma-Telde, Canarias, Spain",Canarias,29,2024-06-28 22:50:15,0.1,78.5,2.8,28.5,1014.1,23.0,13.0,2.6,21.8,11.3,2024-06-28,22,noche,Buena
"Jinamar fase 3, Canarias, Spain",Canarias,21,2024-06-28 22:50:15,0.1,78.5,2.8,28.9,1014.1,12.0,21.0,2.1,21.8,11.3,2024-06-28,22,noche,Buena
"Barcelona, Catalunya, Spain",Catalunya,42,2024-06-28 22:50:15,0.1,73.5,2.8,41.9,1016.0,11.0,21.0,0.6,22.2,4.5,2024-06-28,22,noche,Buena
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,39,2024-06-28 22:50:15,0.1,74.3,4.6,39.4,1016.0,17.0,21.0,0.6,22.2,4.6,2024-06-28,22,noche,Buena
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,39,2024-06-28 22:50:15,0.1,74.3,8.7,38.6,1016.0,15.0,21.0,1.1,22.2,4.6,2024-06-28,22,noche,Buena
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,39,2024-06-28 22:50:15,0.1,74.3,4.2,38.6,1016.0,22.0,21.0,1.1,22.2,4.6,2024-06-28,22,noche,Buena
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,38,2024-06-28 22:50:15,,75.3,2.3,38.2,1015.2,22.0,,,23.8,6.3,2024-06-28,22,noche,Buena
"Barcelona (Eixample), Catalunya, Spain",Catalunya,35,2024-06-28 22:50:15,0.1,79.6,9.2,35.4,1013.4,19.0,34.0,1.1,24.0,,2024-06-28,22,noche,Buena
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,34,2024-06-28 22:50:15,0.1,74.3,11.0,33.8,1016.0,19.0,34.0,0.6,22.2,4.6,2024-06-28,22,noche,Buena
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,34,2024-06-28 22:50:15,0.1,71.0,11.0,33.8,1014.4,17.0,,0.6,25.0,8.7,2024-06-28,22,noche,Buena
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,22,2024-06-28 22:50:15,0.1,79.6,2.3,25.0,1013.4,22.0,,,24.0,,2024-06-28,22,noche,Buena
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,53,2024-06-28 22:50:15,,100.0,1.9,,1016.0,20.0,53.0,,19.0,2.0,2024-06-28,22,noche,Moderada
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-28 22:50:15,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-28,22,noche,-
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,34,2024-06-28 22:50:15,,100.0,2.3,18.7,1016.0,14.0,34.0,1.6,19.0,2.0,2024-06-28,22,noche,Buena
"Basauri, País Vasco, Spain",Pais_Vasco,34,2024-06-28 22:50:15,,57.7,3.7,,1016.1,14.0,34.0,1.1,19.0,3.0,2024-06-28,22,noche,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,34,2024-06-28 22:50:15,0.1,89.0,5.5,,1016.5,26.0,34.0,0.6,18.8,0.2,2024-06-28,22,noche,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,20,2024-06-28 22:50:15,,100.0,3.7,20.4,1016.0,18.0,,2.6,19.0,2.0,2024-06-28,22,noche,Buena
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,19,2024-06-28 22:50:15,,100.0,2.3,15.9,1016.0,19.0,,,19.0,2.0,2024-06-28,22,noche,Buena
"Erandio, País Vasco, Spain",Pais_Vasco,18,2024-06-28 22:50:15,0.1,89.0,2.3,,1016.5,18.0,46.0,1.1,18.8,0.2,2024-06-28,22,noche,Buena
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,16,2024-06-28 22:50:15,0.1,100.0,3.2,,1016.0,16.0,42.0,0.6,19.0,2.0,2024-06-28,22,noche,Buena
"Alonsotegi, País Vasco, Spain",Pais_Vasco,-,2024-06-28 22:50:15,,100.0,3.7,,1016.0,2.0,70.0,,19.0,2.0,2024-06-28,22,noche,-
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-28 22:50:15,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-28,22,noche,-
"Torneo, Sevilla, Spain",Andalucia,65,2024-06-28 22:50:15,4.0,76.0,7.8,26.9,1015.6,18.0,65.0,2.1,21.6,7.6,2024-06-28,22,noche,Moderada
"Principes, Sevilla, Spain",Andalucia,65,2024-06-28 22:50:15,4.0,76.0,2.8,26.9,1015.6,15.0,65.0,3.1,21.6,7.6,2024-06-28,22,noche,Moderada
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,65,2024-06-28 22:50:15,4.0,76.0,0.5,38.2,1015.4,13.0,65.0,1.1,21.1,4.2,2024-06-28,22,noche,Moderada
"Ranilla, Sevilla, Spain",Andalucia,33,2024-06-28 22:50:15,4.0,75.0,10.1,32.6,1014.7,9.0,22.0,2.6,21.9,6.5,2024-06-28,22,noche,Buena
"Santa Clara, Sevilla, Spain",Andalucia,33,2024-06-28 22:50:15,4.0,75.0,1.9,32.6,1014.7,9.0,22.0,2.6,21.9,6.5,2024-06-28,22,noche,Buena
"Bermejales, Sevilla, Spain",Andalucia,31,2024-06-28 22:50:15,4.0,75.0,3.7,30.9,1014.7,14.0,22.0,1.6,21.9,6.5,2024-06-28,22,noche,Buena
"Lope de Vega, Vigo, Galicia, Spain",Galicia,68,2024-06-28 22:50:15,1.1,81.0,16.7,11.6,1011.7,24.0,68.0,1.1,19.6,0.3,2024-06-28,22,noche,Moderada
"Coia, Vigo, Galicia, Spain",Galicia,68,2024-06-28 22:50:15,1.1,81.0,8.3,19.1,1011.7,29.0,68.0,1.3,19.6,0.3,2024-06-28,22,noche,Moderada
"Estación 1, Este, Galicia, Spain",Galicia,42,2024-06-28 22:50:15,1.1,81.0,11.0,19.1,1011.7,29.0,42.0,0.6,19.6,0.3,2024-06-28,22,noche,Buena
"Riazor, A Coruña, Galicia, Spain",Galicia,57,2024-06-28 22:50:15,1.0,88.3,2.0,20.2,1015.2,33.0,57.0,0.7,16.2,14.0,2024-06-28,22,noche,Moderada
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,54,2024-06-28 22:50:15,1.0,88.3,0.5,25.7,1015.2,27.0,54.0,0.6,16.2,14.0,2024-06-28,22,noche,Moderada
"Parque da Cega, Galicia, Spain",Galicia,50,2024-06-28 22:50:15,1.0,88.0,4.3,20.2,1017.4,22.0,50.0,1.4,17.2,0.2,2024-06-28,22,noche,Buena
"A Grela (C), Galicia, Spain",Galicia,42,2024-06-28 22:50:15,1.0,87.0,4.2,20.2,1015.1,28.0,42.0,2.4,16.6,12.0,2024-06-28,22,noche,Buena
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,59,2024-06-28 22:50:15,,85.0,6.4,32.1,1015.5,17.0,59.0,2.1,24.4,6.2,2024-06-28,22,noche,Moderada
"Quart de Poblet, Valencia, Spain",Com_Valenciana,57,2024-06-28 22:50:15,,88.0,2.3,30.5,1012.0,19.0,57.0,3.1,24.0,3.0,2024-06-28,22,noche,Moderada
"Politècnic, València, Valencia, Spain",Com_Valenciana,57,2024-06-28 22:50:15,,88.7,2.8,35.4,1014.4,20.0,57.0,1.6,23.8,3.2,2024-06-28,22,noche,Moderada
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,45,2024-06-28 22:50:15,,86.2,1.0,45.1,1012.9,4.0,17.0,1.6,24.1,3.2,2024-06-28,22,noche,Buena
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,-,2024-06-28 22:50:15,,87.0,6.4,33.3,,17.0,50.0,2.1,24.4,1.0,2024-06-28,22,noche,-
"Elda, Valencia, Spain",Com_Valenciana,37,2024-06-28 22:50:15,,68.7,1.4,37.0,999.4,10.0,30.0,2.1,26.2,1.2,2024-06-28,22,noche,Buena
"Viver, Valencia, Spain",Com_Valenciana,53,2024-06-28 22:50:15,,86.2,4.2,32.5,1013.4,18.0,53.0,1.6,23.3,1.0,2024-06-28,22,noche,Moderada
"Buñol, Valencia, Spain",Com_Valenciana,34,2024-06-28 22:50:15,,92.3,1.9,33.8,1014.9,14.0,25.0,1.6,22.4,2.6,2024-06-28,22,noche,Buena
"Burriana, Valencia, Spain",Com_Valenciana,38,2024-06-28 22:50:15,,86.2,1.9,36.2,1013.4,10.0,38.0,1.6,23.3,1.0,2024-06-28,22,noche,Buena
"L'Alcora, Valencia, Spain",Com_Valenciana,27,2024-06-28 22:50:15,,86.2,2.8,24.8,1013.4,27.0,17.0,1.6,23.3,1.0,2024-06-28,22,noche,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,37,2024-06-28 22:50:15,,81.0,4.6,37.4,1011.4,,,,23.8,1.5,2024-06-28,22,noche,Buena
"Benicassim, Valencia, Spain",Com_Valenciana,17,2024-06-28 22:50:15,,86.2,2.3,14.3,1013.4,5.0,17.0,1.6,23.3,1.0,2024-06-28,22,noche,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,32,2024-06-28 22:50:15,,86.6,1.9,32.1,1009.4,11.0,30.0,2.1,23.8,2.6,2024-06-28,22,noche,Buena
"Algar de Palància, Valencia, Spain",Com_Valenciana,53,2024-06-28 22:50:15,,86.2,1.9,28.9,1013.4,32.0,53.0,1.6,23.3,1.0,2024-06-28,22,noche,Moderada
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,37,2024-06-28 22:50:15,,73.0,1.4,37.0,1012.0,15.0,17.0,2.1,25.0,2.5,2024-06-28,22,noche,Buena
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-06-28 22:50:15,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-06-28,22,noche,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,21,2024-06-28 22:50:15,,73.0,4.6,13.9,1013.0,16.0,21.0,3.6,24.0,4.6,2024-06-28,22,noche,Buena
"Perafort, Catalunya, Spain",Catalunya,10,2024-06-28 22:50:15,,44.3,3.2,12.0,1008.5,10.0,17.0,1.1,26.3,,2024-06-28,22,noche,Buena
"Burgos IV, Spain",Castilla_Leon,29,2024-06-28 22:50:15,0.1,82.0,2.3,28.9,1015.0,15.0,17.0,2.1,17.0,7.2,2024-06-28,22,noche,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-06-28 22:50:15,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-06-28,22,noche,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,20,2024-06-28 22:50:15,,88.6,0.5,20.4,1016.5,13.0,,1.6,19.0,0.3,2024-06-28,22,noche,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,60,2024-06-28 22:50:15,,82.0,6.0,31.3,1015.0,60.0,,0.6,17.0,7.2,2024-06-28,22,noche,Moderada
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,20,2024-06-28 22:50:15,,88.0,3.2,19.5,1016.0,15.0,,0.6,18.0,4.1,2024-06-28,22,noche,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-06-28 22:50:15,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-06-28,22,noche,Buena
"El Atabal, Malaga, Spain",Andalucia,34,2024-06-28 22:50:15,,47.0,10.7,34.4,1016.4,13.0,28.0,1.6,25.5,5.0,2024-06-28,22,noche,Buena
"Carranque, Malaga, Spain",Andalucia,30,2024-06-28 22:50:15,,47.2,10.7,29.5,1016.5,17.0,28.0,1.6,25.5,4.7,2024-06-28,22,noche,Buena
"Campanillas, Malaga, Spain",Andalucia,36,2024-06-28 22:50:15,,50.0,1.4,36.0,1015.0,15.0,21.0,2.6,24.0,4.6,2024-06-28,22,noche,Buena
"Palacio De Congresos, Granada, Spain",Andalucia,44,2024-06-28 22:50:15,,74.3,4.6,36.2,1010.6,20.0,44.0,2.6,17.2,2.0,2024-06-28,22,noche,Buena
"Ciudad Deportiva, Armilla, Spain",Andalucia,44,2024-06-28 22:50:15,,74.3,0.3,30.9,1010.6,20.0,44.0,1.6,17.2,2.0,2024-06-28,22,noche,Buena
"Granada-norte, Granada, Spain",Andalucia,36,2024-06-28 22:50:15,,74.3,7.4,36.2,1010.6,17.0,25.0,2.6,17.2,2.0,2024-06-28,22,noche,Buena
"Segovia II, Spain",Castilla_Leon,37,2024-06-28 22:50:15,,68.6,1.9,36.6,1012.3,22.0,,0.6,18.8,0.2,2024-06-28,22,noche,Buena
"Soria, Spain",Castilla_Leon,50,2024-06-28 22:50:15,,60.0,5.1,39.4,1013.0,50.0,,0.6,24.0,1.0,2024-06-28,22,noche,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,35,2024-06-28 22:50:15,1.3,32.5,8.9,34.5,1012.0,29.0,,0.9,26.6,12.0,2024-06-28,22,noche,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,50,2024-06-28 22:50:15,,78.0,7.4,42.7,1015.4,50.0,,1.1,18.3,5.3,2024-06-28,22,noche,Buena
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,46,2024-06-28 22:50:15,0.1,88.0,4.6,,1016.0,10.0,46.0,0.6,17.5,4.1,2024-06-28,22,noche,Buena
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,34,2024-06-28 22:50:15,,88.0,3.2,,1016.0,10.0,34.0,,17.5,4.1,2024-06-28,22,noche,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,17,2024-06-28 22:50:15,0.1,88.0,3.2,,1016.0,15.0,17.0,,17.5,4.1,2024-06-28,22,noche,Buena
Madrid,Pais_Vasco,30,2024-06-28 22:50:15,0.1,62.0,5.1,28.9,1015.9,8.0,30.0,1.6,20.0,7.0,2024-06-28,22,noche,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,46,2024-06-28 22:50:15,0.1,56.0,8.7,,1014.5,16.0,46.0,,20.0,4.8,2024-06-28,22,noche,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,38,2024-06-28 22:50:15,,62.0,1.9,37.8,1015.9,10.0,21.0,,19.4,3.0,2024-06-28,22,noche,Buena
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,34,2024-06-28 22:50:15,,56.0,8.3,,1015.0,16.0,34.0,,20.0,5.1,2024-06-28,22,noche,Buena
"Castellana, Madrid, Spain",Pais_Vasco,30,2024-06-28 22:50:15,,62.0,5.1,,1015.9,8.0,30.0,,19.4,3.0,2024-06-28,22,noche,Buena
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,29,2024-06-28 22:50:15,0.1,62.0,8.7,28.9,1015.9,3.0,5.0,1.6,19.4,3.0,2024-06-28,22,noche,Buena
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,21,2024-06-28 22:50:15,,62.0,8.7,,1015.9,12.0,21.0,,19.4,3.0,2024-06-28,22,noche,Buena
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,21,2024-06-28 22:50:15,,62.0,4.2,,1015.9,11.0,21.0,,19.4,3.0,2024-06-28,22,noche,Buena
"Palencia III, Spain",Castilla_Leon,50,2024-06-28 22:50:15,,69.0,0.5,25.2,1018.2,25.0,50.0,1.1,22.0,5.2,2024-06-28,22,noche,Buena
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-06-28 22:50:15,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-06-28,22,noche,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-06-28 22:50:15,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-06-28,22,noche,Buena
"Guardo, Palencia, Spain",Castilla_Leon,31,2024-06-28 22:50:15,,68.0,2.8,22.8,1014.8,31.0,9.0,1.1,20.0,5.4,2024-06-28,22,noche,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-28 22:50:15,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-06-28,22,noche,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-28 22:50:15,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-06-28,22,noche,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-06-28 22:50:15,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-06-28,22,noche,Buena
"Actur, Zaragoza, Spain",,44,2024-06-28 22:50:15,,32.6,3.3,39.2,1011.9,20.0,44.0,,26.6,11.3,2024-06-28,22,noche,Buena
"Jaime Ferrán, Zaragoza, Spain",,43,2024-06-28 22:50:15,1.1,32.6,3.0,42.5,1011.9,25.0,,1.9,26.6,11.3,2024-06-28,22,noche,Buena
"Las Fuentes, Zaragoza, Spain",,41,2024-06-28 22:50:15,1.8,32.6,1.8,40.5,1011.9,26.0,40.0,2.4,26.6,11.3,2024-06-28,22,noche,Buena
"El Picarral, Zaragoza, Spain",,40,2024-06-28 22:50:15,1.1,32.5,2.4,40.0,1012.0,,33.0,,26.6,12.0,2024-06-28,22,noche,Buena
"Renovales (Luis Vives), Zaragoza, Spain",,36,2024-06-28 22:50:15,1.0,41.5,5.2,35.6,1008.3,22.0,,1.1,26.6,3.5,2024-06-28,22,noche,Buena
"Avda de Soria, Zaragoza, Spain",,35,2024-06-28 22:50:15,1.3,32.5,8.9,34.5,1012.0,29.0,,0.9,26.6,12.0,2024-06-28,22,noche,Buena
"Roger de Flor, Zaragoza, Spain",,33,2024-06-28 22:50:15,1.5,32.6,7.5,33.4,1011.9,33.0,,1.5,26.6,11.3,2024-06-28,22,noche,Buena
