names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,34,2024-06-26 21:37:45,,81.5,4.6,33.8,1012.8,18.0,,,23.3,1.5,2024-06-26,21,noche,Buena
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,31,2024-06-26 21:37:45,0.1,75.5,16.5,31.3,1014.0,14.0,25.0,0.6,22.7,0.5,2024-06-26,21,noche,Buena
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,31,2024-06-26 21:37:45,0.1,79.0,22.4,31.3,1011.8,9.0,,2.6,24.1,4.0,2024-06-26,21,noche,Buena
"Barcelona (Eixample), Catalunya, Spain",Catalunya,29,2024-06-26 21:37:45,0.1,84.6,17.0,29.3,1011.5,14.0,25.0,1.1,23.3,,2024-06-26,21,noche,Buena
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,20,2024-06-26 21:37:45,0.1,84.5,5.1,25.0,1011.5,20.0,,,23.3,,2024-06-26,21,noche,Buena
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,65,2024-06-26 21:37:45,0.1,89.3,9.2,,1011.7,38.0,65.0,0.6,20.3,0.3,2024-06-26,21,noche,Moderada
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-26 21:37:45,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-26,21,noche,-
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,59,2024-06-26 21:37:45,,83.0,2.8,,1011.5,21.0,59.0,,22.0,3.8,2024-06-26,21,noche,Moderada
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,55,2024-06-26 21:37:45,0.1,91.0,2.8,,1011.0,17.0,55.0,1.1,21.5,2.8,2024-06-26,21,noche,Moderada
"Alonsotegi, País Vasco, Spain",Pais_Vasco,53,2024-06-26 21:37:45,,83.0,4.6,,1011.5,17.0,53.0,,22.0,3.8,2024-06-26,21,noche,Moderada
"Basauri, País Vasco, Spain",Pais_Vasco,50,2024-06-26 21:37:45,,55.0,4.6,,1011.0,19.0,50.0,1.6,22.7,2.7,2024-06-26,21,noche,Buena
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,46,2024-06-26 21:37:45,,91.0,3.7,34.2,1011.0,19.0,46.0,1.6,21.5,2.8,2024-06-26,21,noche,Buena
"Erandio, País Vasco, Spain",Pais_Vasco,46,2024-06-26 21:37:45,0.1,89.3,3.2,,1011.7,16.0,46.0,0.6,20.3,0.3,2024-06-26,21,noche,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,30,2024-06-26 21:37:45,,83.0,6.9,29.7,1011.5,22.0,,6.1,22.0,3.8,2024-06-26,21,noche,Buena
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,27,2024-06-26 21:37:45,,91.0,7.4,26.9,1011.0,20.0,,,21.5,2.8,2024-06-26,21,noche,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-26 21:37:45,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-26,21,noche,-
"Ranilla, Sevilla, Spain",Andalucia,39,2024-06-26 21:37:45,4.0,66.3,7.4,35.8,1008.0,16.0,39.0,2.6,22.7,8.3,2024-06-26,21,noche,Buena
"Santa Clara, Sevilla, Spain",Andalucia,39,2024-06-26 21:37:45,4.0,66.7,2.3,35.8,1008.1,16.0,39.0,2.6,22.6,7.7,2024-06-26,21,noche,Buena
"Torneo, Sevilla, Spain",Andalucia,39,2024-06-26 21:37:45,4.0,67.2,7.8,28.6,1008.8,19.0,39.0,2.1,22.3,9.5,2024-06-26,21,noche,Buena
"Principes, Sevilla, Spain",Andalucia,39,2024-06-26 21:37:45,4.0,67.2,1.4,28.6,1008.8,20.0,39.0,3.6,22.3,9.5,2024-06-26,21,noche,Buena
"Bermejales, Sevilla, Spain",Andalucia,39,2024-06-26 21:37:45,4.0,66.3,3.7,33.7,1008.0,19.0,39.0,1.6,22.7,8.3,2024-06-26,21,noche,Buena
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,39,2024-06-26 21:37:45,4.0,67.0,0.5,35.7,1008.4,22.0,39.0,1.1,21.9,5.2,2024-06-26,21,noche,Buena
"Lope de Vega, Vigo, Galicia, Spain",Galicia,65,2024-06-26 21:37:45,1.0,85.0,12.1,17.7,1007.6,20.0,65.0,0.9,18.7,1.2,2024-06-26,21,noche,Moderada
"Coia, Vigo, Galicia, Spain",Galicia,65,2024-06-26 21:37:45,1.0,85.0,2.3,27.3,1007.6,25.0,65.0,2.3,18.7,1.2,2024-06-26,21,noche,Moderada
"Estación 1, Este, Galicia, Spain",Galicia,57,2024-06-26 21:37:45,1.0,85.0,3.2,27.3,1007.6,25.0,57.0,0.6,18.7,1.2,2024-06-26,21,noche,Moderada
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,63,2024-06-26 21:37:45,1.0,91.0,1.0,26.5,1010.2,24.0,63.0,2.3,17.7,8.3,2024-06-26,21,noche,Moderada
"Riazor, A Coruña, Galicia, Spain",Galicia,61,2024-06-26 21:37:45,1.0,91.0,3.2,18.3,1010.2,35.0,61.0,1.0,17.7,8.3,2024-06-26,21,noche,Moderada
"Parque da Cega, Galicia, Spain",Galicia,50,2024-06-26 21:37:45,1.0,93.0,4.1,21.8,1012.1,21.0,50.0,1.1,18.0,0.5,2024-06-26,21,noche,Buena
"A Grela (C), Galicia, Spain",Galicia,29,2024-06-26 21:37:45,1.0,91.0,5.1,18.3,1010.2,25.0,29.0,2.1,17.7,8.5,2024-06-26,21,noche,Buena
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,33,2024-06-26 21:37:45,,78.0,7.4,32.5,1014.7,4.0,25.0,1.6,23.8,5.3,2024-06-26,21,noche,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,33,2024-06-26 21:37:45,,69.0,3.7,33.3,1011.0,6.0,17.0,2.6,25.0,3.6,2024-06-26,21,noche,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,33,2024-06-26 21:37:45,,77.0,2.8,33.3,1014.2,10.0,25.0,1.6,24.0,6.3,2024-06-26,21,noche,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,27,2024-06-26 21:37:45,,76.3,4.6,27.3,1012.4,2.0,9.0,1.6,24.2,3.3,2024-06-26,21,noche,Buena
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,25,2024-06-26 21:37:45,,75.0,11.0,25.2,,18.0,25.0,1.6,25.0,2.0,2024-06-26,21,noche,Buena
"Elda, Valencia, Spain",Com_Valenciana,42,2024-06-26 21:37:45,,44.7,1.4,41.9,996.8,3.0,5.0,2.6,26.6,1.7,2024-06-26,21,noche,Buena
"Viver, Valencia, Spain",Com_Valenciana,17,2024-06-26 21:37:45,,72.2,6.0,9.0,1012.0,5.0,17.0,1.6,20.0,0.1,2024-06-26,21,noche,Buena
"Buñol, Valencia, Spain",Com_Valenciana,43,2024-06-26 21:37:45,,70.3,1.9,43.1,1014.1,2.0,5.0,1.6,24.2,5.6,2024-06-26,21,noche,Buena
"Burriana, Valencia, Spain",Com_Valenciana,42,2024-06-26 21:37:45,,76.2,1.9,41.1,1012.7,12.0,42.0,1.6,23.3,1.2,2024-06-26,21,noche,Buena
"L'Alcora, Valencia, Spain",Com_Valenciana,31,2024-06-26 21:37:45,,76.2,4.6,30.5,1012.7,10.0,13.0,3.6,23.3,1.2,2024-06-26,21,noche,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,44,2024-06-26 21:37:45,,61.6,4.6,44.3,1010.8,,,,25.0,1.6,2024-06-26,21,noche,Buena
"Benicassim, Valencia, Spain",Com_Valenciana,1,2024-06-26 21:37:45,,76.2,1.4,14.3,1012.7,1.0,5.0,1.6,23.3,1.2,2024-06-26,21,noche,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,34,2024-06-26 21:37:45,,75.5,1.9,34.2,1008.7,3.0,9.0,1.6,24.7,3.5,2024-06-26,21,noche,Buena
"Algar de Palància, Valencia, Spain",Com_Valenciana,37,2024-06-26 21:37:45,,66.7,1.9,36.6,1012.2,6.0,9.0,1.6,24.7,2.0,2024-06-26,21,noche,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,41,2024-06-26 21:37:45,,54.0,1.4,40.7,1009.0,4.0,5.0,1.6,26.0,5.6,2024-06-26,21,noche,Buena
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-06-26 21:37:45,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-06-26,21,noche,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,21,2024-06-26 21:37:45,,73.0,3.2,13.9,1012.0,9.0,21.0,3.6,23.0,1.0,2024-06-26,21,noche,Buena
"Perafort, Catalunya, Spain",Catalunya,10,2024-06-26 21:37:45,,44.5,4.6,12.0,1009.4,10.0,25.0,1.1,27.2,,2024-06-26,21,noche,Buena
"Burgos IV, Spain",Castilla_Leon,34,2024-06-26 21:37:45,0.1,93.0,3.7,32.1,1014.0,25.0,34.0,3.6,17.0,2.5,2024-06-26,21,noche,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-06-26 21:37:45,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-06-26,21,noche,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,39,2024-06-26 21:37:45,,89.3,1.9,38.6,1011.7,24.0,,0.6,20.3,0.3,2024-06-26,21,noche,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,41,2024-06-26 21:37:45,,93.0,3.2,40.7,1014.0,26.0,,1.6,17.0,2.5,2024-06-26,21,noche,Buena
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,39,2024-06-26 21:37:45,,88.0,3.2,39.4,1013.0,18.0,,0.6,20.0,2.5,2024-06-26,21,noche,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-06-26 21:37:45,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-06-26,21,noche,Buena
"Carranque, Malaga, Spain",Andalucia,34,2024-06-26 21:37:45,,71.0,24.3,28.1,1010.4,22.0,34.0,1.6,23.3,4.0,2024-06-26,21,noche,Buena
"El Atabal, Malaga, Spain",Andalucia,34,2024-06-26 21:37:45,,70.6,24.3,34.2,1010.4,16.0,34.0,1.6,23.3,5.3,2024-06-26,21,noche,Buena
"Campanillas, Malaga, Spain",Andalucia,39,2024-06-26 21:37:45,,57.0,6.0,38.9,1009.0,17.0,25.0,2.6,25.0,2.5,2024-06-26,21,noche,Buena
"Palacio De Congresos, Granada, Spain",Andalucia,51,2024-06-26 21:37:45,,38.3,6.0,45.7,1000.4,28.0,51.0,4.6,29.8,4.0,2024-06-26,21,noche,Moderada
"Ciudad Deportiva, Armilla, Spain",Andalucia,51,2024-06-26 21:37:45,,38.3,1.0,35.3,1000.4,28.0,51.0,1.6,29.8,4.0,2024-06-26,21,noche,Moderada
"Granada-norte, Granada, Spain",Andalucia,46,2024-06-26 21:37:45,,38.3,11.5,45.7,1000.4,19.0,24.0,2.6,29.8,4.0,2024-06-26,21,noche,Buena
"Segovia II, Spain",Castilla_Leon,33,2024-06-26 21:37:45,,34.0,4.6,32.9,981.8,19.0,,0.6,28.8,8.7,2024-06-26,21,noche,Buena
"Soria, Spain",Castilla_Leon,33,2024-06-26 21:37:45,,88.0,6.0,32.5,1011.0,38.0,,1.1,21.0,1.5,2024-06-26,21,noche,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,29,2024-06-26 21:37:45,1.9,42.3,17.1,19.1,1010.1,29.0,,0.9,28.7,4.0,2024-06-26,21,noche,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,34,2024-06-26 21:37:45,,41.3,1.9,34.2,1015.6,6.0,,2.6,21.6,3.3,2024-06-26,21,noche,Buena
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,53,2024-06-26 21:37:45,0.1,88.0,5.1,,1013.0,15.0,53.0,0.6,20.0,2.5,2024-06-26,21,noche,Moderada
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,50,2024-06-26 21:37:45,,85.0,2.3,,1012.0,22.0,50.0,,20.5,2.5,2024-06-26,21,noche,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,42,2024-06-26 21:37:45,0.1,85.0,5.1,,1012.0,18.0,42.0,,20.5,2.5,2024-06-26,21,noche,Buena
Madrid,Pais_Vasco,42,2024-06-26 21:37:45,0.1,51.5,8.7,35.0,1012.4,25.0,42.0,1.6,25.0,5.0,2024-06-26,21,noche,Buena
"Sanchinarro, Madrid, Spain",Pais_Vasco,61,2024-06-26 21:37:45,,52.3,6.9,,1010.3,24.0,61.0,,23.5,1.6,2024-06-26,21,noche,Moderada
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,61,2024-06-26 21:37:45,0.1,53.0,13.8,,1012.0,23.0,61.0,,25.0,4.1,2024-06-26,21,noche,Moderada
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,61,2024-06-26 21:37:45,,56.0,13.8,,1011.0,23.0,61.0,,23.0,5.1,2024-06-26,21,noche,Moderada
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,53,2024-06-26 21:37:45,,51.0,14.2,,1012.5,23.0,53.0,,23.7,3.6,2024-06-26,21,noche,Moderada
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,46,2024-06-26 21:37:45,,51.0,8.7,,1012.5,18.0,46.0,,23.7,3.6,2024-06-26,21,noche,Buena
"Castellana, Madrid, Spain",Pais_Vasco,42,2024-06-26 21:37:45,,51.0,8.7,,1012.5,25.0,42.0,,23.7,3.6,2024-06-26,21,noche,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,39,2024-06-26 21:37:45,,51.0,3.7,39.0,1012.5,14.0,30.0,,23.7,3.6,2024-06-26,21,noche,Buena
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,35,2024-06-26 21:37:45,0.1,51.0,6.9,35.0,1012.5,15.0,25.0,1.6,23.7,3.6,2024-06-26,21,noche,Buena
"Palencia III, Spain",Castilla_Leon,78,2024-06-26 21:37:45,,64.6,5.5,25.6,1015.8,29.0,78.0,1.1,22.8,4.1,2024-06-26,21,noche,Moderada
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-06-26 21:37:45,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-06-26,21,noche,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-06-26 21:37:45,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-06-26,21,noche,Buena
"Guardo, Palencia, Spain",Castilla_Leon,41,2024-06-26 21:37:45,,90.5,2.3,40.7,1012.8,18.0,9.0,3.1,19.3,3.5,2024-06-26,21,noche,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-26 21:37:45,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-06-26,21,noche,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-26 21:37:45,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-06-26,21,noche,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-06-26 21:37:45,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-06-26,21,noche,Buena
"Las Fuentes, Zaragoza, Spain",,54,2024-06-26 21:37:45,3.4,42.3,9.9,23.5,1010.1,27.0,54.0,1.3,28.7,4.0,2024-06-26,21,noche,Moderada
"Actur, Zaragoza, Spain",,51,2024-06-26 21:37:45,,42.3,9.9,28.3,1010.1,20.0,51.0,,28.7,4.0,2024-06-26,21,noche,Moderada
"Jaime Ferrán, Zaragoza, Spain",,36,2024-06-26 21:37:45,1.2,29.3,6.6,35.5,1012.7,12.0,,3.0,28.8,2.0,2024-06-26,21,noche,Buena
"El Picarral, Zaragoza, Spain",,29,2024-06-26 21:37:45,2.0,42.3,6.9,28.7,1010.1,,28.0,,28.7,4.0,2024-06-26,21,noche,Buena
"Avda de Soria, Zaragoza, Spain",,29,2024-06-26 21:37:45,1.9,42.3,17.1,19.1,1010.1,29.0,,0.9,28.7,4.0,2024-06-26,21,noche,Buena
"Roger de Flor, Zaragoza, Spain",,28,2024-06-26 21:37:45,2.6,42.3,17.8,15.2,1010.1,28.0,,1.1,28.7,4.0,2024-06-26,21,noche,Buena
"Renovales (Luis Vives), Zaragoza, Spain",,19,2024-06-26 21:37:45,2.5,54.0,11.0,19.3,1006.7,20.0,,1.4,28.6,0.7,2024-06-26,21,noche,Buena
