names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"Lope de Vega, Vigo, Galicia, Spain",Galicia,76,2024-07-01 17:10:15,1.0,52.0,6.3,23.7,1018.0,12.0,76.0,0.6,26.6,2.0,2024-07-01,17,tarde,Moderada
"Coia, Vigo, Galicia, Spain",Galicia,55,2024-07-01 17:10:15,1.0,52.0,14.5,25.4,1018.0,20.0,55.0,1.9,26.6,2.0,2024-07-01,17,tarde,Moderada
"Estación 1, Este, Galicia, Spain",Galicia,38,2024-07-01 17:10:16,1.0,52.0,4.5,27.1,1018.0,15.0,38.0,0.8,26.6,2.0,2024-07-01,17,tarde,Buena
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,30,2024-07-01 17:10:27,1.0,86.0,0.5,16.3,1021.4,15.0,30.0,0.6,18.3,23.0,2024-07-01,17,tarde,Buena
"Riazor, A Coruña, Galicia, Spain",Galicia,14,2024-07-01 17:10:28,1.0,86.0,1.3,13.6,1021.4,8.0,14.0,0.6,18.3,23.0,2024-07-01,17,tarde,Buena
"A Grela (C), Galicia, Spain",Galicia,14,2024-07-01 17:10:29,1.0,86.0,3.6,13.6,1021.4,9.0,9.0,2.6,18.3,23.0,2024-07-01,17,tarde,Buena
"Parque da Cega, Galicia, Spain",Galicia,14,2024-07-01 17:10:29,1.0,78.0,1.6,13.6,1024.0,6.0,10.0,0.6,21.6,4.0,2024-07-01,17,tarde,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,68,2024-07-01 17:10:32,,58.3,2.8,32.9,1020.3,25.0,68.0,2.6,25.8,2.5,2024-07-01,17,tarde,Moderada
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,55,2024-07-01 17:10:32,,58.3,6.9,32.5,1020.3,13.0,55.0,1.6,25.8,2.5,2024-07-01,17,tarde,Moderada
"Quart de Poblet, Valencia, Spain",Com_Valenciana,42,2024-07-01 17:10:33,,60.5,3.7,25.6,1018.0,11.0,42.0,3.6,24.5,1.8,2024-07-01,17,tarde,Buena
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,13,2024-07-01 17:10:34,,60.0,7.8,30.1,,7.0,13.0,1.6,25.8,2.4,2024-07-01,17,tarde,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,13,2024-07-01 17:10:35,,61.0,2.8,57.8,1019.1,3.0,13.0,1.6,25.0,2.0,2024-07-01,17,tarde,Buena
"Elda, Valencia, Spain",Com_Valenciana,17,2024-07-01 17:10:39,,60.5,1.9,23.6,1003.7,4.0,17.0,2.1,27.3,4.3,2024-07-01,17,tarde,Buena
"Viver, Valencia, Spain",Com_Valenciana,13,2024-07-01 17:10:39,,75.1,4.2,28.9,1018.0,3.0,13.0,1.6,23.9,2.6,2024-07-01,17,tarde,Buena
"Buñol, Valencia, Spain",Com_Valenciana,17,2024-07-01 17:10:40,,68.6,1.9,28.9,1021.0,5.0,17.0,1.6,23.4,4.5,2024-07-01,17,tarde,Buena
"Burriana, Valencia, Spain",Com_Valenciana,55,2024-07-01 17:10:41,,75.1,2.3,28.5,1018.0,16.0,55.0,1.6,23.9,2.6,2024-07-01,17,tarde,Moderada
"L'Alcora, Valencia, Spain",Com_Valenciana,17,2024-07-01 17:10:41,,75.1,11.5,14.7,1018.0,14.0,17.0,1.6,23.9,2.6,2024-07-01,17,tarde,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,25,2024-07-01 17:10:42,,85.0,4.6,25.2,1017.7,,,,20.7,1.0,2024-07-01,17,tarde,Buena
"Benicassim, Valencia, Spain",Com_Valenciana,28,2024-07-01 17:10:43,,62.4,2.8,27.7,1013.4,3.0,9.0,1.6,24.1,0.8,2024-07-01,17,tarde,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,30,2024-07-01 17:10:43,,63.2,1.4,32.5,1015.2,9.0,30.0,2.1,25.1,2.2,2024-07-01,17,tarde,Buena
"Algar de Palància, Valencia, Spain",Com_Valenciana,21,2024-07-01 17:10:44,,75.1,5.1,29.7,1018.0,16.0,53.0,21.3,23.9,2.6,2024-07-01,17,tarde,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,-,2024-07-01 17:10:45,,54.0,1.4,32.1,1017.0,6.0,5.0,1.6,27.5,5.4,2024-07-01,17,tarde,-
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-07-01 17:10:46,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-07-01,17,tarde,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,34,2024-07-01 17:10:49,,64.0,3.2,13.9,1016.0,11.0,34.0,2.1,24.0,2.5,2024-07-01,17,tarde,Buena
"Perafort, Catalunya, Spain",Catalunya,34,2024-07-01 17:10:49,,30.3,2.3,12.0,1007.2,10.0,34.0,1.1,34.8,,2024-07-01,17,tarde,Buena
"Burgos IV, Spain",Castilla_Leon,26,2024-07-01 17:10:52,0.1,67.0,2.8,26.0,1024.0,9.0,25.0,6.6,16.5,5.9,2024-07-01,17,tarde,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-07-01 17:10:53,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-07-01,17,tarde,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,7,2024-07-01 17:10:53,,89.5,1.0,24.0,1024.1,7.0,,0.6,18.4,0.2,2024-07-01,17,tarde,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,24,2024-07-01 17:10:54,,67.0,3.7,30.1,1024.0,24.0,,0.6,16.5,5.9,2024-07-01,17,tarde,Buena
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,29,2024-07-01 17:10:55,,79.5,3.2,28.9,1024.0,18.0,,0.6,17.0,3.3,2024-07-01,17,tarde,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-07-01 17:10:55,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-07-01,17,tarde,Buena
"El Atabal, Malaga, Spain",Andalucia,29,2024-07-01 17:10:59,,27.8,4.4,28.5,1016.7,12.0,27.0,1.6,33.5,8.8,2024-07-01,17,tarde,Buena
"Carranque, Malaga, Spain",Andalucia,27,2024-07-01 17:11:00,,27.8,4.4,26.3,1016.7,16.0,27.0,1.6,33.5,8.8,2024-07-01,17,tarde,Buena
"Campanillas, Malaga, Spain",Andalucia,29,2024-07-01 17:11:00,,25.0,1.4,28.8,1015.0,13.0,20.0,3.1,33.5,4.8,2024-07-01,17,tarde,Buena
"Palacio De Congresos, Granada, Spain",Andalucia,44,2024-07-01 17:11:03,,34.0,2.8,26.6,1009.8,13.0,44.0,3.6,30.3,2.6,2024-07-01,17,tarde,Buena
"Ciudad Deportiva, Armilla, Spain",Andalucia,44,2024-07-01 17:11:03,,34.0,0.8,22.6,1009.8,13.0,44.0,1.6,30.3,2.6,2024-07-01,17,tarde,Buena
"Granada-norte, Granada, Spain",Andalucia,27,2024-07-01 17:11:04,,33.7,5.5,26.6,1009.8,11.0,16.0,2.1,30.4,2.5,2024-07-01,17,tarde,Buena
"Segovia II, Spain",Castilla_Leon,18,2024-07-01 17:11:09,,45.7,2.3,18.3,1019.3,18.0,,1.1,24.4,0.2,2024-07-01,17,tarde,Buena
"Soria, Spain",Castilla_Leon,10,2024-07-01 17:11:11,,57.5,1.9,41.1,1023.0,10.0,,2.1,20.0,6.1,2024-07-01,17,tarde,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,36,2024-07-01 17:11:12,1.1,37.0,3.7,35.5,1018.5,11.0,,0.6,26.1,12.0,2024-07-01,17,tarde,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,10,2024-07-01 17:11:12,,57.2,1.9,3.3,1022.2,10.0,,0.6,20.8,5.7,2024-07-01,17,tarde,Buena
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,17,2024-07-01 17:11:31,,72.5,2.8,,1024.0,6.0,17.0,,18.5,4.1,2024-07-01,17,tarde,Buena
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,5,2024-07-01 17:11:32,0.1,72.5,4.2,,1024.0,5.0,5.0,0.6,18.5,4.1,2024-07-01,17,tarde,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,4,2024-07-01 17:11:33,0.1,72.5,3.2,,1024.0,4.0,46.0,,18.5,4.1,2024-07-01,17,tarde,Buena
Madrid,Pais_Vasco,38,2024-07-01 17:11:36,0.1,32.0,5.1,37.8,1020.3,3.0,13.0,1.6,28.8,3.8,2024-07-01,17,tarde,Buena
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,53,2024-07-01 17:11:37,,32.0,2.3,,1019.1,18.0,53.0,,28.1,3.8,2024-07-01,17,tarde,Moderada
"Casa De Campo, Madrid, Spain",Pais_Vasco,45,2024-07-01 17:11:37,,28.7,1.4,45.1,1020.3,9.0,13.0,,28.8,2.2,2024-07-01,17,tarde,Buena
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,38,2024-07-01 17:11:38,,28.7,6.0,,1020.3,20.0,38.0,,28.8,2.2,2024-07-01,17,tarde,Buena
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,38,2024-07-01 17:11:39,0.1,28.7,4.6,37.8,1020.3,7.0,9.0,1.6,28.8,2.2,2024-07-01,17,tarde,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,38,2024-07-01 17:11:39,0.1,28.0,6.4,,1019.0,16.0,38.0,,30.0,2.3,2024-07-01,17,tarde,Buena
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,38,2024-07-01 17:11:40,,35.0,13.8,,1020.0,25.0,38.0,,27.0,1.8,2024-07-01,17,tarde,Buena
"Castellana, Madrid, Spain",Pais_Vasco,13,2024-07-01 17:11:41,,28.7,5.1,,1020.3,3.0,13.0,,28.8,2.2,2024-07-01,17,tarde,Buena
"Palencia III, Spain",Castilla_Leon,42,2024-07-01 17:11:43,,49.1,0.5,27.3,1027.1,17.0,42.0,1.1,21.1,10.8,2024-07-01,17,tarde,Buena
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-07-01 17:11:44,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-07-01,17,tarde,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-07-01 17:11:44,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-07-01,17,tarde,Buena
"Guardo, Palencia, Spain",Castilla_Leon,25,2024-07-01 17:11:45,,42.9,2.3,24.8,1023.7,11.0,9.0,2.1,22.7,2.1,2024-07-01,17,tarde,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-07-01 17:11:46,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-07-01,17,tarde,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-07-01 17:11:46,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-07-01,17,tarde,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-07-01 17:11:47,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-07-01,17,tarde,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,36,2024-07-01 17:11:49,1.1,37.0,3.7,35.5,1018.5,11.0,,0.6,26.1,12.0,2024-07-01,17,tarde,Buena
"El Picarral, Zaragoza, Spain",Aragón,35,2024-07-01 17:11:50,1.0,37.0,1.2,34.7,1018.5,,16.0,,26.1,12.0,2024-07-01,17,tarde,Buena
"Jaime Ferrán, Zaragoza, Spain",Aragón,35,2024-07-01 17:11:52,1.0,37.0,4.2,34.8,1018.5,10.0,,2.0,26.1,12.0,2024-07-01,17,tarde,Buena
"Actur, Zaragoza, Spain",Aragón,32,2024-07-01 17:11:53,,37.0,4.4,31.6,1018.6,13.0,13.0,,26.1,12.0,2024-07-01,17,tarde,Buena
"Renovales (Luis Vives), Zaragoza, Spain",Aragón,32,2024-07-01 17:11:53,1.5,48.5,1.8,31.6,1016.4,15.0,,1.2,26.1,8.0,2024-07-01,17,tarde,Buena
"Las Fuentes, Zaragoza, Spain",Aragón,31,2024-07-01 17:11:54,1.8,37.0,4.1,31.4,1018.5,13.0,30.0,1.7,26.1,12.0,2024-07-01,17,tarde,Buena
"Roger de Flor, Zaragoza, Spain",Aragón,31,2024-07-01 17:11:55,1.0,37.0,3.1,31.4,1018.5,4.0,,0.8,26.1,12.0,2024-07-01,17,tarde,Buena
