names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"el atazar, Madrid, Spain",Madrid,26,2024-07-02 13:02:32,,44.0,0.5,26.0,1022.0,4.0,25.0,1.1,25.8,2.0,2024-07-02,13,mediodia,Buena
"algete, Madrid, Spain",Madrid,31,2024-07-02 13:02:32,,36.8,1.0,30.9,1018.1,,13.0,,28.3,4.5,2024-07-02,13,mediodia,Buena
"alcorcón, Madrid, Spain",Madrid,33,2024-07-02 13:02:32,,30.0,6.0,32.9,1020.0,,25.0,,29.0,2.5,2024-07-02,13,mediodia,Buena
"valdemoro, Madrid, Spain",Madrid,34,2024-07-02 13:02:32,,27.0,2.8,33.8,1020.0,,9.0,,30.0,2.5,2024-07-02,13,mediodia,Buena
"torrejon de ardoz, Madrid, Spain",Madrid,29,2024-07-02 13:02:32,,28.0,1.4,28.9,1019.0,13.0,5.0,,29.0,2.0,2024-07-02,13,mediodia,Buena
"villa del prado, Madrid, Spain",Madrid,33,2024-07-02 13:02:32,,30.0,1.0,32.9,1020.0,8.0,9.0,1.1,29.0,2.5,2024-07-02,13,mediodia,Buena
"collado villalba, Madrid, Spain",Madrid,28,2024-07-02 13:02:32,,40.3,3.2,28.1,1018.6,,9.0,0.6,27.0,0.2,2024-07-02,13,mediodia,Buena
"villarejo de salvanes, Madrid, Spain",Madrid,27,2024-07-02 13:02:32,,32.3,2.8,26.9,1022.5,,5.0,,29.2,2.6,2024-07-02,13,mediodia,Buena
"Mercado Central, Canarias, Spain",Canarias,34,2024-07-02 13:02:32,0.1,59.2,6.0,24.8,1012.4,21.0,34.0,0.6,24.7,12.8,2024-07-02,13,mediodia,Buena
"Nestor Alamo, Canarias, Spain",Canarias,30,2024-07-02 13:02:32,0.1,59.2,4.6,27.7,1012.4,19.0,30.0,0.6,24.7,12.8,2024-07-02,13,mediodia,Buena
"Lezcano, Canarias, Spain",Canarias,30,2024-07-02 13:02:32,0.1,58.2,4.6,29.7,1012.8,17.0,21.0,2.1,25.5,13.3,2024-07-02,13,mediodia,Buena
"Jinamar fase 3, Canarias, Spain",Canarias,29,2024-07-02 13:02:32,0.1,58.2,4.2,28.9,1012.8,15.0,9.0,2.1,25.5,13.3,2024-07-02,13,mediodia,Buena
"San Nicolas, Canarias, Spain",Canarias,27,2024-07-02 13:02:32,0.1,59.2,1.9,27.3,1012.4,16.0,25.0,0.6,24.7,12.8,2024-07-02,13,mediodia,Buena
"La Loma-Telde, Canarias, Spain",Canarias,27,2024-07-02 13:02:32,0.1,58.2,5.5,26.9,1012.8,20.0,17.0,2.6,25.5,13.3,2024-07-02,13,mediodia,Buena
"Barcelona (Eixample), Catalunya, Spain",Catalunya,34,2024-07-02 13:02:32,0.1,79.3,15.1,19.9,1015.0,16.0,34.0,0.6,23.7,,2024-07-02,13,mediodia,Buena
"Barcelona, Catalunya, Spain",Catalunya,28,2024-07-02 13:02:32,0.1,73.5,4.2,28.1,1017.4,11.0,25.0,1.1,23.0,1.0,2024-07-02,13,mediodia,Buena
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,27,2024-07-02 13:02:32,0.1,73.6,3.7,26.9,1017.4,11.0,25.0,1.6,22.9,0.6,2024-07-02,13,mediodia,Buena
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,27,2024-07-02 13:02:32,0.1,73.5,5.1,26.9,1017.4,1.0,25.0,1.6,23.0,1.0,2024-07-02,13,mediodia,Buena
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,26,2024-07-02 13:02:32,0.1,73.6,8.7,26.0,1017.4,13.0,25.0,1.1,22.9,0.6,2024-07-02,13,mediodia,Buena
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,23,2024-07-02 13:02:32,0.1,72.3,13.8,23.2,1015.9,13.0,,2.6,24.7,5.8,2024-07-02,13,mediodia,Buena
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,22,2024-07-02 13:02:32,0.1,73.6,14.7,22.4,1017.4,16.0,34.0,0.6,22.9,0.6,2024-07-02,13,mediodia,Buena
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,16,2024-07-02 13:02:32,,73.6,3.2,7.4,1016.6,16.0,,,24.4,5.0,2024-07-02,13,mediodia,Buena
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,,2024-07-02 13:02:32,0.1,79.0,2.8,25.0,1015.1,12.0,,,23.6,,2024-07-02,13,mediodia,Arriesgado
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,46,2024-07-02 13:02:32,0.1,67.3,5.5,,1023.2,19.0,46.0,1.6,22.4,1.6,2024-07-02,13,mediodia,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-07-02 13:02:32,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-07-02,13,mediodia,-
"Erandio, País Vasco, Spain",Pais_Vasco,34,2024-07-02 13:02:32,0.1,67.3,11.0,,1023.2,11.0,34.0,1.1,22.4,1.6,2024-07-02,13,mediodia,Buena
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,31,2024-07-02 13:02:32,,68.0,1.9,30.5,1023.0,9.0,30.0,2.1,21.0,3.8,2024-07-02,13,mediodia,Buena
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,31,2024-07-02 13:02:32,,68.0,4.6,30.5,1023.0,10.0,,3.1,21.0,3.8,2024-07-02,13,mediodia,Buena
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,30,2024-07-02 13:02:32,0.1,68.0,2.3,,1023.0,10.0,30.0,1.1,21.0,3.8,2024-07-02,13,mediodia,Buena
"Basauri, País Vasco, Spain",Pais_Vasco,30,2024-07-02 13:02:32,,48.6,2.3,,1022.4,13.0,30.0,1.6,21.1,9.0,2024-07-02,13,mediodia,Buena
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,29,2024-07-02 13:02:32,,68.0,2.3,29.3,1023.0,2.0,,,21.0,3.8,2024-07-02,13,mediodia,Buena
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,21,2024-07-02 13:02:32,,68.0,1.4,,1023.0,9.0,21.0,,21.0,3.8,2024-07-02,13,mediodia,Buena
"Alonsotegi, País Vasco, Spain",Pais_Vasco,2,2024-07-02 13:02:32,,68.0,2.8,,1023.0,2.0,70.0,,21.0,3.8,2024-07-02,13,mediodia,Buena
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-07-02 13:02:32,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-07-02,13,mediodia,-
"Torneo, Sevilla, Spain",Andalucia,55,2024-07-02 13:02:32,4.0,35.2,11.9,17.8,1013.3,20.0,55.0,2.1,34.3,2.5,2024-07-02,13,mediodia,Moderada
"Principes, Sevilla, Spain",Andalucia,55,2024-07-02 13:02:32,4.0,31.2,4.6,17.8,1012.8,23.0,55.0,3.6,35.5,3.4,2024-07-02,13,mediodia,Moderada
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,55,2024-07-02 13:02:32,4.0,32.8,4.6,24.3,1013.1,15.0,55.0,1.6,34.3,1.3,2024-07-02,13,mediodia,Moderada
"Santa Clara, Sevilla, Spain",Andalucia,32,2024-07-02 13:02:32,4.0,30.8,2.3,29.5,1011.9,11.0,32.0,1.6,35.8,2.8,2024-07-02,13,mediodia,Buena
"Ranilla, Sevilla, Spain",Andalucia,32,2024-07-02 13:02:32,4.0,30.8,5.1,23.9,1011.9,10.0,32.0,1.6,35.8,2.8,2024-07-02,13,mediodia,Buena
"Bermejales, Sevilla, Spain",Andalucia,32,2024-07-02 13:02:32,4.0,30.8,4.6,28.6,1011.9,16.0,32.0,1.6,35.8,2.8,2024-07-02,13,mediodia,Buena
"Estación 1, Este, Galicia, Spain",Galicia,42,2024-07-02 13:02:32,1.0,47.7,3.7,30.6,1015.4,24.0,42.0,0.6,28.1,3.7,2024-07-02,13,mediodia,Buena
"Coia, Vigo, Galicia, Spain",Galicia,31,2024-07-02 13:02:32,1.0,47.7,8.1,30.6,1015.4,24.0,34.0,1.9,28.1,3.7,2024-07-02,13,mediodia,Buena
"Lope de Vega, Vigo, Galicia, Spain",Galicia,28,2024-07-02 13:02:32,1.1,47.7,7.5,27.9,1015.4,10.0,34.0,0.6,28.1,3.7,2024-07-02,13,mediodia,Buena
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,47,2024-07-02 13:02:32,1.0,81.0,0.7,28.5,1019.2,20.0,47.0,0.6,17.2,22.3,2024-07-02,13,mediodia,Buena
"A Grela (C), Galicia, Spain",Galicia,38,2024-07-02 13:02:32,1.0,81.0,3.0,25.1,1019.9,16.0,38.0,2.7,17.5,22.0,2024-07-02,13,mediodia,Buena
"Riazor, A Coruña, Galicia, Spain",Galicia,35,2024-07-02 13:02:32,1.0,81.0,1.4,24.4,1019.2,11.0,35.0,0.6,17.2,22.3,2024-07-02,13,mediodia,Buena
"Parque da Cega, Galicia, Spain",Galicia,28,2024-07-02 13:02:32,1.0,75.5,1.9,24.4,1022.5,12.0,28.0,0.7,20.0,3.0,2024-07-02,13,mediodia,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,32,2024-07-02 13:02:32,,53.5,2.3,32.1,1015.0,9.0,21.0,3.1,27.0,5.4,2024-07-02,13,mediodia,Buena
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,31,2024-07-02 13:02:32,,65.5,6.4,31.3,1018.2,8.0,21.0,1.6,25.5,7.2,2024-07-02,13,mediodia,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,30,2024-07-02 13:02:32,,65.5,2.8,26.4,1018.2,15.0,30.0,2.1,25.5,7.2,2024-07-02,13,mediodia,Buena
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,28,2024-07-02 13:02:32,,65.2,6.9,27.7,,16.0,25.0,1.6,26.6,6.2,2024-07-02,13,mediodia,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,28,2024-07-02 13:02:32,,68.0,5.5,28.1,1016.7,5.0,13.0,1.6,25.2,7.0,2024-07-02,13,mediodia,Buena
"Elda, Valencia, Spain",Com_Valenciana,45,2024-07-02 13:02:32,,62.2,1.9,45.1,1002.3,4.0,13.0,2.1,26.9,5.0,2024-07-02,13,mediodia,Buena
"Viver, Valencia, Spain",Com_Valenciana,38,2024-07-02 13:02:32,,59.0,3.2,37.8,1016.5,7.0,17.0,1.6,26.1,3.5,2024-07-02,13,mediodia,Buena
"Buñol, Valencia, Spain",Com_Valenciana,46,2024-07-02 13:02:32,,63.2,1.9,46.3,1017.8,4.0,13.0,1.6,26.8,7.2,2024-07-02,13,mediodia,Buena
"Burriana, Valencia, Spain",Com_Valenciana,32,2024-07-02 13:02:32,,59.0,2.3,32.1,1016.5,6.0,21.0,1.6,26.1,3.5,2024-07-02,13,mediodia,Buena
"L'Alcora, Valencia, Spain",Com_Valenciana,31,2024-07-02 13:02:32,,59.0,2.3,31.3,1016.5,10.0,5.0,1.6,26.1,3.5,2024-07-02,13,mediodia,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,43,2024-07-02 13:02:32,,46.3,4.2,43.1,1013.1,12.0,21.0,1.6,31.8,3.5,2024-07-02,13,mediodia,Buena
"Benicassim, Valencia, Spain",Com_Valenciana,28,2024-07-02 13:02:32,,62.4,2.8,27.7,1013.4,3.0,9.0,1.6,24.1,0.8,2024-07-02,13,mediodia,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,25,2024-07-02 13:02:32,,61.3,1.9,24.8,1013.1,2.0,5.0,2.1,25.9,4.6,2024-07-02,13,mediodia,Buena
"Algar de Palància, Valencia, Spain",Com_Valenciana,32,2024-07-02 13:02:32,,59.0,2.8,31.7,1016.5,6.0,13.0,1.6,26.1,3.5,2024-07-02,13,mediodia,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,45,2024-07-02 13:02:32,,65.0,2.8,44.7,1015.0,6.0,5.0,1.6,26.5,5.6,2024-07-02,13,mediodia,Buena
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-07-02 13:02:32,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-07-02,13,mediodia,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,6,2024-07-02 13:02:32,,37.0,1.4,13.9,1014.0,6.0,13.0,2.6,30.0,6.4,2024-07-02,13,mediodia,Buena
"Perafort, Catalunya, Spain",Catalunya,2,2024-07-02 13:02:32,,34.6,3.2,12.0,1000.6,7.0,17.0,2.1,31.6,,2024-07-02,13,mediodia,Buena
"Burgos IV, Spain",Castilla_Leon,28,2024-07-02 13:02:32,0.1,44.5,1.0,28.1,1022.5,6.0,5.0,0.6,22.0,4.3,2024-07-02,13,mediodia,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-07-02 13:02:32,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-07-02,13,mediodia,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,29,2024-07-02 13:02:32,,67.3,0.5,29.3,1023.2,11.0,,1.6,22.4,1.6,2024-07-02,13,mediodia,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,20,2024-07-02 13:02:32,,44.5,2.3,19.5,1022.5,3.0,,0.6,22.0,4.3,2024-07-02,13,mediodia,Buena
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,34,2024-07-02 13:02:32,,64.0,2.3,33.8,1022.0,10.0,,1.1,20.5,4.1,2024-07-02,13,mediodia,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-07-02 13:02:32,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-07-02,13,mediodia,Buena
"Carranque, Malaga, Spain",Andalucia,42,2024-07-02 13:02:32,,72.0,8.3,25.5,1018.5,22.0,42.0,1.6,24.7,5.5,2024-07-02,13,mediodia,Buena
"El Atabal, Malaga, Spain",Andalucia,41,2024-07-02 13:02:32,,72.0,4.2,25.7,1018.5,21.0,41.0,1.6,24.7,5.5,2024-07-02,13,mediodia,Buena
"Campanillas, Malaga, Spain",Andalucia,31,2024-07-02 13:02:32,,73.0,3.7,31.1,1017.0,20.0,28.0,3.6,24.0,3.6,2024-07-02,13,mediodia,Buena
"Palacio De Congresos, Granada, Spain",Andalucia,53,2024-07-02 13:02:32,,26.0,3.7,32.2,1008.8,19.0,53.0,0.6,32.6,3.7,2024-07-02,13,mediodia,Moderada
"Ciudad Deportiva, Armilla, Spain",Andalucia,52,2024-07-02 13:02:32,,26.0,0.5,27.5,1008.9,19.0,52.0,1.6,32.5,4.0,2024-07-02,13,mediodia,Moderada
"Granada-norte, Granada, Spain",Andalucia,32,2024-07-02 13:02:32,,26.3,6.4,32.2,1008.1,14.0,19.0,2.6,32.9,2.3,2024-07-02,13,mediodia,Buena
"Segovia II, Spain",Castilla_Leon,23,2024-07-02 13:02:32,,40.5,0.5,22.8,1000.9,11.0,,0.6,23.3,4.1,2024-07-02,13,mediodia,Buena
"Soria, Spain",Castilla_Leon,19,2024-07-02 13:02:32,,49.0,3.2,19.1,1021.0,3.0,,0.6,23.0,4.1,2024-07-02,13,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,28,2024-07-02 13:02:32,1.3,37.3,3.7,27.5,1018.0,7.0,,0.8,25.3,14.3,2024-07-02,13,mediodia,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,18,2024-07-02 13:02:32,,45.6,3.7,17.5,1021.2,8.0,,1.6,24.6,8.3,2024-07-02,13,mediodia,Buena
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,59,2024-07-02 13:02:32,,64.0,2.8,,1022.0,17.0,59.0,,20.5,4.1,2024-07-02,13,mediodia,Moderada
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,42,2024-07-02 13:02:32,0.1,64.0,4.6,,1022.0,10.0,42.0,1.1,20.5,4.1,2024-07-02,13,mediodia,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,42,2024-07-02 13:02:32,0.1,64.0,4.6,,1022.0,13.0,42.0,,20.5,4.1,2024-07-02,13,mediodia,Buena
Madrid,Pais_Vasco,43,2024-07-02 13:02:32,0.1,30.3,6.0,42.7,1019.3,8.0,25.0,1.6,30.0,3.0,2024-07-02,13,mediodia,Buena
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,68,2024-07-02 13:02:32,0.1,29.0,3.7,42.7,1019.3,25.0,68.0,1.6,29.6,2.3,2024-07-02,13,mediodia,Moderada
"Casa De Campo, Madrid, Spain",Pais_Vasco,41,2024-07-02 13:02:32,,29.0,1.4,40.7,1019.3,10.0,30.0,,29.6,2.3,2024-07-02,13,mediodia,Buena
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,34,2024-07-02 13:02:32,,29.0,7.4,,1019.3,12.0,34.0,,29.6,2.3,2024-07-02,13,mediodia,Buena
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,30,2024-07-02 13:02:32,,30.3,2.3,,1018.1,10.0,30.0,,30.0,3.0,2024-07-02,13,mediodia,Buena
"Castellana, Madrid, Spain",Pais_Vasco,25,2024-07-02 13:02:32,,29.0,6.0,,1019.3,8.0,25.0,,29.6,2.3,2024-07-02,13,mediodia,Buena
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,17,2024-07-02 13:02:32,,29.0,7.8,,1019.3,11.0,17.0,,29.6,2.3,2024-07-02,13,mediodia,Buena
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,13,2024-07-02 13:02:32,,27.0,8.7,,1019.0,6.0,13.0,,31.0,2.0,2024-07-02,13,mediodia,Buena
"Sanchinarro, Madrid, Spain",Pais_Vasco,9,2024-07-02 13:02:32,,29.6,2.3,,1016.9,4.0,9.0,,30.0,2.0,2024-07-02,13,mediodia,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,5,2024-07-02 13:02:32,0.1,27.5,9.2,,1018.5,2.0,5.0,,30.5,2.0,2024-07-02,13,mediodia,Buena
"Palencia III, Spain",Castilla_Leon,23,2024-07-02 13:02:32,,31.0,0.5,22.8,1024.6,8.0,17.0,0.6,28.3,4.7,2024-07-02,13,mediodia,Buena
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-07-02 13:02:32,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-07-02,13,mediodia,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-07-02 13:02:32,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-07-02,13,mediodia,Buena
"Guardo, Palencia, Spain",Castilla_Leon,39,2024-07-02 13:02:32,,35.7,1.4,38.6,1022.0,8.0,9.0,3.6,26.1,3.6,2024-07-02,13,mediodia,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-07-02 13:02:32,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-07-02,13,mediodia,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-07-02 13:02:32,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-07-02,13,mediodia,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-07-02 13:02:32,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-07-02,13,mediodia,Buena
"Jaime Ferrán, Zaragoza, Spain",Aragón,29,2024-07-02 13:02:32,1.2,37.0,2.9,28.5,1018.2,7.0,,2.5,25.5,13.0,2024-07-02,13,mediodia,Buena
"El Picarral, Zaragoza, Spain",Aragón,28,2024-07-02 13:02:32,3.2,37.3,0.6,28.0,1018.0,,11.0,,25.3,14.3,2024-07-02,13,mediodia,Buena
"Avda de Soria, Zaragoza, Spain",Aragón,28,2024-07-02 13:02:32,1.3,37.3,3.7,27.5,1018.0,7.0,,0.8,25.3,14.3,2024-07-02,13,mediodia,Buena
"Renovales (Luis Vives), Zaragoza, Spain",Aragón,27,2024-07-02 13:02:32,1.3,49.5,1.6,26.9,1015.7,3.0,,1.2,25.2,8.5,2024-07-02,13,mediodia,Buena
"Roger de Flor, Zaragoza, Spain",Aragón,27,2024-07-02 13:02:32,1.6,37.0,2.3,26.9,1018.2,1.0,,0.9,25.5,13.0,2024-07-02,13,mediodia,Buena
"Actur, Zaragoza, Spain",Aragón,26,2024-07-02 13:02:32,,37.0,3.5,25.6,1018.2,8.0,13.0,,25.5,13.0,2024-07-02,13,mediodia,Buena
"Las Fuentes, Zaragoza, Spain",Aragón,26,2024-07-02 13:02:32,1.9,37.0,3.1,25.8,1018.2,11.0,17.0,1.4,25.5,13.0,2024-07-02,13,mediodia,Buena
