names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,Dia,Hora,periodo,calidad_aire
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,2024-06-26 08:57:34,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1,2024-06-26,8,mañana,-
"Principes, Sevilla, Spain",Andalucia,59,2024-06-26 08:57:34,4.0,80.0,5.5,27.0,1007.6,17.0,59.0,3.1,20.5,3.6,2024-06-26,8,mañana,Moderada
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,59,2024-06-26 08:57:34,4.0,78.7,1.4,27.4,1007.4,38.0,59.0,1.1,19.7,2.2,2024-06-26,8,mañana,Moderada
"Torneo, Sevilla, Spain",Andalucia,58,2024-06-26 08:57:34,4.0,79.7,11.0,25.2,1007.6,21.0,58.0,2.1,20.6,3.2,2024-06-26,8,mañana,Moderada
"Santa Clara, Sevilla, Spain",Andalucia,36,2024-06-26 08:57:34,4.0,81.2,6.0,30.0,1007.0,15.0,36.0,2.1,21.1,4.4,2024-06-26,8,mañana,Buena
"Ranilla, Sevilla, Spain",Andalucia,36,2024-06-26 08:57:34,4.0,81.7,10.1,31.6,1007.0,15.0,36.0,2.1,21.1,4.5,2024-06-26,8,mañana,Buena
"Bermejales, Sevilla, Spain",Andalucia,36,2024-06-26 08:57:34,4.0,81.2,11.5,27.0,1007.0,17.0,36.0,1.6,21.1,4.4,2024-06-26,8,mañana,Buena
"Lope de Vega, Vigo, Galicia, Spain",Galicia,42,2024-06-26 08:57:34,1.0,95.6,10.0,10.6,1005.7,7.0,42.0,0.9,16.6,0.1,2024-06-26,8,mañana,Buena
"Coia, Vigo, Galicia, Spain",Galicia,42,2024-06-26 08:57:34,1.0,95.6,3.5,17.1,1005.7,6.0,42.0,1.9,16.6,0.1,2024-06-26,8,mañana,Buena
"Estación 1, Este, Galicia, Spain",Galicia,17,2024-06-26 08:57:34,1.0,95.7,4.5,17.1,1005.8,6.0,12.0,0.6,16.6,0.1,2024-06-26,8,mañana,Buena
"A Grela (C), Galicia, Spain",Galicia,63,2024-06-26 08:57:34,1.0,95.0,12.4,12.6,1007.3,17.0,63.0,2.2,16.6,2.0,2024-06-26,8,mañana,Moderada
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,55,2024-06-26 08:57:34,1.1,95.0,7.5,17.1,1007.2,23.0,55.0,2.2,16.6,2.0,2024-06-26,8,mañana,Moderada
"Parque da Cega, Galicia, Spain",Galicia,50,2024-06-26 08:57:34,1.0,96.0,11.9,12.6,1010.0,17.0,50.0,0.6,16.1,0.3,2024-06-26,8,mañana,Buena
"Riazor, A Coruña, Galicia, Spain",Galicia,41,2024-06-26 08:57:34,1.0,95.0,3.9,11.2,1007.2,16.0,41.0,0.8,16.6,2.0,2024-06-26,8,mañana,Buena
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,57,2024-06-26 08:57:34,,74.2,5.1,21.6,1015.0,15.0,57.0,1.6,22.9,1.5,2024-06-26,8,mañana,Moderada
"Politècnic, València, Valencia, Spain",Com_Valenciana,42,2024-06-26 08:57:34,,74.2,5.1,19.1,1015.0,14.0,42.0,1.6,22.9,1.5,2024-06-26,8,mañana,Buena
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,31,2024-06-26 08:57:34,,78.0,2.3,30.5,1013.5,3.0,13.0,1.6,22.7,3.7,2024-06-26,8,mañana,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,30,2024-06-26 08:57:34,,68.0,4.2,22.4,1012.0,10.0,30.0,3.1,22.0,2.5,2024-06-26,8,mañana,Buena
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,25,2024-06-26 08:57:34,,77.5,3.2,24.8,,10.0,25.0,1.6,23.3,2.0,2024-06-26,8,mañana,Buena
"Elda, Valencia, Spain",Com_Valenciana,4,2024-06-26 08:57:34,,69.5,3.2,3.7,997.4,3.0,13.0,3.6,21.6,3.0,2024-06-26,8,mañana,Buena
"Viver, Valencia, Spain",Com_Valenciana,17,2024-06-26 08:57:34,,72.2,6.0,9.0,1012.0,5.0,17.0,1.6,20.0,0.1,2024-06-26,8,mañana,Buena
"Buñol, Valencia, Spain",Com_Valenciana,27,2024-06-26 08:57:34,,88.5,1.9,26.9,1015.2,14.0,21.0,1.6,21.2,3.5,2024-06-26,8,mañana,Buena
"Burriana, Valencia, Spain",Com_Valenciana,50,2024-06-26 08:57:34,,63.5,9.6,4.9,1013.2,15.0,50.0,2.1,22.4,0.1,2024-06-26,8,mañana,Buena
"L'Alcora, Valencia, Spain",Com_Valenciana,17,2024-06-26 08:57:34,,63.5,7.8,5.3,1013.2,14.0,17.0,1.6,22.5,0.1,2024-06-26,8,mañana,Buena
"Benigánim, Valencia, Spain",Com_Valenciana,22,2024-06-26 08:57:34,,80.8,4.6,22.4,1011.4,,,,22.2,0.2,2024-06-26,8,mañana,Buena
"Benicassim, Valencia, Spain",Com_Valenciana,3,2024-06-26 08:57:34,,63.5,13.3,14.3,1013.2,3.0,13.0,2.6,22.5,0.1,2024-06-26,8,mañana,Buena
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,21,2024-06-26 08:57:34,,76.3,2.3,14.7,1009.8,10.0,21.0,2.6,22.7,1.6,2024-06-26,8,mañana,Buena
"Algar de Palància, Valencia, Spain",Com_Valenciana,21,2024-06-26 08:57:34,,69.4,1.9,13.0,1012.9,6.0,21.0,1.6,20.1,0.1,2024-06-26,8,mañana,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,14,2024-06-26 08:57:34,,53.0,6.0,14.3,1010.0,5.0,5.0,1.6,23.0,2.0,2024-06-26,8,mañana,Buena
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2024-06-26 08:57:34,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6,2024-06-26,8,mañana,Buena
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,25,2024-06-26 08:57:34,0.1,85.5,11.9,12.0,1012.0,10.0,25.0,3.1,22.0,1.5,2024-06-26,8,mañana,Buena
"Perafort, Catalunya, Spain",Catalunya,25,2024-06-26 08:57:34,0.1,52.0,4.2,12.0,1010.9,10.0,25.0,1.1,27.7,,2024-06-26,8,mañana,Buena
"Burgos IV, Spain",Castilla_Leon,38,2024-06-26 08:57:34,0.1,82.0,2.3,19.5,1012.0,14.0,38.0,1.1,17.0,3.6,2024-06-26,8,mañana,Buena
"Burgos I, Spain",Castilla_Leon,45,2024-06-26 08:57:34,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7,2024-06-26,8,mañana,Buena
"Medina de Pomar, Burgos, Spain",Castilla_Leon,16,2024-06-26 08:57:34,,90.3,1.9,5.3,1009.8,16.0,,3.1,19.0,0.2,2024-06-26,8,mañana,Buena
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,12,2024-06-26 08:57:34,,82.0,4.6,8.6,1012.0,12.0,,1.1,17.0,3.6,2024-06-26,8,mañana,Buena
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,21,2024-06-26 08:57:34,,100.0,3.7,9.4,1012.0,21.0,,0.6,17.0,1.5,2024-06-26,8,mañana,Buena
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2024-06-26 08:57:34,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8,2024-06-26,8,mañana,Buena
"El Atabal, Malaga, Spain",Andalucia,25,2024-06-26 08:57:34,,55.0,9.2,24.7,1010.4,13.0,24.0,2.6,22.2,1.6,2024-06-26,8,mañana,Buena
"Carranque, Malaga, Spain",Andalucia,23,2024-06-26 08:57:34,,54.2,18.3,19.0,1010.4,15.0,23.0,1.6,22.4,0.2,2024-06-26,8,mañana,Buena
"Campanillas, Malaga, Spain",Andalucia,27,2024-06-26 08:57:34,,54.0,4.2,26.6,1012.4,18.0,21.0,4.1,25.5,7.6,2024-06-26,8,mañana,Buena
"Palacio De Congresos, Granada, Spain",Andalucia,51,2024-06-26 08:57:34,,52.6,15.6,25.9,1002.0,27.0,51.0,3.6,20.7,0.7,2024-06-26,8,mañana,Moderada
"Ciudad Deportiva, Armilla, Spain",Andalucia,51,2024-06-26 08:57:34,,52.2,14.2,17.3,1002.0,27.0,51.0,1.6,20.8,0.7,2024-06-26,8,mañana,Moderada
"Granada-norte, Granada, Spain",Andalucia,28,2024-06-26 08:57:34,,52.6,14.2,28.2,1002.0,17.0,19.0,3.6,20.7,0.7,2024-06-26,8,mañana,Buena
"Segovia II, Spain",Castilla_Leon,11,2024-06-26 08:57:34,,81.6,8.3,11.0,1008.7,11.0,,1.1,18.8,0.7,2024-06-26,8,mañana,Buena
"Soria, Spain",Castilla_Leon,26,2024-06-26 08:57:34,,77.0,3.7,25.6,1011.0,20.0,,1.6,19.0,1.5,2024-06-26,8,mañana,Buena
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,26,2024-06-26 08:57:34,1.4,54.0,3.2,25.8,1011.5,14.0,,1.0,21.1,1.2,2024-06-26,8,mañana,Buena
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,34,2024-06-26 08:57:34,,41.3,1.9,34.2,1015.6,6.0,,2.6,21.6,3.3,2024-06-26,8,mañana,Buena
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,57,2024-06-26 08:57:34,0.1,100.0,6.0,,1012.0,28.0,57.0,,17.5,1.0,2024-06-26,8,mañana,Moderada
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,57,2024-06-26 08:57:34,,100.0,7.4,,1012.0,23.0,57.0,,17.5,1.0,2024-06-26,8,mañana,Moderada
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,53,2024-06-26 08:57:34,0.1,100.0,7.4,,1012.0,20.0,53.0,0.6,17.5,1.0,2024-06-26,8,mañana,Moderada
Madrid,Pais_Vasco,22,2024-06-26 08:57:34,0.1,63.3,7.4,21.6,1012.7,11.0,21.0,1.6,21.6,3.5,2024-06-26,8,mañana,Buena
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,63,2024-06-26 08:57:34,,60.0,16.5,,1012.7,24.0,63.0,,21.6,3.0,2024-06-26,8,mañana,Moderada
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,42,2024-06-26 08:57:34,0.1,60.0,11.0,21.6,1012.8,21.0,42.0,1.6,21.6,3.0,2024-06-26,8,mañana,Buena
"Sanchinarro, Madrid, Spain",Pais_Vasco,42,2024-06-26 08:57:34,,62.3,9.6,,1010.5,15.0,42.0,,22.5,2.0,2024-06-26,8,mañana,Buena
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,34,2024-06-26 08:57:34,,60.0,8.7,,1012.7,17.0,34.0,,21.6,3.0,2024-06-26,8,mañana,Buena
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,34,2024-06-26 08:57:34,,62.8,7.8,,1011.5,18.0,34.0,,21.6,2.2,2024-06-26,8,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,34,2024-06-26 08:57:34,0.1,64.0,22.0,,1011.0,16.0,34.0,,21.0,3.6,2024-06-26,8,mañana,Buena
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,30,2024-06-26 08:57:34,,60.0,11.5,,1011.5,15.0,30.0,,21.5,3.3,2024-06-26,8,mañana,Buena
"Casa De Campo, Madrid, Spain",Pais_Vasco,28,2024-06-26 08:57:34,,60.0,6.0,27.7,1012.7,14.0,25.0,,21.6,3.0,2024-06-26,8,mañana,Buena
"Palencia III, Spain",Castilla_Leon,23,2024-06-26 08:57:34,,79.5,1.0,22.8,1014.3,14.0,21.0,1.1,18.7,1.6,2024-06-26,8,mañana,Buena
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-06-26 08:57:34,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2,2024-06-26,8,mañana,Buena
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-06-26 08:57:34,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2,2024-06-26,8,mañana,Buena
"Guardo, Palencia, Spain",Castilla_Leon,23,2024-06-26 08:57:34,,83.5,2.8,23.2,1012.7,22.0,9.0,1.1,16.1,0.7,2024-06-26,8,mañana,Buena
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2024-06-26 08:57:34,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1,2024-06-26,8,mañana,Buena
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2024-06-26 08:57:34,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1,2024-06-26,8,mañana,Buena
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-06-26 08:57:34,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0,2024-06-26,8,mañana,Buena
"Las Fuentes, Zaragoza, Spain",,28,2024-06-26 08:57:34,2.5,56.5,11.9,14.9,1012.7,13.0,28.0,1.2,21.2,2.1,2024-06-26,8,mañana,Buena
"Jaime Ferrán, Zaragoza, Spain",,36,2024-06-26 08:57:34,1.2,29.3,6.6,35.5,1012.7,12.0,,3.0,28.8,2.0,2024-06-26,8,mañana,Buena
"Avda de Soria, Zaragoza, Spain",,26,2024-06-26 08:57:34,1.4,54.0,3.2,25.8,1011.5,14.0,,1.0,21.1,1.2,2024-06-26,8,mañana,Buena
"Renovales (Luis Vives), Zaragoza, Spain",,23,2024-06-26 08:57:34,1.3,70.7,3.9,22.5,1009.2,18.0,,0.9,21.5,2.0,2024-06-26,8,mañana,Buena
"Actur, Zaragoza, Spain",,21,2024-06-26 08:57:34,,56.5,3.3,21.2,1012.7,10.0,25.0,,21.2,2.1,2024-06-26,8,mañana,Buena
"Roger de Flor, Zaragoza, Spain",,21,2024-06-26 08:57:34,1.7,56.5,6.7,21.2,1012.7,11.0,,0.9,21.2,2.1,2024-06-26,8,mañana,Buena
"El Picarral, Zaragoza, Spain",,20,2024-06-26 08:57:34,1.2,56.3,12.9,14.2,1012.7,,20.0,,21.1,1.6,2024-06-26,8,mañana,Buena
