names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind
"valdemoro, Madrid, Spain",Madrid,55,2024-06-26T23:41:57+09:00,,64.0,3.2,39.0,1010.0,,55.0,,24.0,9.7
"torrejon de ardoz, Madrid, Spain",Madrid,37,2024-06-26T23:41:52+09:00,,39.0,2.8,37.0,1012.0,18.0,34.0,,28.0,7.7
"villa del prado, Madrid, Spain",Madrid,46,2024-06-26T23:42:50+09:00,,52.0,1.4,46.3,1005.7,11.0,5.0,1.1,27.2,3.0
"collado villalba, Madrid, Spain",Madrid,197,2024-06-26T23:42:47+09:00,,52.6,4.2,48.8,1008.7,,197.0,1.1,25.7,0.3
"villarejo de salvanes, Madrid, Spain",Madrid,38,2024-06-26T23:41:55+09:00,,62.2,2.3,38.2,1014.1,,34.0,,25.0,2.5
"San Nicolas, Canarias, Spain",Canarias,40,2024-06-26T23:50:49+09:00,0.1,76.7,1.0,39.8,1012.1,12.0,21.0,0.6,22.4,8.7
"Mercado Central, Canarias, Spain",Canarias,32,2024-06-26T23:49:48+09:00,0.1,76.7,2.8,31.7,1012.1,20.0,30.0,0.6,22.4,8.7
"Nestor Alamo, Canarias, Spain",Canarias,30,2024-06-26T23:50:49+09:00,0.1,76.7,7.8,29.7,1012.1,10.0,17.0,0.6,22.4,8.7
"Lezcano, Canarias, Spain",Canarias,28,2024-06-26T23:50:49+09:00,0.1,76.7,3.7,27.7,1012.1,5.0,13.0,2.1,22.4,8.7
"Jinamar fase 3, Canarias, Spain",Canarias,27,2024-06-26T23:50:49+09:00,0.1,76.7,2.8,26.9,1012.1,10.0,5.0,2.1,22.4,8.7
"La Loma-Telde, Canarias, Spain",Canarias,24,2024-06-26T23:42:45+09:00,0.1,76.7,2.8,24.0,1012.1,12.0,5.0,2.6,22.4,8.7
"Barcelona, Catalunya, Spain",Catalunya,36,2024-06-26T23:21:59+09:00,0.1,56.5,2.8,36.2,1013.5,14.0,21.0,0.6,26.3,0.5
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,34,2024-06-26T23:42:50+09:00,0.1,55.6,3.2,34.2,1013.5,16.0,21.0,0.6,26.2,1.3
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,34,2024-06-26T23:42:51+09:00,0.1,55.6,3.2,34.2,1013.5,11.0,21.0,1.1,26.2,1.3
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,34,2024-06-26T23:41:56+09:00,0.1,55.6,3.7,34.2,1013.5,19.0,21.0,1.1,26.2,1.3
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,31,2024-06-26T23:42:48+09:00,0.1,55.6,9.2,30.5,1013.5,15.0,25.0,0.6,26.2,1.3
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,30,2024-06-26T23:41:56+09:00,,70.0,5.1,30.1,1012.2,19.0,,,26.1,9.3
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,29,2024-06-26T23:41:54+09:00,0.1,75.4,14.7,28.9,1011.8,13.0,,2.6,25.4,9.0
"Barcelona (Eixample), Catalunya, Spain",Catalunya,28,2024-06-26T23:42:50+09:00,0.1,71.6,11.5,27.7,1010.4,15.0,25.0,1.1,26.4,
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,20,2024-06-26T23:41:54+09:00,0.1,71.6,10.6,25.0,1010.4,20.0,,,26.4,
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Basauri, País Vasco, Spain",Pais_Vasco,68,2024-06-26T23:43:52+09:00,,48.3,13.3,,1008.8,32.0,68.0,1.6,26.6,13.3
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,65,2024-06-26T23:43:53+09:00,0.1,73.0,8.7,,1009.0,25.0,65.0,1.1,25.5,5.1
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,65,2024-06-26T23:43:55+09:00,,73.0,9.6,29.3,1009.0,27.0,65.0,1.6,25.5,5.1
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,61,2024-06-26T23:40:51+09:00,,73.0,3.2,,1009.0,21.0,61.0,,25.5,5.1
"Erandio, País Vasco, Spain",Pais_Vasco,59,2024-06-26T23:40:51+09:00,0.1,80.3,6.0,,1010.1,19.0,59.0,0.6,23.3,2.0
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,47,2024-06-26T23:40:51+09:00,,73.0,11.5,19.5,1009.0,47.0,,,25.5,5.1
"Alonsotegi, País Vasco, Spain",Pais_Vasco,46,2024-06-26T23:40:52+09:00,,73.0,9.6,,1009.0,30.0,46.0,,25.5,5.1
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,40,2024-06-26T23:43:55+09:00,0.1,80.3,9.2,,1010.1,40.0,21.0,0.6,23.3,2.0
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,35,2024-06-26T23:40:51+09:00,,73.0,10.6,25.6,1009.0,35.0,,6.1,25.5,5.1
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Torneo, Sevilla, Spain",Andalucia,53,2024-06-26T23:43:55+09:00,4.0,60.0,8.7,22.9,1007.7,22.0,53.0,2.1,26.6,8.7
"Principes, Sevilla, Spain",Andalucia,53,2024-06-26T23:43:56+09:00,4.0,60.0,2.8,22.9,1007.7,19.0,53.0,3.1,26.6,8.7
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,53,2024-06-26T23:43:52+09:00,4.0,59.1,0.5,28.8,1007.4,25.0,53.0,1.1,26.2,6.1
"Ranilla, Sevilla, Spain",Andalucia,39,2024-06-26T23:43:52+09:00,4.0,61.4,11.9,31.4,1007.0,17.0,39.0,2.6,26.6,7.2
"Santa Clara, Sevilla, Spain",Andalucia,39,2024-06-26T23:43:54+09:00,4.0,61.4,2.8,31.4,1007.0,17.0,39.0,2.6,26.6,7.2
"Bermejales, Sevilla, Spain",Andalucia,39,2024-06-26T23:48:08+09:00,4.0,61.4,4.2,29.9,1007.0,19.0,39.0,1.6,26.6,7.2
"Carvajal - Sevillana, Bogota, Colombia",Andalucia,97,2024-06-26T23:04:13+09:00,10.9,82.0,13.3,1.6,1029.0,57.0,97.0,1.5,16.7,2.5
"Lope de Vega, Vigo, Galicia, Spain",Galicia,53,2024-06-26T23:42:46+09:00,1.0,72.5,6.4,20.1,1006.8,22.0,53.0,1.1,21.2,2.5
"Coia, Vigo, Galicia, Spain",Galicia,53,2024-06-26T23:42:46+09:00,1.0,72.5,2.3,25.4,1006.8,14.0,53.0,2.2,21.2,2.5
"Estación 1, Este, Galicia, Spain",Galicia,42,2024-06-26T23:43:54+09:00,1.0,72.5,3.4,25.4,1006.8,14.0,42.0,0.6,21.2,2.5
Worcester Summer St,Galicia,49,2024-06-26T23:42:16+09:00,2.3,69.2,4.7,41.6,1006.0,19.0,49.0,0.6,26.4,3.4
"Tualatin I-5 Roadway, Oregon, USA",Galicia,20,2024-06-26T23:22:43+09:00,1.9,66.0,11.1,13.0,1013.6,,20.0,,15.3,7.0
"Sensor Box 5, Oregon, USA",Galicia,18,2024-06-26T23:02:54+09:00,0.9,73.0,3.3,18.1,29.42,,12.0,0.7,15.8,4.9
"Portland, Oregon, USA",Galicia,16,2024-06-26T23:22:42+09:00,0.1,74.0,3.3,0.1,1013.2,,16.0,0.6,16.2,
"Portland Postal Bldg., Oregon, USA",Galicia,13,2023-12-28T16:11:12+09:00,1.6,92.0,6.1,12.6,,,,0.1,-72.8,
"Avignon Rocade CDG, PACA, France",Galicia,48,2024-06-26T23:16:55+09:00,,48.0,14.4,,1012.0,21.0,48.0,,29.0,5.1
"Avignon Mairie, PACA, France",Galicia,38,2024-06-26T23:14:44+09:00,,61.0,2.6,37.8,1012.1,12.0,22.0,,27.5,7.0
"Le Pontet, PACA, France",Galicia,22,2024-06-26T23:27:43+09:00,,48.0,0.7,3.0,1012.0,18.0,22.0,,29.0,5.1
"Avignon_semard, PACA, France",Galicia,33,2023-02-06T21:14:52+09:00,,57.0,5.4,19.4,1030.0,7.0,33.0,,11.0,3.0
"Avenue Des Champs Elysees, Paris",Galicia,38,2024-06-25T01:17:53+09:00,,38.3,11.2,,1017.5,,38.0,,28.1,2.0
"Paris Stade Lenglen, Paris",Galicia,14,2024-05-24T23:02:53+09:00,,59.0,3.8,,1019.5,14.0,,,18.3,3.0
"Place Victor Basch, Paris",Galicia,27,2024-01-09T20:44:05+09:00,,74.2,16.4,,1025.1,27.0,,,-1.9,0.2
"Boulevard Peripherique Auteuil, Paris",Galicia,-,2021-02-27T10:50:15+09:00,0.1,72.0,1.9,22.0,1037.4,20.0,,0.6,6.1,1.0
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,64,2024-06-26T23:42:52+09:00,1.0,89.6,0.5,28.4,1008.2,27.0,64.0,3.4,18.3,21.3
"Riazor, A Coruña, Galicia, Spain",Galicia,60,2024-06-26T23:42:44+09:00,1.0,89.6,2.5,21.8,1008.2,51.0,60.0,1.0,18.3,21.3
"Parque da Cega, Galicia, Spain",Galicia,57,2024-06-26T23:00:49+09:00,1.0,85.5,1.7,21.8,1010.7,27.0,57.0,0.6,21.6,1.5
"A Grela (C), Galicia, Spain",Galicia,42,2024-06-26T23:00:48+09:00,1.0,89.0,2.7,21.8,1008.3,30.0,42.0,2.3,18.3,20.0
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,38,2024-06-26T23:42:51+09:00,,55.0,9.2,27.3,,19.0,38.0,1.6,27.2,9.0
"Politècnic, València, Valencia, Spain",Com_Valenciana,38,2024-06-26T23:42:51+09:00,,55.2,2.8,35.0,1014.2,14.0,38.0,1.6,26.5,7.5
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,32,2024-06-26T23:42:44+09:00,,55.2,6.9,32.1,1014.2,9.0,30.0,2.1,26.5,7.5
"Quart de Poblet, Valencia, Spain",Com_Valenciana,32,2024-06-26T23:42:51+09:00,,42.0,3.2,31.7,1011.0,8.0,21.0,2.1,28.0,4.6
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,30,2024-06-26T23:42:52+09:00,,56.2,5.1,30.1,1012.6,4.0,17.0,1.6,26.1,5.0
"Santa Clarita-Placerita, Los Angeles",Com_Valenciana,56,2024-06-26T23:41:32+09:00,2.3,85.0,12.8,12.1,1016.6,,56.0,,17.5,0.5
"Valence Urbain Centre, France",Com_Valenciana,38,2024-06-26T23:50:02+09:00,,67.2,2.5,34.4,1010.2,14.0,38.0,,26.6,4.7
"Valence Sud, France",Com_Valenciana,38,2024-06-26T23:50:02+09:00,,67.2,1.9,38.3,1010.2,,,,26.6,4.7
"A7 Valence Est, France",Com_Valenciana,16,2024-06-26T23:39:56+09:00,,67.6,10.4,,1010.2,16.0,,,26.6,4.6
"A7 Valence, France",Com_Valenciana,-,2021-12-18T06:32:07+09:00,,73.5,,,1024.8,,,,4.9,1.0
"Elda, Valencia, Spain",Com_Valenciana,40,2024-06-26T23:42:52+09:00,,41.0,1.4,39.8,996.6,8.0,9.0,3.6,29.2,3.2
"Viver, Valencia, Spain",Com_Valenciana,17,2024-06-26T12:43:45+09:00,,72.2,6.0,9.0,1012.0,5.0,17.0,1.6,20.0,0.1
"Buñol, Valencia, Spain",Com_Valenciana,42,2024-06-26T23:42:47+09:00,,56.2,1.9,41.9,1014.1,5.0,13.0,1.6,26.5,10.0
"Burriana, Valencia, Spain",Com_Valenciana,38,2024-06-26T23:42:48+09:00,,62.0,1.9,37.0,1012.4,10.0,38.0,1.6,25.9,1.7
"L'Alcora, Valencia, Spain",Com_Valenciana,36,2024-06-26T23:42:51+09:00,,62.0,2.3,36.2,1012.4,11.0,17.0,1.6,25.9,1.7
"Benigánim, Valencia, Spain",Com_Valenciana,42,2024-06-26T23:38:00+09:00,,50.0,4.6,42.3,1009.5,,,,29.2,3.8
"Benicassim, Valencia, Spain",Com_Valenciana,5,2024-06-26T23:43:51+09:00,,61.2,1.4,14.3,1012.3,2.0,5.0,2.1,26.1,1.6
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,35,2024-06-26T23:42:51+09:00,,58.3,1.9,34.6,1008.8,6.0,13.0,1.6,27.0,5.0
"Algar de Palància, Valencia, Spain",Com_Valenciana,39,2024-06-26T23:42:46+09:00,,62.0,1.9,38.6,1012.4,11.0,17.0,1.6,25.9,1.7
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,39,2024-06-26T23:42:49+09:00,,45.0,1.4,38.6,1009.5,9.0,5.0,1.6,28.0,9.5
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2020-09-16T04:51:34+09:00,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,10,2024-06-26T23:42:51+09:00,,57.5,1.4,13.9,1012.0,10.0,25.0,3.1,27.0,3.8
"Perafort, Catalunya, Spain",Catalunya,10,2024-06-26T23:42:50+09:00,,36.4,3.2,12.0,1009.8,10.0,25.0,1.1,32.3,
"Burgos IV, Spain",Castilla_Leon,46,2024-06-26T23:42:46+09:00,0.1,45.0,1.9,34.2,1012.0,19.0,46.0,3.1,28.5,6.4
"Burgos I, Spain",Castilla_Leon,45,2024-02-20T20:05:13+09:00,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7
"Medina de Pomar, Burgos, Spain",Castilla_Leon,28,2024-06-26T23:42:50+09:00,,80.3,1.0,27.7,1010.1,23.0,,0.6,23.3,2.0
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,38,2024-06-26T23:42:46+09:00,,45.0,6.9,37.8,1012.0,21.0,,1.1,28.5,6.4
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,35,2024-06-26T23:42:45+09:00,,42.0,2.8,35.4,1010.5,24.0,,0.6,30.0,2.5
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2020-09-15T05:56:57+09:00,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8
"Limburg-Schiede, Germany",Castilla_Leon,50,2024-06-26T23:50:46+09:00,0.1,50.0,19.2,49.6,1012.0,20.0,49.0,0.5,26.0,2.5
"Limburg, Germany",Castilla_Leon,50,2024-06-26T23:50:46+09:00,0.1,44.7,19.2,49.6,1012.0,19.0,44.0,0.5,31.5,1.5
"El Atabal, Malaga, Spain",Andalucia,28,2024-06-26T23:39:44+09:00,,57.0,6.4,28.4,1010.4,13.0,27.0,1.6,26.3,5.5
"Carranque, Malaga, Spain",Andalucia,27,2024-06-26T23:51:44+09:00,,57.8,6.4,23.1,1010.4,19.0,27.0,1.6,26.2,5.4
"Campanillas, Malaga, Spain",Andalucia,-,2024-06-26T23:46:07+09:00,,43.5,4.2,39.0,1008.0,13.0,21.0,2.6,28.0,4.3
"Palacio De Congresos, Granada, Spain",Andalucia,50,2024-06-26T23:43:54+09:00,,31.0,3.7,32.7,999.4,28.0,50.0,4.1,32.5,2.0
"Ciudad Deportiva, Armilla, Spain",Andalucia,50,2024-06-26T23:43:53+09:00,,31.0,1.0,26.2,999.4,28.0,50.0,1.6,32.5,2.0
"Granada-norte, Granada, Spain",Andalucia,33,2024-06-26T23:43:55+09:00,,31.0,11.5,32.7,999.4,18.0,22.0,3.1,32.5,2.0
"Erie, Ohio, USA",Castilla_Mancha,15,2024-06-26T23:22:40+09:00,,65.0,,15.2,1008.8,88.0,161.0,,26.0,4.1
"Segovia II, Spain",Castilla_Leon,42,2024-06-26T23:42:47+09:00,,52.6,1.4,42.3,1008.7,20.0,,1.1,25.7,0.3
"Soria, Spain",Castilla_Leon,36,2024-06-26T22:39:49+09:00,,48.0,8.7,36.2,1010.0,20.0,,2.1,28.0,4.6
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,36,2024-06-26T23:24:48+09:00,1.0,29.0,6.8,36.3,1009.8,19.0,,1.2,33.5,4.0
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,34,2024-06-19T23:37:01+09:00,,41.3,1.9,34.2,1015.6,6.0,,2.6,21.6,3.3
"Casoria Scuola Palizzi (CAM), Casoria, Campania, Italy",Castilla_Leon,14,2024-06-26T05:13:59+09:00,,88.0,10.4,13.5,1011.5,,,,20.5,2.8
"Museo Nazionale, Napoli, Campania, Italy",Castilla_Leon,34,2024-06-26T05:21:54+09:00,,80.0,20.9,,1013.2,33.0,34.0,,20.5,6.0
"Ente Ferrovie, Napoli, Campania, Italy",Castilla_Leon,27,2024-06-26T05:21:54+09:00,,80.0,28.1,,1013.1,27.0,,1.6,20.8,6.0
"Osservatorio Astronomico, Napoli, Campania, Italy",Castilla_Leon,11,2024-06-26T05:13:45+09:00,,80.0,17.6,10.6,1013.2,,,,20.5,6.0
"I.t.i.s. Argine, Napoli, Campania, Italy",Castilla_Leon,-,2024-06-26T05:13:59+09:00,,88.0,24.9,,1011.5,24.0,29.0,3.0,20.5,2.8
"Ospedale Santobono, Napoli, Campania, Italy",Castilla_Leon,-,2024-06-26T05:13:49+09:00,,80.0,14.9,,1013.2,,,,20.5,6.0
"Acerra scuola Caporale, Acerra, Campania, Italy",Castilla_Leon,-,2024-06-26T03:29:01+09:00,,93.0,12.7,,1012.0,,,,20.0,2.5
"Boulogne Diderot, Nord-Pas-de-Calais, France",Castilla_Leon,63,2024-06-26T23:27:44+09:00,,69.0,,,1010.0,33.0,63.0,,25.0,5.1
"Outreau, Nord-Pas-de-Calais, France",Castilla_Leon,31,2024-06-26T23:20:21+09:00,,69.0,1.4,30.5,1010.0,22.0,45.0,,25.0,5.1
"Boulogne-sur-mer, Nord-Pas-de-Calais, France",Castilla_Leon,45,2022-06-21T22:19:48+09:00,,56.0,,,1013.0,23.0,45.0,,20.0,3.6
New York,Castilla_Leon,52,2024-06-26T23:02:36+09:00,,63.6,,,1009.6,,52.0,,29.1,3.2
"Public School 274, New York, USA",Castilla_Leon,54,2024-06-26T23:50:01+09:00,,58.4,,,1009.5,,54.0,,29.7,4.5
"New York, USA",Castilla_Leon,52,2024-06-26T23:02:37+09:00,2.1,63.6,4.7,16.8,1009.6,,52.0,,29.1,4.1
"Intermediate School 74, New York, USA",Castilla_Leon,53,2024-06-26T23:50:01+09:00,2.1,51.0,4.7,23.3,1007.7,,53.0,,28.0,4.1
"The City College of New York, USA",Castilla_Leon,52,2024-06-26T23:50:01+09:00,2.5,54.0,4.7,24.1,1009.1,,52.0,,27.0,3.0
"I S 52 Junior High School, New York, USA",Castilla_Leon,50,2024-06-26T23:50:01+09:00,2.3,51.0,4.7,28.9,1007.7,,50.0,,28.0,4.1
"Intermediate School 143, New York, USA",Castilla_Leon,45,2024-06-26T23:50:02+09:00,2.3,54.0,4.7,17.6,1009.1,,45.0,,27.0,3.0
"Ft Lee Near Road, NewJersey, USA",Castilla_Leon,41,2024-06-26T23:49:58+09:00,3.4,69.6,16.7,1.0,1009.0,,41.0,1.5,27.4,0.3
"Vitória - Centro, Espírito Santo, Brazil",Pais_Vasco,39,2024-06-26T23:23:15+09:00,2.51,69.0,12.56,,1017.0,39.0,11.86,11.91,27.0,3.0
"Vila Capixaba, Espírito Santo, Brazil",Pais_Vasco,38,2024-06-26T23:24:12+09:00,3.73,69.0,5.54,9.86,1017.0,37.91,5.56,15.55,27.0,3.0
"Enseada do Suá, Espírito Santo, Brazil",Pais_Vasco,25,2024-06-26T17:30:19+09:00,,94.0,1.81,,1017.0,24.86,12.79,12.68,21.0,2.0
"Jardim Camburi, Espírito Santo, Brazil",Pais_Vasco,18,2024-06-26T23:22:47+09:00,,69.0,,,1017.0,17.84,,,27.0,3.0
"Vila Velha - IBES, Espírito Santo, Brazil",Pais_Vasco,-,2024-06-26T23:25:23+09:00,1.44,69.0,2.01,,1017.0,,,12.76,27.0,3.0
"Vila Velha  - Centro, Espírito Santo, Brazil",Pais_Vasco,9,2021-10-31T09:07:58+09:00,,94.0,,,1018.0,9.42,,,22.0,1.5
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,42,2024-06-26T23:43:52+09:00,,42.0,1.4,,1010.5,18.0,42.0,,30.0,2.5
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,42,2024-06-26T23:40:50+09:00,0.1,42.0,3.7,,1010.5,13.0,42.0,0.6,30.0,2.5
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,25,2024-06-26T23:43:56+09:00,0.1,42.0,3.2,,1010.5,7.0,25.0,,30.0,2.5
"Durango, Durango, Mexico",Pais_Vasco,84,2024-06-26T23:33:55+09:00,30.9,71.2,4.8,5.5,1020.2,3.0,84.0,0.1,20.4,0.7
"SRNyMA, Durango, Mexico",Pais_Vasco,72,2024-05-29T06:08:59+09:00,0.1,24.0,2.1,20.4,1021.0,36.0,72.0,9.1,31.1,0.6
"IPN, Durango, Durango, Mexico",Pais_Vasco,60,2023-08-11T15:06:52+09:00,,71.0,,,1023.8,60.0,46.0,,18.8,3.0
Western LLS Lake Victoria,Pais_Vasco,4,2024-06-21T02:38:13+09:00,,98.0,,,1015.3,3.0,4.0,,6.2,2.0
Madrid,Pais_Vasco,57,2024-06-26T23:06:44+09:00,0.1,62.0,7.8,38.6,1011.6,9.0,57.0,1.6,26.6,9.0
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,65,2024-06-26T23:02:47+09:00,0.1,43.5,9.2,,1012.0,32.0,65.0,,28.5,5.1
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,65,2024-06-26T23:41:55+09:00,,50.0,9.2,,1011.0,32.0,65.0,,26.0,5.1
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,63,2024-06-26T23:41:54+09:00,,52.6,4.6,,1011.9,31.0,63.0,,25.7,6.0
"Castellana, Madrid, Spain",Pais_Vasco,57,2024-06-26T23:41:52+09:00,,52.6,7.8,,1011.9,9.0,57.0,,25.7,6.0
"Sanchinarro, Madrid, Spain",Pais_Vasco,55,2024-06-26T23:41:51+09:00,,53.0,4.2,,1009.7,24.0,55.0,,26.1,5.6
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,50,2024-06-26T23:41:48+09:00,,52.6,6.0,,1011.9,28.0,50.0,,25.7,6.0
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,50,2024-06-26T23:41:53+09:00,,63.1,2.8,,1011.1,27.0,50.0,,24.4,4.8
"Palencia III, Spain",Castilla_Leon,42,2024-06-26T23:42:51+09:00,,24.1,3.2,42.3,1013.9,17.0,21.0,0.6,33.0,5.0
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-05-17T21:19:12+09:00,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-05-17T21:15:52+09:00,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2
"Guardo, Palencia, Spain",Castilla_Leon,46,2024-06-26T23:42:50+09:00,,44.8,2.3,45.5,1012.5,23.0,9.0,2.6,28.8,0.7
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2021-04-13T15:12:04+09:00,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2021-04-13T15:18:07+09:00,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-05-17T21:13:58+09:00,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0
"Actur, Zaragoza, Spain",None,41,2024-06-26T23:16:55+09:00,,29.5,3.3,40.7,1009.9,17.0,17.0,,33.6,3.5
"Las Fuentes, Zaragoza, Spain",None,40,2024-06-26T23:18:52+09:00,2.6,29.5,2.5,40.2,1009.9,18.0,30.0,1.6,33.6,3.5
"El Picarral, Zaragoza, Spain",None,38,2024-06-26T23:47:13+09:00,1.2,28.6,6.8,38.1,1009.7,,21.0,,33.4,3.2
"Avda de Soria, Zaragoza, Spain",None,36,2024-06-26T23:24:48+09:00,1.0,29.0,6.8,36.3,1009.8,19.0,,1.2,33.5,4.0
"Jaime Ferrán, Zaragoza, Spain",None,36,2024-06-25T00:23:15+09:00,1.2,29.3,6.6,35.5,1012.7,12.0,,3.0,28.8,2.0
"Renovales (Luis Vives), Zaragoza, Spain",None,35,2024-06-26T23:25:22+09:00,1.9,35.0,6.0,35.4,1006.0,20.0,,1.4,34.4,5.5
"Roger de Flor, Zaragoza, Spain",None,35,2024-06-26T23:26:14+09:00,2.1,29.0,7.4,35.1,1009.8,6.0,,0.9,33.5,4.0
"Laboratorio, Tijuana, Baja California, Mexico",None,-,2021-12-18T06:32:05+09:00,,65.0,,,1010.1,,,,26.0,8.2
"FES Acatlán, México, Mexico",None,42,2023-09-28T01:41:57+09:00,10.0,48.5,19.5,15.2,1030.1,42.0,,17.2,19.0,1.8
"Tlalnepantla, México, Mexico",None,70,2023-09-10T05:40:18+09:00,4.5,28.0,9.3,49.6,1026.5,40.0,70.0,2.9,24.0,1.5
"Tlaneplantla, México, Mexico",None,-,2021-12-18T06:32:04+09:00,,54.0,,,1007.0,,,,20.0,11.0
"Tultitlan, México, Mexico",None,-,2023-06-30T23:43:12+09:00,,59.0,,,1027.7,,,,19.0,1.5
"Camarones, México, Mexico",None,-,2023-08-30T22:44:39+09:00,,62.0,,,1027.4,,,,12.0,2.5
