names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind
"Lezcano, Canarias, Spain",Canarias,34,2024-06-26T18:55:50+09:00,0.1,58.4,3.7,26.9,1011.6,19.0,34.0,2.1,22.9,8.7
"San Nicolas, Canarias, Spain",Canarias,25,2024-06-26T18:46:49+09:00,0.1,58.4,1.9,24.4,1011.6,14.0,25.0,0.6,22.9,8.7
"Jinamar fase 3, Canarias, Spain",Canarias,25,2024-06-26T18:55:50+09:00,0.1,58.4,3.2,24.8,1011.6,14.0,13.0,2.1,22.9,8.7
"Nestor Alamo, Canarias, Spain",Canarias,25,2024-06-26T18:56:51+09:00,0.1,58.4,4.6,24.0,1011.6,12.0,25.0,0.6,22.9,8.7
"La Loma-Telde, Canarias, Spain",Canarias,23,2024-06-26T18:17:49+09:00,0.1,58.4,2.8,23.2,1011.6,20.0,13.0,3.1,22.9,8.7
"Barcelona, Catalunya, Spain",Catalunya,32,2024-06-26T18:22:59+09:00,0.1,68.5,2.3,31.7,1014.4,15.0,25.0,0.6,25.0,3.0
"Barcelona (Eixample), Catalunya, Spain",Catalunya,25,2024-06-26T18:22:58+09:00,0.1,77.5,10.6,20.8,1011.3,17.0,25.0,1.1,24.7,
"Barcelona (Gràcia-St.Gervasi), Catalunya, Spain",Catalunya,25,2024-06-26T18:22:56+09:00,0.1,68.5,10.1,25.2,1014.4,17.0,25.0,0.6,25.0,3.0
"Barcelona (Palau Reial), Catalunya, Spain",Catalunya,24,2024-06-26T18:22:58+09:00,0.1,68.5,5.1,23.6,1014.4,13.0,25.0,1.1,25.0,3.0
"l'Hospitalet de Llobregat, Catalunya, Spain",Catalunya,24,2024-06-26T18:22:59+09:00,0.1,68.5,5.5,23.6,1014.4,20.0,25.0,1.1,25.0,3.0
"Barcelona (Parc Vall d'Hebrón), Catalunya, Spain",Catalunya,22,2024-06-26T18:22:57+09:00,0.1,68.5,4.6,21.6,1014.4,18.0,25.0,0.6,25.0,3.0
"Barcelona (Poblenou), Catalunya, Spain",Catalunya,20,2024-06-26T18:22:58+09:00,0.1,77.5,11.9,25.0,1011.3,20.0,,,24.7,
"Sant Adrià de Besòs, Catalunya, Spain",Catalunya,20,2024-06-26T18:22:58+09:00,,69.5,8.3,15.5,1013.0,20.0,,,25.5,5.5
"Montcada i Reixac (Can Sant Joan), Catalunya, Spain",Catalunya,9,2024-06-26T18:14:07+09:00,0.1,74.0,17.4,9.4,1012.5,26.0,,0.6,24.4,9.5
"Erandio, País Vasco, Spain",Pais_Vasco,80,2024-06-26T18:45:22+09:00,0.1,84.6,17.4,,1010.9,43.0,80.0,1.1,21.2,1.0
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Sangroniz, Sondika, País Vasco, Spain",Pais_Vasco,70,2024-06-26T18:45:22+09:00,,83.0,13.3,,1010.5,32.0,70.0,,23.5,3.0
"Mazarredo, Bilbao, País Vasco, Spain",Pais_Vasco,68,2024-06-26T18:45:22+09:00,0.1,83.0,14.2,,1010.5,28.0,68.0,1.1,23.5,3.0
"Basauri, País Vasco, Spain",Pais_Vasco,65,2024-06-26T18:45:21+09:00,,49.0,12.8,,1010.0,33.0,65.0,1.6,24.6,5.3
"Europa, Bilbao, País Vasco, Spain",Pais_Vasco,63,2024-06-26T18:45:22+09:00,,83.0,11.9,5.3,1010.5,28.0,63.0,1.6,23.5,3.0
"Alonsotegi, País Vasco, Spain",Pais_Vasco,50,2024-06-26T18:45:23+09:00,,83.0,5.1,,1010.5,18.0,50.0,,23.5,3.0
"Baracaldo, Barakaldo, País Vasco, Spain",Pais_Vasco,46,2024-06-26T18:45:21+09:00,0.1,84.6,16.5,,1010.9,31.0,46.0,1.1,21.2,1.0
"Arraiz, Bilbao, País Vasco, Spain",Pais_Vasco,27,2024-06-26T18:45:22+09:00,,83.0,7.8,20.8,1010.5,27.0,,3.1,23.5,3.0
"Castrejana, Barakaldo, País Vasco, Spain",Pais_Vasco,17,2024-06-26T18:45:21+09:00,,83.0,7.4,9.4,1010.5,17.0,,,23.5,3.0
"Mº Diaz Haro, Bilbao, País Vasco",Pais_Vasco,-,,0.1,31.0,,12.0,1008.0,34.0,,2.1,32.55,3.1
"Torneo, Sevilla, Spain",Andalucia,58,2024-06-26T18:30:08+09:00,4.0,76.0,16.5,23.0,1008.4,21.0,58.0,2.1,22.9,5.6
"Principes, Sevilla, Spain",Andalucia,58,2024-06-26T18:15:59+09:00,4.0,76.5,4.2,23.0,1008.4,17.0,58.0,3.6,22.7,6.0
"Aljarafe, Mairena Del Aljarafe, Spain",Andalucia,58,2024-06-26T18:30:09+09:00,4.0,76.3,2.3,22.6,1008.3,38.0,58.0,1.1,22.2,1.6
"Ranilla, Sevilla, Spain",Andalucia,36,2024-06-26T18:13:54+09:00,4.0,75.5,14.2,28.7,1007.8,15.0,36.0,2.1,23.3,6.5
"Santa Clara, Sevilla, Spain",Andalucia,36,2024-06-26T18:30:09+09:00,4.0,74.7,6.4,28.7,1007.8,15.0,36.0,2.1,23.4,6.2
"Bermejales, Sevilla, Spain",Andalucia,36,2024-06-26T18:30:12+09:00,4.0,74.7,9.2,25.6,1007.8,17.0,36.0,1.6,23.4,6.2
"Carvajal - Sevillana, Bogota, Colombia",Andalucia,87,2024-06-26T18:09:13+09:00,2.8,100.0,8.6,1.1,1028.0,57.0,87.0,0.2,13.7,2.0
"Coia, Vigo, Galicia, Spain",Galicia,21,2024-06-26T18:45:52+09:00,1.0,92.2,6.9,20.0,1007.0,10.0,21.0,1.3,17.2,1.0
"Lope de Vega, Vigo, Galicia, Spain",Galicia,21,2024-06-26T18:45:52+09:00,1.0,92.2,8.3,15.6,1007.0,11.0,21.0,0.9,17.2,1.0
"Estación 1, Este, Galicia, Spain",Galicia,20,2024-06-26T18:45:51+09:00,1.0,92.2,5.5,19.8,1007.0,11.0,12.0,0.6,17.2,1.0
Worcester Summer St,Galicia,52,2024-06-26T18:24:56+09:00,2.3,76.0,9.3,39.2,1006.9,20.0,52.0,0.3,18.8,2.8
"Portland, Oregon, USA",Galicia,23,2024-06-26T18:25:02+09:00,0.1,70.3,8.9,0.1,1010.2,,23.0,0.9,18.5,
"Tualatin I-5 Roadway, Oregon, USA",Galicia,22,2024-06-26T18:25:02+09:00,0.1,61.0,6.8,0.1,1010.2,,22.0,,19.0,1.1
"Sensor Box 5, Oregon, USA",Galicia,20,2024-06-26T18:00:53+09:00,1.0,70.0,4.3,20.1,29.35,,11.0,1.0,19.1,2.1
"Portland Postal Bldg., Oregon, USA",Galicia,13,2023-12-28T16:11:12+09:00,1.6,92.0,6.1,12.6,,,,0.1,-72.8,
"Avignon Rocade CDG, PACA, France",Galicia,59,2024-06-26T18:55:46+09:00,,52.0,14.9,,1013.0,23.0,59.0,,26.5,1.8
"Le Pontet, PACA, France",Galicia,51,2024-06-26T18:04:52+09:00,,67.0,2.2,3.0,1013.0,18.0,51.0,,24.5,1.5
"Avignon Mairie, PACA, France",Galicia,43,2024-06-26T18:09:06+09:00,,69.0,3.2,31.6,1013.0,16.0,43.0,,26.1,2.0
"Avignon_semard, PACA, France",Galicia,33,2023-02-06T21:14:52+09:00,,57.0,5.4,19.4,1030.0,7.0,33.0,,11.0,3.0
"Avenue Des Champs Elysees, Paris",Galicia,38,2024-06-25T01:17:53+09:00,,38.3,11.2,,1017.5,,38.0,,28.1,2.0
"Paris Stade Lenglen, Paris",Galicia,14,2024-05-24T23:02:53+09:00,,59.0,3.8,,1019.5,14.0,,,18.3,3.0
"Place Victor Basch, Paris",Galicia,27,2024-01-09T20:44:05+09:00,,74.2,16.4,,1025.1,27.0,,,-1.9,0.2
"Boulevard Peripherique Auteuil, Paris",Galicia,-,2021-02-27T10:50:15+09:00,0.1,72.0,1.9,22.0,1037.4,20.0,,0.6,6.1,1.0
"Torre Hércules, A Coruña, Galicia, Spain",Galicia,71,2024-06-26T18:45:51+09:00,1.1,91.3,0.6,31.9,1008.0,21.0,71.0,2.7,19.0,3.0
"A Grela (C), Galicia, Spain",Galicia,68,2024-06-26T18:45:51+09:00,1.0,91.3,5.5,16.2,1008.0,20.0,68.0,2.3,19.0,3.0
"Riazor, A Coruña, Galicia, Spain",Galicia,57,2024-06-26T18:45:51+09:00,1.0,91.3,2.8,24.8,1008.0,20.0,57.0,0.9,19.0,3.0
"Parque da Cega, Galicia, Spain",Galicia,46,2024-06-26T18:45:52+09:00,1.0,96.0,3.4,24.8,1010.0,16.0,46.0,0.6,16.1,0.3
"Molí del Sol, València, Valencia, Spain",Com_Valenciana,63,2024-06-26T18:17:54+09:00,,66.5,8.3,22.0,1015.1,18.0,63.0,1.6,25.5,4.5
"Politècnic, València, Valencia, Spain",Com_Valenciana,42,2024-06-26T18:17:54+09:00,,66.5,6.4,20.4,1015.1,17.0,42.0,1.6,25.5,4.5
"Pista de Silla, València, Valencia, Spain",Com_Valenciana,34,2024-06-26T18:17:46+09:00,,67.0,9.2,20.8,,14.0,34.0,1.6,26.6,2.0
"Quart de Poblet, Valencia, Spain",Com_Valenciana,26,2024-06-26T18:17:47+09:00,,57.0,4.2,25.6,1012.0,10.0,30.0,3.6,26.0,1.5
"Avd. Francia, València, Valencia, Spain",Com_Valenciana,23,2024-06-26T18:17:52+09:00,,72.0,6.0,23.2,1013.7,3.0,13.0,1.6,24.4,4.5
"Santa Clarita-Placerita, Los Angeles",Com_Valenciana,47,2024-06-26T18:24:39+09:00,2.3,75.6,8.8,15.2,1016.3,,47.0,,18.5,0.5
"Valence Urbain Centre, France",Com_Valenciana,45,2024-06-26T18:41:20+09:00,,82.5,4.5,31.6,1011.5,17.0,45.0,,21.3,3.0
"Valence Sud, France",Com_Valenciana,36,2024-06-26T18:41:20+09:00,,82.5,2.6,35.9,1011.5,,,,21.3,3.0
"A7 Valence Est, France",Com_Valenciana,18,2024-06-26T18:41:20+09:00,,82.5,14.0,,1011.5,18.0,,,21.3,3.0
"A7 Valence, France",Com_Valenciana,-,2021-12-18T06:32:07+09:00,,73.5,,,1024.8,,,,4.9,1.0
"Elda, Valencia, Spain",Com_Valenciana,16,2024-06-26T18:17:51+09:00,,62.0,7.8,15.9,997.9,4.0,13.0,3.1,25.0,2.5
"Viver, Valencia, Spain",Com_Valenciana,17,2024-06-26T12:43:45+09:00,,72.2,6.0,9.0,1012.0,5.0,17.0,1.6,20.0,0.1
"Buñol, Valencia, Spain",Com_Valenciana,32,2024-06-26T18:17:52+09:00,,71.0,1.9,31.7,1015.5,10.0,21.0,1.6,24.4,4.5
"Burriana, Valencia, Spain",Com_Valenciana,42,2024-06-26T18:17:51+09:00,,57.0,15.1,10.2,1013.0,13.0,42.0,11.2,26.1,2.0
"L'Alcora, Valencia, Spain",Com_Valenciana,21,2024-06-26T18:17:54+09:00,,57.0,14.2,7.4,1013.0,16.0,21.0,8.2,26.1,2.0
"Benigánim, Valencia, Spain",Com_Valenciana,22,2024-06-26T18:12:53+09:00,,68.0,4.6,22.0,1011.5,,,,24.4,2.3
"Benicassim, Valencia, Spain",Com_Valenciana,9,2024-06-26T18:17:53+09:00,,57.0,4.2,14.3,1013.0,3.0,9.0,4.1,26.1,2.0
"CEA, Sagunt, Valencia, Spain",Com_Valenciana,67,2024-06-26T18:17:52+09:00,,67.5,4.6,17.1,1009.7,67.0,55.0,3.1,25.5,2.5
"Algar de Palància, Valencia, Spain",Com_Valenciana,18,2024-06-26T18:17:54+09:00,,57.0,1.9,18.3,1013.0,7.0,17.0,1.6,26.1,2.0
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,15,2024-06-26T18:17:46+09:00,,65.0,10.6,15.1,1011.0,11.0,5.0,1.6,25.0,6.6
"Vinaròs Planta, Valencia, Spain",Com_Valenciana,46,2020-09-16T04:51:34+09:00,,89.6,1.9,23.0,1028.4,11.0,46.0,,3.8,0.6
"Tarragona (Bonavista), Catalunya, Spain",Catalunya,25,2024-06-26T18:22:57+09:00,,65.0,1.9,13.9,1013.0,10.0,25.0,3.1,25.0,2.5
"Perafort, Catalunya, Spain",Catalunya,25,2024-06-26T18:22:55+09:00,,38.4,3.2,12.0,1010.9,10.0,25.0,1.1,32.7,
"Burgos IV, Spain",Castilla_Leon,14,2024-06-26T18:17:47+09:00,0.1,73.0,6.0,13.9,1012.0,10.0,5.0,1.1,23.0,2.5
"Burgos I, Spain",Castilla_Leon,45,2024-02-20T20:05:13+09:00,0.1,48.5,31.6,16.3,1033.5,45.0,9.0,1.6,9.5,0.7
"Medina de Pomar, Burgos, Spain",Castilla_Leon,12,2024-06-26T18:17:49+09:00,,85.0,1.4,8.2,1010.7,12.0,,2.6,21.6,1.0
"Aranda de Duero II, Burgos, Spain",Castilla_Leon,12,2024-06-26T18:17:53+09:00,,73.0,4.6,11.4,1012.0,12.0,,0.6,23.0,2.5
"Miranda de Ebro II, Burgos, Spain",Castilla_Leon,27,2024-06-26T18:17:53+09:00,,82.0,9.6,3.7,1012.0,27.0,,0.6,21.0,0.5
"Miranda de Ebro I, Burgos, Spain",Castilla_Leon,7,2020-09-15T05:56:57+09:00,,78.5,6.0,1.7,1006.0,7.0,,1.6,12.0,1.8
"Limburg-Schiede, Germany",Castilla_Leon,50,2024-06-26T18:56:08+09:00,0.1,60.0,19.2,36.6,1013.0,20.0,50.0,0.5,22.0,3.0
"Limburg, Germany",Castilla_Leon,43,2024-06-26T18:58:09+09:00,0.1,51.2,19.2,36.6,1013.9,18.0,43.0,0.5,28.6,0.7
"El Atabal, Malaga, Spain",Andalucia,23,2024-06-26T18:30:10+09:00,,43.0,25.2,20.9,1010.3,13.0,23.0,2.6,26.8,2.3
"Carranque, Malaga, Spain",Andalucia,3,2024-06-26T18:40:54+09:00,,43.2,25.2,16.9,1010.3,15.0,23.0,2.6,26.8,3.2
"Campanillas, Malaga, Spain",Andalucia,27,2024-06-25T22:58:46+09:00,,54.0,4.2,26.6,1012.4,18.0,21.0,4.1,25.5,7.6
"Palacio De Congresos, Granada, Spain",Andalucia,51,2024-06-26T18:30:10+09:00,,42.5,14.7,24.6,1001.9,27.0,51.0,4.1,24.7,0.5
"Ciudad Deportiva, Armilla, Spain",Andalucia,51,2024-06-26T18:30:13+09:00,,41.3,10.6,16.3,1001.8,27.0,51.0,1.6,25.1,1.0
"Granada-norte, Granada, Spain",Andalucia,25,2024-06-26T18:15:55+09:00,,42.5,18.8,24.6,1001.9,17.0,20.0,3.6,24.7,0.5
"Erie, Ohio, USA",Castilla_Mancha,15,2024-06-26T18:24:59+09:00,,83.0,,15.2,1009.4,88.0,161.0,,22.0,2.0
"Segovia II, Spain",Castilla_Leon,24,2024-06-26T18:17:49+09:00,,65.0,11.5,12.2,1009.1,24.0,,1.1,22.7,0.7
"Soria, Spain",Castilla_Leon,22,2024-06-26T18:17:54+09:00,,60.0,8.3,18.7,1012.0,22.0,,1.6,24.0,4.1
"Avda de Soria, Zaragoza, Spain",Castilla_Leon,22,2024-06-26T18:31:46+09:00,2.0,48.5,8.4,22.1,1012.6,18.0,,1.0,25.4,2.5
"Muriel de la Fuente, Soria, Spain",Castilla_Leon,34,2024-06-19T23:37:01+09:00,,41.3,1.9,34.2,1015.6,6.0,,2.6,21.6,3.3
"Casoria Scuola Palizzi (CAM), Casoria, Campania, Italy",Castilla_Leon,14,2024-06-26T05:13:59+09:00,,88.0,10.4,13.5,1011.5,,,,20.5,2.8
"Museo Nazionale, Napoli, Campania, Italy",Castilla_Leon,34,2024-06-26T05:21:54+09:00,,80.0,20.9,,1013.2,33.0,34.0,,20.5,6.0
"Ente Ferrovie, Napoli, Campania, Italy",Castilla_Leon,27,2024-06-26T05:21:54+09:00,,80.0,28.1,,1013.1,27.0,,1.6,20.8,6.0
"Osservatorio Astronomico, Napoli, Campania, Italy",Castilla_Leon,11,2024-06-26T05:13:45+09:00,,80.0,17.6,10.6,1013.2,,,,20.5,6.0
"I.t.i.s. Argine, Napoli, Campania, Italy",Castilla_Leon,-,2024-06-26T05:13:59+09:00,,88.0,24.9,,1011.5,24.0,29.0,3.0,20.5,2.8
"Ospedale Santobono, Napoli, Campania, Italy",Castilla_Leon,-,2024-06-26T05:13:49+09:00,,80.0,14.9,,1013.2,,,,20.5,6.0
"Acerra scuola Caporale, Acerra, Campania, Italy",Castilla_Leon,-,2024-06-26T03:29:01+09:00,,93.0,12.7,,1012.0,,,,20.0,2.5
"Boulogne Diderot, Nord-Pas-de-Calais, France",Castilla_Leon,59,2024-06-26T09:19:12+09:00,,77.0,,,1013.0,21.0,59.0,,18.0,1.0
"Outreau, Nord-Pas-de-Calais, France",Castilla_Leon,33,2024-06-26T09:15:09+09:00,,77.0,1.4,32.9,1013.0,22.0,45.0,,18.0,1.0
"Boulogne-sur-mer, Nord-Pas-de-Calais, France",Castilla_Leon,45,2022-06-21T22:19:48+09:00,,56.0,,,1013.0,23.0,45.0,,20.0,3.6
New York,Castilla_Leon,48,2024-06-26T18:47:45+09:00,,72.1,,,1010.1,,48.0,,23.8,3.3
"Ft Lee Near Road, NewJersey, USA",Castilla_Leon,51,2024-06-26T18:43:59+09:00,2.3,55.0,10.2,1.0,1011.2,,51.0,1.5,25.3,0.5
"The City College of New York, USA",Castilla_Leon,50,2024-06-26T18:43:59+09:00,1.7,64.0,4.7,20.0,1009.8,,50.0,,23.0,2.5
"Intermediate School 74, New York, USA",Castilla_Leon,49,2024-06-26T18:43:59+09:00,1.6,53.0,4.7,24.1,1008.8,,49.0,,24.0,5.6
"New York, USA",Castilla_Leon,49,2024-06-26T18:47:46+09:00,1.7,72.1,4.7,27.2,1010.1,,49.0,,23.8,3.3
"Public School 274, New York, USA",Castilla_Leon,48,2024-06-26T18:43:59+09:00,,68.8,,,1010.1,,48.0,,23.3,2.5
"I S 52 Junior High School, New York, USA",Castilla_Leon,47,2024-06-26T18:43:59+09:00,1.7,53.0,4.7,24.1,1008.8,,47.0,,24.0,5.6
"Intermediate School 143, New York, USA",Castilla_Leon,38,2024-06-26T18:44:00+09:00,1.7,64.0,4.7,27.2,1009.8,,38.0,,23.0,2.5
"Vitória - Centro, Espírito Santo, Brazil",Pais_Vasco,39,2024-06-26T18:28:11+09:00,0.79,88.0,5.0,,1017.0,38.87,10.52,11.53,21.0,2.0
"Vila Capixaba, Espírito Santo, Brazil",Pais_Vasco,34,2024-06-26T18:29:13+09:00,2.99,88.0,12.04,10.56,1017.0,33.87,4.7,15.08,21.0,2.0
"Enseada do Suá, Espírito Santo, Brazil",Pais_Vasco,25,2024-06-26T17:30:19+09:00,,94.0,1.81,,1017.0,24.86,12.79,12.68,21.0,2.0
"Jardim Camburi, Espírito Santo, Brazil",Pais_Vasco,17,2024-06-26T18:27:12+09:00,,88.0,,,1017.0,17.26,,,21.0,2.0
"Vila Velha - IBES, Espírito Santo, Brazil",Pais_Vasco,-,2024-06-26T18:30:15+09:00,0.9,88.0,7.15,,1017.0,,,12.64,21.0,2.0
"Vila Velha  - Centro, Espírito Santo, Brazil",Pais_Vasco,9,2021-10-31T09:07:58+09:00,,94.0,,,1018.0,9.42,,,22.0,1.5
"Los Herran, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,65,2024-06-26T18:45:19+09:00,,77.5,8.7,,1012.0,30.0,65.0,,22.0,0.7
"Av. Gasteiz, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,57,2024-06-26T18:45:22+09:00,0.1,77.5,15.1,,1012.0,26.0,57.0,,22.0,0.7
"3 De Marzo, Vitoria-Gasteiz, País Vasco, Spain",Pais_Vasco,53,2024-06-26T18:45:19+09:00,0.1,77.5,12.4,,1012.0,26.0,53.0,0.6,22.0,0.7
"Victoria Topaz, British Comlumbia, Canada",Pais_Vasco,24,2024-06-26T18:43:59+09:00,0.1,77.3,3.5,9.3,1010.6,,24.0,0.4,14.8,0.3
Esquimalt Graving Dock,Pais_Vasco,-,,0.1,,4.4,13.2,,,25.0,1.0,,
Western LLS Lake Victoria,Pais_Vasco,4,2024-06-21T02:38:13+09:00,,98.0,,,1015.3,3.0,4.0,,6.2,2.0
Madrid,Pais_Vasco,46,2024-06-26T18:50:53+09:00,0.1,51.6,8.3,28.5,1013.1,28.0,46.0,1.6,24.9,3.7
"Plaza De Castilla, Madrid, Spain",Pais_Vasco,57,2024-06-26T18:47:52+09:00,,50.0,6.0,,1013.1,28.0,57.0,,24.5,3.7
"Castellana, Madrid, Spain",Pais_Vasco,46,2024-06-26T18:47:52+09:00,,50.0,8.3,,1013.1,28.0,46.0,,24.5,3.7
"Casa De Campo, Madrid, Spain",Pais_Vasco,42,2024-06-26T18:47:50+09:00,,50.0,6.9,32.1,1013.1,28.0,42.0,,24.5,3.7
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,38,2024-06-26T18:47:52+09:00,0.1,47.0,10.1,,1012.0,24.0,38.0,,26.0,2.3
"Fernandez Ladreda, Madrid, Spain",Pais_Vasco,38,2024-06-26T18:16:55+09:00,,47.0,14.7,,1012.0,20.0,38.0,,26.0,2.5
"Escuelas Aguirre, Madrid, Spain",Pais_Vasco,29,2024-06-26T18:47:49+09:00,0.1,50.0,7.4,28.5,1013.1,20.0,17.0,1.6,24.5,3.7
"Mendez Alvaro, Madrid, Spain",Pais_Vasco,27,2024-06-26T18:47:51+09:00,,51.6,4.6,,1011.8,27.0,17.0,,24.9,3.5
"Cuatro Caminos, Madrid, Spain",Pais_Vasco,26,2024-06-26T18:47:52+09:00,,50.0,9.2,,1013.1,26.0,34.0,,24.5,3.7
"Palencia III, Spain",Castilla_Leon,42,2024-06-26T18:17:50+09:00,0.1,57.7,10.6,12.2,1015.2,13.0,42.0,1.1,26.2,0.7
"Renault IV, Palencia, Spain",Castilla_Leon,13,2024-05-17T21:19:12+09:00,0.1,55.0,2.8,33.3,1013.5,3.0,13.0,1.1,15.9,8.2
"Hontoria II - Venta de Baños, Palencia, Spain",Castilla_Leon,32,2024-05-17T21:15:52+09:00,0.1,55.0,0.5,31.7,1013.5,3.0,13.0,3.6,15.9,8.2
"Guardo, Palencia, Spain",Castilla_Leon,27,2024-06-26T18:17:53+09:00,,59.0,3.7,27.3,1013.1,22.0,9.0,1.1,23.4,0.5
"C.T.G. - Villalba, Palencia, Spain",Castilla_Leon,17,2021-04-13T15:12:04+09:00,,85.0,1.0,16.7,1022.5,2.0,9.0,1.1,,0.1
"C.T.G. - Compuerto, Palencia, Spain",Castilla_Leon,16,2021-04-13T15:18:07+09:00,,85.5,0.5,16.3,1022.5,2.0,9.0,2.1,,0.1
"Hontoria I - Poblado, Palencia, Spain",Castilla_Leon,34,2024-05-17T21:13:58+09:00,0.1,55.3,0.5,34.2,1013.5,1.0,13.0,1.1,15.9,8.0
"Jaime Ferrán, Zaragoza, Spain",None,36,2024-06-25T00:23:15+09:00,1.2,29.3,6.6,35.5,1012.7,12.0,,3.0,28.8,2.0
"Las Fuentes, Zaragoza, Spain",None,34,2024-06-26T18:28:47+09:00,2.3,48.6,2.5,26.9,1012.6,15.0,34.0,1.2,25.3,2.0
"Actur, Zaragoza, Spain",None,28,2024-06-26T18:26:51+09:00,,48.6,3.5,27.6,1012.6,13.0,27.0,,25.3,2.0
"Renovales (Luis Vives), Zaragoza, Spain",None,26,2024-06-26T18:25:50+09:00,1.5,57.5,4.9,25.9,1009.0,17.0,,1.0,26.3,2.0
"Roger de Flor, Zaragoza, Spain",None,26,2024-06-26T18:23:54+09:00,1.7,48.6,6.1,25.5,1012.6,12.0,,1.1,25.3,2.0
"El Picarral, Zaragoza, Spain",None,25,2024-06-26T18:24:29+09:00,1.1,48.6,6.5,24.7,1012.6,,23.0,,25.3,2.0
"Avda de Soria, Zaragoza, Spain",None,22,2024-06-26T18:31:46+09:00,2.0,48.5,8.4,22.1,1012.6,18.0,,1.0,25.4,2.5
"Laboratorio, Tijuana, Baja California, Mexico",None,-,2021-12-18T06:32:05+09:00,,65.0,,,1010.1,,,,26.0,8.2
"FES Acatlán, México, Mexico",None,42,2023-09-28T01:41:57+09:00,10.0,48.5,19.5,15.2,1030.1,42.0,,17.2,19.0,1.8
"Tlalnepantla, México, Mexico",None,70,2023-09-10T05:40:18+09:00,4.5,28.0,9.3,49.6,1026.5,40.0,70.0,2.9,24.0,1.5
"Tlaneplantla, México, Mexico",None,-,2021-12-18T06:32:04+09:00,,54.0,,,1007.0,,,,20.0,11.0
"Tultitlan, México, Mexico",None,-,2023-06-30T23:43:12+09:00,,59.0,,,1027.7,,,,19.0,1.5
"Camarones, México, Mexico",None,-,2023-08-30T22:44:39+09:00,,62.0,,,1027.4,,,,12.0,2.5
